Se,79
E_eV,Sig_b
1e-05,2556.01017
1.03125e-05,2516.99727
1.0625e-05,2479.7197
1.09375e-05,2444.05051
1.125e-05,2409.87791
1.15625e-05,2377.10129
1.1875e-05,2345.6272
1.21875e-05,2315.37131
1.25e-05,2286.25742
1.28125e-05,2258.2154
1.3125e-05,2231.18126
1.34375e-05,2205.09607
1.375e-05,2179.90496
1.4375e-05,2132.01091
1.5e-05,2087.14249
1.5625e-05,2044.9939
1.625e-05,2005.30194
1.6875e-05,1967.83602
1.75e-05,1932.39596
1.8125e-05,1898.80598
1.875e-05,1866.90964
1.9375e-05,1836.56976
2e-05,1807.66342
2.09375e-05,1766.75743
2.1875e-05,1728.50921
2.28125e-05,1692.64541
2.375e-05,1658.92628
2.46875e-05,1627.14759
2.5625e-05,1597.12853
2.65625e-05,1568.71462
2.75e-05,1541.76668
2.84375e-05,1516.16281
2.9375e-05,1491.7943
3.03125e-05,1468.56664
3.125e-05,1446.39248
3.21875e-05,1425.19359
3.3125e-05,1404.90188
3.40625e-05,1385.45437
3.5e-05,1366.79417
3.59375e-05,1348.86845
3.6875e-05,1331.63149
3.78125e-05,1315.03961
3.875e-05,1299.05319
3.96875e-05,1283.63767
4.0625e-05,1268.75952
4.25e-05,1240.49348
4.4375e-05,1214.03868
4.625e-05,1189.21021
4.8125e-05,1165.84855
5e-05,1143.81354
5.15625e-05,1126.37826
5.3125e-05,1109.71702
5.46875e-05,1093.77596
5.625e-05,1078.50428
5.78125e-05,1063.85627
5.9375e-05,1049.79028
6.09375e-05,1036.26974
6.25e-05,1023.25909
6.40625e-05,1010.72836
6.5625e-05,998.6478
6.71875e-05,986.99149
6.875e-05,975.73505
7.1875e-05,954.33414
7.5e-05,934.28618
7.8125e-05,915.45414
8.125e-05,897.72019
8.4375e-05,880.98153
8.75e-05,865.14846
9.0625e-05,850.14225
9.375e-05,835.89334
9.6875e-05,822.34015
0.0001,809.42796
0.000103125,797.10768
0.00010625,785.33556
0.000109375,774.07207
0.0001125,763.28166
0.000115625,752.93215
0.00011875,742.99427
0.000121875,733.44162
0.000125,724.24982
0.000128125,715.39674
0.00013125,706.86205
0.000134375,698.62718
0.0001375,690.67496
0.00014375,675.55662
0.00015,661.39449
0.00015625,648.09181
0.0001625,635.56509
0.00016875,623.74182
0.000175,612.55864
0.00018125,601.9598
0.0001875,591.89615
0.00019375,582.32412
0.0002,573.20504
0.000209375,560.30099
0.00021875,548.23687
0.000228125,536.92548
0.0002375,526.29177
0.000246875,516.27058
0.00025625,506.805548
0.000265625,497.846948
0.000275,489.351325
0.000284375,481.280006
0.00029375,473.599086
0.000303125,466.277915
0.0003125,459.289289
0.000321875,452.608952
0.00033125,446.214779
0.000340625,440.086981
0.00035,434.207493
0.000359375,428.56018
0.00036875,423.130024
0.000378125,417.90353
0.0003875,412.868218
0.000396875,408.012824
0.00040625,403.326899
0.000425,394.42541
0.00044375,386.095575
0.0004625,378.278662
0.00048125,370.924157
0.0005,363.988243
0.000515625,358.500413
0.00053125,353.257083
0.000546875,348.240609
0.0005625,343.435173
0.000578125,338.826277
0.00059375,334.401043
0.000609375,330.147512
0.000625,326.054836
0.000640625,322.113283
0.00065625,318.313531
0.000671875,314.647569
0.0006875,311.107597
0.00071875,304.377958
0.00075,298.074454
0.00078125,292.153927
0.0008125,286.579199
0.00084375,281.317859
0.000875,276.34165
0.00090625,271.625663
0.0009375,267.148128
0.00096875,262.889507
0.001,258.832593
0.00103125,254.9619
0.0010625,251.263764
0.00109375,247.725539
0.001125,244.336195
0.00115625,241.085416
0.0011875,237.964196
0.00121875,234.96404
0.00125,232.077464
0.00128125,229.297289
0.0013125,226.617247
0.00134375,224.031372
0.001375,221.534508
0.0014375,216.7876
0.0015,212.34125
0.0015625,208.164943
0.001625,204.232511
0.0016875,200.521026
0.00175,197.010591
0.0018125,193.683638
0.001875,190.524818
0.0019375,187.520404
0.002,184.658182
0.00209375,180.607986
0.0021875,176.821541
0.00228125,173.271408
0.002375,169.933985
0.00246875,166.7888
0.0025625,163.818106
0.00265625,161.006377
0.00275,158.340004
0.00284375,155.806694
0.0029375,153.395862
0.00303125,151.097938
0.003125,148.904357
0.00321875,146.807563
0.0033125,144.800406
0.00340625,142.876943
0.0035,141.031333
0.00359375,139.258541
0.0036875,137.553935
0.00378125,135.913186
0.003875,134.332368
0.00396875,132.808059
0.0040625,131.336836
0.00425,128.542074
0.0044375,125.926647
0.004625,123.472041
0.0048125,121.16256
0.005,118.984323
0.00515625,117.26085
0.0053125,115.613939
0.00546875,114.038261
0.005625,112.528887
0.00578125,111.081093
0.0059375,109.690856
0.00609375,108.354557
0.00625,107.068778
0.00640625,105.830303
0.0065625,104.636398
0.00671875,103.484438
0.006875,102.372002
0.0071875,100.25707
0.0075,98.275855
0.0078125,96.414833
0.008125,94.662328
0.0084375,93.008195
0.00875,91.443553
0.0090625,89.960629
0.009375,88.552542
0.0096875,87.213217
0.01,85.937242
0.0103125,84.719775
0.010625,83.55647
0.0109375,82.443451
0.01125,81.377174
0.0115625,80.354476
0.011875,79.372468
0.0121875,78.428519
0.0125,77.520219
0.0128125,76.645392
0.013125,75.802019
0.0134375,74.988274
0.01375,74.202441
0.014375,72.7084
0.015,71.308778
0.015625,69.994021
0.01625,68.755864
0.016875,67.587162
0.0175,66.481647
0.018125,65.433829
0.01875,64.438856
0.019375,63.492444
0.02,62.590781
0.0206625,61.680058
0.021325,60.812146
0.0219875,59.983787
0.02265,59.192082
0.0233125,58.434394
0.023975,57.708376
0.0246375,57.011864
0.0253,56.342931
0.02645782,55.23485
0.02761563,54.197315
0.02877344,53.223151
0.02993125,52.306152
0.03108907,51.440924
0.03224688,50.622768
0.03340469,49.847543
0.0345625,49.111592
0.03552735,48.525951
0.03649219,47.963673
0.03745704,47.423224
0.03842188,46.903241
0.03938673,46.402462
0.04035157,45.919733
0.04131641,45.453994
0.04228125,45.004291
0.04421094,44.14945
0.04614063,43.348816
0.04807032,42.59692
0.05,41.889022
0.0515625,41.345205
0.053125,40.825584
0.0546875,40.328426
0.05625,39.852159
0.0578125,39.395359
0.059375,38.956756
0.0609375,38.535186
0.0625,38.129568
0.0640625,37.73892
0.065625,37.362352
0.0671875,36.999021
0.06875,36.648156
0.071875,35.981042
0.075,35.355972
0.078125,34.768658
0.08125,34.215477
0.084375,33.693272
0.0875,33.199291
0.090625,32.73109
