W180,W180
0.0246375,40.036427
0.0253,39.634429
0.02645782,38.968339
0.02761563,38.344442
0.02877344,37.758466
0.02993125,37.206739
0.03108907,36.686043
0.03224688,36.193571
0.03340469,35.726795
0.0345625,35.283501
0.03552735,34.930601
0.03649219,34.591651
0.03745704,34.265738
0.03842188,33.95206
0.03938673,33.649865
0.04035157,33.358492
0.04131641,33.0773
0.04228125,32.805716
0.04421094,32.289259
0.04614063,31.805305
0.04807032,31.350554
0.05,30.922172
0.0515625,30.59292
0.053125,30.278154
0.0546875,29.976861
0.05625,29.68807
0.0578125,29.410958
0.059375,29.144755
0.0609375,28.888759
0.0625,28.642348
0.0640625,28.404952
0.065625,28.176039
0.0671875,27.955098
0.06875,27.74165
0.071875,27.335505
0.075,26.954489
0.078125,26.596077
0.08125,26.258175
0.084375,25.93893
0.0875,25.63666
0.090625,25.349901
0.09375,25.077363
0.096875,24.817873
0.1,24.570429
0.103125,24.334101
0.10625,24.108066
0.109375,23.891594
0.1125,23.684015
0.115625,23.484716
0.11875,23.293167
0.121875,23.108868
0.125,22.931368
0.128125,22.760277
0.13125,22.595243
0.134375,22.435927
0.1375,22.281978
0.14375,21.988779
0.15,21.713334
0.15625,21.453971
0.1625,21.209257
0.16875,20.977831
0.175,20.758513
0.18125,20.550259
0.1875,20.35213
0.19375,20.163305
0.2,19.983092
0.2046875,19.853274
0.209375,19.727758
0.21875,19.488409
0.228125,19.263093
0.2375,19.05059
0.246875,18.849762
0.25625,18.659544
0.265625,18.479001
0.275,18.307311
0.284375,18.143745
0.29375,17.987657
0.303125,17.838472
0.3125,17.695675
0.321875,17.558802
0.33125,17.427439
0.340625,17.301207
0.35,17.179767
0.359375,17.062808
0.36875,16.950048
0.378125,16.841232
0.3875,16.73612
0.396875,16.634499
0.40625,16.536168
0.415625,16.440947
0.425,16.348683
0.434375,16.259271
0.44375,16.172595
0.4625,16.006491
0.5,15.700564
0.53125,15.468793
0.5625,15.254478
0.59375,15.055826
0.625,14.870907
0.65625,14.698115
0.6875,14.536097
0.75,14.239972
0.8125,13.975192
0.875,13.736755
0.9375,13.519891
1.0,13.320862
1.0625,13.137598
1.125,12.967988
1.1875,12.810308
1.25,12.663132
1.3125,12.525263
1.375,12.395701
1.4375,12.273586
1.5,12.158187
1.625,11.945086
1.75,11.752534
1.875,11.577012
2.0,11.415619
2.09375,11.302877
2.1875,11.196603
2.28125,11.096062
2.375,11.000727
2.46875,10.910136
2.5625,10.823886
2.75,10.663208
2.9375,10.516082
3.125,10.380399
3.3125,10.254813
3.5,10.138045
3.6875,10.029028
3.875,9.926868
4.0625,9.830812
4.25,9.740211
4.4375,9.65451
4.625,9.573231
4.8125,9.495955
5.0,9.4224
5.3125,9.306984
5.625,9.199461
5.9375,9.098907
6.25,9.004498
6.5625,8.915566
6.796875,8.852322
7.03125,8.791595
7.265625,8.733074
7.5,8.676881
7.8125,8.605692
8.125,8.538471
8.4375,8.475278
8.75,8.416235
8.90625,8.388371
9.0625,8.361792
9.21875,8.33651
9.375,8.312628
9.53125,8.290271
9.6875,8.269582
9.84375,8.250739
10.0,8.233612
10.18309,8.21682501466
10.36618,8.20366202931
10.54927,8.19470704397
10.73235,8.19067105862
10.91544,8.19243007328
11.09853,8.20106308794
11.28162,8.21790910259
11.37316,8.22991510992
11.4647,8.24462811725
11.55625,8.26232512458
11.64779,8.28331013191
11.73934,8.30793513923
11.83088,8.33658314656
11.92243,8.36970615389
12.01397,8.40779416122
12.10551,8.45142016855
12.19705,8.50123017587
12.2886,8.5579671832
12.38014,8.62246319053
12.47169,8.69570019786
12.56323,8.77877720519
12.65478,8.87300021252
12.74632,8.97984321984
12.83786,9.10105022717
12.9294,9.2386502345
13.02095,9.39504424183
13.11249,9.57300124916
13.20404,9.77588225648
13.29558,10.0076002638
13.38713,10.2729332711
13.47867,10.5775252785
13.52444,10.7466542821
13.57021,10.9283012858
13.61598,11.1235712895
13.66175,11.3336812931
13.70753,11.5600422968
13.7533,11.8040643005
13.79907,12.0674783041
13.84484,12.3521633078
13.89062,12.6602973114
13.93639,12.9941163151
13.98216,13.3563373188
14.02793,13.7499703224
14.07371,14.1785213261
14.11948,14.6456563298
14.16525,15.1558583334
14.21102,15.7141573371
14.25679,16.3263033408
14.30256,16.9989043444
14.34833,17.7396133481
14.3941,18.5572633517
14.43988,19.4623893554
14.48565,20.4666233591
14.53142,21.5843123627
14.57719,22.8321643664
14.62297,24.2303236701
14.66874,25.8018680737
14.69163,26.6616301756
14.71451,27.5755260774
14.7374,28.5488379792
14.76028,29.5856814811
14.78317,30.6924449829
14.80606,31.8747602847
14.82895,33.1393826866
14.84039,33.8045751875
14.85183,34.4931940884
14.86328,35.2069547893
14.87472,35.9457409902
14.88616,36.7113678911
14.8976,37.5050916921
14.90905,38.329004293
14.91477,38.7520808934
14.92049,39.1830676939
14.92621,39.6221484943
14.93193,40.0695172948
14.93765,40.5253888953
14.94337,40.9899484957
14.9491,41.4642757762
14.95482,41.9469101566
14.96054,42.4389218071
14.96626,42.9405384375
14.97198,43.452008408
14.97484,43.7115130782
14.9777,43.9735807985
14.98056,44.2382340587
14.98342,44.5055054089
14.98628,44.7754374492
14.98914,45.0480628294
14.99201,45.3243843396
14.99487,45.6025050298
14.99773,45.8834173101
15.00059,46.1671740503
15.00345,46.4537881505
15.00631,46.7433226008
15.00917,47.035800421
15.01203,47.3312646912
15.01489,47.6297585814
15.01775,47.9313052717
15.02061,48.2359680619
15.02347,48.5437802821
15.02633,48.8547753424
15.02919,49.1690067026
15.03205,49.4865179128
15.03491,49.807342583
15.03778,50.1326836433
15.04064,50.4602970335
15.0435,50.7913851737
15.04636,51.125961964
15.04922,51.4641014142
15.05208,51.8058475644
15.05494,52.1512445946
15.0578,52.5003467249
15.06066,52.8532082851
15.06352,53.2098736753
15.06638,53.5704074056
15.06924,53.9348540658
15.0721,54.303268346
15.07496,54.6757150163
15.07782,55.0522489765
15.08068,55.4329251867
15.08355,55.8191505869
15.08641,56.2083076072
15.08927,56.6017924974
15.09213,56.9996706476
15.09499,57.4019875879
15.09785,57.8088289581
15.10071,58.2202505083
15.10357,58.6363181285
15.10643,59.0571178188
15.10929,59.482695709
15.11215,59.9131280592
15.11501,60.3485012595
15.11787,60.7888718397
15.12073,61.2343265099
15.12359,61.6849420101
15.12645,62.1407853104
15.12932,62.6035628106
15.13218,63.0701345108
15.13504,63.5421859111
15.1379,64.0197946113
15.14076,64.5030482115
15.14362,64.9920348117
15.14648,65.486852312
15.14934,65.9875691122
15.15221,66.4960838124
15.15507,67.0089262127
15.16079,68.0533158131
15.16651,69.1232596136
15.17223,70.219603914
15.17796,71.3451835145
15.18368,72.496955915
15.1894,73.6777797154
15.19512,74.8886364159
15.20084,76.1305118163
15.20656,77.4044560168
15.21228,78.7115541172
15.218,80.0529359177
15.22373,81.4322258182
15.22945,82.8458416186
15.23517,84.2974542191
15.24089,85.7883965195
15.24661,87.32007792
15.25233,88.8939549204
15.25805,90.5115614209
15.26377,92.1744984214
15.2695,93.8874624218
15.27522,95.6462364223
15.28094,97.4555964227
15.28666,99.3174514232
15.29238,101.233817424
15.2981,103.206783424
15.30382,105.238630425
15.30954,107.331550425
15.31527,109.491805425
15.32099,111.714564426
15.32671,114.006006426
15.33243,116.369132427
15.33816,118.811110427
15.34388,121.326587428
15.3496,123.922954428
15.35532,126.603686429
15.36105,129.377387429
15.36677,132.23807843
15.37249,135.19469443
15.37821,138.251308431
15.38393,141.412617431
15.38965,144.683251431
15.39537,148.068172432
15.40109,151.572777432
15.40682,155.209056433
15.41254,158.970194433
15.41826,162.868842434
15.42398,166.911664434
15.4297,171.105673435
15.43542,175.458238435
15.44114,179.977582436
15.44686,184.671994436
15.45259,189.559213436
15.45831,194.631834437
15.46403,199.908412437
15.46975,205.399941438
15.47547,211.117805438
15.48119,217.074686439
15.48691,223.283680439
15.49263,229.75910044
15.49836,236.52822044
15.50408,243.583600441
15.5098,250.954460441
15.51552,258.659590442
15.52125,266.733400442
15.52697,275.169600442
15.53269,284.005250443
15.53841,293.265770443
15.54414,302.995520444
15.54986,313.190290444
15.55558,323.898350445
15.5613,335.154140445
15.56702,346.995110446
15.57274,359.462040446
15.57846,372.598870447
15.58418,386.453890447
15.58991,401.105830447
15.59563,416.560810448
15.60135,432.906570448
15.60707,450.211560449
15.61279,468.551250449
15.61851,488.00829045
15.62423,508.67399045
15.62995,530.648650451
15.63568,554.085690451
15.6414,579.026300452
15.64712,605.646480452
15.65284,634.097790453
15.65856,664.548980453
15.66428,697.188660453
15.67,732.227480454
15.67572,769.901880454
15.68145,810.551490455
15.68717,854.334320455
15.69289,901.657420456
15.69861,952.904790456
15.70433,1008.51270046
15.71005,1068.97870046
15.71577,1134.87120046
15.72149,1206.84390046
15.72722,1285.79100046
15.73008,1328.02750046
15.73294,1372.30860046
15.7358,1418.76380046
15.73866,1467.53340046
15.74152,1518.76990046
15.74438,1572.63810046
15.74724,1629.31440046
15.7501,1688.99260046
15.75296,1751.87980046
15.75582,1818.20270046
15.75868,1888.20810046
15.76154,1962.16180046
15.7644,2040.35740046
15.76726,2123.11110046
15.77013,2211.08490046
15.77299,2304.04480046
15.77585,2402.70430046
15.77871,2507.51430046
15.78157,2618.97320046
15.78443,2737.62490046
15.78729,2864.06720046
15.79015,2998.95930046
15.79301,3143.02440046
15.79587,3297.05800046
15.79873,3461.94010046
15.80159,3638.63690046
15.80445,3828.21810046
15.80731,4031.86190046
15.81017,4250.87170047
15.81303,4486.68240047
15.8159,4741.80340047
15.81876,5016.21100047
15.82162,5312.68450047
15.82448,5633.34270047
15.82734,5980.50400047
15.8302,6356.70290047
15.83306,6764.69270047
15.83592,7207.45010047
15.83878,7688.15700047
15.84164,8210.18300047
15.8445,8777.03500047
15.84736,9392.28200047
15.85022,10059.4460005
15.85308,10781.8220005
15.85594,11562.2530005
15.8588,12402.8010005
15.86138,13213.3780005
15.86395,14069.6010005
15.86653,14976.0250005
15.8691,15921.5270005
15.87168,16906.8930005
15.87425,17914.9160005
15.8794,19958.7610005
15.88198,20957.2030005
15.88455,21904.0030005
15.88713,22779.6120005
15.8897,23549.0430005
15.89228,24190.3200005
15.89485,24673.2910005
15.89743,24981.2930005
15.9,25098.6250005
15.90259,25020.5780005
15.90517,24751.0100005
15.90775,24302.6550005
15.91033,23695.3090005
15.91291,22953.8800005
15.91549,22106.0410005
15.91807,21180.0160005
15.92065,20202.7520005
15.92582,18184.1500005
15.93098,16209.3070005
15.93356,15267.9990005
15.93614,14367.5620005
15.93872,13512.3420005
15.9413,12704.6680005
15.94329,12114.7070005
15.94527,11556.1340005
15.94725,11025.4540005
15.94923,10521.9800005
15.95122,10042.4980005
15.9532,9590.83300048
15.95518,9163.43400048
15.95716,8759.18300048
15.95915,8375.06000048
15.96113,8013.77700048
15.96311,7672.22500048
15.96509,7349.30300048
15.96707,7043.94900048
15.96905,6755.14000048
15.97103,6481.90200048
15.97301,6223.30400048
15.975,5977.26500048
15.97698,5745.42300048
15.97896,5525.72440048
15.98094,5317.43190048
15.98293,5118.88180048
15.98491,4931.41830048
15.98887,4584.28570048
15.99284,4269.84820048
15.9968,3985.82750048
16.00076,3728.02070048
16.00472,3493.48790048
16.00869,3279.14020048
16.01265,3083.80490048
16.01662,2904.51600048
16.02058,2740.44470048
16.02455,2589.23710048
16.02851,2450.31650048
16.03247,2322.10860048
16.03643,2203.57200048
16.0404,2093.51700048
16.04436,1991.67930048
16.04833,1896.81210048
16.05229,1808.74480048
16.05626,1726.44980048
16.06022,1649.82450049
16.06418,1578.18810049
16.06814,1511.12600049
16.07211,1448.10750049
16.07607,1389.11290049
16.08004,1333.53630049
16.084,1281.38180049
16.08797,1232.13390049
16.09193,1185.81300049
16.09589,1142.08510049
16.09985,1100.76190049
16.10382,1061.57600049
16.10778,1024.56770049
16.11571,956.13630049
16.12364,894.45480049
16.13156,838.735800491
16.13949,788.114400491
16.14742,742.047200492
16.15535,700.005400493
16.16327,661.580900493
16.1712,626.284400494
16.17912,593.865600495
16.18705,563.946600495
16.19497,536.344800496
16.2029,510.763900497
16.21083,487.040900497
16.21876,464.999600498
16.22668,444.509600498
16.23461,425.381100499
16.24254,407.5180005
16.25047,390.8109005
16.25839,375.180660501
16.26632,360.500230502
16.27425,346.711150502
16.28218,333.742240503
16.2901,321.544300504
16.29803,310.028660504
16.30596,299.158800505
16.31389,288.886860505
16.32181,279.181440506
16.32974,269.978580507
16.33767,261.254890507
16.35352,245.125710509
16.36938,230.54187051
16.38523,217.326690511
16.40109,205.298030512
16.41694,194.330310514
16.43279,184.294810515
16.44864,175.087790516
16.4645,166.614570517
16.48035,158.807940519
16.49621,151.59005052
16.51206,144.910760521
16.52792,138.709520523
16.54377,132.948300524
16.55963,127.579300525
16.57548,122.573420526
16.59134,117.892420528
16.60719,113.513800529
16.62305,109.40662053
16.6389,105.553350531
16.65476,101.928660533
16.67061,98.518770534
16.68646,95.3047605353
16.70231,92.2716805365
16.71817,89.4042105378
16.73402,86.6936305391
16.74988,84.1253605403
16.76573,81.6924305416
16.79744,77.1898605441
16.82915,73.1206505467
16.86086,69.4299105492
16.89257,66.0712505518
16.92428,63.0052105543
16.95598,60.1989305568
16.98769,57.6216605594
17.0194,55.2493805619
17.05111,53.0604005644
17.08282,51.035890567
17.11453,49.1593905695
17.14624,47.4164505721
17.17795,45.7943905746
17.20965,44.2824505771
17.24136,42.8697505797
17.27307,41.5479705822
17.30478,40.3092605847
17.33649,39.1465905873
17.3682,38.0536905898
17.39991,37.0249305924
17.43162,36.0552305949
17.46332,35.1402905974
17.49503,34.2754006
17.52674,33.4571006025
17.55845,32.6820206051
17.59016,31.9470406076
17.62187,31.2493606101
17.65358,30.5864206127
17.71699,29.3556906177
17.78041,28.2379396228
17.84382,27.2195806279
17.90724,26.288457633
17.97065,25.4347776381
18.03407,24.6496126431
18.09749,23.9256416482
18.16091,23.2564026533
18.22432,22.6363776584
18.28774,22.0604776634
18.35116,21.5244906685
18.41458,21.0246606736
18.47799,20.5577106787
18.54141,20.1205536837
18.60483,19.7106466888
18.66825,19.3256476939
18.73166,18.963532699
18.79508,18.622325704
18.8585,18.3004027091
18.92192,17.9962537142
18.98533,17.7085767193
19.04875,17.4360367244
19.11217,17.1775827294
19.17559,16.9321797345
19.239,16.6989637396
19.30242,16.4770117447
19.36584,16.2655957497
19.49267,15.8716677599
19.61951,15.51218677
19.74634,15.1830417802
19.87317,14.8806467903
20.0,14.6019948005
20.11431,14.3690138097
20.22861,14.1515698188
20.34292,13.948159828
20.45722,13.7575358371
20.57153,13.5785328463
20.68583,13.4101638554
20.80014,13.2515168646
20.91444,13.1018048737
21.02875,12.9602878829
21.14305,12.826343892
21.25736,12.6993699012
21.37166,12.5788589103
21.48597,12.4643229195
21.60027,12.3553389286
21.71457,12.2515172378
21.82887,12.1524899469
21.94318,12.0579267561
22.05748,11.9675623652
22.17179,11.8810944744
22.28609,11.7982850835
22.5147,11.6427542018
22.74331,11.4993254201
22.97192,11.3666317384
23.20053,11.2434873567
23.42914,11.128858075
23.65774,11.0218864933
23.88635,10.9217934116
24.11496,10.8278960299
24.34357,10.7396242482
24.57218,10.6564643665
24.80079,10.5779442848
25.0294,10.5036781031
25.25801,10.4332829214
25.48661,10.3664579397
25.71522,10.302902758
25.94383,10.2423628763
26.17244,10.1846053946
26.40105,10.1294205129
26.62966,10.0766189312
26.85827,10.0260275495
27.08688,9.97749056781
27.31548,9.93086638611
27.54409,9.88602030441
27.7727,9.84283632271
28.22992,9.76102345931
28.68714,9.68465299591
29.14435,9.61306883251
29.60157,9.54570386911
30.05879,9.48207200571
30.51601,9.42175124231
30.97322,9.36437507891
31.43044,9.30961341551
31.88766,9.25718215211
32.34488,9.20682278871
32.80209,9.15830822531
33.25931,9.11142536191
33.71652,9.06598849851
34.17374,9.02182063511
34.63095,8.97876297171
35.08817,8.93666250831
35.54539,8.89537884491
36.00261,8.85477658151
36.45982,8.81472711811
36.91704,8.77510105471
37.37426,8.73577569131
37.83148,8.69662562791
38.28869,8.65752946451
38.74591,8.61835620111
39.20313,8.57897773771
39.66035,8.53925727431
40.11756,8.49905451091
40.34617,8.47872502921
40.57478,8.45821874751
40.80339,8.43751516582
41.032,8.41659458412
41.26061,8.39543530242
41.48922,8.37401792072
41.71783,8.35232013902
41.94643,8.33032205732
42.17504,8.30800187562
42.40365,8.28533909392
42.63226,8.26231561222
42.86087,8.23891533052
43.08948,8.21512624882
43.31809,8.19093856712
43.5467,8.16635248542
43.7753,8.14137970372
44.00391,8.11604192202
44.11822,8.10324923117
44.23252,8.09038584032
44.34683,8.07746124947
44.46113,8.06449025862
44.57544,8.05148576777
44.68974,8.03847167692
44.80405,8.02547068607
44.91835,8.01251359522
45.03266,7.99963640437
45.14696,7.98688531352
45.26127,7.97431262267
45.37557,7.96198723182
45.48987,7.94998924097
45.60417,7.93841455012
45.71848,7.92738335927
45.83278,7.91704336842
45.94709,7.90757277757
46.06139,7.89919448672
46.1757,7.89217899587
46.29,7.88686700502
46.40431,7.88368031417
46.46146,7.88304441874
46.51861,7.88314942332
46.57577,7.88408152789
46.63292,7.88594193247
46.69007,7.88884093704
46.74722,7.89290794162
46.80438,7.8982859462
46.86153,7.90513595077
46.91868,7.91364795535
46.97583,7.92403195992
47.03299,7.9365359645
47.09014,7.95143196907
47.14729,7.96904597365
47.20444,7.98974897822
47.26159,8.01397098279
47.31874,8.04220998737
47.37589,8.07505299194
47.43304,8.11317899652
47.4902,8.15740200109
47.54735,8.20865400567
47.6045,8.26806801024
47.66165,8.33698701482
47.71881,8.4170330194
47.77596,8.51012202397
47.80454,8.56228702626
47.83311,8.61861802855
47.86169,8.67953003083
47.89026,8.74539903312
47.91884,8.81673403541
47.94742,8.8940290377
47.976,8.97786203998
48.00457,9.06884404227
48.03315,9.16775904456
48.06172,9.27534904685
48.0903,9.39260304913
48.11887,9.52046605142
48.14745,9.66019605371
48.17602,9.813015056
48.2046,9.98053805828
48.23317,10.1643640606
48.26175,10.3665940629
48.29032,10.5893480651
48.3189,10.8353960674
48.34747,11.1075880697
48.37605,11.409634072
48.40463,11.7455530743
48.43321,12.1201700766
48.46178,12.5390130789
48.49036,13.0091140812
48.51893,13.5381710834
48.53322,13.8279030846
48.54751,14.1361810857
48.5618,14.4645170869
48.57608,14.814325088
48.59037,15.1879550892
48.60466,15.5872080903
48.61895,16.0143400915
48.63324,16.4718690926
48.64753,16.9625860937
48.66182,17.4896260949
48.67611,18.056459096
48.69039,18.6665520972
48.70468,19.3251690983
48.71897,20.0368070995
48.73326,20.8070871006
48.74754,21.6417051017
48.76183,22.5490211029
48.77612,23.536661104
48.79041,24.6140001052
48.80469,25.7909151063
48.81898,27.0814491075
48.83327,28.4991181086
48.84756,30.0605511098
48.86185,31.7851551109
48.87614,33.695635112
48.89043,35.8187631132
48.90472,38.1862021143
48.919,40.8337111155
48.92615,42.278913116
48.93329,43.8101398166
48.94044,45.4387899172
48.94758,47.1681391178
48.95473,49.0116880183
48.96187,50.9737986189
48.96901,53.0675461195
48.97615,55.30463902
48.9833,57.7015816206
48.99044,60.2662271212
48.99402,61.6215047215
48.99759,63.0220293218
49.00116,64.473868722
49.00473,65.9794956223
49.00831,67.5459864226
49.01188,69.1673804229
49.01545,70.8509370232
49.01902,72.5997817235
49.02259,74.4172707238
49.02438,75.3554937239
49.02616,76.306940624
49.02795,77.2827656242
49.02973,78.2725802243
49.03152,79.2880016245
49.0333,80.3182113246
49.03509,81.3753405248
49.03688,82.4542268249
49.03867,83.555446325
49.04045,84.6732812252
49.04224,85.8208948253
49.04402,86.9861129255
49.04581,88.1826968256
49.04759,89.3979586258
49.04938,90.6462689259
49.05117,91.9216154261
49.05296,93.2247740262
49.05474,94.5490012263
49.05653,95.9100022265
49.05831,97.2934199266
49.0601,98.7156749268
49.06188,100.161771027
49.06367,101.648905927
49.06546,103.170050027
49.06725,104.726123327
49.06903,106.309406927
49.07082,107.938491028
49.0726,109.596581528
49.07439,111.303204028
49.07617,113.040737828
49.07796,114.829847228
49.07974,116.651982728
49.08153,118.528750528
49.08331,120.440770029
49.0851,122.410893129
49.08688,124.418805529
49.08867,126.488509129
49.09045,128.598552729
49.09224,130.774392929
49.09403,133.006152429
49.09582,135.29563383
49.0976,137.63170333
49.09939,140.04234253
49.10117,142.50296983
49.10296,145.04343873
49.10474,147.63751623
49.10653,150.31673403
49.10832,153.069446731
49.11011,155.898105131
49.11189,158.789086131
49.11368,161.777699131
49.11546,164.833531131
49.11725,167.993997131
49.11903,171.227010131
49.12082,174.572400132
49.12261,178.015931132
49.1244,181.561129132
49.12618,185.191446132
49.12797,188.951675132
49.12975,192.804174132
49.13154,196.796588132
49.13332,200.889173133
49.13511,205.132745133
49.13689,209.485149133
49.13868,214.000785133
49.14046,218.634880133
49.14225,223.445639133
49.14403,228.385458133
49.14582,233.516572134
49.1476,238.788730134
49.14939,244.268525134
49.15118,249.934742134
49.15297,255.795528134
49.15475,261.825237134
49.15654,268.100662134
49.15832,274.561331135
49.16011,281.290088135
49.16189,288.222354135
49.16368,295.447471135
49.16547,302.939226135
49.16726,310.710304135
49.16904,318.728552135
49.17083,327.098154136
49.17261,335.740671136
49.1744,344.769151136
49.17618,354.099549136
49.17797,363.854744136
49.17976,374.002589136
49.18155,384.563364136
49.18333,395.496113137
49.18512,406.946633137
49.1869,418.811073137
49.18869,431.248853137
49.19047,444.148163137
49.19226,457.683583137
49.19404,471.734793137
49.19583,486.493263138
49.19761,501.829323138
49.1994,517.953313138
49.20118,534.725333138
49.20297,552.377093138
49.20475,570.757413138
49.20654,590.122283138
49.20833,610.423673139
49.21012,631.718543139
49.2119,653.939523139
49.21369,677.401063139
49.21547,701.909583139
49.21726,727.814183139
49.21904,754.904013139
49.22083,783.56794314
49.22262,813.74820314
49.22441,845.54191314
49.22619,878.86023314
49.22798,914.18750314
49.22976,951.24526314
49.23155,990.57469314
49.23333,1031.86764314
49.23512,1075.72837314
49.23691,1122.08163314
49.2387,1171.08434314
49.24048,1222.60472314
49.24227,1277.39445314
49.24405,1335.01931314
49.24584,1396.31398314
49.24762,1460.78211314
49.24941,1529.34408314
49.25119,1601.42525314
49.25298,1678.02817314
49.25476,1758.48120314
49.25655,1843.86330314
