Am241,Am241
E_eV,Sig_b
17.06421,34.9843783
17.06843,33.946952
17.07265,32.9959258
17.07708,32.0807166
17.08151,31.2415647
17.08594,30.4702659
17.09036,29.7610942
17.09479,29.1045169
17.09921,28.4978711
17.10364,27.933489
17.10806,27.4095848
17.11249,26.9199821
17.11691,26.4635403
17.12576,25.63438082
17.13461,24.90242391
17.14346,24.25219069
17.15231,23.67153773
17.16116,23.15074091
17.17001,22.68200089
17.17886,22.25896467
17.18771,21.87642516
17.19656,21.53007922
17.20541,21.21635635
17.21426,20.93228557
17.22311,20.67533963
17.23196,20.44343944
17.24081,20.23484454
17.24966,20.04807578
17.25851,19.88195099
17.26736,19.73550782
17.27621,19.60796551
17.28505,19.49888409
17.29793,19.37195583
17.3108,19.28259248
17.3269,19.22396546
17.34299,19.22657682
17.35104,19.2521292
17.35908,19.29481118
17.36713,19.35568525
17.37517,19.43581002
17.38322,19.53681773
17.39127,19.66035987
17.39932,19.80851727
17.40736,19.98355974
17.41541,20.18890203
17.42345,20.4276506
17.4315,20.70476648
17.43954,21.02485828
17.4484,21.43553709
17.45725,21.91683177
17.46168,22.1885104
17.4661,22.4826242
17.47053,22.80273547
17.47495,23.1499022
17.47938,23.528534
17.4838,23.940092
17.48823,24.3900147
17.49265,24.8802276
17.49708,25.4174599
17.5015,26.0042322
17.50593,26.6488069
17.51035,27.3544105
17.51438,28.0579406
17.5184,28.8227206
17.52243,29.6587778
17.52645,30.5686225
17.53048,31.5640874
17.5345,32.6480251
17.53852,33.8311682
17.54254,35.1224228
17.54657,36.5348916
17.55059,38.0715758
17.55461,39.7462215
17.55863,41.5696765
17.56266,43.5582295
17.56668,45.7133831
17.5707,48.0513518
17.57472,50.5835727
17.57915,53.6124492
17.58357,56.8975441
17.588,60.4672483
17.59242,64.3176155
17.59685,68.476609
17.60127,72.9338349
17.6057,77.7152886
17.61012,82.8021739
17.61455,88.2168041
17.61897,93.9301257
17.6234,99.959031
17.62782,106.2626577
17.63225,112.8508219
17.63667,119.6699267
17.64551,133.922214
17.65759,154.232981
17.66966,174.562917
17.6761,185.011096
17.68253,194.911108
17.68715,201.583745
17.69177,207.805031
17.69639,213.504308
17.701,218.604962
17.7065,223.84034
17.712,228.065961
17.7175,231.208102
17.723,233.2114
17.729,234.05733
17.735,233.490094
17.741,231.52381
17.747,228.202946
17.753,223.60036
17.75761,219.254319
17.76221,214.274512
17.76681,208.712269
17.77141,202.632645
17.77958,190.774742
17.78774,177.922446
17.79591,164.448196
17.80408,150.752936
17.81225,137.185412
17.82041,124.0601011
17.82858,111.5853939
17.83267,105.6495901
17.83675,99.9573736
17.84084,94.4939144
17.84492,89.2955274
17.849,84.3548662
17.85308,79.675255
17.85791,74.4735358
17.86274,69.6350099
17.86757,65.1522178
17.87239,61.0224907
17.87722,57.215073
17.88205,53.7231314
17.88688,50.5293644
17.8917,47.6212211
17.89579,45.3581705
17.89987,43.2757018
17.90396,41.352171
17.90804,39.5858404
17.91213,37.9571443
17.91621,36.4636094
17.9203,35.0879092
17.92438,33.8273188
17.92847,32.6667409
17.93255,31.6035417
17.93664,30.6247425
17.94072,29.727992
17.94481,28.9022989
17.94889,28.1457254
17.95297,27.450699
17.95705,26.8123086
17.96114,26.2247367
17.96522,25.6869034
17.96931,25.1925992
17.97339,24.7411475
17.97748,24.3275695
17.98156,23.9514917
17.98564,23.6098003
17.98972,23.30071191
17.99381,23.02208122
17.99789,22.7740188
18.00198,22.55423959
18.00606,22.36294501
18.01015,22.19851563
18.01423,22.06118287
18.01831,21.95006244
18.02239,21.86479314
18.02833,21.78628586
18.03427,21.76115699
18.04021,21.78860329
18.04615,21.86766874
18.0521,21.99730729
18.05804,22.17527426
18.06287,22.3541198
18.0677,22.5617975
18.07253,22.7962957
18.07735,23.0546408
18.087,23.6331617
18.09665,24.2698778
18.10705,24.982548
18.11744,25.6749081
18.12561,26.1720776
18.13378,26.6005574
18.13886,26.8220399
18.14394,27.002968
18.14902,27.1388937
18.1541,27.2261168
18.16055,27.2621311
18.167,27.2109574
18.17225,27.1037327
18.17749,26.9383263
18.18273,26.7159543
18.18797,26.4390351
18.19277,26.1402724
18.19757,25.8016509
18.20237,25.4268228
18.20716,25.0207443
18.20955,24.8075159
18.21434,24.3617341
18.22092,23.7165625
18.22749,23.0456066
18.24064,21.6697828
18.24782,20.92514606
18.25499,20.2018579
18.26097,19.62134361
18.26695,19.06645901
18.27293,18.54077415
18.2789,18.04760614
18.28488,17.58689018
18.29086,17.16020064
18.29684,16.76750027
18.30281,16.40867268
18.3064,16.20838698
18.30999,16.01935634
18.31358,15.84117843
18.31716,15.67390116
18.32374,15.39207608
18.33032,15.141009
18.3369,14.91773747
18.34347,14.71960615
18.35005,14.54319721
18.35662,14.38638311
18.3632,14.24623971
18.36977,14.12097529
18.37635,14.00821711
18.38293,13.90641558
18.38951,13.81405478
18.39608,13.7299452
18.40266,13.65268315
18.40923,13.58156516
18.42238,13.4542044
18.43554,13.34273007
18.44869,13.24371981
18.46184,13.15458168
18.47499,13.07349437
18.48815,12.99906353
18.5013,12.93042864
18.5276,12.80748998
18.55391,12.70023375
18.58021,12.60591741
18.60652,12.52252364
18.63282,12.44873976
18.6663,12.36715253
18.69978,12.2981934
18.73326,12.24111583
18.76674,12.19569295
18.78587,12.17503232
18.81218,12.15319616
18.83849,12.13943114
18.8648,12.13449096
18.8911,12.13945083
18.91741,12.1557907
18.93056,12.16881266
18.94371,12.18548045
18.95687,12.20617942
18.97002,12.23129776
18.98317,12.26135797
18.99632,12.29697008
19.01187,12.34721555
19.02741,12.40761556
19.04296,12.48001383
19.0585,12.56656203
19.07405,12.67024899
19.08182,12.72958454
19.08959,12.79464599
19.09736,12.8661027
19.10513,12.94469886
19.1129,13.03133271
19.12067,13.12703076
19.12695,13.21185592
19.13323,13.30416795
19.13951,13.40486104
19.14578,13.51478192
19.15206,13.63548844
19.15834,13.76823055
19.16462,13.91467668
19.17089,14.07652936
19.17717,14.25663471
19.18345,14.45751177
19.18973,14.6824367
19.196,14.93485984
19.20228,15.2201574
19.20856,15.54334806
19.2117,15.72109119
19.21484,15.91075906
19.21798,16.11331026
19.22111,16.32906505
19.2244,16.57195703
19.22769,16.83270983
19.23098,17.1127971
19.23427,17.4137983
19.23756,17.73740071
19.24085,18.08540453
19.24414,18.4597228
19.24742,18.86111313
19.25071,19.29415822
19.254,19.75993211
19.25729,20.2607853
19.26057,20.79749738
19.26386,21.37587776
19.26715,21.99701036
19.27044,22.6636084
19.27372,23.3762125
19.27701,24.1419746
19.2803,24.9616769
19.28359,25.8381628
19.28688,26.7742882
19.29017,27.7728456
19.29346,28.8365522
19.29675,29.9680499
19.30003,31.1660218
19.30332,32.4400703
19.30661,33.788711
19.3099,35.2137793
19.31319,36.7167544
19.31648,38.2988196
19.31977,39.9607241
19.32306,41.7027926
19.32634,43.5192252
19.32963,45.4204245
19.33292,47.3997439
19.33949,51.5781462
19.34607,56.0447482
19.35264,60.7526704
19.35922,65.6714828
19.36579,70.730126
19.37894,81.0192129
19.38522,85.8595704
19.3915,90.5460861
19.39778,94.996511
19.40406,99.1281424
19.40764,101.3097193
19.41221,103.8832728
19.41677,106.1891369
19.42133,108.2076231
19.42589,109.915955
19.43067,111.3524693
19.43545,112.4087142
19.44023,113.07111
19.445,113.3313978
19.45065,113.1181484
19.4563,112.3439663
19.46195,111.0240288
19.46759,109.1867098
19.46933,108.5200584
19.47484,106.1170521
19.48034,103.3079243
19.48584,100.1346696
19.49134,96.6475479
19.49701,92.7803784
19.50267,88.7035919
19.51399,80.1396269
19.52532,71.3973421
19.53665,62.8826919
19.54103,59.7221133
19.5454,56.6646727
19.54978,53.7084127
19.55415,50.8767146
19.55853,48.1643352
19.5629,45.5893643
19.56728,43.1438373
19.57165,40.8409353
19.57449,39.4179882
19.57732,38.0575569
19.58015,36.7541074
19.58298,35.5069842
19.58582,34.3112381
19.58865,33.1742664
19.59148,32.0906159
19.59431,31.0589761
19.59715,30.0745693
19.59998,29.1428271
19.60281,28.2586192
19.60564,27.4202825
19.60847,26.6261433
19.6113,25.8744879
19.61413,25.1635624
19.61696,24.4916328
19.62031,23.7442278
19.62366,23.04612913
19.62701,22.39452436
19.63035,21.78837494
19.6337,21.22138178
19.63704,20.69434831
19.64039,20.20159465
19.64373,19.7437024
19.64708,19.31561761
19.65043,18.91659494
19.65378,18.54456713
19.65712,18.19857944
19.66047,17.87474479
19.66381,17.57328439
19.66716,17.29077802
19.6705,17.0274237
19.67617,16.61836592
19.68183,16.25253152
19.6875,15.92324585
19.69316,15.62699903
19.69883,15.35865848
19.70449,15.11564378
19.71015,14.89441056
19.71581,14.69232644
19.72148,14.50681058
19.72714,14.33657963
19.73281,14.17932017
19.73847,14.034138
19.74414,13.89925972
19.7498,13.77408739
19.75546,13.65740899
19.76112,13.54841923
19.76885,13.41069501
19.77657,13.28457027
19.78429,13.16853366
19.79201,13.06147674
19.79974,12.96234644
19.80746,12.8705774
19.81518,12.78533838
19.8229,12.7060218
19.83063,12.63201103
19.83835,12.56304888
19.85379,12.43836757
19.86924,12.3291624
19.88468,12.23347541
19.8991,12.1548296
19.91351,12.08555866
19.92793,12.02479067
19.94234,11.97205335
19.95676,11.92693268
19.97117,11.88933178
19.98559,11.85927223
20.0,11.83711165
20.0095,11.82711417
20.019,11.82109789
20.03325,11.82042111
20.04749,11.8314827
20.06055,11.8543339
20.06708,11.87131738
20.07361,11.89265704
20.08014,11.91898463
20.08667,11.95102741
20.0932,11.98966925
20.09972,12.03586435
20.10625,12.09092965
20.11278,12.15621604
20.11931,12.23332361
20.12584,12.32407142
20.13237,12.43051458
20.1389,12.5549592
20.14217,12.62481999
20.14543,12.69992136
20.14869,12.78081278
20.15195,12.8678508
20.15522,12.96169637
20.15848,13.06215051
20.16175,13.1702097
20.16501,13.28559257
20.16828,13.40939003
20.17154,13.54122327
20.17481,13.68227358
20.17807,13.8320376
20.18134,13.99178299
20.1846,14.16085875
20.18787,14.34060684
20.19113,14.53020048
20.1944,14.73104692
20.19766,14.94211646
20.20093,15.16486056
20.20419,15.3980235
20.21013,15.85148115
20.21606,16.34076193
20.222,16.86649827
20.22793,17.42504149
20.23268,17.89485726
20.23922,18.57054799
20.24575,19.27275274
20.25881,20.72740583
20.27186,22.18087271
20.27839,22.87908985
20.28491,23.54016799
20.29103,24.11655481
20.29714,24.63894241
20.30325,25.09872613
20.30936,25.48720409
20.31527,25.78799796
20.32118,26.00947627
20.32709,26.14750761
20.333,26.19952751
20.33892,26.16448618
20.34483,26.04327351
20.35074,25.83829104
20.35665,25.55350715
20.36189,25.23859096
20.36713,24.86977023
20.37237,24.45228864
20.3776,23.99284622
20.38293,23.48705373
20.38826,22.9500487
20.39891,21.81102824
20.41633,19.87708916
20.4202,19.45293696
20.43085,18.32325834
20.43618,17.78594261
20.4415,17.27252944
20.44683,16.78348884
20.45215,16.32239628
20.45748,15.8887204
20.4628,15.48475585
20.46861,15.07674465
20.47442,14.70302563
20.48023,14.36276599
20.48603,14.05523625
20.48942,13.88975829
20.49281,13.73438649
20.4962,13.58875526
20.49959,13.45248693
20.50298,13.32518981
20.50637,13.20646618
20.50976,13.09591931
20.51314,12.99344359
20.51653,12.89804206
20.51992,12.80964329
20.52331,12.72787168
20.5267,12.65236571
20.53009,12.58277294
20.53348,12.51876197
20.54025,12.40637478
20.54509,12.33759737
20.54993,12.27759531
20.55477,12.22568605
20.55961,12.18125946
20.56445,12.14378582
20.56929,12.11281383
20.57413,12.08796261
20.57897,12.06893073
20.5843,12.05442728
20.58963,12.04649637
20.59496,12.04504239
20.60028,12.05006194
20.60561,12.06170309
20.61093,12.08016951
20.61626,12.10590658
20.62158,12.1393267
20.62691,12.1812181
20.63223,12.23224233
20.63756,12.29359619
20.64288,12.36623987
20.64821,12.45185958
20.65353,12.55177474
20.65886,12.66825892
20.66418,12.80303724
20.66902,12.94378103
20.67386,13.10391547
20.6787,13.28570711
20.68354,13.49163444
20.68838,13.72438685
20.69322,13.98685458
20.69806,14.28211153
20.7029,14.61339705
20.70629,14.86869256
20.70968,15.14450172
20.71307,15.44202671
20.71646,15.76247576
20.71985,16.10704903
20.72324,16.47692946
20.72663,16.87327472
20.73001,17.29589857
20.73268,17.64981015
20.73534,18.02052942
20.738,18.40978584
20.74066,18.81798402
20.74333,19.24712387
20.74599,19.69429538
20.75131,20.6484085
20.75664,21.6851278
20.76196,22.8006331
20.76729,23.9978394
20.77261,25.2694561
20.77842,26.7404328
20.78423,28.2893085
20.78617,28.822055
20.7915,30.3204838
20.79682,31.8581545
20.80746,35.0073745
20.81811,38.1555989
20.82876,41.1599125
20.83336,42.3754965
20.83796,43.5240523
20.84256,44.5936648
20.84716,45.5729633
20.85318,46.7004296
20.85919,47.6320642
20.8637,48.1928486
20.86821,48.6279973
20.87272,48.932672
20.87723,49.1034919
20.88,49.1411931
20.88451,49.0927256
20.88902,48.9088627
20.89353,48.5918416
20.89804,48.1454256
20.9038,47.3954809
20.90819,46.6963926
20.91258,45.8950712
20.91697,44.9998228
20.92135,44.0220333
20.93013,41.8466539
20.93891,39.4526456
20.95646,34.3436258
20.96524,31.780134
20.97401,29.3024569
20.9784,28.1098223
20.98279,26.9561255
20.98718,25.8457062
20.99156,24.7844384
20.99635,23.680313
21.00114,22.6375938
21.00593,21.6577835
21.01071,20.74332344
21.0155,19.89012967
21.02028,19.10080613
21.02507,18.3704964
21.02985,17.70015424
21.03424,17.13381583
21.03863,16.61247782
21.04302,16.13380483
21.0474,15.69631624
21.05179,15.29551184
21.05618,14.92990815
21.06057,14.59698925
21.06495,14.29494469
21.06934,14.01999726
21.07373,13.77056473
21.07812,13.54444432
21.0825,13.34000241
21.08689,13.15435326
21.09128,12.98616616
21.09567,12.83375326
21.10005,12.69585961
21.10564,12.53819652
21.11122,12.39887456
21.11681,12.27505656
21.12239,12.16513825
21.12798,12.06693559
21.13356,11.97924916
21.13915,11.90042285
21.14473,11.82958234
21.15271,11.73995886
21.16069,11.66196406
21.16867,11.59367327
21.17664,11.53362396
21.18462,11.48043877
21.1926,11.43321541
21.20058,11.39116171
21.20855,11.35368523
21.21653,11.3201757
21.22451,11.29026071
21.24046,11.2399219
21.25642,11.20052333
21.27237,11.17071944
21.28513,11.1531449
21.30269,11.13751597
21.32024,11.13152325
21.33779,11.13525754
21.35534,11.14926504
21.37289,11.17459403
21.38167,11.19201056
21.39044,11.21292731
21.39922,11.23773975
21.40799,11.26681564
21.41677,11.30073943
21.42554,11.34006986
21.43831,11.4087249
21.44469,11.44892709
21.45107,11.49369525
21.45746,11.54369142
21.46384,11.59943883
21.47022,11.6618127
21.4766,11.73175178
21.48139,11.78989086
21.48617,11.853311
21.49096,11.9228764
21.49574,11.99897478
21.50053,12.08268051
21.50531,12.17449042
21.5101,12.27573548
21.51488,12.38703983
21.51927,12.49929308
21.52366,12.62216629
21.52805,12.75673047
21.53244,12.90415655
21.53683,13.06570441
21.54122,13.24273091
21.54561,13.43668684
21.54999,13.64861153
21.55438,13.88109982
21.55877,14.13540217
21.56316,14.41330267
21.56754,14.71592339
21.57193,15.04652887
21.57632,15.40636741
21.58071,15.79735426
21.58509,16.22036886
21.58828,16.55019414
21.59147,16.89910588
21.59466,17.26774546
21.59785,17.65671686
21.60264,18.28016949
21.60742,18.95087337
21.61221,19.6729066
21.61699,20.4440797
21.62138,21.1971986
21.62577,21.993114
21.63016,22.8312185
21.63455,23.7104032
21.63894,24.6290334
21.64333,25.5849088
21.6521,27.5943191
21.66008,29.5171269
21.66806,31.5000446
21.68401,35.4971789
21.69279,37.6168169
21.70156,39.5975192
21.70475,40.2716469
21.70931,41.1833114
21.71386,42.0244373
21.71842,42.7906814
21.72297,43.4712315
21.72925,44.260421
21.73552,44.8611849
21.7418,45.2638869
21.74807,45.4595098
21.75,45.4775316
21.75628,45.3982996
21.76256,45.1101495
21.76884,44.6191813
21.77511,43.9366629
21.78266,42.8792751
21.7902,41.5945439
21.79873,39.9092076
21.80725,38.0332462
21.82042,34.8888122
21.83359,31.6299572
21.84212,29.5461771
21.85064,27.5359382
21.85917,25.6278089
21.86343,24.7220856
21.86769,23.8510922
21.87389,22.6491433
21.88008,21.5300811
21.88473,20.7438606
21.88938,20.0045515
21.89403,19.31183768
21.89868,18.66496369
21.90295,18.11038132
21.90721,17.5936008
21.91147,17.11202435
21.91573,16.66425027
21.91999,16.24877284
21.92425,15.86400658
21.92851,15.50832059
21.93277,15.18005676
21.93704,14.87688028
21.9413,14.59856735
21.94556,14.3427742
21.94982,14.10794792
21.95408,13.89259427
21.95834,13.69528674
21.9626,13.51467362
21.96686,13.34948604
21.97306,13.13420936
21.97926,12.94576761
21.98546,12.78119318
21.99166,12.63788629
21.99786,12.5135938
22.00406,12.40638896
22.01026,12.31464017
22.01645,12.23709852
22.02188,12.17975882
22.0273,12.13182441
22.03273,12.09260861
22.03815,12.06183582
22.04358,12.03904977
22.049,12.02405352
22.05442,12.01656418
22.05984,12.01638228
22.06604,12.02490576
22.07341,12.04679977
22.08077,12.08096145
22.08813,12.12684224
22.09549,12.18372573
22.10285,12.25071368
22.11021,12.32667966
22.12493,12.49981355
22.14197,12.71940416
22.15901,12.93341089
22.16771,13.03082137
22.17641,13.11502959
22.18511,13.18249762
22.1938,13.23020254
22.2019,13.25496117
22.21,13.25951642
22.21709,13.24655821
22.22418,13.21793148
22.23127,13.17421567
22.23835,13.11647368
22.24881,13.00825762
22.25927,12.87756816
22.27706,12.62154882
22.29485,12.35086151
22.30609,12.18563803
22.31733,12.03207384
22.3267,11.91614776
22.33606,11.81318784
22.34543,11.72401514
22.35479,11.64927352
22.36416,11.58878806
22.37352,11.54232331
22.38289,11.50918777
22.39225,11.4887581
22.40068,11.48061293
22.40911,11.48171233
22.41754,11.49170168
22.42597,11.51036447
22.4344,11.53766062
22.44283,11.57376064
22.45126,11.61908377
22.45968,11.67426789
22.46811,11.74049778
22.47654,11.8191707
22.48497,11.91222363
22.4934,12.02215731
22.50183,12.1521366
22.51026,12.30609986
22.51448,12.39365209
22.51869,12.4888633
22.5229,12.59268851
22.52711,12.70594705
22.53203,12.85145346
22.53695,13.01259896
22.54187,13.19105339
22.54678,13.38819119
22.5517,13.60672894
22.55662,13.84831722
22.56154,14.11508676
22.56645,14.4086168
22.57137,14.73236603
22.57629,15.08805626
22.58121,15.47796783
22.58612,15.90342481
22.59104,16.36828861
22.59595,16.87263785
22.60087,17.42029377
22.60578,18.01051558
22.61094,18.67907007
22.61609,19.39649747
22.62124,20.16432118
22.62639,20.98214847
22.63154,21.84886456
22.63669,22.76256639
22.64184,23.72045237
22.64699,24.71883821
22.65496,26.3326619
22.66292,28.00844769
22.67884,31.4406692
22.68914,33.6168572
22.69943,35.6610365
22.7088,37.3397019
22.71348,38.0934779
22.71816,38.781692
22.72359,39.4899244
22.72901,40.092215
22.73443,40.5830927
22.73985,40.9573813
22.74393,41.1601324
22.748,41.293943
22.75331,41.3657411
22.75861,41.3228659
22.76391,41.1689396
22.76921,40.9091243
22.7741,40.5814284
22.78014,40.070249
22.78618,39.4553283
22.79222,38.7535001
22.79826,37.9833972
22.81033,36.3210309
22.8224,34.6380145
22.82899,33.7741065
22.83558,32.9862866
22.84217,32.3034842
22.84875,31.7550509
22.85314,31.4772154
22.85753,31.2795677
22.86192,31.1704086
22.86631,31.1580234
22.86933,31.2100017
22.87235,31.3144049
22.87537,31.4739774
22.87839,31.6914242
22.88141,31.9695038
22.88443,32.3109601
22.88745,32.7185681
22.89046,33.1934096
22.89348,33.7413952
22.8965,34.3638468
22.89952,35.0635253
22.90253,35.8404764
22.90555,36.7025567
22.90857,37.6500144
22.91159,38.6854559
22.9146,39.8075439
22.91762,41.0261719
22.92064,42.3401044
22.92366,43.7515303
22.92668,45.262471
22.9297,46.8747587
22.93272,48.5900075
22.93574,50.4095823
22.93875,52.3280037
22.94177,54.3587876
22.94479,56.4961525
22.94781,58.7401256
22.95083,61.0903595
22.95687,66.1058186
22.9629,71.5208468
22.97004,78.4305793
22.97718,85.8310629
22.98432,93.6520696
22.99145,101.7922022
23.00352,116.011168
23.01559,130.2219339
23.02657,142.522615
23.03206,148.258687
23.03754,153.611917
23.04358,158.998296
23.04962,163.762271
23.05685,168.539169
23.06407,172.200435
23.06781,173.633504
23.07154,174.736887
23.07527,175.509692
23.079,175.949357
23.08274,176.055687
23.08647,175.830946
23.09021,175.279348
23.09394,174.411818
23.09829,173.014169
23.10264,171.221192
23.10699,169.058327
23.11133,166.561202
23.11596,163.560761
23.12058,160.263706
23.12983,152.944426
23.13909,145.004014
23.14834,136.89285
23.15466,131.4722131
23.16097,126.3133725
23.16728,121.534199
23.17359,117.2517178
23.17822,114.486781
23.18285,112.0829025
23.18748,110.072719
23.1921,108.4869401
23.19673,107.3415703
23.20135,106.6591822
23.20598,106.4491828
23.2106,106.7193107
23.21565,107.5640595
23.2207,108.9767063
23.22575,110.943186
23.2308,113.4414737
23.2348,115.7781306
23.2388,118.4116171
23.2428,121.3206358
23.24679,124.4729842
23.25079,127.8580656
23.25478,131.4298699
23.26277,139.0422109
23.27203,148.3256693
23.28129,157.6641375
23.29055,166.5794156
23.2998,174.5915161
23.30484,178.422804
23.30947,181.5382272
23.3141,184.2200791
23.31971,186.8317304
23.32532,188.6891692
23.33116,189.7726077
23.337,189.9547036
23.34285,189.2171358
23.34869,187.5640657
23.35242,186.0371704
23.35615,184.1529658
23.3636,179.3684576
23.36794,175.992739
23.37228,172.2191607
23.37662,168.0802701
23.38096,163.611655
23.38965,153.8256269
23.39833,143.2017584
23.40859,129.9947184
23.41884,116.5865285
23.42753,105.3975943
23.43621,94.63953
23.44055,89.478822
23.44489,84.4903508
23.44923,79.6902191
23.45357,75.0914788
23.4587,69.9289286
23.46383,65.0732124
23.46896,60.5306986
23.47409,56.3031299
23.47922,52.3880251
23.48435,48.7793408
23.48692,47.0839304
23.48948,45.4679537
23.49205,43.9172425
23.49461,42.4422119
23.49895,40.0954542
23.50329,37.9343654
23.50763,35.9492817
23.51197,34.13023826
23.51631,32.46701974
23.52065,30.94938063
23.52499,29.56716583
23.52933,28.31041098
23.53367,27.16942276
23.53801,26.13487915
23.54235,25.19788964
23.54669,24.35000535
23.55103,23.58329911
23.55537,22.89031556
23.55971,22.26418114
23.56405,21.69849411
23.56701,21.34431982
23.56997,21.01377679
23.57589,20.4172167
23.58181,19.89700577
23.58773,19.44281006
23.59365,19.04568836
23.59957,18.69793268
23.60549,18.39293482
23.6114,18.12548706
23.61732,17.88990686
23.62324,17.68262914
23.62916,17.50024059
23.63507,17.34012432
23.64099,17.19933217
23.64691,17.0761313
23.65874,16.87617682
23.67137,16.72143115
23.68006,16.64568971
23.68874,16.59269723
23.69742,16.56090319
23.7061,16.54928258
23.71478,16.55715373
23.72346,16.58413812
23.73214,16.63012038
23.74082,16.69523416
23.7495,16.77984418
23.75818,16.88455327
23.76686,17.0102024
23.77554,17.15789287
23.78422,17.32900439
23.7929,17.52523735
23.80158,17.74865504
23.81026,18.00174705
23.82289,18.42931683
23.82921,18.6727994
23.83552,18.93783894
23.84184,19.22731432
23.84815,19.54267593
23.85446,19.8870967
23.86077,20.26371115
23.86709,20.67689872
23.8734,21.12963609
23.87972,21.62837953
23.88603,22.17743473
23.89235,22.78545775
23.89866,23.45858326
23.90497,24.20722516
23.91128,25.0424787
23.91563,25.67542862
23.91997,26.3588946
23.92431,27.0996427
23.92865,27.9036079
23.93299,28.7773917
23.93733,29.7282713
23.94167,30.7642676
23.94601,31.8942322
23.95035,33.1278318
23.95469,34.4756621
23.95903,35.9492627
23.96337,37.5611425
23.96771,39.3248215
23.97205,41.2548682
23.97639,43.3668746
23.98073,45.67746
23.98448,47.8473614
23.98823,50.1905769
23.99198,52.7195284
23.99573,55.4470797
23.99948,58.3864737
24.00323,61.551292
24.00698,64.9553181
24.01072,68.6023892
24.01447,72.5259053
24.01822,76.7303126
24.02197,81.229192
24.02571,86.0224822
24.02946,91.148379
24.03321,96.6063164
24.03696,102.407155
24.0407,108.5437272
24.04504,116.1152551
24.04938,124.1802384
24.05372,132.7454658
24.05806,141.8140764
24.0624,151.3846533
24.06674,161.4510958
24.07108,172.002306
24.07542,183.0212722
24.07977,194.512557
24.08411,206.39418
24.08845,218.657131
24.09279,231.259847
24.09713,244.154161
24.10147,257.285892
24.11015,284.013442
24.11647,303.603215
24.12278,323.00418
24.13146,348.962269
24.14013,373.411633
24.14881,395.700837
24.15315,405.808622
24.15749,415.11635
24.16373,426.945814
24.16997,436.76273
24.17416,442.138276
24.17835,446.485612
24.18254,449.770222
24.18672,451.961998
24.192,453.156267
24.19817,452.31079
24.20434,449.069551
24.20907,444.999676
24.21379,439.61449
24.21852,432.948613
24.22324,425.099833
24.2316,408.517849
24.23996,388.958472
24.24831,367.030972
24.25666,343.329732
24.26426,320.741589
24.27186,297.65708
24.27946,274.503873
24.28705,251.698336
24.29541,227.345626
24.30376,204.17953
24.30794,193.1089697
24.31211,182.4528582
24.31629,172.1822273
24.32046,162.3633438
24.3254,151.2999744
24.33034,140.8647155
24.33528,131.0621035
24.34021,121.9072213
24.34515,113.3539786
24.35009,105.4069836
24.35503,98.0472395
24.35996,91.2651391
24.36414,85.9362548
24.36832,80.9763263
24.3725,76.3677374
24.37667,72.1021509
24.38085,68.1406905
24.38503,64.4754415
24.38921,61.0880349
24.39338,57.9675406
24.39756,55.0813863
24.40174,52.420251
24.40592,49.9676965
24.41009,47.7131955
24.41427,45.6310328
24.41844,43.7171045
24.42262,41.9489832
24.42679,40.3227561
24.43097,38.8190119
24.43515,37.431054
24.43933,36.1488897
24.4435,34.9660338
24.44768,33.8683729
24.45186,32.851081
24.45604,31.9070405
24.46021,31.0318072
24.46439,30.2152793
24.46857,29.45425918
24.47275,28.74387138
24.47692,28.08125022
24.4811,27.45921914
24.48527,26.8771539
24.48945,26.32901378
24.49362,25.81447622
24.5016,24.91031026
24.50957,24.09968357
24.51755,23.36731776
24.52552,22.70419514
24.5335,22.09960113
24.54147,21.54753414
24.54945,21.04032241
24.55742,20.57394473
24.5654,20.14275584
24.57337,19.74403223
24.58135,19.3734738
24.58932,19.02921543
24.5973,18.70792797
24.60527,18.40828722
24.61324,18.12801702
24.62121,17.86545219
24.62957,17.60750496
24.63792,17.36623905
24.65463,16.92747154
24.67134,16.54030124
24.68805,16.1977168
24.70476,15.89420267
24.72147,15.625555
24.73818,15.38881504
24.75488,15.18255233
24.76703,15.05154379
24.77918,14.93735942
24.79133,14.84141432
24.80348,14.7659029
24.81108,14.73036908
24.81867,14.70490122
24.82627,14.69042968
24.83386,14.68806203
24.84146,14.69890671
24.84905,14.72404983
24.85665,14.7646126
24.86424,14.82141551
24.8745,14.9253214
24.88475,15.06102378
24.89501,15.22835618
24.90526,15.42490094
24.91552,15.64702633
24.92577,15.88826839
24.94627,16.39518654
24.95538,16.61398943
24.96449,16.81776533
24.97133,16.95621174
24.97816,17.07859774
24.98272,17.1501221
24.99107,17.2573358
24.99917,17.3292909
25.008,17.36942037
25.01621,17.37013254
25.02268,17.34626625
25.03183,17.2777784
25.04327,17.14121451
25.05185,17.0082948
25.06043,16.85594531
25.07758,16.51986896
25.08215,16.42857809
25.08672,16.33844066
25.09873,16.1135963
25.11074,15.91735191
25.12275,15.76087666
25.13475,15.65183565
25.14076,15.61645399
25.14676,15.59434174
25.15277,15.58554664
25.15877,15.59009892
25.16478,15.60792266
25.17078,15.63880391
25.18278,15.73899385
25.19536,15.89758244
25.20794,16.10968607
25.22052,16.37515306
25.2331,16.69553475
25.24568,17.07449635
25.25197,17.28777151
25.25826,17.51823958
25.26455,17.76715382
25.27084,18.03600219
25.27713,18.3265287
25.28341,18.6402592
25.2897,18.9805796
