Co59,Co59
E_eV,Sig_b
40353.67,4.3250912
40354.16,4.4839046
40354.65,4.6538391
40355.13,4.8317135
40355.96,5.167794
40356.79,5.5428634
40357.62,5.9602927
40358.44,6.4175482
40359.27,6.9289342
40360.09,7.4849587
40360.92,8.1016419
40361.74,8.7659649
40362.51,9.4405887
40363.27,10.1548727
40364.04,10.9269272
40364.8,11.7350873
40365.57,12.5978983
40366.33,13.4891708
40367.09,14.4148791
40367.85,15.3689194
40369.89,18.0100665
40371.93,20.6229061
40372.95,21.8538591
40373.97,22.9987551
40374.99,24.0322644
40376.0,24.9237574
40376.75,25.4899374
40377.49,25.9621392
40378.23,26.3444798
40378.97,26.6345525
40379.71,26.8315639
40380.84,26.955219
40381.96,26.8754282
40383.08,26.6104731
40384.2,26.1820143
40385.32,25.6153223
40386.44,24.9375218
40387.56,24.1759499
40388.68,23.3566821
40390.92,21.6370717
40393.16,19.9301079
40395.4,18.3327504
40396.52,17.5920293
40397.64,16.8941019
40398.77,16.2341914
40399.89,15.6235624
40401.01,15.05485835
40402.13,14.52613249
40403.25,14.03509097
40404.37,13.57922457
40405.49,13.15599958
40406.61,12.76286806
40407.73,12.39743791
40408.85,12.05741255
40411.09,11.44522535
40413.33,10.91121909
40415.57,10.4427772
40417.61,10.06439917
40419.65,9.72524603
40421.69,9.41987866
40423.72,9.14504303
40425.76,8.89423777
40427.8,8.66568146
40429.84,8.45666534
40431.87,8.26578603
40436.36,7.89493394
40440.84,7.58240374
40445.32,7.31515678
40449.8,7.08418618
40456.32,6.79924681
40462.84,6.561584762
40469.36,6.360160491
40475.88,6.1872002
40484.85,5.985624369
40493.81,5.816841927
40502.78,5.672936919
40511.74,5.548823748
40524.78,5.395357575
40537.82,5.266642422
40550.86,5.156302834
40563.9,5.060297389
40581.83,4.94623201
40599.76,4.847846344
40617.69,4.76109079
40635.62,4.682971053
40655.18,4.604953676
40674.74,4.531622929
40696.75,4.45156265
40707.75,4.411147036
40718.75,4.369532876
40729.76,4.325234979
40740.76,4.276355135
40746.26,4.249209296
40751.76,4.219451191
40757.26,4.18604311
40762.76,4.147371349
40766.02,4.121007889
40769.28,4.091192987
40772.54,4.056841261
40775.8,4.016327033
40777.43,3.99301967
40779.06,3.967140481
40780.69,3.93820247
40782.32,3.90572521
40783.14,3.88794935
40783.95,3.86945795
40784.77,3.84988188
40785.58,3.82988452
40786.4,3.80931027
40787.21,3.78918867
40788.03,3.76982794
40788.84,3.75281867
40789.56,3.74067565
40790.27,3.73280915
40790.99,3.73063535
40791.7,3.73612721
40792.42,3.7516795
40793.13,3.7793098
40793.84,3.8217576
40794.55,3.8816882
40795.27,3.9629846
40795.98,4.0657718
40796.69,4.1929532
40797.4,4.3458031
40798.12,4.5274576
40798.83,4.7322508
40799.54,4.9607259
40800.25,5.2098284
40801.12,5.5367599
40801.99,5.8777833
40802.86,6.2204502
40803.72,6.5473054
40804.43,6.7985359
40805.14,7.0250751
40806.0,7.2570809
40806.33,7.3318795
40807.07,7.4679662
40807.8,7.5569506
40808.41,7.5958959
40809.02,7.6029098
40809.63,7.579228
40810.24,7.5268932
40810.95,7.433559
40811.65,7.3122628
40812.36,7.1653269
40813.06,7.0028545
40814.47,6.6460531
40815.88,6.2844651
40816.73,6.077971
40817.58,5.8860791
40818.43,5.7116671
40819.27,5.5578102
40820.12,5.42096606
40820.96,5.30356372
40821.81,5.20138221
40822.65,5.11506659
40823.5,5.04063446
40824.35,4.97726866
40825.2,4.92316965
40826.04,4.87724369
40826.89,4.83702811
40827.73,4.80234324
40828.58,4.77142128
40829.42,4.74424378
40830.32,4.71818312
40831.21,4.694976778
40833.0,4.654373235
40834.79,4.619937865
40836.57,4.590255356
40838.36,4.563956979
40840.14,4.540620317
40843.71,4.500326012
40847.28,4.466535086
40850.85,4.437505376
40854.42,4.412086235
40857.99,4.389477248
40862.32,4.364991629
40866.64,4.343051431
40875.29,4.30458178
40883.94,4.271378812
40892.59,4.241854891
40909.89,4.190131456
40927.18,4.144710104
40951.25,4.0873658073
40975.31,4.0342156551
41023.44,3.93382942
41065.55,3.8476984066
41107.66,3.7599719253
41149.77,3.6679261691
41191.88,3.56886007
41224.97,3.483972945
41258.06,3.390702802
41291.15,3.286400929
41324.24,3.167516716
41342.29,3.095000038
41360.34,3.015603392
41378.39,2.928205042
41396.43,2.8314538
41412.98,2.733021468
41429.52,2.623996394
41446.07,2.502997658
41462.61,2.369612662
41476.9,2.245522597
41484.05,2.181603346
41491.19,2.117903018
41498.34,2.05615009
41505.48,1.99962045
41512.62,1.95347894
41516.19,1.93683432
41519.76,1.92639286
41522.77,1.9238484
41525.22,1.92710829
41527.66,1.93619529
41530.11,1.95243388
41532.55,1.97721208
41535.0,2.01259221
41537.44,2.06054894
41538.66,2.090131
41539.88,2.12397211
41541.1,2.1625212
41542.32,2.20627768
41544.2,2.28520843
41546.08,2.38019833
41547.02,2.43456906
41547.96,2.49404141
41548.9,2.55904956
41549.84,2.63006801
41550.78,2.70761561
41551.72,2.79225854
41552.66,2.88461742
41553.6,2.98537324
41554.54,3.09526746
41555.48,3.215114
41556.42,3.34580127
41557.36,3.48829921
41558.4,3.66100254
41559.43,3.84911973
41560.47,4.05801725
41561.5,4.28552964
41562.54,4.5381264
41563.57,4.81315561
41564.6,5.11530692
41565.63,5.44714448
41566.67,5.81512394
41567.7,6.21512142
41568.74,6.65806275
41569.77,7.1386863
41570.81,7.6697152
41571.84,8.2443245
41572.87,8.870716
41573.9,9.5520723
41574.99,10.3362266
41576.07,11.1800731
41577.15,12.0926997
41578.23,13.0754103
41579.32,14.1383708
41580.4,15.2607537
41581.48,16.4489236
41582.56,17.6979083
41584.12,19.5944542
41585.67,21.5599912
41588.78,25.582487
41590.34,27.5367041
41591.89,29.3601463
41593.45,31.0182225
41595.0,32.4368515
41596.14,33.3087708
41597.27,34.0147163
41598.4,34.5542542
41599.53,34.9230062
41600.66,35.1209869
41601.53,35.1596241
41602.39,35.1042136
41603.25,34.9603433
41604.11,34.7335754
41604.97,34.4302941
41605.83,34.0575038
41607.55,33.1332165
41609.27,32.0216197
41610.99,30.7820145
41614.43,28.1252383
41618.08,25.3341058
41619.9,24.0249049
41621.72,22.7911852
41623.54,21.63957204
41625.36,20.571858
41627.18,19.58651501
41629.0,18.67987237
41630.83,17.84267094
41632.65,17.0785338
41634.47,16.3770411
41636.29,15.73266553
41638.11,15.14013748
41639.93,14.59459455
41641.75,14.09155087
41643.57,13.62692648
41645.39,13.19705654
41647.21,12.79864077
41649.03,12.42871279
41650.85,12.08464962
41654.49,11.46488005
41658.13,10.92327003
41661.11,10.52895077
41664.09,10.17248315
41667.07,9.8489205
41670.05,9.55407967
41673.03,9.28446595
41676.01,9.03712995
41681.97,8.59958372
41685.62,8.36363509
41689.26,8.14886916
41696.54,7.771264407
41703.82,7.450279068
41711.1,7.17427967
41719.71,6.894120167
41728.32,6.654069903
41736.93,6.446272122
41745.53,6.264542956
41752.82,6.127204687
41760.1,6.003108938
41774.66,5.78717134
41789.23,5.60533299
41803.79,5.450049204
41819.68,5.304168288
41835.57,5.177767131
41851.46,5.066978804
41867.35,4.968983523
41896.49,4.814462268
41925.62,4.685239711
41954.75,4.574706683
41983.88,4.478378961
42028.91,4.3503444994
42073.93,4.2411149221
42118.95,4.1451242109
42163.97,4.0591958681
42248.72,3.9167639689
42333.47,3.7914192059
42418.22,3.6767083289
42502.96,3.5685759364
42630.07,3.4115619592
42730.72,3.2841927325
42781.04,3.2151750534
42806.2,3.1775879148
42831.36,3.1363570447
42851.23,3.0996956815
42871.09,3.0571244998
42881.02,3.032451174
42890.95,3.0042224215
42900.88,2.971005155
42905.85,2.951790245
42910.81,2.930323
42915.12,2.90934764
42919.42,2.885706043
42923.73,2.858496239
42928.03,2.826698702
42932.34,2.788506902
42934.49,2.766355264
42936.64,2.741592186
42938.79,2.713660505
42940.94,2.681847595
42943.09,2.645298333
42944.17,2.62488238
42945.24,2.603213269
42946.24,2.581696835
42947.23,2.559352038
42948.22,2.536337364
42949.21,2.51334293
42950.21,2.49132318
42951.2,2.47255909
42952.19,2.45953047
42953.18,2.45603934
42953.68,2.45945962
42954.18,2.4673746
42955.17,2.49982696
42956.16,2.56121696
42956.66,2.60599649
42957.15,2.66037724
42957.65,2.72777247
42958.15,2.8083717
42958.65,2.9033077
42959.14,3.0112508
42959.64,3.1374853
42960.13,3.2776417
42960.63,3.4379143
42961.12,3.6120881
42961.79,3.8774184
42962.45,4.1682941
42963.11,4.4860432
42963.77,4.8270149
42964.44,5.1918667
42965.1,5.5635589
42966.42,6.3142449
42967.5,6.8980282
42968.04,7.1670006
42968.57,7.4103545
42969.0,7.5900758
42969.42,7.7483595
42970.06,7.9533524
42970.3,8.0181788
42970.83,8.1368029
42971.36,8.2205904
42971.74,8.2588224
42972.11,8.2784886
42972.49,8.2808307
42972.86,8.2660723
42973.55,8.1954988
42974.24,8.0729382
42974.93,7.9044927
42975.62,7.6973816
42976.42,7.4193144
42977.22,7.1127101
42978.81,6.4668773
42980.41,5.8362781
42981.21,5.5471673
42982.0,5.284848
42982.91,5.01407348
42983.81,4.78018204
42984.72,4.5769399
42985.62,4.40640633
42986.53,4.2614954
42987.43,4.14177243
42988.33,4.04189563
42989.23,3.95848297
42990.14,3.88780382
42991.04,3.82880319
42991.95,3.777969503
42992.85,3.734667186
42993.76,3.696522143
42994.66,3.663281668
42996.46,3.607019352
42998.49,3.555412681
43000.51,3.512796946
43002.53,3.476541613
43004.55,3.445137799
43008.59,3.393042036
43012.63,3.351181732
43016.68,3.316433291
43020.72,3.287056847
43024.76,3.26168584
43028.8,3.239434947
43033.7,3.21570405
43038.59,3.194761208
43048.37,3.1588578391
43058.16,3.1286779797
43067.94,3.1025147771
43087.51,3.0580020828
43107.08,3.0201397798
43147.93,2.9521494523
43188.77,2.8920987464
43270.46,2.7815005819
43362.37,2.6617505649
43454.27,2.5413295115
43546.17,2.4169670361
43638.07,2.2849778577
43670.41,2.2354023386
43702.74,2.1830288766
43718.91,2.1552491852
43735.08,2.1258835811
43751.25,2.0943140852
43759.33,2.077276679
43767.41,2.059053423
43774.22,2.042496676
43781.03,2.024474095
43787.84,2.004451259
43794.64,1.981661921
43798.05,1.968805224
43801.45,1.954712765
43804.86,1.938925116
43808.26,1.92100672
43811.67,1.900101693
43813.37,1.888260817
43815.07,1.875257054
43816.77,1.860923189
43818.47,1.845173675
43819.32,1.836807469
43820.17,1.82819979
43821.02,1.819488232
43821.87,1.81089875
43822.83,1.8017869
43823.79,1.79403797
43824.27,1.79100606
43824.75,1.78876308
43825.23,1.78751758
43825.7,1.78749672
43826.18,1.78896948
43826.66,1.79226076
43827.14,1.79771756
43827.62,1.80572116
43828.58,1.83107099
43829.53,1.87145777
43830.49,1.9316587
43831.45,2.0152855
43832.41,2.1258559
43833.36,2.2643253
43834.32,2.4346776
43835.28,2.6346687
43836.24,2.8609072
43837.19,3.1047092
43838.68,3.5062669
43840.17,3.8939335
43841.13,4.1145902
43842.08,4.2966794
43842.57,4.3732735
43843.05,4.435513
43843.23,4.4554275
43843.86,4.5098427
43844.49,4.5399007
43845.08,4.5458068
43845.67,4.5306315
43846.26,4.4953289
43846.84,4.4423867
43847.55,4.3555385
43848.26,4.2480039
43848.97,4.1240051
43849.67,3.9899516
43851.08,3.7013516
43852.49,3.41315
43853.67,3.1894442
43854.85,2.9909882
43855.44,2.9026455
43856.03,2.82181735
43856.62,2.7484409
43857.2,2.68335411
43857.79,2.62396937
43858.38,2.57102989
43858.97,2.52403544
43859.55,2.48311628
43860.14,2.44632531
43860.73,2.4138796
43861.32,2.38526574
43861.9,2.36040849
43862.49,2.3380178
43863.08,2.31814975
43863.67,2.30045281
43864.26,2.28461567
43864.85,2.270367946
43865.44,2.257479672
43866.61,2.235192463
43867.79,2.216141716
43868.96,2.199790154
43870.14,2.185252907
43871.31,2.172352828
43872.96,2.156168727
43874.61,2.141828199
43877.9,2.117310355
43881.2,2.096660242
43884.49,2.078852388
43887.79,2.063047177
43891.08,2.048860681
43897.66,2.023959372
43904.25,2.002315804
43910.83,1.982981874
43924.0,1.948664906
43936.55,1.919262863
43949.1,1.8918880722
43974.19,1.840750783
43999.29,1.7918785513
44024.38,1.7441336338
44119.74,1.5634097532
44215.09,1.3755603152
44262.77,1.277564622
44310.45,1.176613387
44358.13,1.072623614
44405.8,0.965612613
44476.07,0.80299355
44546.33,0.636747564
44581.46,0.553629247
44616.59,0.471877815
44634.16,0.431933683
44651.72,0.392946953
44669.29,0.355164217
44686.85,0.318903706
44700.66,0.291747007
44714.46,0.266137959
44728.26,0.242272351
44742.06,0.220468613
44748.97,0.210439177
44755.87,0.20108352
44762.77,0.192442501
44769.67,0.184576211
44776.57,0.17754945
44783.47,0.171432423
44790.37,0.166300642
44797.27,0.162235927
44807.31,0.158412123
44817.34,0.157328208
44824.87,0.158460589
44832.4,0.161440679
44839.93,0.166543813
44847.46,0.173934095
44854.99,0.183788941
44862.52,0.196331842
44870.05,0.211811621
44877.57,0.230474276
44884.47,0.250670113
44891.37,0.274065946
44898.27,0.300938121
44905.17,0.331588708
44912.07,0.366348215
44918.97,0.405578581
44925.87,0.449676686
44929.32,0.473685614
44932.77,0.499077951
44936.23,0.525994703
44939.68,0.554344386
44943.13,0.584269906
44946.58,0.615841847
44950.03,0.649133896
44953.48,0.684223743
44956.93,0.721192685
44960.38,0.760126321
44963.83,0.801114356
44967.28,0.844251201
44970.73,0.88963587
44974.18,0.937372386
44977.63,0.987570074
44981.08,1.04034407
44984.53,1.095815314
44987.98,1.154110254
44991.44,1.215546417
44994.89,1.279908236
44998.34,1.347519246
45001.79,1.418534627
45005.24,1.493118574
45008.69,1.57144629
45012.14,1.653698989
45015.59,1.740070899
45019.04,1.830764261
45022.49,1.925992329
45025.94,2.025984374
45029.39,2.130976682
45032.84,2.241221559
45036.29,2.356987328
45039.74,2.478554334
45043.19,2.606218943
45046.64,2.740298549
45050.09,2.881123569
45053.54,3.02904645
45056.99,3.18444067
45060.44,3.34769974
45063.89,3.51924222
45067.34,3.69951069
45070.79,3.8889778
45074.24,4.08814122
45077.69,4.29753171
45081.14,4.51771408
45084.59,4.74928818
45088.04,4.99289399
45091.49,5.24921253
45094.94,5.51897294
45098.39,5.80295145
45101.53,6.07447384
45104.66,6.35820797
45107.79,6.65570629
45110.92,6.96772813
45114.05,7.29507695
45117.18,7.63861035
45120.31,7.99923107
45123.44,8.37791702
45126.57,8.77575641
45129.7,9.19398075
45132.83,9.63396492
45135.96,10.0971861
45139.09,10.58520777
45142.22,11.0997148
45145.35,11.64256156
45148.48,12.21585301
45153.23,13.14930288
45157.97,14.16552177
45162.71,15.27763082
45167.45,16.49908427
45172.2,17.84882822
45174.57,18.57517241
45176.94,19.34033211
45179.31,20.14742517
45181.68,20.9999002
45184.05,21.90150642
45186.42,22.85617337
45189.33,24.10683211
45192.24,25.45093424
45195.15,26.89552493
45198.06,28.44675594
45200.97,30.10907292
45203.88,31.88371179
45206.79,33.76694402
45209.7,35.74800161
45216.45,40.59102113
45219.83,43.0311498
45223.2,45.36316337
45226.58,47.49982426
45229.95,49.32681277
45231.64,50.10063451
45233.32,50.76382476
45235.01,51.31809004
45236.69,51.75330437
45239.6,52.23269414
45242.5,52.37801147
45244.93,52.26860928
45247.35,51.97979507
45249.78,51.54171638
45252.2,50.99154111
45257.05,49.67223141
45261.89,48.23828766
45266.74,46.82638174
45271.59,45.51574731
45276.44,44.33325516
45281.28,43.27763855
45287.68,42.04108271
45294.07,40.93871455
45306.85,38.94638572
45319.64,37.03934896
45332.42,35.11655232
45353.61,31.88012994
45374.79,28.71390272
45385.39,27.20439422
45395.98,25.76477452
45406.57,24.40182454
45417.16,23.11949796
45427.36,21.961562
45437.55,20.87929594
45447.75,19.86819812
45457.94,18.92699085
45468.14,18.05006489
45478.33,17.23516421
45488.53,16.47664164
45498.72,15.77203254
45510.77,15.002229873
45522.82,14.295618025
45534.87,13.646871369
45546.91,13.052626311
45558.96,12.50861966
45571.01,12.006523674
45583.06,11.545788484
45595.1,11.124342661
45613.64,10.546096946
45632.17,10.047938818
45650.71,9.624700381
45669.24,9.274672217
45687.78,8.997533928
45697.05,8.886837767
45706.31,8.79568853
45715.58,8.72414155
45724.85,8.67356465
45734.12,8.64469614
45743.38,8.63710304
45753.58,8.65740134
45763.77,8.71123553
45773.97,8.79995989
45784.16,8.92634971
45794.36,9.09416799
45804.55,9.30704737
45814.75,9.56983033
45824.94,9.88688529
45830.89,10.09931265
45836.84,10.33324643
45842.79,10.58983624
45848.74,10.87028261
45854.69,11.17597613
45860.64,11.50842732
45866.59,11.8684959
45872.54,12.25659097
45878.49,12.67390217
45884.44,13.12164897
45890.39,13.60069024
45896.34,14.11166433
45902.29,14.65493909
45908.24,15.23058178
45920.13,16.47629541
45932.24,17.86826455
45944.35,19.36711744
45968.57,22.55799662
45980.68,24.15682364
45992.79,25.67999837
46004.9,27.06409742
46010.95,27.68457156
46017.0,28.24879788
46023.06,28.75194513
46029.11,29.18786442
46035.17,29.55465791
46041.22,29.84908097
46047.28,30.07137845
46053.33,30.22129924
46059.39,30.30099994
46065.44,30.31296184
46072.86,30.2407022
46080.28,30.08024001
46087.7,29.84066287
46095.12,29.53167748
46109.96,28.74280349
46124.8,27.78477417
46154.48,25.65903892
46184.15,23.49288855
46198.58,22.48898814
46213.0,21.53392084
46227.42,20.63217684
46241.84,19.78562651
46256.26,18.9939813
46270.68,18.25544556
46285.1,17.56614678
46299.52,16.92563812
46320.77,16.063572852
46328.74,15.764507803
46332.73,15.620116102
46336.71,15.48017307
46340.7,15.34554553
46342.69,15.28216384
46343.69,15.25202291
46344.68,15.22388764
46345.68,15.1978746
46346.68,15.17522006
46347.68,15.15721709
46348.67,15.14564472
46349.67,15.14238465
46350.66,15.15003253
46351.66,15.17170217
46352.65,15.21012599
46353.79,15.27938183
46354.93,15.3794443
46356.07,15.5130746
46357.2,15.6790179
46358.91,15.9857699
46360.62,16.3334492
46362.33,16.674289
46364.03,16.9467578
46364.94,17.0449772
46365.84,17.1001608
46366.88,17.1059775
46367.0,17.1024881
46367.45,17.081669
46367.89,17.0496196
46369.44,16.8495353
46370.94,16.5466249
46372.43,16.1755386
46375.42,15.382021
46376.53,15.1141499
46377.64,14.8747276
46378.75,14.6673575
46379.86,14.4923515
46380.97,14.34764723
46382.08,14.22959036
46382.64,14.17875768
46383.19,14.13377531
46383.75,14.09245976
46384.3,14.05572812
46384.86,14.02176827
46385.41,13.99131419
46386.52,13.93699206
46387.63,13.88992948
46388.74,13.84794999
46389.85,13.8094681
46390.96,13.77337978
46393.18,13.705599484
46395.4,13.641135956
46397.62,13.578556583
46402.06,13.456934083
46410.94,13.223378085
46419.44,13.009364072
46427.93,12.803728593
46444.92,12.414128194
46478.89,11.711570211
46503.6,11.255998481
46515.96,11.04409007
46522.14,10.942209466
46528.31,10.843512716
46534.49,10.748462876
46537.58,10.703082237
46539.13,10.681269604
46540.67,10.660629873
46542.22,10.641595565
46543.76,10.625604224
46544.54,10.61924821
46545.31,10.61460986
46546.08,10.61208295
46546.85,10.61228293
46547.63,10.61601272
46548.4,10.62407904
46549.17,10.63752091
46549.94,10.65752082
46550.71,10.68533236
46551.48,10.7222921
46552.25,10.76974752
46553.02,10.82892101
46554.23,10.94808836
46555.44,11.1011803
46556.65,11.287546
46557.85,11.5004994
46560.27,11.9725346
46561.48,12.1978119
46562.68,12.3889042
46563.79,12.5209001
46564.9,12.5974986
46565.93,12.6120845
46566.0,12.6110142
46566.21,12.6062205
46566.42,12.5990633
46566.83,12.5783133
46567.69,12.5065045
46568.54,12.4004995
46570.25,12.1014663
46571.96,11.7307255
46573.67,11.3430617
46575.37,10.9864895
46577.01,10.6965718
46577.83,10.57510692
46578.65,10.46941588
46579.47,10.37875207
46580.29,10.30191094
46581.11,10.23740222
46581.93,10.18358855
46582.75,10.1388489
46583.57,10.10161625
46584.39,10.07045953
46585.21,10.04413054
46586.03,10.02158666
46586.85,10.0019444
46587.67,9.984498814
46588.49,9.96870172
46589.31,9.954126268
46590.13,9.940453564
46591.77,9.91492857
46593.41,9.890904602
46595.05,9.867749969
46598.33,9.8229278
46601.61,9.779326538
46608.17,9.694439486
46614.73,9.611794604
46627.85,9.45189917
46643.16,9.273185732
46658.46,9.10219834
46689.07,8.781087849
46708.75,8.588833329
46728.43,8.408193296
46748.11,8.241327699
46757.95,8.164709532
46767.79,8.094773246
46774.35,8.053207889
46780.91,8.017291525
46787.47,7.989295093
46794.03,7.972897507
46800.59,7.974598148
46803.87,7.985748681
46807.15,8.00682247
46810.43,8.04140564
46813.71,8.09492213
46816.99,8.17597408
46820.27,8.29893635
46821.78,8.37599575
46823.28,8.47003826
46824.79,8.58723449
46826.29,8.732543
46827.8,8.91664267
46829.3,9.14846535
46830.8,9.4435845
46831.55,9.6203357
46832.3,9.81986896
46833.12,10.06728166
46833.94,10.34884991
46834.76,10.66830458
46835.58,11.02928596
46836.4,11.43510778
46837.22,11.88857232
46838.04,12.3916349
46838.86,12.9451578
46839.51,13.4194192
46840.16,13.9239688
46841.46,15.0156468
46842.76,16.194854
46844.05,17.4120929
46845.62,18.8796218
46846.41,19.5788748
46847.19,20.2231325
46848.31,21.0376546
46848.87,21.3843899
46849.43,21.6843729
46849.99,21.9334432
46850.55,22.1281037
46851.11,22.2655721
46851.66,22.3430203
46852.0,22.3618664
46852.56,22.3442473
46853.12,22.2664384
46853.68,22.1296167
46854.24,21.9358263
46854.8,21.6879069
46855.36,21.3893924
46856.48,20.6578521
46857.63,19.7551212
46858.78,18.7456298
46861.08,16.5948695
46862.31,15.4650844
46863.54,14.4000869
46864.77,13.4252058
46865.39,12.9728705
46866.0,12.5546877
46867.07,11.88617366
46868.13,11.30393186
46869.19,10.79689533
46870.25,10.35871061
46871.31,9.98199245
46872.37,9.65907888
46873.43,9.38250325
46874.49,9.14534468
46876.17,8.83534981
46877.84,8.58986487
46879.52,8.39027383
46881.19,8.2273714
46882.87,8.09065131
46884.54,7.97554753
46887.89,7.79013899
46891.25,7.64655233
46894.6,7.53167252
46897.95,7.436508883
46901.3,7.35557309
46908.0,7.222733834
46914.7,7.115078928
46921.85,7.017539398
46929.0,6.931730809
46936.15,6.853881052
46943.3,6.781525677
46957.6,6.647466043
46971.9,6.522292228
46986.2,6.402175837
47000.5,6.284721257
47029.1,6.052061887
47052.34,5.860937788
47075.58,5.664360037
47098.82,5.458746331
47122.05,5.240734196
47141.72,5.043458157
47161.38,4.832005238
47181.04,4.604091396
47190.87,4.483655507
47200.7,4.359186806
47215.0,4.172795532
47229.3,3.98633828
47236.45,3.89747514
47243.6,3.81616458
47250.75,3.74847132
47257.9,3.70367925
47263.27,3.69382759
47265.73,3.69891676
47268.19,3.71165215
47270.65,3.73346596
47273.1,3.76590307
47275.56,3.81124846
47278.02,3.87182122
47280.48,3.95053872
47282.93,4.05044724
47285.28,4.17030573
47287.63,4.31814793
47288.81,4.40455181
47289.98,4.4992278
47291.15,4.60367742
47292.32,4.71878179
47293.5,4.84663941
47294.67,4.98613728
47295.84,5.1394517
47297.01,5.30782738
47298.19,5.4942678
47299.36,5.69709079
47300.53,5.91938427
47301.7,6.16285116
47302.93,6.44363506
47304.16,6.7520972
47305.39,7.09063791
47306.62,7.46178309
47307.85,7.86816588
47309.08,8.31249728
47310.31,8.79752271
47311.53,9.3214951
47312.92,9.9738366
47314.3,10.6831678
47315.68,11.4570073
47317.06,12.2977131
47318.44,13.2067579
47319.82,14.184443
47321.2,15.2295978
47322.58,16.3393585
47324.64,18.1050066
47326.69,19.9685234
47330.79,23.8570704
47332.85,25.787334
47334.9,27.6113866
47336.95,29.2757853
47337.98,30.0331023
47339.0,30.7222623
47340.87,31.8105794
47342.74,32.6510381
47343.68,32.9748928
47344.61,33.2292837
47346.48,33.5433504
47347.6,33.6086029
47348.72,33.5863661
47349.84,33.4816852
47350.95,33.3024671
47353.18,32.7420576
47355.41,31.9621202
47357.64,31.0208136
47359.87,29.972482
47364.33,27.7350953
47368.25,25.78416984
47372.17,23.95897999
47376.09,22.30637911
47378.05,21.54920028
47380.01,20.8375299
47381.97,20.16988643
47383.93,19.54428017
47387.85,18.40992364
47391.77,17.41513839
47395.69,16.54106906
47398.37,16.00410945
47401.04,15.51243399
47403.71,15.05959242
47406.38,14.64164117
47411.73,13.89536217
47417.07,13.25270518
47420.99,12.83512634
47424.91,12.45674934
47428.83,12.11257029
47432.75,11.79835129
47436.67,11.51046926
47440.59,11.24584504
47448.42,10.77666063
47456.26,10.37254419
47464.1,10.021296608
47471.94,9.713152785
47479.78,9.440703519
47487.27,9.208211067
47494.75,8.99858881
47509.71,8.634699659
47524.68,8.329038207
47539.64,8.068181598
47555.32,7.831942277
47571.0,7.625720638
47586.68,7.443510414
47602.36,7.281043259
47622.32,7.096965086
47642.27,6.933378861
47662.22,6.786356529
47682.17,6.653322679
47692.51,6.589064554
47697.68,6.558067219
47700.26,6.542901671
47701.55,6.535428308
47702.84,6.528068336
47704.14,6.520832556
47705.43,6.513949222
47706.08,6.510650813
47706.72,6.507556753
47707.37,6.504615182
47708.01,6.501969975
47708.66,6.49960408
47709.31,6.497638795
47709.96,6.49617083
47710.6,6.49531609
47711.25,6.49516836
47711.89,6.49586552
47712.54,6.49757539
47713.18,6.50039683
47713.83,6.50457441
47714.48,6.51023058
47715.13,6.51751122
47715.77,6.52638981
47717.06,6.54978211
47718.35,6.58063888
47719.64,6.6182608
47720.93,6.660803
47723.51,6.7475621
47725.52,6.7987067
47726.52,6.8132435
47727.52,6.8185959
47728.0,6.817663
47728.7,6.8121533
47730.1,6.7868214
47731.5,6.7447347
47732.9,6.690407
47734.29,6.6298795
47737.09,6.5094092
47738.49,6.45776912
47739.19,6.43505173
47739.88,6.4147838
47740.52,6.39785347
47741.16,6.38265768
47741.8,6.3690987
47742.43,6.35723258
47743.07,6.34654297
47743.71,6.33708479
47744.35,6.32871046
47744.98,6.32138392
47745.62,6.31473855
47746.26,6.308772125
47746.9,6.303371519
47747.53,6.2985111
47748.17,6.293951466
47748.81,6.289698724
47749.45,6.285692295
47750.08,6.28193939
47750.72,6.278280451
47751.36,6.274742005
47752.63,6.267979715
47753.91,6.261401532
47755.18,6.255021142
47757.73,6.242474754
47760.28,6.230153171
47765.38,6.205972272
47770.48,6.182296463
47780.67,6.136271781
47801.07,6.048522358
47821.46,5.965930722
47875.85,5.76548729
47903.05,5.674151849
47930.24,5.587719456
47940.93,5.554921648
47946.27,5.538768364
47948.94,5.530765614
47951.61,5.52285994
47952.95,5.518975142
47954.28,5.515234326
47954.95,5.513417831
47955.62,5.511668047
47956.29,5.51000517
47956.95,5.50847506
47957.62,5.507065072
47958.29,5.505834031
47958.96,5.504828955
47959.62,5.504108383
47960.29,5.503708254
47960.96,5.503709173
47961.63,5.50418039
47962.29,5.50517868
47962.96,5.50680742
47963.63,5.50913111
47964.3,5.51221756
47964.96,5.51605863
47965.63,5.5208111
47966.3,5.52644515
47967.63,5.5401835
47972.97,5.6123702
47974.88,5.6302652
47975.84,5.6345505
47976.79,5.6350531
47977.0,5.6346384
47977.63,5.6322392
47978.25,5.6282073
47979.34,5.6173186
47980.43,5.6021775
47982.61,5.5631301
47984.79,5.52006951
47985.88,5.49962814
47986.96,5.48104977
47988.05,5.46439478
47989.14,5.45000709
47990.23,5.43784327
47990.78,5.43249368
47991.32,5.42771424
47991.87,5.42329061
47992.41,5.41934273
47992.96,5.41568722
47993.5,5.412416187
47994.05,5.409369246
47994.59,5.406623076
47995.13,5.404086164
47995.67,5.401729039
47996.22,5.399484839
47996.76,5.397411932
47997.31,5.395409518
47997.85,5.393533909
47998.4,5.391698292
47998.94,5.389956438
