U241,U241
E_eV,Sig_b
15.29653,48.1470725
15.30118,46.8034624
15.30583,45.5398747
15.31048,44.3493469
15.31513,43.2257142
15.32443,41.1579545
15.33373,39.299677
15.34302,37.6228923
15.34936,36.5689947
15.3557,35.580814
15.36204,34.6526396
15.36838,33.7793568
15.37472,32.9564758
15.38106,32.1799113
15.3874,31.4460716
15.39374,30.7516881
15.40642,29.4697897
15.4191,28.3138793
15.43178,27.2671408
15.44445,26.316309
15.45375,25.6719828
15.46305,25.0685084
15.47235,24.5023451
15.48165,23.97033613
15.49095,23.46965523
15.50025,22.99779989
15.50955,22.55247882
15.51884,22.132098
15.52814,21.73391186
15.53744,21.35671083
15.55604,20.65935203
15.57464,20.02944956
15.59323,19.45850971
15.60422,19.14549881
15.61521,18.84905213
15.63719,18.30113639
15.65917,17.80640011
15.68114,17.35805808
15.70312,16.94984916
15.7251,16.57700216
15.74708,16.23527255
15.76905,15.92118698
15.7867,15.68669012
15.80435,15.46656017
15.822,15.25957736
15.83965,15.06467303
15.8573,14.88087043
15.87495,14.70728464
15.91025,14.38773722
15.94555,14.10057598
15.98085,13.84131578
16.01615,13.60619349
16.05144,13.39213532
16.09635,13.14601155
16.14125,12.92532867
16.18616,12.72643356
16.23106,12.54652524
16.27597,12.38300398
16.32087,12.23374823
16.36577,12.09694135
16.41067,11.97126206
16.45558,11.85555867
16.50048,11.74887489
16.54539,11.65032713
16.59029,11.55923416
16.6352,11.47494942
16.6801,11.39701551
16.725,11.32501969
16.7699,11.25862785
16.83552,11.17106485
16.90113,11.09420979
16.96674,11.02780332
17.03235,10.97185676
17.09797,10.92693279
17.13078,10.90890643
17.16358,10.89401541
17.19639,10.8824196
17.22919,10.87433494
17.262,10.87001641
17.2948,10.86977908
17.34077,10.87702881
17.38674,10.89428388
17.43271,10.92313168
17.47868,10.96557531
17.50167,10.99266574
17.52465,11.02413573
17.54764,11.06044509
17.57062,11.10205905
17.59361,11.1495922
17.61659,11.20366448
17.63957,11.26505311
17.66255,11.33461698
17.6913,11.43465448
17.72004,11.55121106
17.74878,11.68700953
17.77752,11.84533858
17.79189,11.93418825
17.80626,12.03027022
17.82063,12.1342528
17.835,12.24688216
17.84937,12.36899536
17.86374,12.50152954
17.87811,12.64553302
17.89248,12.80218948
17.91108,13.02594348
17.92968,13.27648958
17.94828,13.55778759
17.96687,13.87436682
17.98547,14.23222367
18.00406,14.63779332
18.01336,14.86118582
18.02266,15.09981608
18.03196,15.35501985
18.04125,15.62798081
18.04971,15.89362714
18.05816,16.17663215
18.06662,16.47920836
18.07507,16.8023519
18.08353,17.1487529
18.09198,17.5197167
18.10043,17.9180661
18.10888,18.3464832
18.11734,18.8086212
18.12579,19.3068646
18.13424,19.8456909
18.14269,20.4296642
18.15115,21.0647872
18.1596,21.7556373
18.16805,22.5099932
18.1765,23.3361514
18.1858,24.3402171
18.1951,25.4590203
18.2044,26.7120928
18.2137,28.1238724
18.21835,28.8986454
18.223,29.7253611
18.22765,30.6092892
18.2323,31.5565086
18.23695,32.5739126
18.2416,33.6694979
18.24625,34.8524341
18.25089,36.1304646
18.25554,37.5213274
18.26019,39.0365847
18.26484,40.6926969
18.26949,42.5087286
18.27414,44.5067813
18.27879,46.712406
18.28344,49.1551533
18.28809,51.8690788
18.29274,54.8933502
18.29739,58.2728742
18.30204,62.0589292
18.30437,64.1269067
18.30669,66.3098646
18.30902,68.6351185
18.31134,71.0917266
18.31367,73.7104667
18.31599,76.4789371
18.31832,79.4317513
18.32064,82.5548205
18.32296,85.8722574
18.32528,89.3964906
18.32824,94.2138918
18.3312,99.4177666
18.33416,105.0383206
18.33712,111.107396
18.34008,117.658431
18.34304,124.726512
18.346,132.348065
18.34895,140.532221
18.35128,147.436876
18.3536,154.719445
18.35593,162.462494
18.35825,170.619773
18.36058,179.281824
18.3629,188.394959
18.36523,198.058366
18.36755,208.209481
18.36988,218.956374
18.3722,230.22715
18.37453,242.138691
18.37685,254.608223
18.37918,267.761993
18.3815,281.505156
18.38382,295.909749
18.38614,310.991825
18.38836,326.071804
18.39058,341.797345
18.3928,358.178948
18.39502,375.225824
18.39724,392.945534
18.39946,411.343668
18.40168,430.424457
18.4039,450.189892
18.40834,491.772024
18.41278,536.062224
18.41722,582.992714
18.42165,632.338492
18.4263,686.672769
18.43095,743.372589
18.4356,802.141277
18.44024,862.490748
18.44489,924.266532
18.44954,986.869028
18.45884,1112.41815
18.46687,1218.18336
18.4749,1318.04928
18.47955,1371.85349
18.4842,1421.9012
18.48885,1467.57451
18.4935,1508.29365
18.49849,1545.8775
18.50347,1576.5214
18.50702,1593.91635
18.51056,1607.41494
18.5141,1616.96861
18.51764,1622.50185
18.52,1623.93714
18.52237,1623.55667
18.52621,1619.07566
18.53005,1609.86323
18.53389,1596.01042
18.53772,1577.70756
18.54159,1554.84415
18.54545,1527.88226
18.54932,1496.93958
18.55318,1462.4632
18.55711,1423.97693
18.56103,1382.53782
18.56887,1292.00545
18.57672,1193.71528
18.58456,1091.011124
18.59598,939.333516
18.60169,864.79219
18.60739,792.401879
18.61132,744.043479
18.61524,697.300109
18.61917,652.099801
18.62309,608.809132
18.62702,567.315591
18.63094,527.910781
18.63487,490.448115
18.63879,455.14873
18.64272,421.84046
18.64664,390.68087
18.65057,361.481151
18.65449,334.344716
18.65842,309.074473
18.66234,285.729762
18.66626,264.165693
18.67018,244.297646
18.67375,227.603643
18.67732,212.171968
18.68089,197.931464
18.68445,184.845922
18.68802,172.770726
18.69159,161.674393
18.69516,151.488436
18.69872,142.171778
18.70229,133.60864
18.70586,125.7655046
18.70943,118.5845077
18.71299,112.0286718
18.71656,106.0099367
18.72012,100.5142721
18.72369,95.4661334
18.72725,90.8525516
18.73118,86.2013464
18.7351,81.9787842
18.73903,78.1207256
18.74295,74.6083507
18.74688,71.3889448
18.7508,68.4476353
18.75472,65.7479126
18.75864,63.2647387
18.76257,60.970132
18.76649,58.8558317
18.77042,56.8932034
18.77434,55.0764596
18.77827,53.3822639
18.78219,51.8068174
18.78611,50.334653
18.79003,48.9560026
18.79574,47.097583
18.80145,45.3963111
18.80716,43.8327024
18.81286,42.3927601
18.81857,41.0575083
18.82428,39.8177335
18.82999,38.6633059
18.83569,37.5873437
18.8414,36.5786096
18.84711,35.6324824
18.85282,34.7433321
18.85852,33.9075565
18.86423,33.1178335
18.86994,32.3718114
18.88135,30.9984215
18.8892,30.1345538
18.89705,29.3292387
18.9049,28.5769083
18.91275,27.8726906
18.9206,27.2122885
18.92845,26.5919197
18.9363,26.0081853
18.94414,25.4587848
18.95199,24.9396146
18.95984,24.4489997
18.96769,23.98474459
18.97553,23.54545595
18.99123,22.73200202
19.00692,21.99736688
19.02262,21.33035345
19.03831,20.72326647
19.05401,20.16809393
19.0697,19.6594082
19.0854,19.19133215
19.10109,18.75997205
19.11679,18.36086297
19.13248,17.99115991
19.14818,17.64743551
19.16387,17.32755294
19.17957,17.02884903
19.19526,16.74972243
19.21096,16.48806457
19.22665,16.24264936
19.24235,16.01181268
19.25804,15.79460677
19.27374,15.58967208
19.28943,15.39628357
19.30513,15.21329662
19.32082,15.04016146
19.35221,14.72012241
19.3836,14.43113917
19.415,14.16895499
19.44639,13.93026215
19.47778,13.71206488
19.50917,13.51189755
19.54056,13.32769056
19.57195,13.1576717
19.60334,13.00033363
19.63473,12.85430043
19.68039,12.65964316
19.72605,12.4833224
19.77171,12.32290383
19.81737,12.17643682
19.86303,12.04226908
19.90869,11.91900527
19.95435,11.80550077
20.0,11.70075722
20.06254,11.56980814
20.12507,11.45169234
20.1876,11.34505398
20.25013,11.24886388
20.31267,11.16231489
20.3752,11.08487803
20.43773,11.01620744
20.50026,10.95616409
20.56279,10.90486067
20.62532,10.8628408
20.65659,10.84557702
20.68785,10.83098101
20.71912,10.8191954
20.75038,10.81040873
20.79338,10.80363305
20.83637,10.80367248
20.87936,10.81142847
20.92235,10.82803802
20.96534,10.85492446
21.00833,10.89387435
21.02983,10.91856484
21.05132,10.94714755
21.07282,10.98002773
21.09431,11.01759871
21.12363,11.07732695
21.15294,11.14811413
21.18225,11.23169463
21.21156,11.33015652
21.24087,11.44606099
21.27018,11.5825314
21.28484,11.65967406
21.29949,11.74340764
21.31415,11.83446575
21.3288,11.93342317
21.3503,12.09471024
21.37179,12.2775944
21.39329,12.48565892
21.41478,12.72281721
21.43628,12.99427339
21.44703,13.14467727
21.45777,13.30585951
21.46852,13.47910529
21.47926,13.66518697
21.49001,13.86567771
21.50075,14.08157814
21.51834,14.47298038
21.52714,14.68850092
21.53593,14.91840552
21.54473,15.16451067
21.55352,15.42769441
21.56232,15.71016622
21.57111,16.01308687
21.57991,16.33917999
21.5887,16.68999511
21.5975,17.0689356
21.60629,17.4780893
21.61509,17.9217917
21.62388,18.4029152
21.63267,18.9264369
21.64146,19.4975977
21.65221,20.2699117
21.66296,21.1362842
21.67371,22.1136828
21.67908,22.6499757
21.68445,23.2224555
21.68983,23.8359569
21.6952,24.4923821
21.70058,25.1990397
21.70595,25.9588873
21.71133,26.7812296
21.7167,27.6705605
21.72207,28.6371238
21.72744,29.6911876
21.73282,30.8470457
21.73819,32.1145615
21.74357,33.5151047
21.74894,35.0629836
21.75432,36.78694
21.75969,38.7073742
21.76506,40.8586727
21.77043,43.2773352
21.77312,44.6024755
21.77581,46.0112036
21.7785,47.5099028
21.78118,49.0993209
21.78387,50.7986555
21.78655,52.6030697
21.78924,54.534439
21.79192,56.5873032
21.79461,58.7865669
21.7973,61.1349749
21.79999,63.643402
21.80267,66.3130122
21.80536,69.1758761
21.80804,72.2234508
21.81073,75.4919878
21.81341,78.9713315
21.81561,82.0042282
21.81781,85.2055848
21.82001,88.5842764
21.82221,92.1494598
21.82441,95.9106084
21.82661,99.8774994
21.82881,104.0601825
21.831,108.4484459
21.8332,113.092911
21.8354,117.984905
21.8376,123.135588
21.8398,128.556069
21.842,134.257985
21.8442,140.252896
21.8464,146.552488
21.84859,153.137797
21.85128,161.673175
21.85397,170.721289
21.85666,180.303724
21.85934,190.403212
21.86203,201.116114
21.86472,212.426432
21.86741,224.353943
21.87009,236.869943
21.87278,250.085729
21.87547,263.972796
21.87816,278.546551
21.88084,293.762816
21.88353,309.747186
21.88621,326.390928
21.8889,343.826073
21.89158,361.928577
21.89549,389.655221
21.8994,418.941148
21.90331,449.770389
21.90721,482.027868
21.91112,515.8322
21.91503,551.038809
21.91894,587.566151
21.92284,625.216156
21.92822,678.926131
21.93359,734.249247
21.93897,790.959489
21.94434,848.352718
21.95412,953.070738
21.96389,1054.740691
21.96926,1107.92099
21.97463,1158.31289
21.98,1205.24177
21.98537,1248.05359
21.99075,1286.20114
21.99613,1319.0382
22.00213,1348.79477
22.00813,1370.77197
22.01407,1384.45632
22.02,1389.85053
22.02238,1389.66713
22.02624,1386.51223
22.0301,1379.8487
22.03396,1369.73582
22.03782,1356.26074
22.04198,1338.10374
22.04613,1316.40244
22.05029,1291.25826
22.05444,1263.0214
22.05869,1231.10816
22.06294,1196.45654
22.06719,1159.37785
22.07143,1120.29237
22.07992,1037.07072
22.0884,949.558946
22.10075,819.502178
22.10693,755.210445
22.1131,692.577661
22.12153,610.659803
22.12574,571.698258
22.12995,534.209487
22.13416,498.294166
22.13837,464.029659
22.14258,431.471179
22.14679,400.653267
22.15091,372.194114
22.15503,345.414563
22.15915,320.298427
22.16326,296.871392
22.16738,274.979574
22.1715,254.632353
22.17562,235.772415
22.17973,218.376985
22.18385,202.293243
22.18797,187.493706
22.19209,173.904606
22.19621,161.45131
22.20033,150.059114
22.20445,139.654044
22.20857,130.163833
22.21268,121.5383812
22.2168,113.6684162
22.22092,106.5115414
22.22504,100.0067265
22.22915,94.1101146
22.23327,88.7392908
22.23739,83.8591289
22.24151,79.4231846
22.24562,75.3979382
22.24974,71.7245109
22.25386,68.3772051
22.25798,65.3232829
22.2621,62.5329744
22.26622,59.9794256
22.27034,57.6383672
22.27446,55.4880218
22.27857,53.513432
22.28269,51.6875285
22.28681,49.9996832
22.29093,48.4359707
22.29504,46.9873579
22.29916,45.635787
22.30328,44.3751208
22.3074,43.1966113
22.31151,42.0951309
22.31788,40.5186192
22.32424,39.0840945
22.33061,37.7687879
22.33697,36.5615785
22.34334,35.4458625
22.3497,34.4143534
22.35606,33.4560965
22.36242,32.5633139
22.36879,31.7280676
22.37515,30.9472585
22.38152,30.213404
22.38788,29.5244846
22.39425,28.8744905
22.40061,28.2621189
22.40697,27.6833259
22.41333,27.135489
22.42157,26.467882
22.42981,25.8437023
22.43805,25.2589663
22.44628,24.71080913
22.45452,24.19480051
22.46275,23.70943488
22.47099,23.25109573
22.47922,22.81870612
22.48746,22.40923472
22.49569,22.02191822
22.51216,21.30554557
22.52863,20.65852531
22.5451,20.07167678
22.55559,19.72571486
22.56607,19.3996162
22.57655,19.09152881
22.58703,18.80005544
22.59752,18.52370717
22.608,18.26186854
22.62896,17.77690508
22.64993,17.33755717
22.67089,16.93826092
22.69185,16.57380394
22.71281,16.2399648
22.72987,15.98836438
22.74692,15.75314861
22.76397,15.53269805
22.78102,15.32572061
22.79807,15.13107934
22.81512,14.94772831
22.83217,14.77475441
22.84922,14.61134231
22.86628,14.45663677
22.88333,14.31015476
22.91743,14.03921765
22.95153,13.79419153
22.98563,13.57160531
23.02282,13.35101975
23.06001,13.1505499
23.0972,12.96759984
23.13438,12.80003214
23.17157,12.64594534
23.20876,12.50384686
23.24595,12.37242851
23.28313,12.25055146
23.31356,12.15714408
23.34399,12.06892395
23.37442,11.98544623
23.40484,11.90637466
23.46569,11.7601399
23.52654,11.62808758
23.5874,11.50842049
23.64825,11.39976014
23.7091,11.30095725
23.76995,11.21113868
23.83757,11.12108343
23.90519,11.04072424
23.97281,10.96976508
24.00662,10.93779924
24.04042,10.90822004
24.07423,10.88105906
24.10804,10.85640096
24.14185,10.83434168
24.17565,10.81500939
24.20946,10.79854695
24.24327,10.78516755
24.27708,10.77513314
24.31088,10.76876525
24.34807,10.76643421
24.38526,10.76956969
24.42245,10.77886202
24.45964,10.79515933
24.49683,10.81950303
24.53402,10.85317729
24.57121,10.89776275
24.60839,10.95520492
24.64051,11.01705053
24.67263,11.09225328
24.70475,11.18318891
24.72081,11.23544572
24.73686,11.29274859
24.75292,11.35565026
24.76898,11.42465825
24.78504,11.5003814
24.8011,11.58351144
24.81716,11.67482907
24.83322,11.7752211
24.84928,11.88569763
24.86533,12.0073301
24.88393,12.16406652
24.90252,12.33992234
24.92112,12.53788829
24.93971,12.76107892
24.95831,13.01371261
24.9769,13.3003052
24.99549,13.62679817
25.00479,13.80727068
25.01408,14.00030747
25.02338,14.20747965
25.03268,14.429883
25.04198,14.66896639
25.05127,14.92608007
25.06057,15.20361943
25.06987,15.50341248
25.07917,15.82784332
25.08846,16.17925088
25.09776,16.56153948
25.10706,16.9779873
25.11636,17.4328596
25.12565,17.9305665
25.13495,18.4781377
25.14425,19.0821682
25.15355,19.7512904
25.16284,20.4952638
25.17214,21.3288138
25.18144,22.267708
25.18609,22.7830043
25.19074,23.3329348
25.19539,23.9210413
25.20003,24.5499784
25.20468,25.227058
25.20933,25.9562129
25.21398,26.7434463
25.21863,27.5955655
25.22328,28.5204073
25.22793,29.5268331
25.23258,30.6250234
25.23722,31.8238276
25.24187,33.1415339
25.24652,34.5906187
25.25117,36.1880199
25.25582,37.9528713
25.26047,39.9067812
25.26512,42.0740163
25.26977,44.481811
25.27441,47.1544856
25.27906,50.1373055
25.28371,53.4622726
25.28836,57.1706767
25.293,61.298465
25.29533,63.5475779
25.29765,65.9128242
25.29998,68.4214595
25.3023,71.0590478
25.30463,73.8557402
25.30695,76.7951454
25.30927,79.8968044
25.31159,83.1688118
25.31392,86.6348162
25.31624,90.2736582
25.31857,94.1256286
25.32089,98.1667065
25.32322,102.4410571
25.32554,106.9214305
25.32787,111.656062
25.33019,116.614208
25.33252,121.848372
25.33484,127.323774
25.33717,133.097462
25.33949,139.130179
25.34182,145.48394
25.34414,152.114238
25.34646,159.057609
25.34878,166.32379
25.35111,173.956067
25.35343,181.898378
25.35576,190.228327
25.35808,198.883432
25.36041,207.946979
25.36273,217.34911
25.36505,227.135675
25.36737,237.313854
25.3697,247.936562
25.37202,258.91854
25.37667,282.166364
25.38132,307.08934
25.38596,333.646067
25.3904,360.637915
25.39484,389.160253
25.39928,419.182371
25.40371,450.583073
25.40815,483.436698
25.41259,517.586716
25.41703,552.925087
25.42146,589.240397
25.42611,628.331582
25.43076,668.226106
25.44005,749.437548
25.44935,831.04206
25.45865,910.660948
25.4671,979.202774
25.47555,1042.162372
25.4802,1073.751724
25.48485,1102.79472
25.4895,1129.01693
25.49414,1152.11747
25.49932,1174.01583
25.50449,1191.522
25.51165,1208.19753
25.51881,1215.74059
25.52,1216.09375
25.52239,1216.02532
25.52627,1213.70633
25.53015,1208.67201
25.53403,1200.96255
25.53791,1190.63582
25.54327,1172.20975
25.54862,1149.2424
25.55385,1122.66887
25.55908,1092.36101
25.5636,1063.447044
25.56812,1032.284607
25.57715,964.397194
25.58761,878.902089
25.59807,789.41842
25.60854,699.18516
25.619,611.299586
25.62423,568.973877
25.62946,528.061639
25.63469,488.76587
25.63992,451.250591
25.64515,415.64189
25.65038,382.029572
25.65561,350.469608
25.66083,321.041005
25.66607,293.577427
25.6713,268.213858
25.67392,256.262184
25.67653,244.846688
25.67915,233.870858
25.68176,223.408683
25.68438,213.369332
25.68699,203.818247
25.68961,194.67026
25.69222,185.98273
25.69484,177.676291
25.69745,169.801257
25.70007,162.283666
25.70268,155.167473
25.70625,146.011288
25.70982,137.490509
25.71339,129.5701551
25.71695,122.2356739
25.72052,115.4120809
25.72408,109.104722
25.72765,103.2461414
25.73121,97.8383158
25.73478,92.8211064
25.73834,88.1942106
25.74191,83.9044933
25.74547,79.9502804
25.74904,76.2849764
25.7526,72.9061617
25.75617,69.7732754
25.75973,66.8836867
25.76235,64.8956775
25.76497,63.0172633
25.76759,61.241774
25.7702,59.5691358
25.77282,57.9805852
25.77543,56.4826656
25.78066,53.7143004
25.78589,51.2254428
25.79112,48.9820566
25.79635,46.9541429
25.80158,45.1154466
25.80681,43.4430023
25.81204,41.9168418
25.81727,40.51953
25.8225,39.2359726
25.82773,38.0530534
25.83296,36.9594119
25.83819,35.9452212
25.84342,35.0018959
25.84866,34.1204179
25.85389,33.2977077
25.85912,32.5264023
25.86435,31.801609
25.86958,31.1190405
25.87481,30.4749442
25.88527,29.2893277
25.89573,28.2226186
25.90619,27.2572969
25.91665,26.379333
25.92711,25.5772899
25.9371,24.87345861
25.94708,24.22402584
25.95707,23.62185187
25.96705,23.06312803
25.97704,22.54242201
25.98702,22.05703349
25.99701,21.60269722
26.00699,21.17746518
26.01698,20.77793533
26.02696,20.40266307
26.03695,20.04888765
26.04693,19.71554062
26.05692,19.40036527
26.0669,19.10254545
26.07689,18.82020152
26.08687,18.55272005
26.09734,18.28662764
26.1078,18.03454743
26.12872,17.56776508
26.14964,17.14518008
26.17056,16.76102486
26.19148,16.4104845
26.2124,16.08949518
26.23332,15.794602
26.25424,15.52284112
26.27189,15.30968042
26.28953,15.10995042
26.30718,14.92224369
26.32482,14.74572053
26.34247,14.57923563
26.36011,14.42215082
26.37776,14.27353742
26.3954,14.13288143
26.43069,13.87280433
26.46598,13.63778998
26.50127,13.42443958
26.53656,13.22996178
26.5617,13.10162471
26.58684,12.98093009
26.61198,12.86721925
26.63711,12.75995523
26.66225,12.65848684
26.68739,12.56238995
26.73766,12.38464119
26.78794,12.22372398
26.83821,12.07740543
26.88848,11.94381132
26.93875,11.82135282
26.98015,11.72794935
27.02155,11.64058846
27.06295,11.55874118
27.10435,11.48195709
27.14575,11.40984529
27.18715,11.34205833
27.22855,11.27832418
27.26995,11.2184142
27.33475,11.13185621
27.39955,11.05365783
27.46435,10.9835242
27.52914,10.92140695
27.56154,10.89339829
27.59394,10.86748868
27.62634,10.84374973
27.65873,10.82228222
27.69113,10.80318946
27.72353,10.78662183
27.75593,10.77275416
27.78832,10.76179452
27.82661,10.75293047
27.8649,10.74898818
27.90319,10.75061872
27.94147,10.75862078
27.97976,10.77397472
28.01805,10.79786474
28.05634,10.83175638
28.07548,10.85299929
28.09462,10.87745897
28.12702,10.92706079
28.15942,10.98848772
28.19182,11.06386494
28.20802,11.10758213
28.22421,11.15578458
28.24041,11.20896238
28.25661,11.26756949
28.27281,11.33214708
28.28901,11.40330504
28.30521,11.48173514
28.32141,11.56822213
28.33761,11.66366093
28.3538,11.76900278
28.37295,11.90807838
28.39209,12.06491744
28.41124,12.24237142
28.43038,12.44346617
28.44953,12.67227877
28.46867,12.93324544
28.47824,13.07756664
28.48781,13.2321927
28.49738,13.39804824
28.50695,13.57616596
28.52315,13.90894376
28.53935,14.28683267
28.54745,14.49516552
28.55555,14.71796869
28.56365,14.95658472
28.57175,15.21251882
28.57985,15.48747608
28.58795,15.78338786
28.59605,16.1024571
28.60415,16.44723913
28.61225,16.820675
28.62035,17.2262077
28.62845,17.6678846
28.63654,18.1498676
28.6428,18.5544472
28.64906,18.9899873
28.65532,19.4601147
28.66158,19.9690468
28.66784,20.5217347
28.6741,21.1239766
28.68036,21.7826455
28.68661,22.5045948
28.69287,23.301735
28.69913,24.1843098
28.70539,25.165778
28.71164,26.2602632
28.7179,27.4901054
28.72416,28.8759672
28.73042,30.4441202
28.73355,31.3059968
28.73667,32.2223818
28.74099,33.5942893
28.74531,35.0982071
28.74963,36.749057
28.75395,38.5633409
28.75827,40.559228
28.76259,42.7566896
28.76691,45.1775878
28.77122,47.8393068
28.77554,50.7800816
28.77986,54.0221365
28.78418,57.5957623
28.7885,61.5334987
28.79282,65.8701361
28.79714,70.6426778
28.80146,75.8902887
28.80577,81.6402039
28.8086,85.7157046
28.81143,90.0437118
28.81426,94.6370174
28.81709,99.5086963
28.81992,104.6720113
28.82275,110.1404003
28.82558,115.927388
28.82841,122.046689
28.83124,128.511799
28.83407,135.336407
28.8369,142.533854
28.83973,150.117435
28.84256,158.100085
28.84539,166.494495
28.84822,175.312641
28.85105,184.566164
28.85584,201.250987
28.86063,219.262023
28.86542,238.639805
28.8702,259.370682
28.87499,281.562007
28.87978,305.180447
28.88457,330.220977
28.88935,356.60671
28.89349,380.560326
28.89763,405.500274
28.90177,431.382254
28.9059,458.085855
28.91004,485.674664
28.91418,514.008403
28.92245,572.476684
28.93203,642.372346
28.9416,713.025153
28.95118,782.785399
28.96076,849.606592
28.96816,897.909542
28.97556,942.287061
28.98035,968.491319
28.98513,992.391345
28.98992,1013.872454
28.99471,1032.686086
29.00016,1050.627542
29.0056,1064.65298
29.0128,1076.969113
29.02,1081.940711
29.0224,1081.944478
29.0263,1080.186672
29.0302,1076.25788
29.038,1062.012386
29.04283,1049.059448
29.04766,1033.098467
29.05527,1002.238241
29.06287,965.102926
29.06752,939.634684
29.07217,912.33794
29.08146,853.227596
29.09076,789.491872
29.10006,723.04623
29.11527,613.102385
29.12288,559.303764
29.13048,507.341438
29.13513,476.670853
29.13978,446.987582
29.14443,418.38374
29.14908,390.934459
29.15373,364.698523
29.15838,339.719214
29.16303,316.024823
29.16767,293.676934
29.17274,270.739587
29.17781,249.336939
29.18288,229.442199
29.18795,211.016155
29.19302,194.009568
29.19556,186.005486
29.19809,178.364873
29.20063,171.019116
29.20316,164.017739
29.2057,157.29634
29.20823,150.898974
29.21288,139.885316
29.21753,129.78688
29.22218,120.5459462
29.22683,112.1049262
29.22916,108.1583536
29.23148,104.4071309
29.23381,100.8120217
29.23613,97.3971847
29.23846,94.1264819
29.24078,91.0215295
29.24542,85.2406609
29.25007,79.9807477
29.25472,75.2085234
29.25937,70.8803733
29.26401,66.9635777
29.26866,63.4033993
29.27331,60.1735781
29.27796,57.241803
29.2826,54.5838936
29.28725,52.1613399
29.2919,49.9555423
29.29655,47.9441707
29.30119,46.1108164
29.30584,44.4294715
29.31049,42.887935
29.31514,41.4716171
29.31978,40.1701337
29.32443,38.9662556
29.32908,37.8525351
29.33373,36.8197708
29.33837,35.8617564
29.34302,34.967135
29.34767,34.1316172
29.35232,33.3494932
29.35696,32.6172508
29.36499,31.4510038
29.37302,30.3962332
29.38105,29.4369803
29.38908,28.5601422
29.39711,27.7549865
29.40514,27.0125971
29.41317,26.3255608
29.42119,25.6884407
29.42922,25.09436615
29.43725,24.53967078
29.44528,24.0205052
29.45331,23.53350953
29.46134,23.07578857
29.46937,22.64477716
29.4774,22.23822574
29.48542,21.85461224
29.49472,21.43549347
29.50402,21.04167622
29.51332,20.67097779
29.52261,20.32184711
29.53191,19.99181597
29.5412,19.68006499
29.5505,19.38452937
29.55979,19.1046256
29.57839,18.58580314
29.59698,18.11637849
29.61557,17.68962758
29.63416,17.30016901
29.64769,17.03755857
29.66121,16.79096906
29.67473,16.55883771
29.68825,16.33998523
29.70177,16.13332633
29.71529,15.93790857
29.72881,15.7528533
29.74233,15.57737752
29.76938,15.25227667
29.79642,14.95794926
29.82346,14.69018399
29.8505,14.44563063
29.8691,14.28938137
29.88769,14.14204019
29.90628,14.00279137
29.92487,13.87102723
29.94347,13.7460692
29.96206,13.62755326
29.99924,13.40776826
30.03643,13.20827122
30.07361,13.02646855
30.1108,12.86001101
30.14798,12.70709397
30.17672,12.5971272
30.20545,12.49367675
30.23418,12.39612667
30.26291,12.30400062
30.29165,12.21677649
30.32038,12.13413084
30.37784,11.98099655
30.43531,11.84211843
30.49277,11.71564739
30.55024,11.60002366
30.6077,11.49399769
30.64827,11.42434762
30.68883,11.35867006
30.72939,11.2966811
30.76995,11.23817517
30.83756,11.14792695
30.90517,11.06626372
30.97278,10.99285311
31.00659,10.95920356
31.04039,10.92762252
31.0742,10.89812639
31.108,10.87078857
31.14181,10.84566895
31.17561,10.82288146
31.20942,10.80254872
31.24322,10.78485049
31.27702,10.77000037
31.31082,10.75826248
31.34801,10.74932127
31.38519,10.74502838
31.42238,10.7459856
31.45956,10.75293063
31.49675,10.766775
31.53393,10.78863386
31.57111,10.81990319
31.60829,10.86231468
31.64041,10.90957995
31.67252,10.96848631
31.70464,11.04119999
31.7207,11.08353188
31.73675,11.13032511
31.75281,11.18207388
31.76887,11.23924529
31.78493,11.3023957
31.80098,11.37211551
31.81704,11.44920625
31.8331,11.53444636
31.84916,11.62876818
31.86521,11.73317347
31.88381,11.86847663
31.9024,12.02119755
31.92099,12.19405384
31.93958,12.39021442
31.95817,12.61349582
31.97676,12.868545
31.98606,13.00979065
31.99535,13.16105653
32.00465,13.3235975
32.01394,13.4981058
32.02324,13.68613026
32.03254,13.88881616
32.04184,14.10767385
32.05113,14.34416058
32.06043,14.60075139
32.06972,14.87916645
32.07902,15.18265235
32.08831,15.51366022
32.09761,15.87657974
32.1069,16.27502199
32.1162,16.71515062
32.12549,17.2024746
32.13479,17.7460305
32.14408,18.3545241
32.15338,19.0416964
32.16267,19.8217443
32.16732,20.2533544
32.17197,20.7162565
32.17662,21.213809
32.18127,21.7497991
32.18592,22.3285086
32.19057,22.9547424
32.19522,23.6339428
32.19986,24.3705937
32.20451,25.174756
32.20916,26.0526717
32.21381,27.0130248
32.21845,28.0632192
32.2231,29.2186648
32.22775,30.4893483
32.2324,31.8888192
32.23704,33.4286044
32.24169,35.1319168
32.24634,37.01393
32.25099,39.0947798
32.25564,41.3965323
32.26029,43.9432742
32.26494,46.7611681
32.26959,49.8785468
32.27423,53.3181556
32.27888,57.1274971
32.28353,61.3344611
32.28818,65.9761234
32.29282,71.0800735
32.29747,76.7092899
32.30212,82.896077
32.30677,89.6846983
32.31141,97.1038728
32.31606,105.2317668
32.32071,114.099724
32.32536,123.754467
32.33,134.218203
32.33465,145.580607
32.3393,157.862752
32.34395,171.104383
32.34859,185.310272
32.35324,200.573552
32.35789,216.891446
32.36254,234.284389
