U237,U237
0.3125,96.6480619
0.321875,94.4266664
0.33125,92.3136246
0.340625,90.3018016
0.35,88.3847447
0.359375,86.556503
0.36875,84.8116877
0.378125,83.1453416
0.3875,81.5529487
0.396875,80.0303547
0.40625,78.5737161
0.415625,77.1795107
0.425,75.8445072
0.434375,74.5656952
0.44375,73.340305
0.453125,72.1657577
0.4625,71.0398858
0.471875,69.9614449
0.48125,68.9296119
0.5,66.9971502
0.53125,64.1009038
0.5625,61.5747743
0.59375,59.3885659
0.625,57.5104071
0.65625,55.9162132
0.6875,54.5886715
0.71875,53.5166902
0.75,52.6951564
0.78125,52.1249065
0.8125,51.8131463
0.84375,51.7651654
0.859375,51.84738
0.875,52.0125049
0.890625,52.2611402
0.90625,52.5973475
0.921875,53.0273646
0.9375,53.5586231
0.953125,54.1998082
0.96875,54.9611196
0.984375,55.8544018
1.0,56.893555
1.018836,58.3641548
1.037672,60.106279
1.056508,62.1624512
1.075344,64.5853845
1.084762,65.9543082
1.09418,67.4406894
1.103598,69.0550788
1.113016,70.8088491
1.122434,72.7145107
1.131852,74.7871322
1.14127,77.0458729
1.150688,79.5132981
1.161048,82.4975694
1.171408,85.7985901
1.181768,89.4566132
1.192127,93.5192548
1.202487,98.0445358
1.212847,103.100181
1.223207,108.7675323
1.233566,115.1438373
1.243455,122.0011755
1.2484,125.7512122
1.253344,129.7377649
1.258289,133.98245
1.263233,138.5055808
1.268178,143.3333852
1.273122,148.4908928
1.278067,154.0102507
1.283011,159.9228192
1.287956,166.2686756
1.2929,173.0874204
1.297845,180.4300797
1.302789,188.3484151
1.307733,196.9063541
1.312677,206.1755012
1.317857,216.7390978
1.323037,228.2809584
1.328217,240.9258238
1.333397,254.8184945
1.338577,270.1281767
1.343757,287.0540352
1.348937,305.8321677
1.354116,326.739524
1.359296,350.121739
1.361886,362.863833
1.364476,376.382945
1.367066,390.74443
1.369656,406.020219
1.372246,422.29044
1.374836,439.644421
1.377426,458.181823
1.380016,478.014248
1.382606,499.267272
1.385196,522.082275
1.387786,546.619076
1.390376,573.058878
1.392966,601.608027
1.395556,632.502073
1.398382,669.204716
1.399795,688.848064
1.401207,709.412548
1.40262,730.988657
1.404032,753.612946
1.405445,777.389802
1.406857,802.364337
1.407976,823.075267
1.409094,844.628576
1.410213,867.112046
1.411331,890.53811
1.41245,915.005003
1.413568,940.529452
1.414686,967.197626
1.415804,995.078756
1.416923,1024.273943
1.418041,1054.811655
1.41916,1086.831498
1.420278,1120.368497
1.421397,1155.581662
1.422515,1192.514208
1.423633,1231.311209
1.424751,1272.092664
1.426046,1321.983424
1.427341,1374.930275
1.428636,1431.169246
1.429931,1490.952756
1.431226,1554.553632
1.432521,1622.263139
1.433816,1694.39601
1.435111,1771.285466
1.436406,1853.28624
1.437701,1940.775596
1.438996,2034.147346
1.440291,2133.819846
1.441586,2240.225995
1.442881,2353.814261
1.444176,2475.048607
1.445471,2604.400483
1.446766,2742.347771
1.448061,2889.368744
1.449356,3045.932945
1.450651,3212.500112
1.451946,3389.508041
1.453241,3577.36347
1.454536,3776.43487
1.455831,3987.04129
1.457126,4209.43617
1.458421,4443.80404
1.459716,4690.24039
1.461011,4948.7433
1.462306,5219.19924
1.463601,5501.37179
1.464896,5794.89134
1.466191,6099.23985
1.467486,6413.74758
1.468781,6737.58185
1.470076,7069.74281
1.471371,7409.05933
1.472666,7754.19078
1.473961,8103.62899
1.47655,8808.31343
1.479354,9565.66479
1.482157,10295.44755
1.48496,10974.53677
1.487763,11579.17526
1.489293,11869.59785
1.490823,12127.65573
1.492353,12350.24527
1.493882,12534.54343
1.495412,12678.52515
1.496941,12780.20626
1.498471,12838.46507
1.5,12852.52648
1.501669,12817.32619
1.503338,12729.98599
1.505007,12591.89681
1.506676,12405.22449
1.508345,12172.8097
1.510013,11898.28813
1.511682,11585.31488
1.513351,11238.42886
1.51502,10862.33781
1.516688,10462.15996
1.519321,9793.03275
1.521954,9094.88326
1.524587,8385.78125
1.527219,7682.19786
1.529809,7008.37171
1.532399,6363.59386
1.534989,5755.85126
1.536284,5467.67091
1.537579,5190.61429
1.539581,4784.90681
1.541582,4407.33868
1.543584,4057.54921
1.545585,3735.39553
1.547587,3439.651846
1.549588,3169.402852
1.551589,2923.06174
1.55359,2699.049737
1.554885,2565.201315
1.55618,2439.558762
1.557475,2321.67122
1.55877,2211.090642
1.560065,2107.381848
1.56136,2010.120656
1.562655,1918.898897
1.563949,1833.389069
1.565244,1753.086033
1.566539,1677.704676
1.567834,1606.908425
1.569129,1540.382965
1.570424,1477.833177
1.571719,1418.980201
1.573014,1363.567433
1.574308,1311.391565
1.575603,1262.149337
1.576898,1215.67498
1.578193,1171.773856
1.579488,1130.269554
1.582078,1053.801474
1.584668,985.096381
1.587258,923.152108
1.589848,867.114076
1.592438,816.253375
1.595028,769.946572
1.597265,733.204172
1.599502,699.161227
1.601739,667.555325
1.603975,638.167934
1.606212,610.768583
1.608449,585.189784
1.610686,561.270737
1.612922,538.877751
1.615159,517.863152
1.617396,498.122472
1.619633,479.552992
1.621869,462.069977
1.624106,445.574242
1.626343,429.998678
1.62858,415.275015
1.630816,401.347289
1.633406,386.127324
1.635996,371.812074
1.638586,358.330112
1.641176,345.6173287
1.643766,333.6157232
1.646356,322.2724489
1.651536,301.374105
1.656716,282.5888904
1.661896,265.638423
1.667076,250.289195
1.672256,236.3440498
1.678378,221.4456395
1.6845,208.0424178
1.690622,195.9395149
1.696743,184.9742712
1.702865,175.0037918
1.708986,165.9125172
1.715108,157.5956684
1.721229,149.9685113
1.726409,143.9956418
1.731589,138.4219961
1.736769,133.2125172
1.741949,128.3358893
1.747129,123.7641954
1.752309,119.4725168
1.757489,115.4382916
1.762668,111.6419258
1.767848,108.063585
1.773028,104.6873756
1.778208,101.498186
1.783388,98.4822987
1.793748,92.9216069
1.804107,87.9184821
1.814467,83.3990121
1.824827,79.3023505
1.835187,75.5766455
1.845546,72.1781376
1.855906,69.0685826
1.866266,66.2163142
1.876626,63.5937273
1.886985,61.1768164
1.901112,58.1729113
1.915239,55.4626293
1.929366,53.0068342
1.943493,50.7743317
1.95762,48.738941
1.971747,46.8777001
1.985874,45.1705852
2.0,43.6006004
2.010188,42.5451487
2.020375,41.5487968
2.04075,39.7157749
2.061125,38.0705819
2.081499,36.5884419
2.101874,35.2474565
2.122248,34.0271412
2.142623,32.9119147
2.162997,31.8905577
2.179006,31.1471084
2.195015,30.4506206
2.211024,29.7970236
2.227032,29.1826879
2.243041,28.604275
2.259049,28.0589275
2.291066,27.0570722
2.323083,26.1590562
2.3551,25.3501226
2.387117,24.6181214
2.419134,23.9529713
2.442419,23.5063361
2.46716,23.0624823
2.4919,22.6474052
2.516641,22.2585644
2.541381,21.8942498
2.566122,21.5527963
2.590862,21.2306799
2.640343,20.6377141
2.689824,20.1073546
2.739305,19.6310724
2.788786,19.2016581
2.838266,18.8132314
2.870284,18.5814099
2.902301,18.3635846
2.966335,17.9660644
3.030369,17.614052
3.094403,17.3023662
3.158438,17.0269803
3.222472,16.7848699
3.286506,16.5737888
3.35054,16.3922908
3.39711,16.278421
3.44368,16.1797093
3.501893,16.0778883
3.560106,16.0007766
3.618319,15.9496994
3.647426,15.9345344
3.676532,15.9267095
3.705639,15.926619
3.734745,15.9346886
3.763852,15.9514583
3.792958,15.977527
3.822065,16.0134833
3.851171,16.0598248
3.880278,16.1175819
3.909384,16.18847
3.941401,16.2830527
3.973418,16.3966164
4.005435,16.5313636
4.037452,16.6899653
4.069469,16.8756103
4.101486,17.0920808
4.133503,17.3439187
4.16552,17.6365932
4.196082,17.9601394
4.226644,18.3339313
4.241925,18.5422645
4.257206,18.7664974
4.272487,19.0080002
4.287768,19.2682998
4.303049,19.5490925
4.31833,19.852265
4.333611,20.1799073
4.348892,20.5342967
4.364173,20.9180027
4.379454,21.3339181
4.394735,21.7854967
4.410015,22.276796
4.426024,22.839276
4.442032,23.456493
4.458041,24.13524
4.474049,24.883158
4.490058,25.709358
4.506066,26.624358
4.522075,27.640798
4.538083,28.773422
4.554092,30.040043
4.570101,31.461766
4.578106,32.238612
4.58611,33.064118
4.594114,33.942415
4.602118,34.877974
4.610123,35.875908
4.618127,36.941439
4.626131,38.080831
4.634135,39.300877
4.64214,40.609384
4.650144,42.014575
4.658148,43.526255
4.666152,45.155353
4.675612,47.249262
4.685071,49.548038
4.694531,52.079894
4.70399,54.876891
4.71345,57.978151
4.722909,61.42869
4.732369,65.283876
4.737099,67.383123
4.741828,69.608664
4.749833,73.694601
4.757837,78.231836
4.765841,83.290648
4.769843,86.041282
4.773845,88.955172
4.777848,92.046506
4.78185,95.32856
4.785852,98.818561
4.789854,102.534827
4.793856,106.497822
4.797858,110.730497
4.80186,115.258571
4.805862,120.11125
4.809137,124.346632
4.812411,128.840178
4.815686,133.617043
4.81896,138.699555
4.822235,144.119138
4.825509,149.903983
4.828784,156.093455
4.832058,162.724365
4.835333,169.846786
4.838607,177.508624
4.841882,185.774766
4.845156,194.708962
4.848431,204.39583
4.851705,214.921194
4.85498,226.397418
4.858254,238.940227
4.861893,254.311183
4.863712,262.626486
4.865531,271.405356
4.86735,280.683037
4.869169,290.497617
4.870988,300.890678
4.872807,311.907208
4.874627,323.602538
4.876446,336.016754
4.878265,349.213137
4.880084,363.253108
4.881903,378.203273
4.883722,394.134909
4.885541,411.124758
4.88736,429.254939
4.888725,443.661524
4.890089,458.787386
4.891454,474.695844
4.892818,491.406275
4.894183,508.988161
4.895547,527.462144
4.896911,546.889261
4.898275,567.319689
4.89964,588.82163
4.901004,611.417173
4.902369,635.194691
4.903733,660.176221
4.905098,686.456441
4.906462,714.056038
4.907826,743.054106
4.90919,773.511706
4.910191,796.827789
4.911192,820.98757
4.912193,846.01547
4.913193,871.90967
4.914194,898.74607
4.915194,926.49543
4.916195,955.23689
4.917195,984.93658
4.918196,1015.67701
4.919196,1047.41923
4.920197,1080.24878
4.921197,1114.12154
4.923198,1185.20782
4.925199,1260.83143
4.927201,1341.16417
4.929202,1426.23468
4.931203,1516.16683
4.933204,1611.01174
4.935205,1710.78621
4.937206,1815.47001
4.939207,1924.99783
4.941208,2039.26044
4.942755,2130.7424
4.944301,2224.80225
4.945847,2321.38214
4.947393,2420.34711
4.950486,2624.85687
4.953578,2836.70013
4.955579,2976.89063
4.95758,3118.85014
4.961582,3405.53109
4.965584,3691.167
4.969586,3969.53159
4.973588,4233.9631
4.97759,4477.6303
4.980451,4635.3667
4.983311,4776.6924
4.986172,4899.5684
4.989032,5002.0051
4.991774,5079.569
4.994516,5135.7689
4.997258,5169.7792
5.0,5181.1083
5.003657,5160.7207
5.007314,5100.3884
5.01097,5001.827
5.014626,4867.6951
5.018282,4701.5202
5.02091,4564.6189
5.023538,4415.0731
5.026166,4254.7203
5.028794,4085.4579
5.032807,3814.1425
5.03682,3533.2231
5.040833,3249.0404
5.044845,2967.416
5.049492,2650.8447
5.054138,2350.6149
5.056462,2208.05292
5.058785,2071.23207
5.061108,1940.416
5.063431,1815.84155
5.065755,1697.60893
5.068078,1585.89142
5.070401,1480.63447
5.072724,1381.77738
5.075048,1289.16208
5.077371,1202.70395
5.079694,1122.15985
5.082017,1047.29491
5.084024,986.98956
5.08603,930.58226
5.088037,877.83359
5.090043,828.60913
5.09205,782.67079
5.094056,739.87631
5.096062,700.01564
5.098068,662.90636
5.100075,628.35462
5.102081,596.22307
5.104088,566.31471
5.106094,538.50204
5.108101,512.60748
5.110107,488.51535
5.112113,466.07887
5.114119,445.17299
5.116443,422.7132
5.118766,401.99088
5.121089,382.84134
5.123412,365.12326
5.125736,348.70054
5.128059,333.46991
5.130382,319.31758
5.132705,306.1468
5.135029,293.8654
5.137352,282.40498
5.139675,271.6888
5.141998,261.65297
5.144321,252.23944
5.146644,243.39636
5.148967,235.07653
5.15129,227.23765
5.154036,218.53978
5.156782,210.4043
5.159528,202.78095
5.162273,195.6278
5.165019,188.89973
5.167764,182.56637
5.17051,176.59113
5.173255,170.95013
5.178747,160.56014
5.184238,151.224184
5.189729,142.795648
5.19522,135.155273
5.199867,129.230575
5.204513,123.74854
5.20916,118.662166
5.213806,113.934807
5.218453,109.53035
5.223099,105.420763
5.227746,101.577809
5.232392,97.979696
5.237039,94.604008
5.241685,91.433605
5.246332,88.450459
5.250978,85.640893
5.255625,82.990233
5.260271,80.487482
5.264917,78.121068
5.269563,75.881036
5.278856,71.744256
5.288149,68.014458
5.297442,64.638871
5.306734,61.573447
5.316027,58.780014
5.32532,56.226997
5.334613,53.887094
5.343905,51.737019
5.351509,50.104266
5.359112,48.575185
5.366715,47.140771
5.374318,45.793156
5.381922,44.525087
5.389525,43.33057
5.397128,42.203682
5.404731,41.139274
5.412335,40.132546
5.419938,39.179558
5.435144,37.419511
5.450351,35.832252
5.465557,34.39573
5.47485,33.583784
5.484143,32.817266
5.493436,32.092778
5.502729,31.407208
5.521315,30.14189
5.5399,29.001758
5.558486,27.970293
5.577072,27.0338172
5.595658,26.1806967
5.614243,25.4010957
5.626071,24.9392802
5.637898,24.5019111
5.661552,23.6936111
5.685207,22.964121
5.708861,22.3034215
5.732516,21.702666
5.75617,21.1541925
5.779825,20.6515956
5.803479,20.1898065
5.822065,19.8527546
5.840651,19.5363419
5.859237,19.2388693
5.877822,18.9588029
5.896408,18.6947471
5.914994,18.4454509
5.93358,18.2097929
5.952165,17.9867639
5.989337,17.5749286
6.026508,17.2035681
6.063679,16.8673443
6.10085,16.561821
6.127884,16.3567535
6.154918,16.1646923
6.181952,15.9845772
6.208985,15.8154901
6.236019,15.6566765
6.263053,15.5074052
6.31712,15.2336794
6.371188,14.9888616
6.425255,14.7698837
6.479323,14.5737591
6.53339,14.3979759
6.573941,14.2782636
6.614492,14.1681572
6.655043,14.067057
6.695593,13.9744973
6.749661,13.8636848
6.803728,13.7666819
6.867934,13.6688463
6.932139,13.5896511
6.996344,13.5293748
7.028447,13.5065619
7.060549,13.4888335
7.092652,13.4763962
7.124754,13.4695019
7.156857,13.4684274
7.188959,13.4734568
7.221062,13.4849125
7.253164,13.5033679
7.285267,13.5296451
7.317369,13.5644998
7.354541,13.6165335
7.391712,13.6824298
7.428884,13.763961
7.466055,13.863275
7.503227,13.9829766
7.540398,14.1262213
7.577569,14.2968678
7.596155,14.3939122
7.61474,14.4996611
7.645153,14.6935565
7.675566,14.9168009
7.705979,15.1741072
7.721186,15.317263
7.736392,15.4711236
7.751599,15.6365962
7.766805,15.814645
7.782012,16.0064111
7.797218,16.2131507
7.812425,16.4363496
7.827631,16.6776239
7.842838,16.9388309
7.858044,17.221962
7.87663,17.6011349
7.895216,18.0211712
7.913802,18.48757
7.932387,19.006789
7.950973,19.586568
7.969559,20.236008
7.988145,20.966066
7.997438,21.365327
8.00673,21.789837
8.024471,22.678278
8.033342,23.165148
8.042212,23.683511
8.051083,24.236197
8.059953,24.826041
8.068824,25.456483
8.077694,26.131053
8.086565,26.854011
8.095435,27.629806
8.104306,28.463799
8.113176,29.36164
8.122047,30.330145
8.130917,31.376636
8.139787,32.509773
8.148657,33.73933
8.15795,35.143212
8.167243,36.680146
8.176536,38.367475
8.185829,40.22545
8.195122,42.277932
8.204415,44.553151
8.213708,47.084787
8.223,49.913045
8.227647,51.453787
8.232293,53.087632
8.23694,54.823192
8.241586,56.668479
8.246233,58.634082
8.250879,60.730119
8.255526,62.96985
8.260172,65.366195
8.264819,67.935938
8.269465,70.695898
8.274112,73.66777
8.278758,76.873798
8.283405,80.342557
8.288051,84.104118
8.292697,88.196006
8.297343,92.661432
8.3003,95.720983
8.303257,98.967336
8.306214,102.417295
8.309171,106.089618
8.312128,110.005302
8.315085,114.187869
8.318042,118.663712
8.320998,123.460729
8.323955,128.615434
8.326912,134.163584
8.329869,140.146796
8.332825,146.609996
8.335782,153.609833
8.338739,161.203227
8.341696,169.455527
8.344652,178.436931
8.346976,186.064398
8.349299,194.233708
8.351622,202.994644
8.353945,212.397683
8.356269,222.501712
8.358592,233.356145
8.360915,245.027877
8.363238,257.58343
8.365562,271.099855
8.367885,285.640767
8.370208,301.291505
8.372531,318.135642
8.374854,336.260881
8.377177,355.758763
8.3795,376.724095
8.381823,399.254767
8.383513,416.686865
8.385202,435.02882
8.38647,449.427123
8.387737,464.37109
8.389004,479.888541
8.390271,495.996467
8.391539,512.724916
8.392806,530.064241
8.394073,548.043811
8.39534,566.67998
8.396608,586.00411
8.397875,606.00143
8.399142,626.70204
8.400409,648.12066
8.401677,670.28927
8.402944,693.18623
8.404211,716.84181
8.405478,741.26771
8.407802,788.11025
8.410125,837.62011
8.412448,889.86438
8.414771,944.87621
8.417095,1002.69835
8.419418,1063.28014
8.421741,1126.62564
8.424064,1192.69352
8.42586,1245.59904
8.427655,1300.02368
8.42945,1355.94728
8.431245,1413.31249
8.434836,1532.12541
8.438426,1655.73791
8.44075,1737.96108
8.443073,1821.58102
8.447719,1991.95797
8.452366,2164.37782
8.457012,2335.83889
8.461658,2503.15955
8.466304,2662.92623
8.470951,2811.67747
8.475597,2945.90912
8.478545,3022.0763
8.481493,3090.3262
8.484441,3149.9589
8.487388,3200.3346
8.490541,3243.4072
8.493694,3274.7794
8.496847,3294.0705
8.5,3301.0512
8.503784,3293.0818
8.507568,3267.4509
8.511352,3224.6483
8.515136,3165.4656
8.518919,3090.9954
8.522848,2998.8637
8.526776,2893.3789
8.530705,2776.3746
8.534633,2649.9208
8.538607,2514.4647
8.542581,2373.5922
8.546555,2229.4147
8.550529,2083.9403
8.558477,1796.37495
8.562451,1657.44427
8.566425,1523.49482
8.569677,1418.30932
8.572929,1317.59451
8.576181,1221.69584
8.579432,1130.88868
8.582684,1045.27806
8.585935,964.99419
8.589187,889.99206
8.592438,820.25743
8.594426,780.15048
8.596413,741.94541
8.5984,705.58071
8.600387,671.0104
8.602374,638.18457
8.604361,607.04945
8.606348,577.54875
8.608335,549.62376
8.610322,523.2139
8.612309,498.25799
8.614296,474.69356
8.616283,452.45846
8.61827,431.49064
8.620257,411.72832
8.622244,393.11101
8.624231,375.57903
8.626399,357.62015
8.628567,340.81104
8.630735,325.08093
8.632902,310.36852
8.63507,296.59511
8.637238,283.70555
8.639406,271.64076
8.641573,260.34978
8.643741,249.76937
8.645909,239.85502
8.648077,230.55993
8.650244,221.84399
8.652412,213.65811
8.654579,205.97155
8.656747,198.74136
8.658914,191.94114
8.662889,180.47487
8.666863,170.17256
8.670837,160.88277
8.674811,152.4773
8.678786,144.84392
8.68276,137.89123
8.686734,131.53559
8.690708,125.70666
8.694683,120.34269
8.698657,115.394332
8.702631,110.815252
8.706605,106.566593
8.710579,102.614675
8.714553,98.930186
8.718527,95.48752
8.722501,92.264261
8.726476,89.239958
8.73045,86.398697
8.734424,83.72429
8.738398,81.203003
8.742372,78.822582
8.746346,76.572069
8.754294,72.422336
8.762242,68.685917
8.77019,65.307086
8.778138,62.239585
8.786086,59.444695
8.79259,57.337408
8.799093,55.375574
8.805596,53.54532
8.812099,51.834675
8.818602,50.23304
8.825105,48.731001
8.831608,47.320159
8.838111,45.993003
8.844614,44.742805
8.851117,43.563532
8.85762,42.449709
8.864123,41.396432
8.870626,40.399261
8.877129,39.454146
8.890135,37.705719
8.898084,36.721393
8.906032,35.794874
8.913981,34.921395
8.921929,34.097051
8.929878,33.317938
8.937826,32.580889
8.953722,31.220794
8.969619,29.995304
8.985515,28.886855
9.001412,27.880471
9.017308,26.963724
9.036095,25.981331
9.054882,25.094515
9.073669,24.290967
9.092455,23.5603274
9.111242,22.8936704
9.130029,22.283437
9.148816,21.7230818
9.167602,21.2070453
9.183499,20.80141
9.199395,20.4215741
9.215292,20.065294
9.231188,19.7306583
9.247085,19.4158492
9.262981,19.1193108
9.278878,18.8395693
9.294774,18.575365
9.310671,18.3254693
9.326567,18.0888585
9.35836,17.6516429
9.390153,17.2569837
9.421946,16.8992788
9.440733,16.7033413
9.45952,16.5178147
9.497093,16.1750303
9.534667,15.8656375
