Cm244,Cm244
0.103125,20.3953268
0.10625,20.2746909
0.109375,20.1592205
0.1125,20.0485368
0.115625,19.9423339
0.11875,19.840296
0.121875,19.742165
0.125,19.6476985
0.128125,19.5566737
0.13125,19.4689049
0.134375,19.3842412
0.1375,19.3024745
0.14375,19.1468282
0.15,19.0006734
0.15625,18.8631782
0.1625,18.7335576
0.16875,18.6110617
0.175,18.4950697
0.18125,18.3849962
0.1875,18.2803513
0.19375,18.1806731
0.2,18.0856042
0.2046875,18.0171546
0.209375,17.951036
0.21875,17.825023
0.228125,17.7064528
0.2375,17.5947297
0.246875,17.4892226
0.25625,17.3893668
0.265625,17.2946609
0.275,17.2046446
0.284375,17.1189577
0.29375,17.0372238
0.303125,16.9591442
0.3125,16.8844551
0.321875,16.8128975
0.33125,16.74425
0.340625,16.6783117
0.35,16.6148996
0.359375,16.5538392
0.36875,16.4949998
0.378125,16.4382344
0.3875,16.3834068
0.396875,16.3304227
0.40625,16.2791562
0.415625,16.2295188
0.425,16.1814272
0.434375,16.1348278
0.44375,16.0896691
0.4625,16.0031334
0.5,15.8436889
0.53125,15.7228642
0.5625,15.611093
0.59375,15.5074031
0.625,15.410771
0.65625,15.3203631
0.6875,15.2354616
0.75,15.0798896
0.8125,14.9401965
0.875,14.8137511
0.9375,14.6981313
1.0,14.5914258
1.0625,14.4925367
1.125,14.4003704
1.1875,14.3140763
1.25,14.2329092
1.3125,14.1562741
1.375,14.0836744
1.4375,14.01466379
1.5,13.94889803
1.5625,13.88605447
1.625,13.82587529
1.75,13.71269157
1.875,13.60770603
2.0,13.50958539
2.09375,13.44005351
2.1875,13.3737267
2.28125,13.31030516
2.375,13.24959157
2.46875,13.19140491
2.5625,13.13562116
2.65625,13.08216102
2.75,13.03106214
2.9375,12.93539899
3.125,12.8484027
3.21875,12.80831304
3.3125,12.77080242
3.40625,12.73587313
3.5,12.70370112
3.59375,12.67450294
3.6875,12.64853968
3.78125,12.62611695
3.875,12.60760592
3.96875,12.59344129
4.0625,12.58414033
4.15625,12.58030689
4.25,12.58265449
4.320313,12.58901522
4.390625,12.59975163
4.460938,12.61519812
4.53125,12.63596343
4.648438,12.68430006
4.765625,12.75246872
4.824219,12.79507369
4.882813,12.84442582
4.941407,12.90109666
5.0,12.96532223
5.093046,13.086357
5.186092,13.23407571
5.279138,13.41326026
5.325661,13.51636534
5.372184,13.62997067
5.418707,13.75455644
5.46523,13.89171821
5.511753,14.0422484
5.558276,14.20702911
5.604799,14.38700622
5.651322,14.58646557
5.697845,14.80662184
5.744368,15.0492239
5.80123,15.37989547
5.858091,15.75317734
5.914953,16.1753296
5.971814,16.65376898
6.028676,17.19728292
6.085537,17.81637626
6.142398,18.52364377
6.199259,19.33433764
6.250952,20.17661869
6.302644,21.13654008
6.32849,21.66684645
6.354336,22.23455879
6.380182,22.84294667
6.406028,23.49562276
6.431875,24.19663506
6.457721,24.95038862
6.483567,25.76181918
6.509413,26.6361402
6.535259,27.5788129
6.561105,28.5962111
6.586951,29.6970163
6.612797,30.8917527
6.634767,31.9891777
6.656736,33.168687
6.678705,34.4375412
6.700674,35.8039418
6.722644,37.2774374
6.733629,38.0577245
6.744613,38.8689828
6.755598,39.7129926
6.766582,40.5913435
6.777567,41.5060103
6.788551,42.4587578
6.796951,43.2143594
6.805351,43.9944255
6.813751,44.7999593
6.822151,45.6320201
6.826351,46.0583494
6.830551,46.4917349
6.834751,46.9323324
6.838951,47.3802881
6.843151,47.8357587
6.847351,48.2989119
6.851551,48.7699153
6.85575,49.2488194
6.859304,49.6605537
6.862858,50.0782536
6.866412,50.50204147
6.869966,50.93203971
6.87352,51.3683414
6.877074,51.81107966
6.880628,52.26037827
6.884181,52.71623218
6.888381,53.2638756
6.892581,53.82124794
6.896781,54.38857468
6.900981,54.96606207
6.904535,55.46286361
6.908089,55.96725476
6.911643,56.47940279
6.915197,56.99945578
6.918428,57.4792337
6.921658,57.96564316
6.925212,58.5088243
6.928766,59.06053365
6.93232,59.62093178
6.935874,60.19021986
6.939428,60.76855975
6.942982,61.35614373
6.946536,61.95315509
6.95009,62.55980764
6.953644,63.17628579
6.957197,63.8026217
6.960751,64.4393873
6.964304,65.0864332
6.967858,65.7443437
6.971412,66.4131839
6.974966,67.0931733
6.97852,67.784552
6.982074,68.4875713
6.985628,69.2024931
6.989182,69.9295707
6.992735,70.6688621
6.996289,71.4210543
6.999843,72.1862379
7.003397,72.9647003
7.00695,73.7565025
7.010504,74.5624093
7.014058,75.3825144
7.017612,76.2171305
7.021165,77.0663719
7.024396,77.8518225
7.027627,78.6501075
7.030858,79.4614829
7.034089,80.2862356
7.03732,81.124664
7.040551,81.9770377
7.043782,82.8436871
7.047012,83.7246313
7.050243,84.6207285
7.053474,85.5320611
7.056705,86.4589347
7.059935,87.4014316
7.066397,89.3361455
7.072858,91.33856
7.076412,92.4701422
7.079966,93.623808
7.08352,94.8000941
7.087074,95.999604
7.090628,97.2229207
7.094182,98.4706717
7.101289,101.0416784
7.108397,103.7187428
7.115504,106.5068049
7.122612,109.4127189
7.129719,112.442378
7.136827,115.6035628
7.143935,118.9033475
7.151043,122.3497202
7.15815,125.9509248
7.165258,129.717229
7.172365,133.6574499
7.179473,137.7836086
7.18658,142.1060703
7.193688,146.6384612
7.200796,151.3938119
7.207904,156.3867938
7.215011,161.6323064
7.222119,167.1491887
7.229227,172.9553211
7.236335,179.0709299
7.243442,185.5172505
7.25055,192.3202533
7.257658,199.5054076
7.264766,207.1016125
7.271873,215.1392091
7.278981,223.6552715
7.286088,232.6857496
7.293196,242.2751586
7.300303,252.4675706
7.307411,263.3174278
7.314519,274.8804457
7.321627,287.2204713
7.328734,300.4066165
7.335842,314.5220324
7.342949,329.651694
7.350057,345.900202
7.357164,363.375603
7.364272,382.210947
7.37138,402.548716
7.378488,424.554625
7.382042,436.241133
7.385595,448.414337
7.389149,461.108994
7.392703,474.352067
7.396257,488.175946
7.399811,502.615677
7.403365,517.709042
7.406919,533.496684
7.410473,550.022663
7.414026,567.329706
7.41758,585.479421
7.421134,604.523178
7.424688,624.522236
7.428242,645.543536
7.431796,667.659727
7.43535,690.950786
7.438904,715.504453
7.442457,741.409798
7.446011,768.787271
7.449565,797.747412
7.453119,828.420083
7.456672,860.94071
7.460226,895.488089
7.46378,932.233284
7.467334,971.377938
7.470887,1013.135831
7.473795,1049.443125
7.476703,1087.834
7.479611,1128.481322
7.482518,1171.560664
7.485426,1217.315281
7.488334,1265.965868
7.491242,1317.776534
7.494149,1373.019912
7.497057,1432.062785
7.499965,1495.250983
7.502873,1562.991898
7.50578,1635.71548
7.508688,1713.979924
7.511595,1798.298099
7.514503,1889.358451
7.51741,1987.801283
7.519187,2051.959813
7.520964,2119.371091
7.522741,2190.241065
7.524518,2264.787819
7.526295,2343.24477
7.528072,2425.856872
7.529849,2512.885821
7.531626,2604.607647
7.533403,2701.311525
7.53518,2803.30507
7.536957,2910.910536
7.538734,3024.468525
7.540511,3144.332177
7.542288,3270.874177
7.544065,3404.481852
7.545841,3545.477149
7.547618,3694.43721
7.549395,3851.71946
7.551172,4017.77089
7.552949,4193.05222
7.554726,4378.0361
7.556503,4573.20658
7.55828,4779.05398
7.560057,4996.07741
7.561834,5224.77827
7.563611,5465.66381
7.565388,5719.23594
7.567165,5985.99456
7.568942,6266.43348
7.570719,6561.03394
7.572496,6870.26316
7.574272,7194.37981
7.576049,7534.17596
7.577826,7889.86515
7.579603,8261.81032
7.58138,8650.33429
7.583157,9055.71676
7.584934,9478.18832
7.588488,10375.03321
7.592042,11341.50135
7.595596,12377.08001
7.59915,13479.93699
7.602703,14646.42624
7.606257,15872.28911
7.609811,17150.61186
7.613365,18473.02794
7.616919,19829.40716
7.631133,25334.35495
7.634687,26654.17698
7.638241,27917.4261
7.641795,29106.50571
7.645348,30203.76226
7.650051,31487.36173
7.654754,32546.52837
7.657106,32982.41159
7.659457,33351.28188
7.661809,33650.75411
7.66416,33878.41207
7.66708,34058.94205
7.67,34124.4213
7.67146,34113.76023
7.673833,34034.83741
7.676205,33880.37247
7.678578,33651.48858
7.68095,33350.21534
7.683323,32978.64249
7.685695,32539.94665
7.69044,31474.25028
7.693705,30608.69218
7.696969,29648.95351
7.700234,28607.01729
7.703498,27496.64633
7.709693,25248.2427
7.715887,22892.0285
7.721519,20727.56752
7.72715,18601.04709
7.732782,16558.77505
7.735598,15581.23698
7.738413,14638.04803
7.741511,13642.77801
7.744608,12695.43006
7.747705,11797.74558
7.750802,10950.97263
7.7539,10155.36369
7.756997,9411.27248
7.760094,8717.69814
7.763191,8073.41324
7.766289,7476.59979
7.769386,6925.68548
7.772483,6418.26779
7.77558,5951.96831
7.778678,5524.16197
7.781775,5132.58065
7.784872,4774.52114
7.787969,4447.46167
7.791067,4148.85443
7.794164,3876.528131
7.797261,3628.127793
7.800358,3401.528858
7.803456,3194.675266
7.806553,3005.850647
7.80965,2833.277182
7.812747,2675.38461
7.815845,2530.69692
7.818942,2398.003702
7.822039,2276.076409
7.825136,2163.850228
7.828234,2060.336746
7.831331,1964.741668
7.834428,1876.261976
7.837525,1794.209657
7.840623,1717.946333
7.84372,1646.973891
7.846818,1580.757827
7.849915,1518.904106
7.853013,1460.984905
7.85611,1406.690611
7.859207,1355.691862
7.862304,1307.711333
7.865402,1262.486539
7.868499,1219.82427
7.874694,1141.34923
7.880889,1070.910622
7.887083,1007.394344
7.891307,967.561197
7.895531,930.258051
7.899755,895.263429
7.903978,862.388441
7.908202,831.442394
7.912425,802.28342
7.916649,774.757321
7.920872,748.751203
7.929319,700.829001
7.937766,657.729382
7.946213,618.802974
7.95466,583.509486
7.960855,559.669249
7.96705,537.383946
7.973245,516.517028
7.979439,496.95009
7.985634,478.568541
7.991828,461.281447
7.998023,444.9960723
8.004217,429.6395302
8.010412,415.1360283
8.016606,401.4264153
8.022801,388.448233
8.028995,376.1530578
8.041384,353.4159327
8.053773,332.879489
8.066163,314.2612119
8.078552,297.3271101
8.090941,281.8746733
8.10333,267.7329706
8.11572,254.7539306
8.128109,242.8129707
8.140498,231.7993233
8.152887,221.6170889
8.164713,212.5958436
8.176539,204.1911894
8.188365,196.3461347
8.200191,189.010435
8.212017,182.1396898
8.223843,175.6944017
8.235669,169.639504
8.247495,163.9435792
8.259321,158.5783978
8.271147,153.5184572
8.282973,148.7406404
8.294799,144.2239362
8.306625,139.9492578
8.318451,135.8992227
8.330277,132.0579823
8.342103,128.4110714
8.354493,124.7842992
8.366882,121.342723
8.39166,114.9645863
8.416439,109.1870349
8.441217,103.935519
8.465996,99.1460652
8.490774,94.7649648
8.515552,90.7456969
8.54033,87.0484067
8.557225,84.694194
8.574119,82.4641336
8.591014,80.3492947
8.607908,78.3420994
8.641697,74.6221224
8.675485,71.2521309
8.709274,68.1850654
8.743062,65.38265745
8.776851,62.8149177
8.810639,60.45677829
8.835418,58.8473902
8.860196,57.33056358
8.884975,55.89897176
8.909753,54.5462002
8.934532,53.26627536
8.95931,52.05392538
8.984088,50.90423925
9.008866,49.81282708
9.033645,48.77557977
9.058423,47.78891929
9.10798,45.95397924
9.157537,44.28424445
9.207093,42.75966087
9.25665,41.36313113
9.306207,40.08007366
9.355764,38.89795942
9.40532,37.80599226
9.454877,36.7947611
9.504434,35.85611068
9.553991,34.98289597
9.603547,34.16890694
9.653104,33.40893974
9.702661,32.69910615
9.752218,32.0340493
9.801774,31.40798958
9.851331,30.8183062
9.900887,30.26269506
9.925666,29.99680651
9.950444,29.73847998
9.962833,29.612082
9.975222,29.48748485
9.987611,29.3646773
10.0,29.24366714
10.01813,29.06978569
10.03626,28.89966063
10.05439,28.73317362
10.07251,28.57025966
10.10877,28.25404868
10.14502,27.95011041
10.21753,27.37576902
10.29004,26.84240256
10.36255,26.34597248
10.43506,25.88290903
10.50757,25.45009138
10.58007,25.04509315
10.64929,24.68312822
10.7185,24.34135173
10.78771,24.01787417
10.85692,23.71193323
10.92613,23.42242304
10.99534,23.1480103
11.06455,22.8875099
11.13376,22.6400366
11.20298,22.4045505
11.27219,22.1802495
11.3414,21.9664356
11.41061,21.7623244
11.47982,21.5672631
11.54903,21.380741
11.68745,21.0309914
11.76216,20.8540927
11.83687,20.6848093
11.98629,20.3671651
12.13571,20.0746385
12.28513,19.8042487
12.43455,19.553485
12.58397,19.32034
12.73339,19.1026258
12.8828,18.8988388
12.9414,18.8221548
13.0,18.7460434
13.0498,18.6811888
13.0996,18.6166499
13.1992,18.4905394
13.2988,18.3689128
13.39839,18.2515907
13.49799,18.1382254
13.59758,18.0286608
13.69718,17.9226958
13.79677,17.8202176
13.90224,17.7153341
14.0077,17.614129
14.11317,17.5165308
14.21863,17.4225911
14.3241,17.3322658
14.42956,17.2458808
14.53503,17.1638462
14.58776,17.1245849
14.64049,17.0865729
14.713,17.0365509
14.78551,16.9894153
14.85802,16.9455542
14.93053,16.9054745
15.00304,16.8698089
15.07555,16.8393976
15.11181,16.8264653
15.14806,16.815264
15.18431,16.8059658
15.22056,16.7987787
15.27,16.7927977
15.31944,16.7918581
15.36888,16.7967473
15.41831,16.8084167
15.46775,16.8281717
15.51719,16.8576311
15.54191,16.8765829
15.56663,16.8986881
15.59135,16.9242637
15.61606,16.9536311
15.65232,17.0044144
15.68857,17.0656181
15.72482,17.1389341
15.76107,17.2263988
15.79733,17.3304873
15.83358,17.4541169
15.85171,17.5244064
15.86983,17.6009842
15.88796,17.6845263
15.90608,17.7755908
15.9341,17.9330508
15.96211,18.1134504
15.99013,18.3206718
16.01814,18.55907
16.03215,18.6917068
16.04616,18.8343436
16.06017,18.987861
16.07417,19.1531528
16.08818,19.3315613
16.10219,19.5242162
16.1162,19.7325139
16.1302,19.9578407
16.14833,20.2779862
16.16646,20.6341764
16.18459,21.0314761
16.20271,21.4756052
16.22084,21.9741637
16.23896,22.5350694
16.25709,23.1691352
16.26615,23.517056
16.27521,23.8879848
16.28387,24.2658562
16.29252,24.6679767
16.30117,25.0968474
16.30982,25.5547986
16.31848,26.0449963
16.32713,26.5691883
16.33578,27.1311333
16.34443,27.7344538
16.35309,28.3839611
16.36174,29.0827388
16.37039,29.836699
16.37904,30.6517
16.38769,31.534471
16.39634,32.492687
16.40499,33.535203
16.41364,34.67225
16.42271,35.979058
16.43177,37.41742
16.44083,39.007866
16.44989,40.773444
16.45896,42.744407
16.46802,44.950858
16.47255,46.156154
16.47708,47.437717
16.48161,48.802684
16.48614,50.259155
16.49068,51.819865
16.49521,53.488439
16.49974,55.28017
16.50427,57.208791
16.50881,59.294853
16.51334,61.5474
16.51787,63.991854
16.5224,66.652481
16.52694,69.564065
16.53147,72.746337
16.536,76.243006
16.54053,80.097531
16.54506,84.360055
16.54959,89.088323
16.55412,94.34871
16.55865,100.217223
16.56195,104.924401
16.56525,110.037586
16.56855,115.597662
16.57184,121.630398
16.57514,128.221075
16.57843,135.382416
16.58173,143.215018
16.58502,151.732835
16.58832,161.053677
16.59162,171.223713
16.59492,182.318698
16.59821,194.380195
16.60151,207.566107
16.60316,214.594943
16.6048,221.884273
16.60645,229.534604
16.6081,237.514242
16.60975,245.835389
16.61139,254.456533
16.61366,266.988716
16.61593,280.246571
16.6182,294.263234
16.62046,309.005121
16.62273,324.635876
16.62499,341.05109
16.62726,358.428988
16.62952,376.648858
16.63179,395.90415
16.63405,416.05587
16.63632,437.31265
16.63858,459.51575
16.64085,482.8888
16.64311,507.25107
16.64538,532.84148
16.64764,559.45501
16.64981,586.09231
16.65197,613.67439
16.65414,642.46729
16.6563,672.21328
16.65847,703.19225
16.66063,735.1196
16.66279,768.1331
16.66495,802.22628
16.66742,842.52224
16.66989,884.19379
16.67216,923.67873
16.67442,964.09013
16.67669,1005.75059
16.67895,1048.25265
16.68349,1136.53048
16.68802,1228.08465
16.69255,1322.56
16.69707,1419.09133
16.70161,1517.58587
16.70615,1616.78461
16.71521,1813.14562
16.72427,2000.63589
16.7288,2088.40525
16.73333,2170.76666
16.73786,2246.68281
16.74239,2315.16928
16.74673,2372.96987
16.75107,2422.39399
16.75454,2455.46142
16.75801,2482.50265
16.76148,2503.29687
16.76495,2517.6751
16.77,2526.91183
16.77379,2524.66746
16.77758,2514.58513
16.78137,2496.77676
16.78516,2471.43519
16.78894,2438.91989
16.79318,2394.25739
16.79741,2341.61577
16.80165,2281.3932
16.80588,2214.59744
16.81019,2140.44686
16.8145,2061.01174
16.81881,1977.19195
16.82312,1889.90036
16.83174,1708.51609
16.84036,1523.8043
16.84663,1390.94613
16.8529,1261.69523
16.85917,1137.77756
16.86544,1020.56384
16.86975,944.42285
16.87406,872.1747
16.87837,803.98354
16.88268,739.94644
16.88699,680.09906
16.8913,624.42241
16.89561,572.84939
16.89992,525.27237
16.90208,502.88846
16.90423,481.54966
16.90639,461.03539
16.90854,441.51251
16.9107,422.77529
16.91285,404.9719
16.91501,387.9108
16.91716,371.72357
16.91932,356.23278
16.92147,341.55452
16.92363,327.52503
16.92578,314.246856
16.92794,301.569307
16.93009,289.582576
16.93225,278.148602
16.9344,267.34677
16.93832,249.0557
16.94224,232.449381
16.94616,217.383467
16.95008,203.721224
16.954,191.334041
16.95792,180.10198
16.96184,169.913639
16.96575,160.688826
16.96967,152.286303
16.97359,144.644689
16.97751,137.685816
16.98142,131.35423
16.98534,125.553858
16.98926,120.244224
16.99318,115.373884
16.99709,110.907826
17.00141,106.379702
17.00572,102.240406
17.01003,98.436693
17.01434,94.931512
17.01865,91.692422
17.02296,88.691039
17.02727,85.902564
17.03158,83.305243
17.03589,80.880074
17.0402,78.610377
17.04451,76.481479
17.04882,74.480529
17.05313,72.596147
17.05744,70.818277
17.06175,69.138042
17.06606,67.547511
17.07155,65.640379
17.07703,63.85768
17.08252,62.181754
17.088,60.608887
17.09349,59.124728
17.09897,57.727033
17.10446,56.403924
17.10994,55.1542
17.12091,52.844337
17.13188,50.760224
17.14285,48.871414
17.15382,47.152694
17.16244,45.9076582
17.17106,44.7458268
17.17968,43.659514
17.1883,42.6419538
17.19692,41.6871351
17.20554,40.7897387
17.21416,39.944984
17.22278,39.1486564
17.2314,38.3968957
17.24002,37.6862939
17.24864,37.0137535
17.25726,36.3764469
17.2745,35.1976544
17.29174,34.1322247
17.30898,33.1653807
17.32622,32.2847927
17.34346,31.4800158
17.3607,30.7422107
17.37794,30.0637835
17.39518,29.4382326
17.41242,28.8599255
17.42966,28.3239668
17.44612,27.8478366
17.46258,27.4031303
17.47904,26.9869469
17.49549,26.5969695
17.51195,26.2304583
17.5284,25.8858736
17.54486,25.5610057
17.56131,25.2546479
17.57777,24.9650154
17.59423,24.6909894
17.61069,24.431422
17.62714,24.1853802
17.6436,23.9515981
17.66005,23.7294923
17.69296,23.3166205
17.72745,22.9239558
17.76193,22.567059
17.79641,22.2413113
17.83089,21.9428892
17.86537,21.6685628
17.89985,21.4156009
17.93433,21.1816244
17.96881,20.9646179
17.99546,20.8074091
18.0221,20.6586494
18.04875,20.5175868
18.07539,20.3837439
18.10204,20.2564691
18.12868,20.135324
18.18196,19.9095065
18.23525,19.7031862
18.28853,19.514058
18.34182,19.3399826
18.3951,19.179242
18.42959,19.0815604
18.46407,18.988475
18.53303,18.8146998
18.60199,18.6556019
18.67095,18.5092856
18.73991,18.3741368
18.80887,18.2488277
18.87783,18.1322081
18.94679,18.0233131
19.00008,17.9439445
19.05337,17.8684394
19.10666,17.7964967
19.15994,17.7277162
19.21323,17.6617521
19.26652,17.5984498
19.37309,17.4792581
19.47967,17.3688531
19.58624,17.266098
19.69282,17.1700308
19.79939,17.0798727
19.8997,16.9998046
20.0,16.9238816
20.11054,16.8445525
20.22107,16.769409
20.3316,16.6980233
20.44213,16.6301316
20.53056,16.578191
20.61898,16.5282828
20.70741,16.4803788
20.79583,16.4344876
20.88426,16.3906355
20.97268,16.3490016
21.06111,16.3098247
21.10532,16.29126
21.14953,16.2734177
21.21033,16.2502081
21.27112,16.2287225
21.33191,16.2092287
21.3927,16.1920402
21.4535,16.1776055
21.4839,16.1715768
21.51429,16.1664611
21.54469,16.1623438
21.57508,16.1593366
21.60548,16.1575434
21.63587,16.1571239
21.6718,16.1585977
21.70772,16.1625161
21.74364,16.1692561
21.77956,16.1792691
21.81549,16.1931147
21.85141,16.2114238
21.88733,16.2349863
21.92325,16.2647635
21.95365,16.2956744
21.98405,16.3327334
22.01445,16.3770083
22.04484,16.4297416
22.06004,16.4597774
22.07524,16.4925477
22.09044,16.5282972
22.10563,16.5672832
22.12083,16.6098868
22.13603,16.6564107
22.15123,16.707255
22.16642,16.7628318
22.18715,16.8472869
22.20787,16.942983
22.2286,17.0517747
22.24932,17.1756891
22.27005,17.3174367
22.28041,17.3958743
22.29077,17.4799912
22.30114,17.5703555
22.3115,17.6673654
22.32186,17.7717234
22.33222,17.8841329
22.34742,18.0652916
22.36262,18.2683407
22.37782,18.4967147
22.39301,18.7543715
22.40821,19.0466721
22.41581,19.2076386
22.42341,19.3796571
22.43101,19.5637283
22.43861,19.7609957
22.44621,19.9727342
22.4538,20.200083
22.46071,20.4222556
22.46762,20.6603342
22.47453,20.9159286
22.48144,21.1908526
22.48835,21.4871717
22.49526,21.8073032
22.50217,22.1540244
22.50907,22.5300244
22.51598,22.940239
22.52289,23.388686
22.5298,23.880765
22.5367,24.42219
22.54361,25.02235
22.55052,25.690022
22.55743,26.436799
22.56433,27.275522
22.56813,27.783239
