Gd160,Gd160
0.0053125,12.564145
0.00546875,12.515848
0.005625,12.469633
0.00578125,12.425356
0.0059375,12.382884
0.00609375,12.342099
0.00625,12.302893
0.00640625,12.265167
0.0065625,12.22883
0.00671875,12.193801
0.006875,12.160001
0.0071875,12.095818
0.0075,12.035784
0.0078125,11.979469
0.008125,11.926508
0.0084375,11.876582
0.00875,11.829413
0.0090625,11.784755
0.009375,11.742397
0.0096875,11.702148
0.01,11.66384
0.0103125,11.627322
0.010625,11.592461
0.0109375,11.559135
0.01125,11.527236
0.0115625,11.496664
0.011875,11.467332
0.0121875,11.439157
0.0125,11.412066
0.0128125,11.385991
0.013125,11.36087
0.0134375,11.336647
0.01375,11.313269
0.014375,11.268858
0.015,11.227297
0.015625,11.188294
0.01625,11.151597
0.016875,11.116987
0.0175,11.084276
0.018125,11.053297
0.01875,11.023902
0.019375,10.995963
0.02,10.969363
0.0206625,10.942514
0.021325,10.916944
0.0219875,10.892555
0.02265,10.869259
0.0233125,10.846977
0.023975,10.825636
0.0246375,10.805175
0.0253,10.785533
0.02645782,10.753017
0.02761563,10.722593
0.02877344,10.69405
0.02993125,10.667202
0.03108907,10.641887
0.03224688,10.617965
0.03340469,10.595313
0.0345625,10.573818
0.03552735,10.55672
0.03649219,10.540309
0.03745704,10.52454
0.03842188,10.509373
0.03938673,10.494772
0.04035157,10.4807
0.04131641,10.467129
0.04228125,10.454029
0.04421094,10.429138
0.04614063,10.40584
0.04807032,10.383971
0.05,10.363392
0.0515625,10.3475871
0.053125,10.3324918
0.0546875,10.3180516
0.05625,10.3042225
0.0578125,10.2909615
0.059375,10.2782327
0.0609375,10.2659995
0.0625,10.2542333
0.0640625,10.242905
0.065625,10.2319874
0.0671875,10.2214568
0.06875,10.2112908
0.071875,10.1919644
0.075,10.1738567
0.078125,10.1568438
0.08125,10.1408232
0.084375,10.1257044
0.0875,10.1114053
0.090625,10.0978541
0.09375,10.0849885
0.096875,10.0727524
0.1,10.0610946
0.103125,10.0499732
0.10625,10.0393455
0.109375,10.0291778
0.1125,10.019437
0.115625,10.0100936
0.11875,10.0011221
0.121875,9.9924973
0.125,9.9841984
0.128125,9.9762069
0.13125,9.9685049
0.134375,9.9610752
0.1375,9.9539025
0.14375,9.9402583
0.15,9.9274616
0.15625,9.9154321
0.1625,9.904099
0.16875,9.8933984
0.175,9.8832729
0.18125,9.8736716
0.1875,9.8645535
0.19375,9.8558801
0.2,9.8476185
0.209375,9.8359162
0.21875,9.8249555
0.228125,9.8146667
0.2375,9.804986
0.246875,9.7958537
0.25625,9.7872188
0.265625,9.7790377
0.275,9.771272
0.284375,9.763886
0.29375,9.7568485
0.303125,9.7501338
0.3125,9.7437158
0.321875,9.7375742
0.33125,9.7316885
0.340625,9.7260404
0.35,9.7206149
0.359375,9.7153958
0.36875,9.710372
0.378125,9.7055296
0.3875,9.7008587
0.396875,9.696353
0.40625,9.6920038
0.425,9.6837184
0.44375,9.6759285
0.4625,9.6685945
0.5,9.6551508
0.53125,9.6449989
0.5625,9.6356352
0.59375,9.6269752
0.625,9.6189299
0.6875,9.604399
0.75,9.5915781
0.8125,9.5801303
0.875,9.5698259
0.9375,9.560452
1.0,9.5518382
1.0625,9.5438928
1.125,9.5365196
1.1875,9.5296436
1.25,9.5232028
1.375,9.5114188
1.5,9.5008438
1.625,9.4912388
1.75,9.4824402
1.875,9.4742997
2.0,9.4666972
2.1875,9.4561612
2.375,9.4464843
2.5625,9.4375011
2.75,9.4291005
2.9375,9.4211796
3.125,9.4136615
3.3125,9.4064939
3.5,9.3996312
3.875,9.3866691
4.25,9.3745378
4.625,9.3630686
5.0,9.35214018
5.3125,9.34337622
5.625,9.33487673
5.9375,9.32661098
6.25,9.31854899
6.875,9.30294994
7.5,9.28793408
8.125,9.27339588
8.75,9.25925594
9.375,9.24545267
10.0,9.23193704
10.625,9.21867374
11.25,9.20563208
11.875,9.19278886
12.5,9.18012321
13.75,9.15525802
15.0,9.13093395
16.25,9.10707082
17.5,9.08361368
18.75,9.06051541
20.0,9.03773701
21.875,9.00411529
23.75,8.97108248
25.625,8.93858227
27.5,8.90657184
29.375,8.87501052
31.25,8.84386806
33.125,8.81312245
35.0,8.78275139
36.875,8.75273731
38.75,8.72306279
40.625,8.69371508
42.5,8.66468077
46.25,8.60750608
50.0,8.55145841
53.125,8.50555912
56.25,8.46035172
59.375,8.41580524
62.5,8.37188537
65.625,8.32856535
68.75,8.28581569
71.875,8.24360891
75.0,8.20191937
81.25,8.11999367
87.5,8.03984752
93.75,7.96128499
100.0,7.88411229
106.25,7.80813939
112.5,7.73315853
118.75,7.65895029
125.0,7.5852668
131.25,7.51182727
137.5,7.43829861
140.625,7.40137837
143.75,7.36427357
146.875,7.32691863
150.0,7.28923432
153.125,7.25113265
156.25,7.21250715
159.375,7.17323741
162.5,7.13317768
165.625,7.0921508
168.75,7.04995724
170.3125,7.02834601
171.875,7.00632722
173.4375,6.98386884
175.0,6.96092261
176.8555,6.93294861
178.711,6.9040966
180.5665,6.87426843
182.4219,6.8433333
184.2774,6.81110483
186.1329,6.77732644
187.9884,6.74186698
188.9161,6.72337112
189.8438,6.70432082
190.9181,6.68149963
191.9923,6.65780034
193.0665,6.63311984
194.1407,6.60734
195.2149,6.58036509
196.2891,6.55202363
196.8262,6.5373039
197.3633,6.52216679
197.9004,6.50661346
198.4375,6.49061575
199.2188,6.46646261
200.0,6.44120367
200.7705,6.41508605
201.541,6.38764025
202.3115,6.35874075
202.6967,6.34370978
203.0819,6.32823688
203.4672,6.31233083
203.8524,6.29594186
204.2376,6.27906739
204.6228,6.26168227
205.0081,6.24378882
205.3933,6.22525688
205.7785,6.2060848
206.1637,6.18624879
206.6346,6.16103712
207.1054,6.1346959
207.5762,6.10712729
208.047,6.0782335
208.5179,6.047897
208.9887,6.0160085
209.4595,5.9824282
209.6949,5.9649558
209.9303,5.9470037
210.3584,5.9130555
210.7864,5.8773201
211.0004,5.8587334
211.2144,5.8396406
211.4284,5.8200224
211.6424,5.7998558
211.8565,5.7791081
212.0705,5.7577764
212.2845,5.7358279
212.4985,5.7132393
212.7125,5.6899909
212.9265,5.6660665
213.1405,5.6414326
213.3545,5.616039
213.59,5.5871802
213.8254,5.5573548
214.0608,5.5265227
214.2962,5.4946574
214.5317,5.4617161
214.7671,5.4277073
215.0025,5.3926095
215.2379,5.3564228
215.4734,5.3191537
215.7088,5.2808782
215.8265,5.2613815
215.9442,5.2416637
216.0619,5.2217403
216.1796,5.2016353
216.2973,5.1813739
216.415,5.160989
216.5327,5.1405169
216.6504,5.1200055
216.7681,5.0995091
216.8858,5.0790911
217.0035,5.0588292
217.1212,5.0388149
217.2497,5.0173789
217.3781,4.9965608
217.5065,4.9765564
217.6349,4.9576231
217.7633,4.940072
217.8917,4.924277
218.0201,4.910699
218.1485,4.899904
218.2662,4.89304
218.3839,4.889749
218.5016,4.890828
218.6193,4.897253
218.737,4.910228
218.7959,4.91963
218.8547,4.931237
218.9136,4.945329
218.9724,4.962131
219.0313,4.982007
219.0901,5.005229
219.1865,5.051641
219.2828,5.110106
219.331,5.144654
219.3791,5.183106
219.4273,5.226018
219.4754,5.273652
219.5236,5.326704
219.5717,5.385506
219.6199,5.45093
219.668,5.523406
219.7162,5.604031
219.7643,5.693366
219.8125,5.792806
219.8606,5.903093
219.9195,6.055129
219.9783,6.228215
220.0372,6.426275
220.096,6.65261
220.1549,6.912776
220.2137,7.211677
220.2432,7.37854
220.2726,7.557412
220.302,7.749981
220.3314,7.9575244
220.3796,8.3340001
220.4277,8.7610546
220.4759,9.2494702
220.5,9.5197595
220.524,9.808323
220.5481,10.1193945
220.5722,10.4538966
220.5963,10.8141832
220.6203,11.2012586
220.6444,11.62142
220.6685,12.0766297
220.6926,12.5709802
220.7166,13.1068909
220.734,13.5257072
220.7514,13.972659
220.7688,14.4504264
220.7862,14.9620463
220.8036,15.5109575
220.821,16.1010567
220.8384,16.7367482
220.8557,17.4189642
220.8678,17.9288305
220.8798,18.4634491
220.8919,19.0340683
220.9039,19.633769
220.916,20.2753214
220.928,20.9511453
220.94,21.66963
220.952,22.434374
220.9594,22.930705
220.9668,23.447081
220.9742,23.984543
220.9815,24.536464
220.9889,25.119116
220.9962,25.717918
221.0036,26.350542
221.0109,27.001205
221.0183,27.689137
221.0256,28.397187
221.033,29.146319
221.0403,29.917885
221.0477,30.734721
221.055,31.57654
221.0624,32.468293
221.0697,33.387815
221.0778,34.456852
221.0858,35.565774
221.0938,36.730387
221.1018,37.953755
221.1099,39.255599
221.1179,40.607172
221.1259,42.027719
221.1339,43.520939
221.1413,44.970229
221.1487,46.488221
221.1561,48.078224
221.1634,49.720692
221.1708,51.464142
221.1781,53.265086
221.1855,55.176657
221.1928,57.15106
221.2015,59.624637
221.2102,62.235848
221.2189,64.991861
221.2276,67.9001
221.2363,70.96821
221.245,74.20411
221.2537,77.61593
221.2623,81.16959
221.2697,84.37782
221.2771,87.73085
221.2845,91.23417
221.2918,94.8428
221.2992,98.66121
221.3065,102.59172
221.3139,106.74773
221.3212,111.02253
221.3286,115.53905
221.3359,120.1809
221.3433,125.08103
221.3506,130.11282
221.358,135.41981
221.3653,140.86423
221.3727,146.60083
221.38,152.48024
221.3874,158.66899
221.3948,165.09353
221.4095,178.57588
221.4242,193.04922
221.4389,208.55003
221.4536,225.11053
221.4683,242.75851
221.483,261.51589
221.4977,281.39807
221.5118,301.53315
221.5258,322.55694
221.5399,344.76216
221.5539,367.81868
221.568,392.03168
221.582,417.0245
221.5961,443.1114
221.6101,469.87
221.6248,498.8168
221.6395,528.5522
221.6689,589.9907
221.6984,653.4885
221.7278,717.5169
221.7572,781.0388
221.7866,842.6864
221.8161,901.2129
221.8455,954.7659
221.8749,1002.1464
221.8896,1023.1121
221.9043,1042.0621
221.9203,1060.2407
221.9363,1075.7194
221.9523,1088.3671
221.9682,1098.0257
221.9841,1104.7037
222.0,1108.3482
222.0054,1108.8906
222.0227,1108.2496
222.0399,1104.0357
222.0572,1096.2539
222.0744,1085.0848
222.0908,1071.3621
222.1072,1054.7773
222.1236,1035.4904
222.1399,1013.8242
222.1567,989.0979
222.1735,962.1717
222.207,902.9066
222.2406,837.7501
222.2741,769.1973
222.3259,660.8175
222.3518,607.3432
222.3777,555.3045
222.3945,522.5986
222.4113,490.8803
222.4281,460.2636
222.4448,431.0141
222.4616,402.8559
222.4783,376.1793
222.4951,350.7031
222.5118,326.7521
222.5286,304.0461
222.5454,282.7259
222.5622,262.7726
222.5789,244.26369
222.5957,226.93901
222.6125,210.86767
222.6293,195.99756
222.646,182.35064
222.6628,169.7038
222.6796,158.08013
222.6964,147.41641
222.7131,137.70483
222.7299,128.76662
222.7466,120.64744
222.7634,113.19069
222.7801,106.42849
222.7969,100.22541
222.8137,94.57199
222.8305,89.41951
222.8472,84.74909
222.864,80.46264
222.8807,76.57256
222.8975,72.99636
222.9142,69.74403
222.931,66.74664
222.9478,63.99716
222.9646,61.47078
222.9813,59.15841
222.9981,57.01231
223.0149,55.0288
223.0317,53.19167
223.0484,51.49623
223.0652,49.90926
223.082,48.42978
223.0988,47.0475
223.1155,45.76072
223.1323,44.54594
223.149,43.41046
223.1658,42.33425
223.1825,41.32445
223.2054,40.02789
223.2283,38.82304
223.2512,37.7001
223.274,36.65512
223.2969,35.67166
223.3197,34.75207
223.3426,33.88278
223.3654,33.06661
223.3883,32.29217
223.4112,31.55941
223.4341,30.864968
223.4569,30.20871
223.5026,28.988627
223.5483,27.881073
223.5819,27.129849
223.6154,26.428458
223.649,25.76836
223.6825,25.149694
223.7161,24.565362
223.7496,24.015858
223.7831,23.496731
223.8166,23.005592
223.8502,22.538957
223.8837,22.097663
223.9172,21.678548
223.9507,21.280018
224.0178,20.538117
224.0848,19.864151
224.1519,19.247723
224.219,18.682823
224.2861,18.16346
224.3531,17.685223
224.4202,17.242307
224.4872,16.832245
224.5543,16.450538
224.6213,16.095476
224.6823,15.79275
224.7433,15.507858
224.8043,15.239316
224.8652,14.986198
224.9262,14.746475
224.9871,14.519871
225.0481,14.304682
225.109,14.100735
225.17,13.906586
225.231,13.721874
225.292,13.545939
225.3529,13.378472
225.4748,13.06569
225.5967,12.779729
225.6638,12.632585
225.7309,12.492114
225.865,12.229694
225.9991,11.989197
226.1332,11.768054
226.2674,11.5639359
226.4015,11.3752504
226.5356,11.2002213
226.6697,11.0374577
226.7612,10.932809
226.8526,10.8330666
226.9441,10.7377037
227.0355,10.6466325
227.2184,10.4759695
227.4013,10.3191734
227.5842,10.174565
227.7671,10.040729
227.95,9.9165253
228.1329,9.8009938
228.2671,9.7212448
228.4012,9.6454554
228.5353,9.5732886
228.6694,9.504492
228.8036,9.4387891
228.9377,9.3760672
229.0718,9.3160844
229.2059,9.2586664
229.4742,9.150852
229.7424,9.0515652
230.0106,8.9597974
230.2788,8.8747193
230.5471,8.7955903
230.8153,8.7218556
231.0836,8.6529244
231.3518,8.5883822
231.6201,8.5277704
231.8883,8.4707759
232.1566,8.417049
232.4248,8.3663842
232.6809,8.3206256
232.937,8.277143
233.1931,8.2357193
233.4491,8.1962555
233.7052,8.1586029
233.9612,8.1226654
234.2173,8.0882967
234.4733,8.0554159
234.7294,8.0239011
234.9854,7.9936852
235.2415,7.9646652
235.4975,7.9367869
236.0096,7.88414021
236.5217,7.83525584
237.0582,7.78762431
237.5947,7.7432533
238.1312,7.7017906
238.6677,7.66293339
239.2042,7.62641799
239.7407,7.59201607
240.2772,7.55952714
240.8136,7.52878197
241.3014,7.5022161
241.7891,7.47696648
242.2768,7.4527222
242.7645,7.42949454
243.2523,7.40718106
243.74,7.38578396
244.2277,7.36520463
244.7154,7.34537522
245.2032,7.32628413
245.6909,7.30784545
246.1786,7.29003594
246.6663,7.27282527
247.6418,7.23999496
248.6172,7.20911515
249.2025,7.19143721
249.7878,7.17433891
250.9583,7.14172747
252.1288,7.11103863
253.2993,7.08202361
254.4699,7.0545106
255.6404,7.02832341
256.8109,7.00344538
257.9814,6.97947109
259.0544,6.95844595
260.1274,6.93810155
261.2004,6.91837035
262.2734,6.89935214
263.3464,6.88088957
264.4194,6.86288425
265.4924,6.8454208
266.5653,6.82842131
268.7113,6.79553987
270.8573,6.76413488
273.0033,6.73396828
275.1492,6.70484853
277.1001,6.67923415
279.051,6.65440644
281.0019,6.63004149
282.9528,6.60636009
284.9037,6.58301062
286.8546,6.56023431
290.7563,6.51571223
294.6581,6.47258553
298.5598,6.43049167
302.4616,6.3892117
306.3633,6.3486026
310.2651,6.308553618
314.1668,6.268889903
321.9703,6.190263666
328.2132,6.127610064
334.456,6.064757061
340.6989,6.001332249
346.9417,5.936964342
353.1846,5.87126579
356.306,5.83778664
359.4274,5.80379653
362.5488,5.76924093
365.6702,5.73404912
368.7916,5.69814581
371.913,5.66145024
375.6197,5.61667998
379.3264,5.57047695
381.1798,5.54688966
383.0331,5.52268831
384.8865,5.4981903
386.7398,5.47310406
390.4465,5.4214465
394.1532,5.36728022
397.8599,5.31043708
399.7132,5.28082356
401.5665,5.25034529
403.1272,5.22395926
404.6879,5.19687652
406.2486,5.16905525
407.8093,5.14045431
409.37,5.11105748
410.1504,5.09605307
410.9307,5.0808227
411.7111,5.06538216
412.4914,5.04974483
413.2718,5.03392253
414.0521,5.01794945
414.5399,5.00790936
415.0276,4.99785296
415.5153,4.98780573
416.003,4.97781098
416.4908,4.96794187
416.9785,4.95830754
417.4662,4.94907692
417.7101,4.94469227
417.9539,4.94053008
418.2466,4.93593672
418.5392,4.93197103
418.6855,4.9303078
418.8318,4.92892013
418.9781,4.92787204
419.1244,4.92724487
419.3195,4.92726379
419.5146,4.92861695
419.6488,4.93062463
419.7829,4.93383482
419.917,4.93868528
419.9841,4.94192896
420.0511,4.94586732
420.1182,4.9506863
420.1853,4.9566255
420.2524,4.9640521
420.3194,4.9735085
420.3865,4.985896
420.42,4.9935767
420.4535,5.0025546
420.4871,5.0131612
420.5206,5.0257068
420.5541,5.0406805
420.5876,5.0586522
420.6197,5.0793313
420.6517,5.1040641
420.6837,5.1337923
420.7157,5.169565
420.7477,5.2126128
420.7797,5.2643707
420.7957,5.2940231
420.8117,5.3264894
420.8277,5.3620139
420.8437,5.4008504
420.8597,5.4432732
420.8757,5.4895682
420.8917,5.5400352
420.9077,5.5949878
420.9237,5.6547536
420.9397,5.7196731
420.9557,5.7900972
420.9717,5.866384
420.9877,5.948905
421.0037,6.038035
421.0197,6.134152
421.0357,6.237638
421.0517,6.348875
421.0677,6.468238
421.0837,6.5961
421.0997,6.73282
421.1165,6.886287
421.1333,7.050283
421.1501,7.225157
421.1668,7.410088
421.1836,7.607574
421.2004,7.816777
421.2172,8.037882
421.2339,8.269601
421.2507,8.514776
421.2675,8.772057
421.2843,9.041373
421.301,9.320863
421.3178,9.613642
421.3345,9.915907
421.368,10.554266
421.3879,10.95223
421.4077,11.360669
421.4473,12.20922
421.5265,13.983072
421.5845,15.280733
421.6135,15.90633
421.6424,16.503026
421.6759,17.149982
421.7094,17.736476
421.7353,18.140644
421.7612,18.496049
421.7947,18.875855
421.8283,19.158396
421.8612,19.333295
421.8793,19.385053
421.8973,19.404712
421.9,19.404921
421.9028,19.40437
421.9119,19.397274
421.9209,19.382253
421.9389,19.328461
421.9729,19.141812
422.0077,18.839804
422.0235,18.667539
422.0583,18.216208
422.0931,17.675037
422.1279,17.056641
422.169,16.245896
422.2101,15.371118
422.3492,12.253506
422.3777,11.636016
422.4062,11.039156
422.4347,10.467259
422.4631,9.925687
422.4916,9.413312
422.52,8.935623
422.5343,8.707918
422.5485,8.490424
422.5627,8.281561
422.5769,8.081329
422.5904,7.898946
422.6038,7.725546
422.6173,7.558466
422.6307,7.400077
422.6442,7.247896
422.6576,7.10404
422.671,6.967197
422.6844,6.837202
422.6979,6.712975
422.7113,6.596166
422.7248,6.484828
422.7382,6.3804
422.7517,6.281106
422.7651,6.188199
422.7785,6.100698
422.7919,6.018382
422.8054,5.940468
422.8188,5.867888
422.8323,5.799331
422.8457,5.7355958
422.8592,5.6755111
422.8726,5.6197549
422.886,5.5676606
422.8994,5.5190291
422.9263,5.4310733
422.9532,5.3547891
422.9801,5.2887859
423.0069,5.2319847
423.0338,5.1828056
423.0607,5.1404318
423.0876,5.1039303
423.1144,5.0725819
423.1413,5.0454292
423.1682,5.0219611
423.1951,5.0016265
423.2219,4.9840097
423.2488,4.9685748
423.2757,4.9550423
423.3294,4.9325875
423.3832,4.9147099
423.4369,4.9001755
423.4907,4.888021
423.5444,4.8776608
423.5982,4.8686187
423.6519,4.8606213
423.7594,4.84689425
423.8669,4.83536216
423.9428,4.82818741
424.0187,4.82163905
424.1705,4.81001535
424.335,4.79907433
424.4994,4.78937637
424.6638,4.7805836
424.8282,4.77247106
424.9926,4.76488059
425.157,4.75769598
425.3214,4.75083001
425.4858,4.74421791
425.8147,4.73155551
426.1435,4.71942058
426.4723,4.70761363
426.8011,4.69600899
427.1047,4.68540109
427.4082,4.67484941
428.0153,4.65375648
428.4454,4.63873362
428.8754,4.62358433
429.3054,4.60826305
429.7354,4.59272981
430.5954,4.56090173
431.4554,4.52797308
432.3155,4.49371473
433.1755,4.45793615
434.0355,4.42042303
434.8955,4.38099116
435.452,4.35430555
436.0085,4.32653178
436.565,4.29760347
437.1215,4.26740649
437.678,4.23579526
438.2345,4.20260354
438.5128,4.1853512
438.791,4.1676317
439.0693,4.14940332
439.3475,4.13064483
439.6764,4.10773013
440.0052,4.08396769
440.3341,4.05926148
440.6629,4.03352052
440.9918,4.0066282
441.3206,3.9784997
441.6494,3.9490091
441.8138,3.9337111
441.9782,3.9180215
442.2059,3.8956063
442.4335,3.8723579
442.6612,3.8482006
442.8888,3.8231013
443.1165,3.7969832
443.2303,3.7835361
443.3441,3.7698179
443.458,3.755811
443.5718,3.7415364
443.6856,3.7269785
443.7994,3.7121386
443.9386,3.6936057
444.0777,3.674683
444.2168,3.6553821
444.3559,3.6357466
444.4951,3.6158275
444.5647,3.605796
444.6342,3.5957516
444.7038,3.5856849
444.7733,3.5756488
444.8429,3.565642
444.9124,3.5557283
445.0073,3.5423927
445.1022,3.5294114
445.1971,3.5169541
445.2919,3.5052539
445.3394,3.4997573
445.3868,3.4945729
445.4342,3.4897404
445.4816,3.485316
445.5291,3.4813619
445.5765,3.4779727
445.6239,3.4752304
445.6713,3.4732444
445.7409,3.4719742
445.8104,3.4731232
445.8452,3.4748053
445.88,3.4773583
445.9148,3.4809067
445.9495,3.4855777
445.9843,3.4915727
446.0191,3.4990883
446.0539,3.5083761
446.0886,3.5197139
446.1234,3.5335507
446.1582,3.550338
446.193,3.570682
446.2277,3.595265
446.2546,3.617878
446.2815,3.644191
446.3084,3.674868
446.3352,3.710558
446.3621,3.752483
446.389,3.801666
446.4159,3.859485
446.4427,3.927309
446.4696,4.007597
446.4831,4.053215
446.4965,4.102445
446.51,4.156378
446.5234,4.214603
446.5368,4.277921
446.5502,4.346782
446.5637,4.422257
446.5771,4.503758
446.5906,4.593078
446.604,4.689513
446.6175,4.795171
446.6309,4.909199
446.6443,5.033108
446.6577,5.167712
446.6751,5.359891
446.6925,5.573628
446.7099,5.811155
446.7273,6.074882
446.7447,6.367415
446.7621,6.691556
446.7795,7.050305
446.7969,7.446877
446.8143,7.884687
446.8317,8.367364
446.8491,8.898744
446.8665,9.482866
446.8839,10.123963
446.9013,10.826458
446.9187,11.594946
446.936,12.429144
446.9534,13.343559
446.9708,14.33859
446.9882,15.419316
447.0056,16.590874
447.023,17.858435
447.0404,19.22712
447.0578,20.70199
447.0751,22.278567
447.0925,23.97982
447.1099,25.801506
447.1273,27.747883
447.1447,29.822881
447.1621,32.029972
447.1795,34.372173
447.1969,36.85195
447.2142,39.455669
447.2316,42.214576
447.249,45.1144
447.2664,48.154727
447.2838,51.33422
447.3012,54.650602
447.3186,58.10062
447.336,61.679953
447.3534,65.3832
447.3803,71.33671
447.4071,77.51759
447.434,83.93611
447.4608,90.50243
447.4956,99.20482
447.5304,107.9948
447.5936,123.74085
447.6285,132.0509
447.6632,139.84721
447.698,147.04705
447.7328,153.48083
447.7676,159.01379
447.8024,163.52714
447.8371,166.91485
447.8552,168.21543
447.8733,169.18584
447.9017,170.03045
447.9067,170.09274
447.9176,170.13831
447.9285,170.06052
447.9502,169.53987
447.9706,168.61117
447.991,167.26544
448.0117,165.48548
448.0323,163.31515
448.0529,160.76511
448.0735,157.85648
448.1073,152.36989
448.141,146.11759
448.1823,137.57724
448.2235,128.32501
448.2685,117.67778
448.3135,106.7721
448.3548,96.78663
448.396,87.05362
448.4372,77.71696
448.4578,73.24069
448.4784,68.91131
448.4991,64.72037
448.5197,60.71772
448.5403,56.88992
448.5609,53.24226
448.5816,49.76181
448.6022,46.48385
448.6228,43.39124
448.6434,40.48261
448.6603,38.23195
448.6772,36.1013
448.6941,34.08814
448.7109,32.20045
448.7278,30.41252
448.7447,28.73235
448.7616,27.15614
448.7784,25.68832
448.7953,24.30729
448.8122,23.01781
448.8291,21.81555
448.8459,20.702553
448.8628,19.661216
448.8796,18.699602
448.8965,17.802017
448.9133,16.974957
448.9237,16.493789
448.934,16.039376
448.9443,15.606097
448.9546,15.193086
448.9649,14.7995
448.9752,14.424514
448.9855,14.067326
448.9958,13.727154
449.0062,13.400174
449.0165,13.091934
449.0268,12.798497
449.0371,12.519178
