Cd110,Cd110
0.03842188,13.148361
0.03938673,13.036555
0.04035157,12.928759
0.04131641,12.824736
0.04228125,12.724274
0.04421094,12.533251
0.04614063,12.354273
0.04807032,12.186123
0.05,12.027746
0.0515625,11.906034
0.053125,11.789696
0.0546875,11.678348
0.05625,11.57164
0.0578125,11.469261
0.059375,11.370925
0.0609375,11.276375
0.0625,11.185374
0.0640625,11.097707
0.065625,11.013173
0.0671875,10.931585
0.06875,10.852771
0.071875,10.702837
0.075,10.562239
0.078125,10.430034
0.08125,10.305421
0.084375,10.187704
0.0875,10.076272
0.090625,9.970584
0.09375,9.870157
0.096875,9.774565
0.1,9.683426
0.103125,9.596404
0.10625,9.513191
0.109375,9.433515
0.1125,9.35713
0.115625,9.283811
0.11875,9.213359
0.121875,9.145591
0.125,9.080343
0.128125,9.017465
0.13125,8.956821
0.134375,8.898277
0.1375,8.841708
0.14375,8.734021
0.15,8.632932
0.15625,8.537789
0.1625,8.448045
0.16875,8.363212
0.175,8.28285
0.18125,8.20657
0.1875,8.134032
0.19375,8.064936
0.2,7.999029
0.2046875,7.951555
0.209375,7.905652
0.21875,7.818166
0.228125,7.735893
0.2375,7.658339
0.246875,7.585081
0.25625,7.515731
0.265625,7.449947
0.275,7.387422
0.284375,7.327889
0.29375,7.271107
0.303125,7.216865
0.3125,7.164971
0.321875,7.115257
0.33125,7.067568
0.340625,7.021763
0.35,6.977719
0.359375,6.935321
0.36875,6.894465
0.378125,6.855055
0.3875,6.817005
0.396875,6.780239
0.40625,6.744691
0.415625,6.710305
0.425,6.677018
0.44375,6.613411
0.4625,6.553386
0.5,6.443121
0.53125,6.359697
0.5625,6.282644
0.59375,6.211296
0.625,6.144947
0.65625,6.08301
0.6875,6.024987
0.75,5.919062
0.8125,5.824488
0.875,5.739459
0.9375,5.662199
1.0,5.591325
1.0625,5.526115
1.125,5.465803
1.1875,5.409759
1.25,5.35747
1.3125,5.308502
1.375,5.262493
1.4375,5.219133
1.5,5.178162
1.625,5.102498
1.75,5.0341406
1.875,4.9718056
2.0,4.914427
2.09375,4.8743258
2.1875,4.836522
2.28125,4.800743
2.375,4.7668036
2.5625,4.7038153
2.75,4.6465692
2.9375,4.5941279
3.125,4.545738
3.3125,4.5009535
3.5,4.4593289
3.6875,4.4204932
3.875,4.3841367
4.0625,4.3499979
4.25,4.3178505
4.4375,4.2875017
4.625,4.258784
4.8125,4.2315535
5.0,4.2057199
5.3125,4.1653498
5.625,4.1279527
5.9375,4.0932022
6.25,4.0607902
6.5625,4.0304551
6.875,4.0019746
7.1875,3.9751606
7.5,3.949846
7.8125,3.925889
8.125,3.9031653
8.4375,3.8815652
8.75,3.8609913
9.0625,3.8413587
9.375,3.822589
9.6875,3.8046156
10.0,3.7873771
10.3125,3.770818
10.625,3.7548885
10.9375,3.7395438
11.25,3.7247433
11.5625,3.7104496
11.875,3.6966472
12.5,3.6703178
13.125,3.6455165
13.75,3.6220793
14.375,3.5998475
15.0,3.5786855
15.625,3.55847503
16.25,3.53911371
16.875,3.52051142
17.5,3.50258949
18.125,3.48527752
18.75,3.46851434
19.375,3.4522432
20.0,3.43642109
20.9375,3.41341934
21.875,3.39117596
22.8125,3.36957978
23.75,3.34853206
24.6875,3.32794218
25.625,3.30773146
26.5625,3.28782801
27.5,3.26816999
28.67188,3.24385367
29.84375,3.21971969
31.01563,3.19567103
32.1875,3.17162916
33.59375,3.14265708
35.0,3.11344723
36.875,3.07388293
38.75,3.033355
40.625,2.99156932
42.5,2.94824326
43.4375,2.92590849
44.375,2.90305356
45.3125,2.8796498
46.25,2.85565559
47.1875,2.83102268
48.125,2.80570329
49.0625,2.77965023
50.0,2.7527986
51.38626,2.7115068
52.77251,2.66815458
53.46564,2.64570593
54.15876,2.6225581
54.85189,2.59899229
55.54501,2.5745018
56.23814,2.5496255
56.93126,2.5237437
57.62439,2.497328
58.31751,2.4700135
59.01064,2.4420671
59.70376,2.4130989
60.39689,2.3832213
61.09001,2.3523863
61.93717,2.3133183
62.78432,2.2726998
63.63147,2.2304177
64.47862,2.1863601
65.32577,2.1405006
66.17292,2.0926919
67.02007,2.042882
67.86722,1.9910315
68.63736,1.9420311
69.02243,1.9168812
69.4075,1.8912656
69.79257,1.8652481
70.17764,1.8387704
70.56271,1.811871
70.94778,1.78458
71.33285,1.7568616
71.71792,1.7287914
72.10299,1.70037
72.48806,1.671624
72.87313,1.642632
73.2582,1.6134106
73.64327,1.5840621
74.02833,1.5546268
74.45191,1.5222923
74.87549,1.4901663
75.29907,1.458454
75.72264,1.4274091
76.14622,1.3973434
76.5698,1.3686459
76.99338,1.3417982
77.41695,1.3173996
77.80202,1.2979684
78.18709,1.2818694
78.57216,1.2699559
78.95723,1.2632816
79.3423,1.263154
79.53484,1.266039
79.72737,1.2711985
79.91991,1.2788703
80.11244,1.2892713
80.30498,1.3027688
80.49751,1.3199095
80.63229,1.3343057
80.76706,1.3508166
80.90184,1.3696038
81.03661,1.3908674
81.104,1.40250368
81.17139,1.41484968
81.23878,1.42793472
81.30616,1.44178855
81.37355,1.45644506
81.44093,1.47193138
81.50832,1.48828932
81.5757,1.50554792
81.63828,1.52242068
81.70085,1.5401372
81.76343,1.55873926
81.826,1.5782569
81.88858,1.59873593
81.95115,1.62021092
82.01372,1.64272516
82.07629,1.66632164
82.12443,1.685241754
82.17256,1.70484717
82.2207,1.725167578
82.26883,1.746217559
82.31697,1.768030026
82.34104,1.779228082
82.3651,1.790620331
82.38917,1.802220252
82.41324,1.814024718
82.43731,1.826039504
82.46137,1.838260367
82.48785,1.851960877
82.51432,1.86592109
82.5408,1.880157815
82.56727,1.894665362
82.59375,1.909459838
82.62022,1.924534489
82.67316,1.955562345
82.72611,1.987806
82.77905,2.02129894
82.832,2.0561019
82.88494,2.09224929
82.93789,2.1298098
82.99084,2.16882911
83.04379,2.20936409
83.09673,2.25146768
83.14968,2.29521547
83.20262,2.34065813
83.25557,2.38787825
83.30851,2.43693151
83.36146,2.48791
83.41441,2.5408821
83.46736,2.5959305
83.5203,2.653129
83.57325,2.7125883
83.6262,2.7743939
83.67915,2.8386443
83.73209,2.9054285
83.78504,2.9748834
83.83799,3.0471085
83.89094,3.1222264
83.94388,3.2003475
83.99683,3.2816344
84.04978,3.3662131
84.10273,3.4542303
84.15567,3.5458248
84.20862,3.6411952
84.26157,3.7404964
84.31452,3.8439125
84.36746,3.9516166
84.42041,4.0638536
84.47335,4.1807977
84.5263,4.3027239
84.57924,4.429829
84.61775,4.5257025
84.65626,4.6245669
84.69477,4.7265287
84.73327,4.83167
84.81029,5.0520973
84.8873,5.286765
84.96432,5.536801
85.04133,5.803313
85.11834,6.087623
85.19535,6.391153
85.2483,6.611812
85.30125,6.842842
85.3542,7.084832
85.40714,7.338358
85.46009,7.604183
85.51304,7.882977
85.56599,8.175505
85.61893,8.482529
85.67188,8.805048
85.72483,9.143949
85.77778,9.500249
85.83072,9.874966
85.88367,10.269419
85.93661,10.684719
85.98956,11.122384
86.0425,11.583715
86.11471,12.254146
86.18691,12.976068
86.25911,13.754568
86.33131,14.595286
86.40351,15.504599
86.47571,16.489692
86.54791,17.558652
86.62011,18.720612
86.67306,19.637799
86.72601,20.615065
86.77896,21.657433
86.8319,22.77022
86.88485,23.95999
86.93779,25.2331
86.99074,26.59758
87.04368,28.06138
87.09663,29.63447
87.14958,31.32712
87.20253,33.15121
87.25547,35.11965
87.30842,37.24825
87.36137,39.55367
87.41432,42.05524
87.46726,44.77449
87.52021,47.7376
87.57316,50.973
87.62611,54.51402
87.67905,58.39842
87.70553,60.48415
87.732,62.67245
87.75847,64.97089
87.78494,67.38681
87.81142,69.92915
87.83789,72.60465
87.86436,75.42367
87.89083,78.39645
87.91731,81.53541
87.94378,84.85043
87.97026,88.35742
87.99673,92.06842
88.02321,96.00244
88.04968,100.17431
88.07615,104.60515
88.10262,109.31672
88.1291,114.33513
88.15557,119.68345
88.18205,125.39571
88.20852,131.50111
88.235,138.0419
88.26147,145.05542
88.28794,152.59186
88.31441,160.7054
88.34329,170.28851
88.37217,180.72405
88.40105,192.11911
88.42993,204.59885
88.45881,218.31071
88.48769,233.42931
88.51657,250.1634
88.53101,259.21262
88.54545,268.7637
88.57193,287.7168
88.58517,297.9636
88.5984,308.7684
88.61164,320.192
88.62488,332.2757
88.63812,345.0734
88.65135,358.6344
88.66459,373.0449
88.67783,388.3676
88.69107,404.6827
88.7043,422.0653
88.71754,440.6394
88.73077,460.485
88.74401,481.7509
88.75724,504.5361
88.77048,529.0196
88.78372,555.3433
88.79696,583.6817
88.81019,614.2016
88.82343,647.1575
88.83666,682.7264
88.8499,721.2089
88.86313,762.8135
88.87637,807.8915
88.88961,856.7229
88.90285,909.6392
88.91608,966.949
88.92932,1029.1132
88.94255,1096.4317
88.95579,1169.4192
88.96902,1248.3944
88.97745,1302.0694
88.98587,1358.4244
88.9943,1417.7112
89.00272,1479.9075
89.01115,1545.2797
89.01957,1613.7921
89.02799,1685.6365
89.03641,1760.9288
89.04484,1839.8792
89.05326,1922.4088
89.07011,2099.0117
89.08696,2291.5201
89.1038,2500.4793
89.11704,2676.7432
89.13028,2863.7512
89.14352,3061.6015
89.15675,3270.143
89.16999,3489.595
89.18323,3719.601
89.19647,3959.838
89.2097,4209.657
89.23618,4736.483
89.26265,5293.237
89.31559,6459.731
89.34207,7045.603
89.36854,7613.845
89.39501,8149.018
89.42148,8635.172
89.446,9028.344
89.47051,9354.884
89.48277,9490.205
89.49502,9605.357
89.50728,9699.659
89.51953,9772.244
89.53427,9830.149
89.549,9855.327
89.56098,9851.533
89.57295,9826.045
89.58493,9779.04
89.5969,9710.98
89.60888,9622.29
89.62085,9513.806
89.6448,9240.565
89.66294,8987.874
89.68108,8700.324
89.69922,8382.503
89.71736,8039.291
89.74259,7529.216
89.76782,6993.422
89.81827,5896.564
89.84602,5305.393
89.87377,4738.718
89.88765,4467.471
89.90152,4205.795
89.9154,3954.043
89.92927,3713.143
89.94315,3483.163
89.95702,3264.701
89.9709,3057.5775
89.98477,2862.1062
89.99865,2677.9148
90.01252,2505.0825
90.0264,2343.093
90.04027,2191.8467
90.05226,2069.3626
90.06424,1954.3432
90.07623,1846.2997
90.08821,1745.1014
90.1002,1650.2621
90.11218,1561.6143
90.12416,1478.7521
90.13614,1401.3509
90.14813,1329.0326
90.16011,1261.6051
90.17209,1198.7013
90.18407,1140.0274
90.19606,1085.2566
90.20804,1034.2098
90.22002,986.5828
90.232,942.1321
90.24588,894.3016
90.25975,850.1229
90.27363,809.2226
90.2875,771.374
90.30138,736.2593
90.31525,703.6881
90.32913,673.3931
90.343,645.2166
90.35688,618.9352
90.37075,594.4206
90.38463,571.4866
90.3985,550.0298
90.41238,529.8957
90.42625,511.0017
90.44013,493.2192
90.454,476.4829
90.4704,457.914
90.4868,440.552
90.5032,424.2882
90.51959,409.0349
90.53599,394.6875
90.55239,381.17862
90.56879,368.43959
90.58518,356.41599
90.60158,345.03767
90.61798,334.26245
90.65077,314.35216
90.68357,296.3626
90.71636,280.0489
90.74412,267.38465
90.77187,255.65926
90.79962,244.77326
90.82737,234.64423
90.85512,225.20014
90.88287,216.37748
90.91062,208.12059
90.93837,200.37969
90.96612,193.11106
90.99387,186.2752
91.02162,179.83731
91.04937,173.76559
91.07712,168.03188
91.10487,162.6106
91.13262,157.47863
91.16037,152.61488
91.21587,143.6177
91.27137,135.48622
91.32687,128.10901
91.38237,121.39277
91.43787,115.25833
91.49337,109.63833
91.54887,104.47509
91.60436,99.7197
91.64977,96.10063
91.69518,92.70434
91.74059,89.51225
91.786,86.50762
91.83141,83.67546
91.87682,81.0022
91.92223,78.47568
91.96764,76.08487
92.01305,73.81986
92.05846,71.67164
92.14928,67.69366
92.2401,64.09392
92.33091,60.82496
92.38641,58.97216
92.44191,57.21947
92.49741,55.55954
92.55291,53.985712
92.60841,52.491907
92.66391,51.072583
92.77491,48.437547
92.88591,46.045032
92.99691,43.865058
93.10791,41.872222
93.21891,40.044879
93.34001,38.218291
93.4611,36.546165
93.58219,35.010799
93.70328,33.59724
93.82437,32.292671
93.94546,31.085883
94.06655,29.966708
94.18764,28.925926
94.29864,28.03394
94.40964,27.196054
94.52064,26.407933
94.63164,25.665681
94.74264,24.965706
94.85364,24.304735
94.96464,23.679782
95.07564,23.088131
95.18664,22.527344
95.29764,21.99519
95.40864,21.489649
95.51964,21.008876
95.63064,20.551187
95.74164,20.115044
95.96364,19.301884
96.18564,18.559454
96.40764,17.879326
96.62964,17.254334
96.85164,16.678318
97.07364,16.145999
97.29564,15.652799
97.51764,15.194744
97.73964,14.768368
98.02219,14.266841
98.30473,13.807032
98.58728,13.383989
98.86982,12.9922649
99.15237,12.6290839
99.43491,12.2918713
99.71746,11.9779599
100.0,11.6848147
100.2442,11.4472838
100.4883,11.2238455
100.7325,11.0121281
100.9766,10.8112453
101.2208,10.6205434
101.4649,10.4395351
101.7091,10.2673753
101.9532,10.1035798
102.1974,9.9474568
102.4415,9.7986027
102.6857,9.6564298
102.9298,9.5206201
103.174,9.3906566
103.4181,9.2662877
103.9063,9.0328326
104.1749,8.9123895
104.4435,8.7971642
104.9806,8.5811422
105.5177,8.382426
106.0548,8.1990644
106.5919,8.0293756
107.129,7.8719162
107.6661,7.725436
108.2032,7.5888431
108.838,7.4388624
109.4728,7.3000066
110.1076,7.1711011
110.7423,7.0511469
111.3771,6.9392414
112.0118,6.8352317
112.6466,6.7370565
113.2813,6.6449247
113.8185,6.5713827
114.3556,6.5013863
114.8927,6.4346529
115.4298,6.3712164
115.9669,6.3106801
116.504,6.2527475
117.0411,6.1974648
117.5782,6.1445976
118.1153,6.09385074
118.6524,6.04525126
119.1895,5.99867964
119.7266,5.95387144
120.2637,5.91081774
120.8008,5.86947704
121.875,5.79122672
122.6563,5.7378671
123.4375,5.68722411
124.2188,5.63908398
125.0,5.59327415
126.0743,5.53379964
127.1485,5.47799771
128.2227,5.42555921
129.2969,5.37621778
130.3712,5.32963783
131.4454,5.28565425
132.5196,5.24402949
133.5938,5.20455599
134.6192,5.168928
135.6446,5.13485754
136.67,5.1024386
137.6954,5.07119084
138.7208,5.04153941
139.7462,5.01318213
140.7716,4.98579639
141.7969,4.95974703
142.8223,4.93471355
143.8477,4.91050286
144.8731,4.88740968
145.8985,4.8651307
146.9239,4.84355805
147.9493,4.82292708
150.0,4.78359893
152.1485,4.74533781
153.2227,4.72708887
154.2969,4.70954495
156.4454,4.67604421
158.5938,4.64468228
160.7423,4.61508826
162.8907,4.58723698
165.0391,4.56090476
167.1875,4.53590829
169.1407,4.51432439
171.0938,4.49369037
173.0469,4.47390222
175.0,4.454916924
177.1485,4.434916029
179.2969,4.415699189
181.4454,4.397214117
183.5938,4.379414029
185.7423,4.362180736
187.8907,4.345492086
190.0391,4.32926479
192.1875,4.31342143
194.1407,4.299315507
196.0938,4.285424029
198.0469,4.271684111
200.0,4.258036507
201.4526,4.247902805
202.9052,4.237744759
204.3578,4.227515757
205.8103,4.217174209
207.2629,4.206654604
208.7154,4.195895979
210.168,4.184804469
211.6205,4.173280714
212.3468,4.167314711
213.0731,4.161198141
213.7994,4.154880317
214.5256,4.148347802
215.2519,4.141565819
215.9782,4.13449687
216.7045,4.1270985
217.4307,4.11931619
218.036,4.11248921
218.6412,4.10530865
219.2464,4.09772177
219.8516,4.08967651
220.3358,4.08285545
220.6687,4.07793624
221.0016,4.0728157
221.3345,4.06747565
221.6673,4.06189685
222.0002,4.05605353
222.3331,4.04992209
222.666,4.04347303
222.9988,4.03667615
223.2863,4.03049451
223.5738,4.02399778
223.8613,4.01715649
224.1488,4.00993784
224.4363,4.0023059
224.7238,3.99422228
225.0113,3.98564272
225.2987,3.9765143
225.4652,3.97095182
225.6316,3.96517798
225.7981,3.95917484
225.9645,3.95293699
226.131,3.94644665
226.2974,3.93969868
226.4638,3.93267958
226.6302,3.92537918
226.7967,3.91778355
226.9631,3.90990078
227.1296,3.90171988
227.2128,3.89752484
227.296,3.8932609
227.3793,3.8889264
227.4625,3.8845366
227.5457,3.8800898
227.6289,3.875595
227.7121,3.8710608
227.7953,3.8664988
227.8785,3.8619243
227.9617,3.8573564
228.0525,3.8524048
228.1433,3.8475274
228.2341,3.8427723
228.3249,3.8382039
228.4157,3.8339015
228.5065,3.8299697
228.5519,3.8281821
228.5973,3.8265409
228.6427,3.8250687
228.688,3.8237928
228.7297,3.8228171
228.7713,3.8220591
228.8129,3.8215476
228.8545,3.8213169
228.8961,3.8214075
228.9377,3.8218644
228.9793,3.8227405
229.0209,3.8240969
229.0625,3.8260046
229.1041,3.8285486
229.1457,3.8318273
229.1873,3.835963
229.2289,3.8410938
229.2705,3.8473924
229.3121,3.8550755
229.3537,3.8644145
229.3954,3.8757909
229.437,3.8896087
229.4786,3.9065068
229.4994,3.9163615
229.5202,3.9273205
229.541,3.9395405
229.5618,3.9532029
229.5826,3.9685238
229.6034,3.9857594
229.6242,4.0052127
229.645,4.027245
229.6658,4.0522817
229.6866,4.0808294
229.7074,4.113486
229.7282,4.150957
229.749,4.194078
229.7698,4.243829
229.7906,4.30136
229.8114,4.368016
229.8218,4.405247
229.8322,4.445367
229.8426,4.488611
229.853,4.535235
229.8634,4.585509
229.8738,4.639727
229.8842,4.698203
229.8946,4.761275
229.905,4.829302
229.9154,4.902667
229.9258,4.981782
229.9362,5.067087
229.9466,5.159045
229.957,5.258155
229.9674,5.364942
229.9778,5.479964
229.9882,5.603815
229.9986,5.737119
230.009,5.880539
230.0194,6.034772
230.0275,6.162855
230.0355,6.296587
230.0436,6.439682
230.0516,6.588989
230.0597,6.74864
230.0677,6.915104
230.0758,7.092971
230.0838,7.278285
230.0919,7.476139
230.0999,7.682112
230.108,7.90184
230.116,8.130391
230.1241,8.373992
230.1321,8.627148
230.1401,8.89332
230.1481,9.173044
230.1562,9.470639
230.1642,9.779324
230.1723,10.107408
230.1803,10.44738
230.1884,10.80835
230.1964,11.182016
230.2124,11.982945
230.2285,12.865218
230.2446,13.829208
230.2607,14.880108
230.2767,16.015717
230.2871,16.805041
230.2975,17.636303
230.3079,18.510829
230.3183,19.429951
230.3287,20.394919
230.3391,21.406964
230.3495,22.467254
230.3599,23.576898
230.3703,24.736921
230.3807,25.948285
230.3911,27.211858
230.4015,28.528394
230.4223,31.322876
230.4431,34.335575
230.464,37.584229
230.4848,41.036992
230.5056,44.705425
230.5264,48.583125
230.5472,52.660587
230.568,56.925003
230.5888,61.360151
230.6096,65.946342
230.6304,70.660465
230.6512,75.476016
230.672,80.363254
230.6928,85.289489
230.7344,95.114992
230.776,104.64436
230.8006,110.00666
230.8252,115.08109
230.8441,118.74142
230.8649,122.49131
230.8857,125.91271
230.9065,128.97029
230.9272,131.62044
230.9481,133.87033
230.9689,135.6608
230.9889,136.9424
231.0141,137.92407
231.026,138.13815
231.0356,138.19343
231.0643,137.73421
231.0827,136.9523
231.1001,135.8701
231.1175,134.46389
231.1358,132.64821
231.1541,130.50291
231.1724,128.04693
231.1906,125.31703
231.2238,119.67434
231.257,113.30495
231.2935,105.65714
231.3299,97.57117
231.3764,86.91768
231.4229,76.2873
231.4594,68.19624
231.4777,64.27509
231.4959,60.48562
231.5142,56.79915
231.5324,53.26687
231.5507,49.85897
231.5689,46.61974
231.5872,43.51884
231.6054,40.593647
231.6237,37.813892
231.6419,35.210325
231.6602,32.753349
231.6784,30.467605
231.6967,28.324677
231.7149,26.343767
231.7307,24.741762
231.7465,23.245324
231.7623,21.85048
231.778,20.560956
231.7938,19.355937
231.8096,18.239467
231.8254,17.206923
231.8411,16.259501
231.8569,15.380538
231.8727,14.571752
231.8885,13.828656
231.9042,13.151003
231.9121,12.831591
231.92,12.52593
231.9357,11.957306
231.9436,11.689743
231.9515,11.433969
231.9594,11.18952
231.9672,10.958834
231.9764,10.699788
231.9855,10.45682
231.9947,10.223941
232.0038,10.005597
232.013,9.796385
232.0221,9.60028
232.0312,9.414403
232.0403,9.238225
232.0495,9.069459
232.0586,8.911285
232.0677,8.761356
232.0768,8.619232
232.086,8.483047
232.0951,8.355354
232.1042,8.23425
232.1133,8.119368
232.1225,8.009192
232.1316,7.905784
232.1407,7.8076
232.1498,7.714341
232.159,7.624774
232.1681,7.540577
232.1863,7.384294
232.2046,7.241886
232.2228,7.113236
232.2411,6.995432
232.2593,6.888445
232.2809,6.773042
232.3025,6.668607
232.3241,6.573681
232.3456,6.487404
232.3672,6.4079068
232.3888,6.3346945
232.4104,6.2669889
232.4319,6.2044041
232.4535,6.1457904
232.4751,6.0909664
232.4967,6.0395149
232.5182,5.9912984
232.5398,5.9455644
232.5613,5.9024759
232.5829,5.8614066
232.6044,5.8225396
232.641,5.7605256
232.6775,5.7032972
232.714,5.6501183
232.7505,5.6005243
232.787,5.5541328
232.8235,5.5106192
232.86,5.4697082
232.8965,5.4311606
232.9331,5.3946763
232.9696,5.3602728
233.0061,5.3276832
233.0426,5.2967662
233.0791,5.2673951
233.1156,5.2394556
233.1521,5.212844
233.1886,5.1874686
233.2285,5.1610427
233.2683,5.1359555
233.3082,5.1119888
233.348,5.089182
233.4277,5.0465249
233.5073,5.0075105
233.587,4.9716068
233.6666,4.9385357
233.7463,4.9079012
233.8259,4.8795118
233.899,4.8551843
233.972,4.8323971
234.045,4.8109785
234.118,4.7908099
234.1911,4.7717574
234.2641,4.753781
234.3371,4.736769
234.4101,4.7206465
234.4832,4.7053241
234.5562,4.6907829
234.7022,4.6637661
234.8482,4.63918955
234.9942,4.61673693
235.1403,4.59612654
235.2863,4.57716512
235.4324,4.55963686
235.5784,4.54340459
235.7245,4.52830754
235.8705,4.51424822
236.0165,4.50111527
236.1625,4.48881642
236.2953,4.47828926
236.4281,4.46833262
236.6936,4.44995206
236.9591,4.43334308
237.2246,4.41825354
237.4902,4.40447531
237.7557,4.3918461
238.0212,4.3802175
238.2867,4.36946829
238.5523,4.35949184
238.8178,4.35020928
239.0833,4.34154029
239.3488,4.33342204
239.6144,4.3257963
239.8799,4.31861967
240.4109,4.30544217
240.7296,4.29819372
241.0482,4.29137975
