Co58,Co58
603.5952,17.3226487923
604.3736,18.0119072923
605.152,18.7412087923
605.9304,19.5135212923
606.7087,20.3319287923
607.4871,21.2001822923
608.2655,22.1220157923
609.0439,23.1016382923
609.8222,24.1435617923
610.9544,25.7812639923
612.0866,27.5796040923
613.2188,29.5589791923
614.351,31.7421852923
615.4832,34.1506503923
616.0493,35.4503379923
616.6154,36.8225734923
617.1815,38.2719230923
617.7476,39.8026115923
618.3137,41.4199821923
618.8797,43.1299686923
619.6581,45.6461521923
620.4365,48.3711496923
621.2149,51.3275691923
621.9933,54.5411147923
622.7717,58.0410382923
623.5501,61.8607877923
624.3285,66.0387052923
625.1068,70.6182707923
625.8852,75.6515492923
626.6636,81.1969747923
627.442,87.3231513923
628.2203,94.1092898923
628.6095,97.7793530923
628.9987,101.651109392
629.3879,105.738935592
629.7771,110.058481892
630.1663,114.626798192
630.5555,119.462424392
630.9447,124.585720692
631.3338,130.017426892
631.9707,139.640940792
632.6075,150.278584692
632.926,156.022891592
633.2444,162.073568592
633.5628,168.453125492
633.8812,175.184132392
634.1997,182.292379392
634.5181,189.799006292
634.8365,197.734673192
635.1549,206.131890192
635.4734,215.030367092
635.7918,224.465434092
636.1102,234.483650992
636.4286,245.130607892
636.8178,259.070734192
637.207,274.121040392
637.5962,290.390736692
637.9854,308.003182892
638.3746,327.096059192
638.7638,347.824065492
639.153,370.359491692
639.5422,394.894937992
639.9314,421.645024192
640.3206,450.848660492
640.7098,482.771166692
641.099,517.705692992
641.4882,555.974779292
641.8774,597.930235492
642.2666,643.952241792
642.6557,694.431777992
643.0578,751.741844192
643.4599,814.748040292
643.862,883.908616392
644.2641,959.635002592
644.6662,1042.24563869
645.0683,1131.90235479
645.4704,1228.52351099
645.8725,1331.66920709
646.3885,1472.06240209
646.9044,1618.27399709
647.4204,1765.26229219
647.9363,1906.00838719
648.1943,1971.43128469
648.4523,2032.00668229
648.7103,2086.56637979
648.9682,2133.97077729
649.2262,2173.23227479
649.4841,2203.44567239
649.7421,2223.95486989
650.0,2234.29516739
650.3175,2232.81196429
650.5755,2220.18286179
650.8335,2197.71785939
651.0915,2166.04125689
651.3494,2125.99305439
651.6074,2078.51305189
651.8654,2024.69074939
652.1234,1965.65134699
652.3813,1902.55264449
652.8973,1768.34963949
653.4132,1629.85903459
653.9291,1493.07992959
654.445,1362.28102459
654.8721,1260.47208049
655.2992,1165.43317639
655.7263,1077.49749229
656.1533,996.671498192
656.5804,922.683234092
657.0074,855.194309992
657.4345,793.723025892
657.8615,737.815801792
658.2865,687.198957692
658.7114,641.145133592
659.1363,599.205479492
659.5612,560.975535392
659.9862,526.077891292
660.4111,494.193397192
660.836,465.011443192
661.2609,438.261029092
661.6859,413.694324992
662.1108,391.106300892
662.5358,370.293336792
662.9607,351.093522692
663.3857,333.345088592
663.8106,316.921774492
664.2355,301.700170492
664.6604,287.572306392
665.0661,275.010172492
665.4717,263.272808592
665.8773,252.283464692
666.2829,241.980150792
666.6886,232.307546892
667.0942,223.223002992
667.4998,214.679908992
667.9054,206.637285092
668.3111,199.055711192
668.7167,191.904517292
669.1223,185.150473392
669.5279,178.764919592
669.9335,172.721685692
670.3391,166.996981792
670.7447,161.568887892
671.1503,156.417323992
671.5753,151.295962892
672.0002,146.439775792
672.8501,137.448204592
673.7,129.316567392
674.5498,121.939215192
675.3997,115.223674092
676.2496,109.093500892
677.0995,103.481959692
677.9493,98.3322385922
678.9537,92.7727438922
679.9581,87.7178281922
680.9625,83.1074665922
681.9669,78.8907518922
682.9713,75.0280002922
683.9757,71.4834245922
684.9801,68.2084188922
685.9844,65.1767652922
686.8343,62.7867380922
687.6842,60.5437418922
688.5341,58.4356986922
689.3839,56.4519744922
690.2338,54.5823003922
691.0836,52.8182721922
691.9335,51.1514909922
692.7833,49.5751007922
693.6332,48.0821416922
694.4831,46.6668284922
695.333,45.3237023922
696.1828,44.0479081922
697.8825,41.6799207922
699.5822,39.5308004922
701.282,37.5733560922
702.9817,35.7848716922
704.6815,34.1455133922
706.3812,32.6386850922
708.081,31.2497107922
709.7807,29.9662273922
711.4805,28.7771789922
713.1802,27.6732196922
714.6482,26.7817514922
716.1161,25.9435693922
717.5841,25.1586422922
719.052,24.4121191922
720.52,23.7070143922
721.9879,23.0373616922
723.4559,22.4049168922
724.9238,21.8034789922
726.3918,21.2323600922
727.8597,20.6900428922
729.3277,20.1722193922
730.7956,19.6802703922
733.7315,18.7608234922
736.6674,17.9208115922
738.3672,17.4673821922
740.0669,17.0352175922
741.7667,16.6227374922
743.4664,16.2297023922
746.8659,15.4943444922
750.2653,14.8208031922
753.6648,14.2004687922
757.0643,13.6279313922
760.4638,13.0973740922
763.8632,12.6038130922
766.3356,12.2660547922
768.8079,11.9444712922
771.2803,11.6377982922
773.7526,11.3449006922
776.225,11.0647484922
778.6973,10.7970815922
783.642,10.2930212922
788.5867,9.8260110922
793.5314,9.3917335922
798.4761,8.9858499922
803.4207,8.6046588922
807.1293,8.3336480922
810.8378,8.0732462922
814.5463,7.8217682922
818.2548,7.5792175922
821.9633,7.3454974922
825.6718,7.1187510922
829.3803,6.8978549922
833.0888,6.6827829922
838.3426,6.3872014922
843.5963,6.1004467922
848.8501,5.8211286922
854.1038,5.5480766922
856.7307,5.4135539922
859.3576,5.2803049922
861.9845,5.1480376922
864.6113,5.0167871922
867.2382,4.8867021922
869.865,4.7575983922
872.4919,4.6294537922
875.1187,4.5022989922
878.5182,4.3392967922
881.9177,4.1782358922
885.3172,4.0194809922
888.7166,3.8635837922
892.1161,3.7112653922
893.8158,3.6368111922
895.5155,3.5636704922
897.2153,3.4920516922
898.915,3.4222486922
900.6147,3.3544705922
902.3144,3.2890208922
904.6323,3.2043075922
906.9501,3.1258485922
909.268,3.0550584922
911.5858,2.9935254922
913.9037,2.9429862922
916.2215,2.9073833922
917.3804,2.8960094922
918.5393,2.8895778922
919.6982,2.8886659922
920.8571,2.8939225922
921.7843,2.9030604922
922.7114,2.9170337922
923.6385,2.9363063922
924.5656,2.9613940922
925.6473,2.9987776922
926.7289,3.0458264922
927.8106,3.1034871922
928.8922,3.1730417922
929.9739,3.2564563922
931.0555,3.3553569922
931.5963,3.4111547922
932.1371,3.4715235922
932.6779,3.5367503922
933.2187,3.6071421922
934.0686,3.7289979922
934.9185,3.8658228922
935.7684,4.0191816922
936.6182,4.1908104922
937.4681,4.3827252922
937.8931,4.4869801922
938.318,4.5971341922
938.743,4.7135630922
939.1679,4.8365579922
939.5928,4.9665098922
940.0177,5.1038127922
940.4427,5.2489176922
940.8676,5.4022015922
941.2926,5.5642125922
941.7175,5.7353824922
942.1425,5.9163353922
942.5674,6.1075682922
942.9923,6.3097431922
943.4172,6.5235280922
943.8422,6.7496939922
944.2671,6.9889018922
944.692,7.2420317922
945.1169,7.5099677922
945.5419,7.7937346922
945.9668,8.0942305922
946.3917,8.4126294922
946.8166,8.7501283922
947.1643,9.0414200922
947.512,9.3471286922
947.8597,9.6680673922
948.2073,10.0050000922
948.555,10.3590476922
948.9027,10.7310933922
949.2504,11.1221749922
949.598,11.5332656922
949.9457,11.9657622922
950.2934,12.4207999922
950.6411,12.8997555922
950.9887,13.4040172922
951.3364,13.9355838922
951.6841,14.4961745922
952.0318,15.0877551922
952.3794,15.7122178922
952.8044,16.5238407922
953.2293,17.3921966922
953.6543,18.3224545922
954.0792,19.3194205922
954.5042,20.3894144922
954.9291,21.5384083922
955.3541,22.7741532922
955.779,24.1040631922
956.204,25.5376710922
956.6289,27.0842519922
957.0538,28.7552258922
957.4787,30.5630758922
957.9037,32.5222387922
958.3286,34.6475526922
958.7535,36.9572215922
959.1784,39.4713464922
959.6034,42.2134013922
960.0283,45.2080172922
960.4533,48.4862172922
960.8782,52.0802671922
961.3032,56.0307230922
961.7281,60.3803789922
961.9406,62.7216168922
962.153,65.1817048922
962.3655,67.7706828922
962.5779,70.4944507922
962.7904,73.3645687922
963.0029,76.3895166922
963.2154,79.5797946922
963.4278,82.9451525922
963.6403,86.5010405922
963.8528,90.2592685922
964.0653,94.2342864922
964.2777,98.4397644922
964.4902,102.896702392
964.7027,107.621670392
964.9152,112.634808292
965.1276,117.955446292
965.3401,123.612424192
965.5525,129.626312192
965.765,136.031100192
965.9774,142.851698092
966.2672,152.894745292
966.5569,163.872072492
966.8466,175.895479792
967.1363,189.087966992
967.4261,203.593764192
967.7158,219.560061392
968.0055,237.168408592
968.1504,246.652627192
968.2952,256.616515792
968.5077,272.178653792
968.7202,288.944261692
968.9327,307.015389692
969.1451,326.491987592
969.3576,347.507965592
969.57,370.165363592
969.7825,394.611311492
969.9949,420.951469492
970.2151,450.407137392
970.4353,482.185785192
970.6555,516.414133092
970.8756,553.182540992
971.0958,592.603168892
971.316,634.698486792
971.5362,679.452784692
971.7563,726.759632492
972.0807,800.791469392
972.4051,879.070166292
973.0538,1041.67206009
973.3782,1121.18365689
973.7026,1195.41285379
973.8648,1229.47975229
974.027,1260.94325069
974.1892,1289.38954909
974.3513,1314.42084759
974.5135,1335.72314599
974.6757,1352.98564449
974.8379,1365.97374289
975.0,1374.51764129
975.2169,1378.86283919
975.3932,1376.41253749
975.5694,1368.71923589
975.7456,1355.99193419
975.9218,1338.53203249
976.098,1316.71713079
976.2742,1290.98402909
976.4504,1261.81552739
976.6266,1229.72242569
976.9791,1158.81212229
977.3315,1082.31391889
977.6839,1003.77651549
978.0363,926.087212092
978.2798,874.047669792
978.5232,823.963767392
978.7667,776.143875092
979.0101,730.848682792
979.2536,688.157050392
979.497,648.136518092
979.7405,610.722725692
979.9839,575.868833392
980.2152,545.005811192
980.4465,516.231118892
980.6778,489.424686692
980.909,464.473324492
981.1403,441.231432292
981.3716,419.588969992
981.6029,399.428967792
981.8341,380.648255592
982.0444,364.666743592
982.2547,349.658091492
982.465,335.552799492
982.6752,322.292597492
982.8855,309.804795492
983.0957,298.046183492
983.306,286.954291392
983.5162,276.492739392
983.7265,266.608307392
983.9367,257.270285392
984.147,248.433083392
984.3572,240.070941292
984.5675,232.144449292
984.7777,224.632067292
984.988,217.499645292
985.1982,210.729273192
985.4295,203.666000992
985.6608,196.980518792
985.8921,190.646886592
986.1233,184.643794292
986.3546,178.943962092
986.5859,173.529919892
987.0484,163.488035392
987.511,154.381320992
987.9735,146.100786492
988.4361,138.545922092
988.8986,131.636867592
989.3612,125.298993192
989.8238,119.471508792
990.2864,114.100430292
990.7489,109.140075892
991.2115,104.547524392
991.674,100.289045892
992.1366,96.3312274922
992.5991,92.6470479922
993.0617,89.2086745922
993.5243,85.9936131922
993.9869,82.9818206922
994.4494,80.1568102922
994.912,77.5023877922
995.3745,75.0061743922
995.8371,72.6546738922
996.2996,70.4375584922
996.7622,68.3435859921
997.2247,66.364326592
997.6873,64.4904450915
998.1498,62.7150576893
998.6124,61.0303521825
999.0749,59.4306237652
999.5375,57.9093372291
1000.0,56.4619007664
1000.872,53.9164031695
1001.744,51.5871835031
1002.616,49.4492578144
1003.488,47.4811401223
1004.36,45.6649134299
1005.232,43.9859617375
1006.104,42.4303650451
1006.975,40.9845494531
1007.775,39.7417184849
1008.574,38.575595517
1009.373,37.4789205491
1010.172,36.4460845812
1010.971,35.4719627132
1011.77,34.5519107453
1012.569,33.6817497775
1013.368,32.8577298096
1014.167,32.0764068416
1014.966,31.3346958737
1015.765,30.6297909058
1016.564,29.9591089379
1017.363,29.32032007
1018.162,28.7113021021
1019.76,27.5748631663
1021.358,26.5360012305
1022.956,25.5830527947
1024.554,24.7060644589
1026.152,23.8965457231
1027.75,23.1471845873
1029.348,22.4516578515
1030.946,21.8044876157
1032.544,21.2008884799
1033.707,20.7865594899
1034.869,20.3919822003
1036.031,20.0157371107
1037.193,19.6575439211
1038.792,19.1898830849
1040.39,18.7478365491
1041.988,18.3305000133
1043.586,17.9362974775
1045.184,17.5631076417
1046.782,17.2091676059
1048.38,16.8733059701
1049.978,16.5540433343
1051.577,16.2498089982
1053.175,15.9601056623
1054.773,15.6837298265
1056.371,15.4195733907
1059.567,14.9251669191
1062.763,14.4709460475
1065.96,14.0520454756
1069.156,13.6644315039
1072.352,13.3044326323
1075.548,12.9690910607
1078.745,12.6555859887
1081.941,12.3619153171
1085.137,12.0859791455
1088.333,11.8266107739
1091.53,11.5825125019
1094.726,11.3501190303
1097.922,11.1288364587
1101.118,10.9197823871
1104.315,10.7204758151
1107.511,10.5294276435
1110.707,10.3475784719
1113.903,10.1736711003
1117.1,10.0059771284
1120.296,9.8452602567
1126.688,9.5417445135
1129.884,9.3976825419
1133.08,9.2589055703
1139.472,8.9933384271
1145.284,8.7655930783
1151.095,8.5488339299
1156.907,8.3413700812
1162.718,8.1422834328
1168.53,7.950591084
1174.341,7.7651798356
1177.247,7.6743841612
1180.152,7.5850378872
1185.963,7.4095430388
1191.775,7.23810249
1194.681,7.1536529156
1197.586,7.0701174416
1200.492,6.9871813672
1203.397,6.9050723932
1206.303,6.8235045188
1209.208,6.7427487447
1212.405,6.6546818728
1215.601,6.5675328012
1218.798,6.4813430292
1221.994,6.3963209576
1225.191,6.3126445857
1228.387,6.230710514
1229.985,6.1905259782
1231.583,6.1509674424
1233.181,6.1121189066
1234.779,6.0740847708
1237.104,6.0204759912
1239.428,5.969368512
1241.753,5.9213215324
1244.077,5.8769953532
1245.676,5.8491877171
1247.274,5.8241856813
1248.872,5.8023511455
1250.47,5.7842424097
1252.068,5.7705472739
1253.666,5.7620928381
1255.264,5.7598888022
1256.862,5.7651624664
1258.024,5.7745409768
1259.186,5.7893547872
1260.639,5.816773
1262.092,5.8558637128
1262.819,5.8805144691
1263.545,5.9089600257
1264.272,5.9416597819
1264.998,5.9789454385
1265.725,6.0213917947
1266.451,6.0694090513
1267.178,6.1237146075
1267.904,6.1847882641
1268.631,6.2534630203
1269.357,6.3303353769
1270.083,6.4165379335
1270.809,6.51334079
1271.608,6.6337011221
1272.407,6.7703305542
1273.206,6.9253683863
1274.005,7.1013705184
1274.804,7.3013625505
1275.603,7.5289045826
1276.402,7.7882086147
1277.201,8.0842786468
1278.0,8.4230936789
1278.799,8.811834711
1279.199,9.0278497769
1279.598,9.2591808431
1279.998,9.508368809
1280.397,9.7756968752
1280.797,10.0642008411
1281.196,10.3743159073
1281.596,10.7096838732
1281.995,11.0709349394
1282.395,11.4624489053
1282.794,11.8851249715
1283.194,12.3443089374
1283.593,12.8413640036
1284.029,13.4340236574
1284.465,14.0845533112
1284.901,14.800194965
1285.337,15.5892897188
1285.773,16.4613573726
1286.209,17.4273960264
1286.645,18.5001826803
1287.08,19.6918293344
1287.48,20.9095903003
1287.88,22.2606913662
1288.28,23.763910332
1288.48,24.579330365
1288.679,25.4369433983
1288.879,26.3487564312
1289.079,27.3142683641
1289.279,28.3375343971
1289.478,29.4173594304
1289.678,30.5693964633
1289.878,31.7936764962
1290.078,33.0959685292
1290.277,34.4754744625
1290.604,36.9421292528
1290.768,38.2819325978
1290.931,39.6879370432
1291.095,41.1827173882
1291.258,42.7538097335
1291.421,44.4163370789
1291.584,46.1770855242
1291.748,48.0552868692
1291.911,50.0361552146
1292.075,52.1530135596
1292.238,54.3897520049
1292.402,56.7845703499
1292.565,59.3199486953
1292.728,62.0227471406
1292.891,64.906905486
1293.091,68.7161035189
1293.291,72.8526914519
1293.491,77.3517294848
1293.691,82.2523675177
1293.891,87.5984855507
1294.091,93.4390534836
1294.291,99.8286615166
1294.49,106.79132955
1294.69,114.463727583
1294.89,122.886035616
1295.09,132.138293549
1295.289,142.253571582
1295.489,153.424529615
1295.689,165.697757648
1295.889,179.169685681
1296.088,193.857263614
1296.289,210.079341647
1296.49,227.770109679
1296.691,246.983887712
1296.891,267.637645645
1297.092,289.921643677
1297.293,313.66893171
1297.494,338.749939643
1297.694,364.830327675
1298.156,427.700213121
1298.387,459.283600743
1298.617,489.784668466
1298.848,518.565656189
1299.078,544.442193911
1299.309,566.720161634
1299.424,576.160350495
1299.539,584.379449257
1299.655,591.352618118
1299.77,596.89321698
1299.885,601.015315841
1300.0,603.682614702
1300.155,604.94261315
1300.281,603.990611908
1300.406,601.320450666
1300.532,596.936959424
1300.657,590.978128182
1300.783,583.43678694
1300.908,574.536825698
1301.034,564.255324456
1301.159,552.884843214
1301.41,527.08916073
1301.661,498.298028145
1302.162,436.317253177
1302.375,409.666161106
1302.588,383.541828935
1302.801,358.304186863
1303.014,334.220464692
1303.227,311.47183262
1303.44,290.165220449
1303.653,270.345938377
1303.866,252.010616206
1304.08,235.043334134
1304.293,219.537381963
1304.506,205.328329892
1304.719,192.32543772
1304.932,180.434425649
1305.145,169.561463477
1305.358,159.615861406
1305.571,150.512259234
1305.785,142.133597163
1305.998,134.484704991
1306.211,127.45825292
1306.424,120.993950748
1306.637,115.037538677
1306.85,109.540206505
1307.063,104.458214434
1307.276,99.7524022627
1307.48,95.5656302943
1307.683,91.6825882262
1307.887,88.0402662578
1308.09,84.6522541898
1308.294,81.4652011214
1308.497,78.4924121533
1308.701,75.6883770849
1308.904,73.0660201168
1309.108,70.5862580484
1309.311,68.2615080804
1309.515,66.057995012
1309.718,63.9874929439
1309.922,62.0206409755
1310.125,60.1685589074
1310.328,58.4139389394
1310.531,56.7499968713
1310.745,55.0872517996
1310.958,53.5189096281
1311.171,52.0310045567
1311.384,50.6180373853
1311.811,47.9913471421
1312.237,45.6155628993
1312.664,43.4493246561
1313.09,41.4771604133
1313.516,39.6719241704
1313.942,38.0148819276
1314.233,36.95976603
1314.524,35.9616941325
1314.815,35.0165552349
1315.105,34.1235773377
1315.396,33.2731694401
1315.686,32.4680385429
1316.267,30.970793848
1316.849,29.6089220529
1317.43,28.3697222581
1318.011,27.2363364633
1318.592,26.1967416685
1319.019,25.4864464253
1319.445,24.8191131825
1319.872,24.1883339393
1320.298,23.5940956965
1320.725,23.0309344533
1321.151,22.4990642104
1321.577,21.9949219676
1322.003,21.5165217248
1322.43,21.0610034816
1322.856,20.6288422387
1323.708,19.8253857531
1324.561,19.0936182671
1325.413,18.4262727814
1326.266,17.8141942954
1327.118,17.2523199097
1327.971,16.7337899237
1328.823,16.255037738
1329.676,15.810813652
1330.528,15.3986571664
1331.381,15.0146615803
1332.233,14.6570418946
1333.086,14.3221024086
1333.939,14.0077820227
1334.792,13.7122888367
1335.644,13.434506751
1336.497,13.172392465
1337.349,12.9252575793
1338.202,12.6913151933
1339.054,12.4700421076
1339.907,12.2599687216
1340.76,12.0604814356
1341.613,11.8707927496
1342.465,11.6903927639
1343.318,11.5182145779
1344.17,11.3540620922
1345.875,11.0469813205
1347.581,10.7652187485
1349.286,10.5059392768
1350.991,10.2662970052
1352.696,10.0440184335
1354.401,9.8371543618
1356.106,9.6440344901
1357.811,9.4632594184
1359.516,9.2940219467
1361.222,9.1346366747
1362.927,8.9837337031
1364.632,8.8409025314
1366.337,8.7055266597
1368.043,8.5768138877
1369.748,8.454309716
1371.453,8.3374733443
1373.158,8.2258117726
1374.864,8.1188120006
1376.569,8.0162662289
1379.979,7.8229741855
1383.389,7.6435082422
1386.799,7.4759132988
1389.28,7.3605276669
1391.76,7.2500928354
1394.24,7.1440923038
1396.72,7.0421113723
1399.201,6.9437448404
1401.681,6.8489770089
1406.641,6.6679771458
1411.602,6.4967799824
1416.562,6.3340840193
1421.523,6.1784537559
1426.483,6.0288069928
1431.444,5.8841199294
1436.404,5.7436327663
1439.815,5.6491540226
1443.225,5.5560515792
1446.635,5.4641352359
1450.045,5.3734306925
1456.866,5.1945807055
1460.276,5.1062992621
1463.686,5.0186118188
1467.097,4.9313401751
1470.507,4.8445317317
1473.917,4.7580791883
1477.327,4.6718812449
1480.738,4.5859029012
1484.148,4.5001809579
1487.558,4.4146460145
1490.968,4.3293122711
1495.309,4.2210481156
1499.649,4.1133329604
1503.99,4.0063299049
1508.33,3.9002547497
1512.671,3.7957354942
1517.011,3.693356539
1519.182,3.643193011
1521.352,3.5939242834
1523.522,3.5456835558
1525.692,3.4986491282
1529.103,3.4276761845
1532.513,3.3612115412
1535.924,3.3004730975
1539.334,3.2470812541
1541.04,3.2237239821
1542.745,3.2030064104
1544.45,3.1852680387
1546.155,3.170874567
1547.86,3.1602670953
1549.565,3.1539684237
1551.27,3.152523052
1552.975,3.1565728803
1555.455,3.1738701487
1557.935,3.2071195172
1560.415,3.2589129857
1562.121,3.3076014137
1563.826,3.369387442
1565.531,3.4457164703
1567.236,3.5386878986
1568.942,3.6509168266
1569.795,3.7151506406
1570.647,3.7852647549
1571.5,3.8618839689
1572.352,3.9453273832
1573.205,4.0363387972
1574.057,4.1353017115
1575.298,4.2952089954
1576.538,4.4756882797
1577.778,4.6793968639
1579.018,4.9090627481
1580.258,5.1677668324
1580.878,5.3093209245
1581.498,5.4598617166
1582.118,5.6200116087
1582.738,5.7903744008
1583.358,5.9715821929
1583.978,6.164342085
1584.831,6.449871599
1585.684,6.761025113
1586.537,7.100347627
1587.389,7.4702321414
1588.242,7.8747416553
1589.094,8.3165111697
1589.947,8.8006276837
1590.799,9.330519198
1591.652,9.912611712
1592.504,10.5514152263
1593.357,11.2551357403
1594.209,12.0297702546
1595.062,12.8859107686
1595.488,13.3467705258
1595.914,13.8316312829
1596.341,14.3432350398
1596.767,14.8807947969
1597.193,15.4472275541
1597.619,16.0444033112
1598.046,16.6758630681
1598.472,17.3408528252
1598.899,18.0448475821
1599.325,18.7871323392
1599.752,19.5739690961
1600.178,20.4046828532
1600.604,21.2843436104
1601.03,22.2164833675
1601.457,23.2073541244
1601.883,24.2565538815
1602.309,25.3708976387
1602.735,26.5554143959
1603.162,27.8186141527
1603.588,29.1605439099
1604.014,30.590573667
1604.44,32.1157954242
1604.983,34.2102979421
1605.525,36.4858885604
1606.068,38.9718261783
1606.61,41.6830137966
1607.153,44.6570864145
1607.695,47.9143480328
1608.238,51.5022845507
1608.78,55.447981169
1609.207,58.8429309258
1609.633,62.509215683
1610.059,66.4832304401
1610.485,70.7972661973
1610.912,75.4991739541
1611.338,80.6080087113
1611.764,86.1805864685
1612.19,92.2691572256
1612.617,98.9491729824
1613.043,106.25635874
1613.469,114.281384497
1613.895,123.109930254
1614.322,132.862946011
1614.748,143.604521768
1614.961,149.392269696
1615.174,155.480007525
1615.387,161.885715454
1615.6,168.628053282
1615.814,175.76130121
1616.027,183.239629039
1616.24,191.117696968
1616.453,199.418454796
1616.666,208.166102725
1616.879,217.385480553
1617.092,227.102588482
1617.305,237.344146311
1617.519,248.189274239
1617.732,259.564552067
1617.945,271.546749996
1618.158,284.163587825
1618.371,297.441785753
1618.584,311.406713582
1618.797,326.08211151
1619.01,341.489279339
1619.247,359.513917059
1619.483,378.40190468
1619.719,398.236642301
1619.955,419.016669922
1620.191,440.727587643
1620.427,463.339795264
1620.899,511.058510606
1621.371,561.537085847
1621.843,613.750851189
1622.315,666.250346431
1622.787,717.178961773
1623.064,745.47144898
1623.341,772.006686287
1623.618,796.311413494
1623.894,817.855220801
1624.171,836.372238008
1624.447,851.361925216
1624.724,862.635122523
1625.0,869.89851973
1625.317,873.206106624
1625.575,871.913534038
1625.832,867.148381451
1626.09,859.020928865
1626.347,847.803976379
1626.605,833.674843792
1626.862,817.047871206
1627.12,798.12929862
1627.377,777.415726133
1627.892,731.708130961
1628.407,682.627465888
1628.922,632.516010715
1629.437,583.217865543
1629.863,544.0067013
1630.289,506.754767057
1630.715,471.763142814
1631.14,439.252878672
1631.566,409.102494429
1631.991,381.403390186
1632.417,355.920865944
1632.842,332.637661701
1633.266,311.386087459
1633.689,291.994793217
1634.113,274.216499075
1634.536,257.986034833
1634.96,243.086430591
1635.383,229.458766349
1635.807,216.919772207
1636.23,205.420957965
1636.654,194.810793723
1637.077,185.051709481
1637.501,176.019135339
1637.924,167.685381097
1638.348,159.948167855
1638.771,152.787835713
1639.195,146.119610471
1639.618,139.929447229
1640.023,134.397161193
1640.427,129.229911158
1640.831,124.384256122
1641.235,119.833909187
1641.64,115.545303151
1642.044,111.518351116
1642.448,107.72340608
1642.852,104.143135045
1643.257,100.753810009
1643.661,97.5577019735
1644.065,94.533034938
1644.469,91.6677050025
1644.874,88.9441049667
1645.278,86.3655079313
1645.682,83.9157108958
1646.086,81.5861728604
1646.51,79.2620536182
1646.933,77.0584824764
1647.78,72.9617279924
1648.627,69.2419666084
1649.474,65.8533971244
1650.321,62.7569897404
1651.168,59.9192622564
1652.015,57.3114378724
1652.861,54.9113453887
1653.439,53.3779936949
1654.016,51.9263979014
1654.594,50.5460392076
1655.171,49.2367944142
1655.749,47.9897356204
1656.326,46.8051029269
1657.481,44.5987904396
1658.636,42.5867039523
1659.791,40.7440904651
1660.946,39.0528618778
1662.101,37.4969473906
1662.948,36.4334140066
1663.795,35.4296275226
1664.642,34.4809651386
1665.489,33.5832347546
1666.336,32.7326532706
1667.183,31.9258018866
1668.03,31.1595414026
1668.877,30.4310370186
1669.724,29.7376854346
1670.571,29.0771327506
1672.265,27.8458689826
1673.959,26.7219540146
1675.652,25.6929954469
1677.346,24.7467920789
1679.04,23.874531411
1680.734,23.068116843
1682.428,22.320554075
1684.122,21.6257501069
1685.816,20.978442439
1687.51,20.374234871
1689.203,19.8107194033
1690.897,19.2819729353
1692.591,18.7833976673
1694.285,18.3137242993
1695.979,17.8708378314
1697.673,17.4524356634
1699.367,17.0564721954
1701.061,16.6812397274
1702.754,16.3252828597
1704.448,15.9866718917
1706.142,15.6643654237
1707.836,15.3571571557
1709.53,15.0639258877
1711.224,14.7836999197
1712.918,14.5156117517
1716.305,14.0126168161
1719.693,13.5488791801
1723.081,13.1196301441
1726.469,12.7207194081
1729.856,12.3487244724
1733.244,12.0003483365
1736.632,11.6730794005
1740.02,11.3646199645
1743.407,11.0730501288
1746.487,10.8210553961
1749.567,10.5816857634
1752.647,10.3509642307
1755.726,10.1301474983
1758.806,9.9166486656
1761.886,9.7115982329
1764.966,9.5133863001
1768.045,9.3210976677
1774.205,8.9540095023
1777.285,8.7776189696
1780.364,8.6058562372
1783.444,8.4374065045
1786.524,8.2727510717
1792.683,7.9520351067
1798.535,7.6563953445
1804.387,7.3673651824
1807.313,7.2246366013
1810.239,7.0829842202
1813.165,6.9419551391
1816.09,6.8015851584
1819.016,6.6614545773
1821.942,6.5214868962
1824.868,6.3814480151
1827.794,6.241205134
1830.72,6.100552753
1833.646,5.9594327719
1836.572,5.8174995908
1839.497,5.67472571
1842.885,5.5080585741
1846.273,5.339821738
1849.661,5.1698460021
1853.048,4.9980587664
1856.436,4.8242909304
1859.823,4.6486470947
1863.211,4.4711284588
1866.598,4.2920808231
1869.062,4.1610656969
1871.526,4.0296775708
1873.99,3.8982519446
1876.454,3.7672343184
1878.918,3.6372167923
1881.382,3.5089772661
1883.846,3.3835198399
1886.309,3.2620252141
1888.003,3.1816429461
1889.697,3.1047818781
1891.391,3.03218931
1893.085,2.9648427421
1894.779,2.9039416741
1896.473,2.8509378061
1898.167,2.8075892381
1899.86,2.7760431704
1901.4,2.7597554541
1902.94,2.7577172377
1903.71,2.7628913795
1904.48,2.7726922214
1905.25,2.7875346632
1906.019,2.8078963053
1906.866,2.8374590213
1907.713,2.8753785373
1908.56,2.9225794533
1909.407,2.9800470693
1910.254,3.0488988853
1911.101,3.1304142013
1911.948,3.2260435173
1912.372,3.2797222752
1912.795,3.3374291333
1913.219,3.3996758912
1913.642,3.4664236493
1914.066,3.5382614072
1914.489,3.6151362653
1914.913,3.6977220232
1915.336,3.7859567813
1915.76,3.8806105392
1916.183,3.9816113974
1916.607,4.0898391552
1917.03,4.2052119134
1917.454,4.3287387712
1917.877,4.4603255294
1918.301,4.6011262872
1918.724,4.7510450454
1919.148,4.9113979032
1919.571,5.0820816614
1920.226,5.3691331417
1920.553,5.5235458321
1920.88,5.6858556225
1921.208,5.8570033125
1921.535,6.0363751028
1921.862,6.2249368932
