W183,W183
0.0253,12.501064
0.02645782,12.27788
0.02761563,12.068916
0.02877344,11.872732
0.02993125,11.68809
0.03108907,11.513903
0.03224688,11.349221
0.03340469,11.193197
0.0345625,11.04508
0.03552735,10.927211
0.03649219,10.814036
0.03745704,10.705253
0.03842188,10.600587
0.03938673,10.499788
0.04035157,10.402629
0.04131641,10.308898
0.04228125,10.218399
0.04421094,10.046392
0.04614063,9.885318
0.04807032,9.734068
0.05,9.591684
0.0515625,9.482314
0.053125,9.377816
0.0546875,9.277842
0.05625,9.182074
0.0578125,9.090227
0.059375,9.002043
0.0609375,8.917288
0.0625,8.835753
0.0640625,8.757243
0.065625,8.68158
0.0671875,8.608595
0.06875,8.538125
0.071875,8.404142
0.075,8.278587
0.078125,8.160611
0.08125,8.049508
0.084375,7.944652
0.0875,7.845485
0.090625,7.751511
0.09375,7.662293
0.096875,7.577445
0.1,7.496622
0.103125,7.419515
0.10625,7.345848
0.109375,7.275375
0.1125,7.20787
0.115625,7.143135
0.11875,7.080986
0.121875,7.021267
0.125,6.963835
0.128125,6.908555
0.13125,6.85529
0.1375,6.754251
0.14375,6.659801
0.15,6.5713
0.15625,6.488186
0.1625,6.40994
0.16875,6.336106
0.175,6.266286
0.18125,6.200131
0.1875,6.137341
0.19375,6.077663
0.2,6.020862
0.209375,5.940483
0.21875,5.86528
0.228125,5.794772
0.2375,5.728508
0.246875,5.666083
0.25625,5.607142
0.265625,5.551373
0.275,5.498502
0.284375,5.448289
0.29375,5.400518
0.303125,5.354999
0.3125,5.311561
0.321875,5.270053
0.33125,5.230335
0.340625,5.192282
0.35,5.155783
0.359375,5.120736
0.36875,5.087046
0.378125,5.054631
0.3875,5.023417
0.396875,4.993355
0.40625,4.964396
0.425,4.90936
0.44375,4.857784
0.4625,4.809409
0.5,4.721216
0.53125,4.655087
0.5625,4.594475
0.625,4.48742
0.6875,4.395597
0.75,4.315765
0.796875,4.262322
0.84375,4.213531
0.875,4.18342
0.9375,4.127811
1.0,4.077589
1.0625,4.032164
1.125,3.990822
1.25,3.918332
1.375,3.856894
1.5,3.804272
1.625,3.758865
1.75,3.719581
1.875,3.685447
2.0,3.65568
2.140625,3.627005
2.28125,3.602781
2.421875,3.582775
2.5625,3.566553
2.75,3.550775
2.9375,3.541374
3.125,3.538302
3.3125,3.541922
3.5,3.552738
3.6875,3.571515
3.875,3.599329
4.0625,3.637397
4.15625,3.660832
4.25,3.687869
4.34375,3.718656
4.4375,3.753599
4.53125,3.793171
4.625,3.837919
4.71875,3.888488
4.8125,3.945632
4.90625,4.010241
5.0,4.083267
5.101473,4.173371
5.202946,4.276934
5.304419,4.396214
5.355155,4.462648
5.405891,4.534136
5.456628,4.611205
5.507364,4.694345
5.558101,4.784169
5.608837,4.881385
5.659574,4.986662
5.71031,5.10054
5.761046,5.223917
5.811782,5.358903
5.867592,5.52204
5.923402,5.702194
5.979212,5.901678
6.035022,6.123247
6.090832,6.370163
6.146642,6.646312
6.202452,6.956359
6.258261,7.305927
6.306461,7.644871
6.354661,8.023714
6.402861,8.448854
6.426961,8.681138
6.45106,8.928007
6.47516,9.190695
6.49926,9.470508
6.52336,9.768851
6.547459,10.087238
6.571559,10.427518
6.595659,10.791941
6.619759,11.183145
6.643858,11.603931
6.671763,12.132068
6.699668,12.708971
6.727573,13.340648
6.755478,14.034158
6.783383,14.797794
6.811288,15.641299
6.839193,16.576154
6.867097,17.615957
6.895003,18.777137
6.908956,19.409184
6.922908,20.079142
6.936861,20.790217
6.950813,21.54572
6.964766,22.349549
6.978718,23.205751
6.992671,24.119101
7.006623,25.094592
7.020576,26.138096
7.034528,27.255858
7.048481,28.455232
7.062433,29.744205
7.076386,31.13226
7.090338,32.629784
7.104291,34.2490857
7.118243,36.0037117
7.132196,37.9096057
7.146148,39.9844687
7.160101,42.2492475
7.174053,44.7274876
7.188006,47.4473362
7.201958,50.4409275
7.212106,52.8120012
7.222253,55.3648208
7.2324,58.1188645
7.242547,61.0960143
7.249524,63.2853739
7.2565,65.6006914
7.263476,68.0522701
7.270452,70.6511172
7.277429,73.4097967
7.284405,76.3409877
7.291381,79.4600129
7.298357,82.7834981
7.305334,86.330509
7.31231,90.1207774
7.319286,94.178068
7.326262,98.528569
7.333238,103.201826
7.340214,108.23131
7.34719,113.654948
7.354166,119.516255
7.361143,125.865551
7.368119,132.758059
7.375096,140.261372
7.382072,148.449629
7.389049,157.413615
7.392537,162.217245
7.396025,167.254538
7.399513,172.541449
7.403001,178.095256
7.406489,183.934463
7.409977,190.079409
7.413466,196.55428
7.416954,203.379447
7.420442,210.583175
7.42393,218.194259
7.427418,226.244146
7.430906,234.767336
7.434394,243.801496
7.437882,253.387759
7.44137,263.571339
7.444858,274.401231
7.448346,285.931424
7.451834,298.220407
7.455322,311.332282
7.45881,325.336469
7.462298,340.308517
7.465786,356.330313
7.468006,367.114578
7.470226,378.383994
7.472446,390.163967
7.474665,402.47535
7.476885,415.356761
7.479105,428.831815
7.481325,442.930529
7.483544,457.677048
7.485764,473.116947
7.487984,489.277034
7.490204,506.191644
7.492423,523.887708
7.494643,542.417363
7.496863,561.809602
7.499083,582.101761
7.501302,603.32204
7.504791,638.674174
7.508279,676.574935
7.511767,717.181629
7.515255,760.63803
7.518743,807.0819
7.522231,856.6416
7.525719,909.43257
7.529207,965.55404
7.532695,1025.08472
7.536183,1088.07916
7.539671,1154.56174
7.543159,1224.52487
7.546647,1297.92232
7.550135,1374.66806
7.553623,1454.62726
7.557111,1537.62011
7.5606,1623.4353
7.564088,1711.73694
7.571064,1894.4416
7.578041,2082.37038
7.585017,2271.21433
7.592154,2460.20127
7.59929,2639.05178
7.606427,2801.66317
7.609995,2874.95575
7.613563,2941.94542
7.616868,2997.78802
7.620173,3047.15251
7.623478,3089.59691
7.626782,3124.72582
7.630087,3152.23594
7.633391,3171.85884
7.636696,3183.42456
7.64,3186.82058
7.645288,3175.22484
7.649585,3150.55838
7.653881,3112.65594
7.658177,3062.12142
7.662473,2999.74881
7.666769,2926.49789
7.671065,2843.4648
7.675361,2751.85355
7.679657,2652.94446
7.685977,2496.96278
7.692296,2332.32647
7.698616,2163.09353
7.704935,1993.11385
7.71116,1828.17888
7.717384,1668.49018
7.723609,1516.16527
7.729833,1372.87051
7.734077,1280.90404
7.738321,1193.85842
7.742565,1111.854
7.746808,1034.94772
7.751052,963.06797
7.755296,896.13618
7.75954,834.00546
7.763783,776.5013
7.766896,737.11932
7.770008,700.02101
7.77312,665.0954
7.776232,632.24181
7.779344,601.35777
7.782456,572.34075
7.785568,545.08886
7.78868,519.50174
7.791793,495.47381
7.794905,472.92548
7.798017,451.75712
7.801129,431.88085
7.804241,413.21262
7.807353,395.67285
7.810465,379.18592
7.813577,363.68066
7.81669,349.08567
7.819802,335.34747
7.822914,322.40257
7.826026,310.19619
7.829138,298.67741
7.83225,287.79865
7.835362,277.51603
7.838474,267.7886
7.844699,249.84834
7.850923,233.71376
7.857147,219.15085
7.863371,205.96244
7.868464,196.074341
7.873557,186.913205
7.87865,178.408247
7.883742,170.498699
7.888835,163.126307
7.893927,156.245027
7.89902,149.808664
7.904112,143.781286
7.909205,138.1257
7.914298,132.812405
7.919391,127.813632
7.924483,123.105404
7.929576,118.663313
7.934668,114.468916
7.944853,106.748078
7.951078,102.424456
7.957302,98.370604
7.963526,94.563549
7.96975,90.983317
7.975975,87.611442
7.982199,84.432819
7.988423,81.432284
7.994647,78.596574
8.007096,73.37232
8.019544,68.677136
8.031993,64.440494
8.044441,60.604596
8.058022,56.818445
8.071602,53.396424
8.085182,50.292729
8.098762,47.468774
8.112343,44.891495
8.125923,42.533021
8.139503,40.368795
8.153083,38.377758
8.165532,36.689041
8.177981,35.118146
8.19043,33.654249
8.202878,32.287847
8.215327,31.010234
8.227775,29.814042
8.240224,28.692319
8.252672,27.639161
8.265121,26.648944
8.27757,25.716805
8.290019,24.83827
8.302467,24.009362
8.314916,23.226255
8.327364,22.485748
8.352261,21.120355
8.377159,19.891841
8.402056,18.782476
8.426953,17.777207
8.45185,16.863331
8.476747,16.03004
8.501644,15.268081
8.526541,14.569518
8.551438,13.927566
8.571809,13.440275
8.592179,12.984085
8.61255,12.556346
8.63292,12.154674
8.653291,11.776821
8.673661,11.420855
8.694032,11.085025
8.714402,10.767875
8.734773,10.468049
8.755143,10.184366
8.795884,9.660978
8.836625,9.189735
8.877365,8.763889
8.902263,8.523496
8.92716,8.29678
8.952057,8.082701
8.976954,7.880325
9.026748,7.507364
9.076542,7.171969
9.126337,6.869188
9.176131,6.594872
9.225925,6.3455
9.275719,6.118086
9.311934,5.965008
9.348148,5.821336
9.384362,5.686306
9.420576,5.559275
9.45679,5.439701
9.493004,5.327019
9.565432,5.119663
9.63786,4.933169
9.710288,4.7651
9.782716,4.613113
9.855144,4.475151
9.927572,4.349482
10.0,4.234662
10.05372,4.155733
10.10743,4.081583
10.16114,4.011815
10.21485,3.946083
10.32227,3.825462
10.42969,3.717493
10.53712,3.620343
10.64454,3.532525
10.75196,3.452776
10.85938,3.380085
10.96192,3.316839
11.06446,3.258267
11.167,3.203901
11.26954,3.153346
11.37208,3.106377
11.47462,3.062542
11.57716,3.021469
11.67969,2.983011
11.88477,2.912723
12.08985,2.8501093
12.29493,2.7938379
12.5,2.7429219
12.69532,2.6987002
12.89063,2.6585028
13.08594,2.6208321
13.28125,2.5862246
13.47657,2.5535507
13.67188,2.5234052
14.0625,2.4684462
14.29688,2.4388261
14.53125,2.4112965
14.76563,2.3855814
15.0,2.3617116
15.3125,2.3326762
15.625,2.3066027
15.9375,2.2834359
16.25,2.2631971
16.5625,2.2459815
16.875,2.2319586
17.1875,2.221378
17.5,2.214575
17.8125,2.211983
18.125,2.214156
18.4375,2.22178
18.75,2.2357091
19.0625,2.2570052
19.375,2.2869855
19.6875,2.3269798
19.84375,2.3513203
20.0,2.3794254
20.23068,2.4278075
20.46136,2.4854919
20.69204,2.5541274
20.92272,2.6355627
21.1534,2.7320391
21.38408,2.8462935
21.49942,2.9109552
21.61476,2.9816334
21.7301,3.0576762
21.84544,3.1406979
21.99471,3.2603007
22.14397,3.3944064
22.29323,3.5449415
22.44249,3.7142409
22.51713,3.80678
22.59176,3.9050661
22.66639,4.0095364
22.74102,4.1206531
22.81565,4.2389223
22.89028,4.3648963
22.96491,4.4991707
23.03954,4.6423303
23.12096,4.8093021
23.20237,4.9886592
23.28379,5.1820659
23.3652,5.3907518
23.44662,5.616063
23.52803,5.859548
23.60945,6.123113
23.69086,6.408783
23.7655,6.692159
23.84013,6.998135
23.91476,7.329059
23.98939,7.687539
24.06403,8.076582
24.13866,8.499439
24.21329,8.95998
24.28792,9.462572
24.32524,9.731211
24.36256,10.012301
24.39988,10.306589
24.43719,10.614791
24.47451,10.937935
24.51182,11.276777
24.54914,11.632503
24.58645,12.006003
24.62377,12.398649
24.66108,12.811495
24.6984,13.246139
24.73571,13.703831
24.77303,14.186438
24.81034,14.695453
24.84766,15.233086
24.88497,15.801125
24.93925,16.686803
24.99353,17.649775
25.04781,18.698756
25.10208,19.843516
25.15636,21.096381
25.1835,21.767665
25.21064,22.471494
25.23778,23.210037
25.26492,23.985566
25.29206,24.800499
25.31919,25.657124
25.35651,26.909314
25.39383,28.254454
25.43115,29.701716
25.46846,31.261047
25.50578,32.945016
25.54309,34.76604
25.58041,36.74024
25.61772,38.8838
25.65504,41.21769
25.69235,43.76337
25.72967,46.54844
25.76698,49.60185
25.8043,52.96064
25.82296,54.76694
25.84161,56.66443
25.86027,58.66147
25.87893,60.76395
25.89759,62.97937
25.91624,65.31461
25.93405,67.66576
25.95186,70.14382
25.96967,72.758
25.98748,75.51838
26.00529,78.43595
26.0231,81.52281
26.04091,84.79216
26.05872,88.25859
26.07653,91.93816
26.09434,95.84865
26.11215,100.00975
26.12996,104.44342
26.14777,109.17406
26.16558,114.22904
26.18339,119.63891
26.2012,125.43799
26.21986,131.97348
26.23852,139.02879
26.25718,146.66097
26.27583,154.93054
26.29449,163.92095
26.31315,173.71382
26.33181,184.40838
26.35046,196.11375
26.36912,208.97732
26.38778,223.15175
26.40644,238.82468
26.41577,247.29132
26.4251,256.21957
26.43443,265.64456
26.44376,275.6047
26.45309,286.1422
26.46242,297.3043
26.47175,309.1425
26.48108,321.7146
26.49041,335.0847
26.49973,349.3089
26.50822,363.0892
26.5167,377.706
26.52518,393.2502
26.53366,409.8062
26.54214,427.4685
26.55062,446.3435
26.5591,466.5518
26.56758,488.2299
26.57606,511.5328
26.58454,536.6378
26.59302,563.7478
26.6015,593.0953
26.60998,624.948
26.61846,659.6145
26.62694,697.4513
26.63542,738.8698
26.64475,789.149
26.65408,845.08
26.65875,875.463
26.66341,907.527
26.66808,941.5405
26.67274,977.4988
26.67741,1015.7083
26.68207,1056.1687
26.68674,1099.2294
26.6914,1144.8941
26.69607,1193.5607
26.70073,1245.2358
26.7054,1300.3709
26.71006,1358.9739
26.71473,1421.5553
26.71939,1488.1202
26.72406,1559.2437
26.72872,1634.9235
26.73339,1715.8024
26.73805,1801.8646
26.74271,1893.6197
26.74737,1991.423
26.75204,2095.8694
26.7567,2206.8839
26.76137,2325.3247
26.76603,2451.0683
26.7707,2585.039
26.77536,2727.045
26.78002,2877.743
26.78468,3037.496
26.7885,3175.456
26.79232,3319.923
26.79614,3471.072
26.79995,3628.643
26.80758,3965.239
26.81521,4330.678
26.82285,4726.133
26.83048,5150.793
26.83811,5604.904
26.84574,6087.665
26.85507,6714.808
26.8644,7378.694
26.87373,8073.793
26.88306,8792.943
26.90172,10266.819
26.92037,11712.585
26.92962,12388.08
26.93886,13017.701
26.94811,13589.744
26.95735,14090.574
26.96269,14343.368
26.96802,14566.462
26.97335,14758.618
26.97868,14918.321
26.98401,15044.304
26.98934,15135.561
26.99467,15191.367
27.0,15211.283
27.00534,15195.101
27.01067,15143.034
27.016,15055.533
27.02133,14933.332
27.02667,14777.117
27.032,14588.749
27.03733,14369.483
27.04266,14121.057
27.05172,13637.434
27.06078,13085.807
27.06984,12477.776
27.0789,11825.539
27.09705,10435.338
27.11519,9012.525
27.12427,8313.815
27.13334,7636.322
27.14241,6986.133
27.15148,6368.675
27.15973,5838.876
27.16798,5341.554
27.17623,4877.925
27.18447,4448.952
27.1886,4246.725
27.19272,4053.397
27.19684,3868.36
27.20096,3691.476
27.20509,3522.183
27.20921,3361.117
27.21333,3207.657
27.21745,3061.586
27.22199,2908.906
27.22653,2764.596
27.23107,2628.325
27.2356,2500.024
27.24014,2378.785
27.24467,2264.7957
27.24921,2157.2097
27.25374,2056.1603
27.25828,1960.8659
27.26282,1871.229
27.26736,1786.9303
27.27189,1707.8293
27.27643,1633.2787
27.28096,1563.3218
27.2855,1497.3759
27.29003,1435.471
27.29498,1371.9844
27.29993,1312.5439
27.30488,1256.8622
27.30983,1204.6702
27.31478,1155.7159
27.31973,1109.7643
27.32468,1066.5964
27.32962,1026.0888
27.33457,987.8888
27.33952,951.9066
27.34447,917.9806
27.34941,886.0244
27.35931,827.1613
27.3692,774.4623
27.37828,730.7427
27.38735,690.9671
27.39642,654.6199
27.40549,621.3014
27.41457,590.6357
27.42364,562.3938
27.43271,536.285
27.44178,512.0872
27.45086,489.5842
27.45993,468.6569
27.469,449.1326
27.47807,430.8819
27.48715,413.7724
27.49622,397.7408
27.50529,382.6777
27.51436,368.5033
27.52344,355.1317
27.53251,342.5281
27.54158,330.6196
27.55065,319.3541
27.56879,298.5682
27.58693,279.8432
27.60508,262.899
27.62322,247.5271
27.64136,233.5265
27.6595,220.7349
27.67435,211.06572
27.68919,202.05335
27.70404,193.62705
27.71888,185.74636
27.73373,178.35422
27.74857,171.41924
27.76342,164.895
27.77826,158.757
27.79311,152.96703
27.80795,147.50593
27.8228,142.34192
27.83764,137.45989
27.86733,128.44995
27.89702,120.33639
27.91517,115.76709
27.93331,111.46805
27.95146,107.41371
27.9696,103.58972
27.98775,99.97481
28.00589,96.55745
28.04218,90.25266
28.07847,84.57694
28.11476,79.4481
28.15105,74.79707
28.18733,70.56655
28.23022,66.03858
28.2731,61.95936
28.31599,58.2694
28.35887,54.92192
28.40176,51.87389
28.44464,49.09086
28.48753,46.5405
28.53041,44.19755
28.5667,42.35958
28.60299,40.64203
28.63928,39.03463
28.67556,37.52854
28.71185,36.11462
28.74814,34.78575
28.78443,33.53514
28.82071,32.35695
28.857,31.245
28.89329,30.19459
28.92958,29.20115
28.96586,28.26083
29.03844,26.52348
29.11101,24.95666
29.18359,23.53792
29.25616,22.249068
29.32874,21.074036
29.40131,19.999774
29.47389,19.014498
29.54646,18.108641
29.61904,17.273521
29.69161,16.502302
29.75759,15.851367
29.82357,15.243582
29.88955,14.674302
29.95552,14.139861
30.0215,13.637422
30.08748,13.164744
30.15346,12.719554
30.21943,12.299756
30.28541,11.903263
30.35139,11.52836
30.41737,11.173438
30.48334,10.837088
30.6153,10.214647
30.74725,9.651858
30.89241,9.092373
31.03756,8.587107
31.18271,8.128865
31.32786,7.711656
31.47301,7.330428
31.61816,6.980904
31.76331,6.659434
31.90846,6.362912
32.04042,6.113058
32.17237,5.880793
32.30433,5.662693
32.43628,5.457807
32.56824,5.265312
32.70019,5.084386
32.83215,4.913958
32.9641,4.753198
33.22801,4.457892
33.49192,4.193344
33.75583,3.955452
34.01973,3.740995
34.28365,3.547368
34.54756,3.372513
34.81147,3.214802
35.07538,3.073042
35.3261,2.952375
35.57681,2.844891
35.82753,2.7503865
36.07824,2.6689541
36.32896,2.6009731
36.45432,2.5722493
36.57967,2.5471497
36.70503,2.525717
36.83038,2.5080533
36.95574,2.4948038
37.08109,2.486148
37.19985,2.4823469
37.31861,2.4831256
37.43737,2.4888391
37.55613,2.4999033
37.67489,2.5167893
37.73427,2.5275715
37.79365,2.540011
37.85303,2.5542162
37.91241,2.5703132
37.97179,2.5884244
38.03117,2.6086693
38.10045,2.6351498
38.16973,2.6649291
38.23901,2.6982737
38.30828,2.7354803
38.34292,2.7556428
38.37756,2.7769052
38.4122,2.7993166
38.44684,2.8229334
38.48148,2.847812
38.51612,2.8740182
38.55076,2.901622
38.58539,2.9306929
38.63158,2.9719102
38.67776,3.0161077
38.72394,3.06353072
38.77012,3.11444365
38.80641,3.15709009
38.8427,3.20223253
38.87899,3.2500457
38.91527,3.3007088
38.95156,3.3544685
38.98785,3.4115486
39.02414,3.4722178
39.06042,3.5367563
39.09671,3.6055324
39.133,3.6789056
39.16929,3.7572985
39.20558,3.8411896
39.24187,3.9311228
39.27816,4.0277163
39.31445,4.1316804
39.35073,4.2437956
39.38702,4.365065
39.42331,4.4965486
39.4596,4.6395202
39.49588,4.7954247
39.53217,4.9661079
39.56845,5.1535648
39.60474,5.3603959
39.64102,5.5894942
39.65917,5.7135949
39.67731,5.8446371
39.69546,5.9833531
39.7136,6.1302415
39.73175,6.2861903
39.74989,6.4518404
39.76803,6.6281836
39.78617,6.8162433
39.80432,7.0172887
39.82246,7.2324038
39.84061,7.463315
39.85875,7.7114643
39.8769,7.9790771
39.89504,8.2681026
39.91318,8.581287
39.93132,8.9216655
39.95442,9.4001793
39.97751,9.9373194
40.0006,10.5444909
40.01215,10.8788055
40.02369,11.2359908
40.03524,11.6191244
40.04679,12.0307747
40.05834,12.4742371
40.06988,12.95296
40.08143,13.472301
40.09297,14.036774
40.10452,14.653779
40.11606,15.329995
40.12514,15.910081
40.13421,16.537587
40.14328,17.219436
40.15235,17.963035
40.16143,18.777982
40.1705,19.672709
40.17957,20.660042
40.18864,21.754033
40.19772,22.97256
40.20679,24.332193
40.21586,25.856607
40.22493,27.571817
40.22947,28.511239
40.23401,29.510105
40.23855,30.572871
40.24308,31.701728
40.24762,32.906768
40.25215,34.188059
40.25669,35.557016
40.26122,37.013681
40.26617,38.716612
40.27112,40.544308
40.27607,42.506148
40.28102,44.612029
40.28597,46.87236
40.29092,49.298069
40.29587,51.900525
40.30081,54.685769
40.30576,57.677322
40.31071,60.88244
40.31566,64.314123
40.3206,67.978033
40.32555,71.902491
40.3305,76.094018
40.33545,80.566331
40.34039,85.323203
40.34493,89.965089
40.34947,94.876329
40.35401,100.066893
40.35854,105.534019
40.36308,111.311018
40.36761,117.380924
40.37215,123.778643
40.37668,130.482877
40.38122,137.529759
40.38575,144.893306
40.39029,152.610362
40.39482,160.649745
40.39936,169.048693
40.40389,177.770106
40.41296,196.24876
40.41874,208.719518
40.42451,221.69188
40.43028,235.16702
40.43605,249.11978
40.4476,278.35465
40.45914,309.02869
40.47729,359.21518
40.49543,409.9265
40.50451,434.76139
40.51358,458.76123
40.52265,481.60953
40.53172,502.96182
40.54079,522.48209
40.54986,539.85155
40.55949,555.61323
40.56912,568.31396
40.57629,575.62988
40.58346,581.02565
40.59063,584.4401
40.5978,585.83454
40.6,585.8543
40.60662,584.75727
40.61324,581.93465
40.61986,577.41387
40.62648,571.2383
40.6356,560.13201
40.64472,546.19827
40.65211,533.00077
40.6595,518.2563
40.66622,503.64279
40.67294,488.01519
40.68638,454.26464
40.70117,414.39903
40.71595,373.12954
40.73074,331.7672
40.73813,311.457077
40.74552,291.561747
40.75291,272.195895
40.7603,253.458287
40.76769,235.432272
40.77508,218.185504
40.78248,201.748899
40.78987,186.204988
40.79726,171.555307
40.80096,164.56079
40.80465,157.811867
40.80835,151.271798
40.81205,144.958216
40.81575,138.869596
40.81944,133.019512
40.82314,127.373542
40.82683,121.959226
40.83053,116.743808
40.83422,111.751614
40.83792,106.951353
40.84161,102.364546
40.84531,97.961522
40.849,93.761139
40.8527,89.735422
40.85639,85.900795
40.86009,82.231005
40.86378,78.740329
40.86748,75.404181
40.87117,72.234935
40.87487,69.209691
40.87856,66.339126
40.88226,63.601993
40.88595,61.00747
40.88965,58.535925
40.89334,56.1952424
40.89704,53.9673481
40.90074,51.8534346
40.90444,49.8483194
40.90813,47.9519551
40.91183,46.1491456
40.91553,44.440396
40.91923,42.8210602
40.92292,41.290715
40.92628,39.9671076
40.92964,38.7068638
40.933,37.5069916
40.93635,36.367886
40.94005,35.1728166
40.94375,34.0404466
40.94745,32.9673617
40.95114,31.9529654
40.95484,30.9886476
40.95853,30.0766721
40.96223,29.2092682
40.96592,28.3884745
40.97029,27.4701272
40.97466,26.6062853
40.97903,25.7932507
40.98339,25.0292462
40.98776,24.307545
40.99213,23.6269396
40.9965,22.9845956
