Cm250,Cm250
0.0875,53.79523173
0.090625,53.00275179
0.09375,52.24913194
0.096875,51.53123138
0.1,50.84623936
0.103125,50.19164523
0.10625,49.56520841
0.109375,48.96492838
0.1125,48.38894466
0.115625,47.835656817
0.11875,47.303524465
0.121875,46.791207251
0.125,46.297484856
0.128125,45.821266997
0.13125,45.361623432
0.134375,44.917703937
0.1375,44.488538264
0.14375,43.670327305
0.15,42.900458846
0.15625,42.174651785
0.1625,41.488945085
0.16875,40.839627786
0.175,40.223459041
0.18125,39.637558107
0.1875,39.079404324
0.19375,38.546687096
0.2,38.037494924
0.2046875,37.670265819
0.209375,37.314958781
0.21875,36.63626991
0.228125,35.995821861
0.2375,35.390592844
0.246875,34.817381035
0.25625,34.273274679
0.265625,33.755721114
0.275,33.262476757
0.284375,32.791550095
0.29375,32.341178671
0.303125,31.909782077
0.3125,31.495947951
0.321875,31.098423966
0.33125,30.716057828
0.340625,30.347840271
0.35,29.992828056
0.359375,29.650170965
0.36875,29.319105797
0.378125,28.998922373
0.3875,28.688979527
0.396875,28.388686105
0.40625,28.097530976
0.415625,27.815167052
0.425,27.541407279
0.44375,27.016049273
0.4625,26.517622977
0.5,25.595338897
0.53125,24.89150249
0.5625,24.236615111
0.59375,23.625710482
0.625,23.053494259
0.6875,22.008216745
0.75,21.07312858
0.8125,20.228069696
0.875,19.4591726
0.9375,18.753418086
1.0,18.100551638
1.0625,17.494721806
1.125,16.930082167
1.1875,16.401827563
1.25,15.906020043
1.3125,15.439322819
1.375,14.998938229
1.5,14.187923811
1.625,13.457668257
1.75,12.797571144
1.875,12.197939334
2.0,11.650771107
2.140625,11.093994384
2.28125,10.591423482
2.398438,10.213147808
2.515625,9.868601857
2.632813,9.555829247
2.75,9.274573936
2.84375,9.072085795
2.925782,8.911102168
3.007813,8.765268582
3.089844,8.634510021
3.171875,8.517559432
3.212891,8.465552734
3.253907,8.417483827
3.294923,8.373381914
3.335938,8.333295203
3.376954,8.297274606
3.417969,8.265383032
3.458985,8.237683693
3.5,8.214248502
3.538086,8.196365667
3.576172,8.18221007
3.614258,8.171810915
3.652344,8.165492766
3.69043,8.163274923
3.709473,8.163706654
3.728516,8.165178489
3.747559,8.16770293
3.766602,8.171289479
3.785645,8.175953037
3.804688,8.181703507
3.825196,8.189124276
3.845704,8.197830594
3.866212,8.207832163
3.886719,8.219155887
3.907227,8.231832273
3.917481,8.238686036
3.927735,8.245886025
3.937989,8.253433491
3.948243,8.261329724
3.958497,8.269577175
3.96875,8.278176952
3.981202,8.28909934
3.993653,8.300548937
4.006104,8.312531306
4.018555,8.325050648
4.031007,8.338114064
4.037233,8.344850031
4.043458,8.351723214
4.049684,8.358735373
4.055909,8.365885749
4.062135,8.373177151
4.06836,8.38060772
4.076417,8.390434206
4.084474,8.400499178
4.092531,8.410803626
4.100587,8.421346728
4.108644,8.432133956
4.1167,8.4431628
4.124757,8.45443683
4.132813,8.465956522
4.14087,8.477725555
4.148927,8.489743217
4.156984,8.502011609
4.16504,8.514531949
4.173097,8.527307131
4.181153,8.540336486
4.18921,8.553624005
4.197266,8.567169969
4.201661,8.574669732
4.206055,8.582244803
4.21045,8.589900341
4.214844,8.597632556
4.219239,8.605444646
4.223633,8.613333783
4.228028,8.62130521
4.232422,8.629353059
4.241211,8.645690974
4.25,8.66235014
4.258057,8.6779056
4.266114,8.693734893
4.274171,8.709840301
4.282227,8.726220942
4.290284,8.742882451
4.298341,8.759826002
4.306398,8.777051913
4.314454,8.794561306
4.322511,8.812359012
4.330568,8.830446212
4.338625,8.848824296
4.346681,8.867493372
4.354738,8.886459583
4.362794,8.905720718
4.370851,8.925284079
4.378907,8.945146404
4.384767,8.959784839
4.390626,8.974583643
4.396486,8.989546288
4.402345,9.004670381
4.414064,9.035411978
4.425782,9.066814114
4.437501,9.098885183
4.44922,9.131631225
4.460939,9.165058209
4.472657,9.199171648
4.480714,9.22303045
4.488771,9.247220712
4.504884,9.296603996
4.520997,9.347345324
4.53711,9.399462899
4.553224,9.452983327
4.569337,9.507919806
4.58545,9.564299244
4.601563,9.622147542
4.614747,9.67059163
4.627931,9.720052998
4.641115,9.770541149
4.654298,9.82206308
4.667482,9.874631797
4.680665,9.928248098
4.693849,9.982933387
4.707032,10.038694564
4.733399,10.153525798
4.759766,10.27287552
4.786133,10.396865848
4.8125,10.525622
4.835938,10.64417819
4.859375,10.766697658
4.882813,10.893283924
4.90625,11.024013398
4.929688,11.159025299
4.953125,11.298406742
4.976563,11.442302948
5.0,11.590821032
5.021311,11.729960457
5.042622,11.873055345
5.063933,12.020210908
5.085244,12.171514164
5.106555,12.327092127
5.127866,12.487050814
5.149177,12.651495239
5.170488,12.820522417
5.21311,13.172816101
5.255732,13.544863999
5.298354,13.937677251
5.340976,14.352297007
5.383598,14.789871426
5.42622,15.251593675
5.468842,15.738755933
5.511463,16.252704385
5.554085,16.794924237
5.596706,17.366954698
5.639328,17.970473999
5.681949,18.607242376
5.724571,19.279178091
5.767193,19.988322417
5.809815,20.736852644
5.852436,21.52708308
5.895058,22.361570067
5.93768,23.242994957
5.980302,24.174261132
6.022923,25.158463995
6.065545,26.199009993
6.108167,27.299502593
6.150789,28.463869301
6.193411,29.696331658
6.236033,31.001464252
6.278655,32.384207713
6.321277,33.849942723
6.363898,35.404460011
6.40652,37.054160386
6.449142,38.8058747
6.491764,40.6671239
6.534385,42.64602898
6.577007,44.75162107
6.619629,46.99363136
6.662251,49.38277117
6.704872,51.93072192
6.747494,54.6505052
6.790116,57.55629272
6.832738,60.66374637
6.875359,63.99008822
6.917981,67.55462058
6.960603,71.37852598
7.003225,75.4854072
7.045846,79.90140733
7.088468,84.65606986
7.13109,89.78206862
7.173712,95.31618788
7.216334,101.29973246
7.258956,107.77925774
7.301578,114.80736978
7.3442,122.44369543
7.386821,130.7557924
7.429443,139.82130955
7.472065,149.72847688
7.514687,160.57878586
7.557308,172.4889696
7.578619,178.88321294
7.59993,185.59482335
7.621241,192.6442531
7.642551,200.05312458
7.663862,207.84582054
7.685173,216.04799378
7.706484,224.6873774
7.727794,233.79390469
7.748137,242.95359382
7.768479,252.60012858
7.788821,262.76751273
7.809163,273.49269029
7.829506,284.81606571
7.849848,296.78027362
7.87019,309.43327925
7.890532,322.82725828
7.910875,337.01961695
7.931217,352.07112182
7.951559,368.04973026
7.971901,385.02795007
7.992244,403.08488978
8.012586,422.30665864
8.032928,442.79676776
8.05327,464.67503001
8.074581,489.23149433
8.095892,515.6264604
8.117203,544.03934737
8.138514,574.6698764
8.159825,607.74367148
8.181136,643.51925994
8.202447,682.29097291
8.223757,724.39304563
8.245068,770.21361899
8.266379,820.1917391
8.28769,874.8352593
8.309001,934.731541
8.330312,1000.5628555
8.351623,1073.1249858
8.372934,1153.351129
8.38359,1196.6766906
8.394245,1242.3413994
8.404901,1290.5233737
8.415556,1341.3994319
8.426212,1395.1796959
8.436867,1452.0774875
8.447523,1512.3463329
8.458178,1576.2411584
8.468834,1644.0684956
8.479489,1716.1375763
8.490145,1792.8203387
8.5008,1874.4946217
8.511456,1961.6132717
8.522111,2054.6456367
8.532767,2154.1499741
8.543422,2260.7162439
8.554077,2375.0340168
8.564732,2497.8741713
8.576356,2642.6299231
8.58798,2799.8539612
8.599604,2971.0217357
8.611228,3157.8316193
8.622852,3362.2436109
8.634476,3586.5312408
8.6461,3833.3400772
8.657724,4105.7746339
8.66838,4381.1494374
8.679035,4684.4142846
8.689691,5019.5260742
8.700346,5391.0305636
8.705674,5592.1323671
8.711002,5804.474311
8.71633,6028.9114811
8.721657,6266.3359666
8.726985,6517.8658803
8.732313,6784.5953313
8.737641,7067.7764452
8.742968,7368.7363547
8.747812,7659.176154
8.752655,7966.8356898
8.757499,8293.2471155
8.762342,8639.8255723
8.767186,9008.4312458
8.772029,9400.81331
8.776873,9819.240992
8.781716,10265.892508
8.78656,10743.566136
8.791403,11254.983147
8.796247,11803.618887
8.80109,12392.897695
8.805934,13027.159002
8.810777,13710.719236
8.81562,14448.862919
8.820463,15247.359624
8.825791,16203.303134
8.831119,17249.898671
8.836447,18398.152321
8.841774,19660.248283
8.847102,21050.629982
8.852429,22584.401901
8.857757,24279.4998
8.863084,26154.38649
8.868412,28230.62108
8.871076,29351.081005
8.87374,30530.309729
8.876404,31771.338546
8.879068,33077.237755
8.881732,34451.117658
8.884395,35895.568505
8.887059,37414.823709
8.889723,39011.463517
8.892387,40688.551225
8.89505,42448.406053
8.897714,44295.205405
8.900378,46230.986475
8.905705,50378.400602
8.911033,54908.789141
8.916361,59832.285995
8.921689,65152.291398
8.927017,70862.924657
8.932345,76947.193981
8.937673,83375.356321
8.943001,90103.567237
8.948328,97071.640687
8.959384,111964.15765
8.970439,126697.90318
8.975967,133678.49066
8.981495,140210.45248
8.987023,146149.2245
8.99255,151355.1231
8.998763,156176.28077
9.001869,158130.56424
9.004975,159758.77538
9.008082,161047.99295
9.011188,161986.70588
9.014294,162567.87351
9.0174,162786.76542
9.022448,162367.2585
9.027496,160999.45844
9.032544,158715.95867
9.037591,155570.19463
9.042639,151630.91328
9.047687,146983.8732
9.052735,141725.68403
9.057782,135961.91624
9.062591,130097.87021
9.0674,123966.66901
9.077018,111265.91684
9.086636,98528.935383
9.091445,92322.61208
9.096254,86299.487684
9.101265,80265.532997
9.106276,74516.537117
9.111287,69080.022654
9.116297,63974.481332
9.121308,59206.523706
9.126319,54778.209894
9.13133,50684.229292
9.13634,46914.897877
9.141351,43454.51604
9.146362,40286.897136
9.151373,37393.332275
9.156383,34754.630531
9.161394,32349.820806
9.166404,30160.170234
9.171415,28165.791837
9.176425,26349.414899
9.18007,25129.803881
9.183714,23989.425618
9.187358,22922.181511
9.191002,21922.705029
9.194646,20985.985678
9.19829,20107.352998
9.201934,19282.506563
9.205578,18507.419981
9.209223,17778.23387
9.212867,17091.931934
9.216511,16445.184846
9.220155,15835.095323
9.223799,15259.040106
9.227443,14714.563957
9.231087,14199.447657
9.234731,13711.641005
9.239742,13082.00184
9.244753,12496.015905
9.249764,11949.734811
9.254774,11439.737226
9.259785,10962.668822
9.264796,10515.8183362
9.269807,10096.6585213
9.274817,9703.0001645
9.279828,9332.6430526
9.284839,8983.8300144
9.28985,8654.9008888
9.29486,8344.4095355
9.299871,8050.8718107
9.304881,7773.1676056
9.314902,7260.6193059
9.324924,6798.8438702
9.334945,6381.3456702
9.344967,6002.4931626
9.354988,5657.6669016
9.36501,5342.7982956
9.375031,5054.5297211
9.385053,4789.8576896
9.395074,4546.2885615
9.403729,4351.1755645
9.412384,4168.875181
9.421039,3998.2696041
9.429693,3838.37954
9.438348,3688.2744998
9.447003,3547.1724088
9.455658,3414.3536984
9.464312,3289.185608
9.472967,3171.0550795
9.481622,3059.450064
9.490277,2953.892516
9.498931,2853.9600953
9.516241,2669.3676837
9.53355,2502.9261687
9.543572,2413.9180041
9.553593,2329.8199969
9.563615,2250.2568118
9.573636,2174.9195195
9.593679,2035.7284007
9.613722,1910.1640445
9.633765,1796.4801864
9.653808,1693.2037883
9.673851,1599.0839328
9.693893,1513.0591205
9.71758,1420.5784655
9.741267,1336.8468099
9.764954,1260.78715349
9.788641,1191.48831166
9.812328,1128.16441149
9.836015,1070.12528919
9.859702,1016.76708907
9.883388,967.57596382
9.912541,912.11381932
9.941694,861.62731992
9.970847,815.53331223
10.0,773.33265065
10.01954,747.01483789
10.03907,722.15875435
10.0586,698.6500897
10.07813,676.39472543
10.09766,655.30323343
10.11719,635.28958596
10.15625,598.17775601
10.19532,564.50033543
10.23438,533.85778826
10.27344,505.89719295
10.3125,480.31310228
10.33936,463.95833148
10.36622,448.52354935
10.39308,433.93908974
10.41993,420.14709749
10.44679,407.08020675
10.47364,394.69614374
10.5005,382.93812356
10.52735,371.77189311
10.58106,351.04221658
10.63477,332.22834987
10.68848,315.09493257
10.74219,299.44186745
10.79591,285.09611963
10.84962,271.91635697
10.90333,259.7734185
10.95704,248.55808493
11.01075,238.17499822
11.06446,228.54114138
11.11817,219.5837483
11.17188,211.2408938
11.22071,204.15029218
11.26954,197.49238441
11.31837,191.211355991
11.3672,185.273494177
11.41603,179.661727517
11.46486,174.354554254
11.51369,169.329552566
11.56251,164.567350859
11.61134,160.047227501
11.66017,155.753291187
11.709,151.670030681
11.75782,147.784014901
11.85548,140.548923213
11.95313,133.958008977
12.02149,129.685036899
12.08985,125.665993242
12.15821,121.880286398
12.22657,118.309257929
12.29493,114.936185546
12.36329,111.745898092
12.43165,108.724763526
12.5,105.860810935
12.60743,101.649486344
12.71485,97.759473839
12.82227,94.156821898
12.92969,90.812341369
13.03712,87.700274365
13.14454,84.798841295
13.25196,82.088099723
13.35938,79.550653404
13.45216,77.486690015
13.54493,75.533781708
13.63771,73.691696412
13.73048,71.931793274
13.82326,70.259058564
13.91603,68.66341562
14.0088,67.147162549
14.10157,65.698924616
14.19435,64.316908688
14.28712,62.99802754
14.37989,61.734432682
14.47266,60.52768118
14.65821,58.260500728
14.84375,56.174184715
15.0,54.542652996
15.10743,53.481950742
15.21485,52.466465005
15.42969,50.561371459
15.64454,48.808068154
15.85938,47.1904220898
16.07423,45.6921372948
16.28907,44.3020120857
16.50391,43.0085467897
16.71875,41.8017768302
16.91407,40.7735194386
17.10938,39.8048259363
17.30469,38.8904710341
17.5,38.0262534974
17.65625,37.3683736277
17.8125,36.7381840323
17.96875,36.1340006203
18.125,35.5559103816
18.4375,34.4655408238
18.75,33.4551461511
19.0625,32.5177465956
19.375,31.6457114738
19.6875,30.8324063589
20.0,30.071615353
20.32227,29.3376981619
20.64454,28.6497230438
20.96681,28.0035940074
21.28907,27.3960815029
21.61134,26.822642937
21.9336,26.2814042203
22.25587,25.7693065238
22.57813,25.2836591366
22.88575,24.8454345166
23.19337,24.4263456319
23.50099,24.0276417093
23.8086,23.6430524408
24.11622,23.2782135978
24.42384,22.9291774439
24.73146,22.5918157483
25.03907,22.2709160495
25.65431,21.6636377698
26.26954,21.103458949
26.57716,20.8367089143
26.88477,20.581466698
27.5,20.0940141898
28.14454,19.6187298415
28.46681,19.3915411896
28.78907,19.1728278552
29.4336,18.7541896598
30.07813,18.3608638922
30.72266,17.9883054294
31.36719,17.636132154
32.01172,17.3016310948
32.65625,16.9825281939
33.24219,16.7055481232
33.82813,16.4393458002
34.41407,16.1827104968
35.0,15.9350683007
35.9375,15.5558282221
36.875,15.1946745747
37.8125,14.8487843069
38.75,14.5155577769
39.6875,14.1929330582
40.625,13.8787577276
41.5625,13.5710283689
42.5,13.267750072
43.4375,12.9669394332
44.375,12.666556653
44.84375,12.5158713125
45.3125,12.3644687447
45.89844,12.1737013647
46.48438,11.9807261056
47.07032,11.7849450733
47.65625,11.5855953824
48.24219,11.3817232522
48.82813,11.1725650965
49.41407,10.9573325328
50.0,10.7347966931
50.48654,10.5434208568
50.97307,10.3452298275
51.45961,10.1394615321
51.70288,10.03353023
51.94614,9.92513200667
52.43268,9.70098060093
52.67595,9.58453654514
52.91921,9.46555237782
53.16248,9.34314603148
53.40575,9.21799888549
53.64902,9.08875129328
53.89228,8.95564495153
54.17396,8.79638321089
54.45564,8.63120562004
54.73732,8.45963711224
55.01899,8.2811765264
55.30067,8.0952627086
55.58234,7.90130501371
55.86402,7.69864990746
56.14569,7.48662226847
56.38896,7.29538216964
56.63223,7.09609673991
56.8755,6.8882539683
56.99713,6.7809658118
57.11876,6.6713406619
57.2404,6.5593083361
57.36203,6.444828052
57.48367,6.3278145322
57.6053,6.2082588958
57.72694,6.0861649587
57.84857,5.9615255468
57.9702,5.8340765215
58.09183,5.7038190167
58.23267,5.5495752259
58.37351,5.3917146107
58.51435,5.2303166542
58.65519,5.0655253525
58.79603,4.897568618
58.93687,4.7267802819
59.07771,4.5536372986
59.21854,4.3788125496
59.35938,4.2031833542
59.4298,4.1154381555
59.50022,4.0279824714
59.57064,3.9410343428
59.64106,3.8548458148
59.71148,3.7697109371
59.7819,3.6859657649
59.85232,3.6040023591
59.92274,3.5242727875
59.99316,3.4473001255
60.06358,3.3736894566
60.134,3.304126872
60.20442,3.2393894696
60.27484,3.1803763587
60.34525,3.1281946701
60.40607,3.0896554897
60.46689,3.0582456175
60.52771,3.0350831793
60.58852,3.0214147031
60.64934,3.0186531428
60.67975,3.0218712565
60.71016,3.0284617636
60.74057,3.0386779897
60.77098,3.0527976622
60.80139,3.0711194105
60.83179,3.0939557606
60.8542,3.1138867527
60.8766,3.1365978008
60.89901,3.1622678309
60.92141,3.1910370467
60.94382,3.2231070763
60.96622,3.2586325243
60.98863,3.2978432212
61.01103,3.3409117727
61.02864,3.3776339635
61.04624,3.4169768542
61.06385,3.4591039796
61.08145,3.5040924259
61.09906,3.5521229295
61.11666,3.6032796471
61.13427,3.6577639767
61.15187,3.7156679353
61.16468,3.7600715709
61.17748,3.8064133302
61.19029,3.8548320059
61.20309,3.9053220163
61.2207,3.9783623745
61.2383,4.0556793637
61.25591,4.1375643698
61.27351,4.2241433812
61.28232,4.2693330298
61.29112,4.3157421367
61.29992,4.3634540443
61.30872,4.4124979752
61.31753,4.462965743
61.32633,4.514774839
61.33513,4.568016376
61.34393,4.622724957
61.35274,4.679000897
61.36154,4.736754575
61.37034,4.796085606
61.37914,4.857033594
61.38795,4.919711753
61.39675,4.984017162
61.40555,5.050063738
61.41435,5.117894182
61.42316,5.187634713
61.43196,5.259172807
61.44076,5.332633181
61.44956,5.408067239
61.45836,5.485522585
61.46716,5.565053323
61.47596,5.646711157
61.48476,5.730552592
61.49357,5.816732445
61.50237,5.905114093
61.51117,5.995853255
61.51997,6.089013435
61.52878,6.184767954
61.53758,6.282964286
61.54638,6.383779251
61.55518,6.487281554
61.56399,6.593667119
61.57279,6.702767716
61.58159,6.814779369
61.59039,6.929782483
61.5992,7.047993083
61.608,7.169229038
61.6256,7.421522795
61.64321,7.687681746
61.66081,7.96818491
61.67842,8.264184387
61.69602,8.5762362
61.71363,8.905644462
61.73123,9.2530552
61.74884,9.619953539
61.76644,10.007091514
61.78405,10.416163264
61.80165,10.848049832
61.81926,11.304686372
61.83686,11.787112938
61.85447,12.297549704
61.87207,12.837221733
61.88968,13.408689223
61.90728,14.013404252
61.92489,14.654327042
61.9425,15.333583728
61.96011,16.053846489
61.97771,16.817550477
61.99532,17.628708984
62.01292,18.48982415
62.03053,19.405587313
62.04813,20.379016644
62.06574,21.415648534
62.08334,22.519153193
62.10095,23.696107078
62.11855,24.950975448
62.13616,26.291599838
62.15376,27.723540569
62.17136,29.255288202
62.18896,30.895443281
62.20657,32.654576491
62.22417,34.541278335
62.24178,36.569479722
62.25938,38.750001286
62.27699,41.100034135
62.29459,43.633389075
62.3122,46.371487466
62.3298,49.332100348
62.34741,52.542279413
62.36501,56.025206014
62.38262,59.815482286
62.40022,63.943820013
62.41783,68.455161937
62.43543,73.390880447
62.44424,76.038365929
62.45304,78.810529128
62.46184,81.718450728
62.47064,84.770981248
62.47945,87.981451504
62.48825,91.353071606
62.49705,94.900722456
62.50585,98.636894779
62.51466,102.579849668
62.52346,106.735507381
62.53226,111.124679155
62.54106,115.765526029
62.54987,120.68382952
62.55867,125.89070017
62.56747,131.41629973
62.57627,137.28828976
62.58508,143.54493248
62.59388,150.20682892
62.60268,157.32003173
62.61148,164.92884337
62.62029,173.09328724
62.62909,181.85189533
62.63789,191.27900182
62.64669,201.44931081
62.6555,212.46130778
62.6643,224.38861658
62.6731,237.35627408
62.6819,251.49464736
62.69071,266.97206562
62.69951,283.92666607
62.70831,302.57434043
62.71711,323.14421094
62.72591,345.89931165
62.73031,358.18892701
62.73471,371.14127861
62.73911,384.80076879
62.74351,399.21480009
62.74791,414.43407516
62.75231,430.51259687
62.75672,447.5472705
62.76112,465.52229486
62.76552,484.53987551
62.76992,504.66871605
62.77432,525.98172031
62.77872,548.55599232
62.78312,572.47273633
62.78752,597.81765683
62.79193,624.74416202
62.79633,653.22495004
62.80073,683.41912939
62.80513,715.43080548
62.80953,749.36888395
62.81393,785.34717071
62.81833,823.48387185
62.82273,863.90169372
62.82714,906.82814837
62.83154,952.20013189
62.83594,1000.24765644
62.84034,1051.10992915
62.84474,1104.92965732
62.84914,1161.85234839
62.85354,1222.02620993
62.85794,1285.60184958
62.86235,1352.88798352
62.86675,1423.73300301
62.87115,1498.43722383
62.87555,1577.15525367
62.87995,1660.0372001
62.88435,1747.2335706
62.88875,1838.8890725
62.89315,1935.1474127
62.89756,2036.3794106
62.90196,2142.2583481
62.90636,2253.129443
62.91076,2369.107601
62.91517,2490.5803418
62.91957,2617.0883406
62.92397,2748.9818154
62.92837,2886.328569
62.93718,3177.9110385
62.94598,3491.3752197
62.95478,3826.9314188
62.96358,4184.1192064
62.97478,4668.6265846
62.98598,5184.0313907
62.99718,5726.4275104
63.00838,6290.6906673
63.04359,8129.8579799
63.0612,9026.1984713
63.07,9451.6879232
