Ag109,Ag109
E_eV,Sig_b
338.2065,6.1496639
338.3021,6.1452579
338.3977,6.1418247
338.4933,6.1397513
338.5889,6.1396828
338.6367,6.1407162
338.6845,6.1427072
338.7323,6.1459104
338.7801,6.1506515
338.8279,6.1573465
338.8757,6.1665149
338.9235,6.1788036
338.9713,6.195004
339.0042,6.2089127
339.0371,6.2254745
339.07,6.2450806
339.1028,6.268087
339.1357,6.2950961
339.1685,6.3264366
339.2014,6.3628172
339.2342,6.4045484
339.2671,6.4524267
339.3,6.5068653
339.3329,6.5683749
339.3657,6.6372039
339.3986,6.7141774
339.415,6.7556191
339.4314,6.7991485
339.4479,6.8450746
339.4643,6.892855
339.4807,6.942769
339.4971,6.994814
339.53,7.105586
339.5629,7.224637
339.5958,7.351541
339.6286,7.485247
339.6615,7.625721
339.6943,7.771049
339.76,8.072672
339.8317,8.404978
339.8676,8.56666
339.9034,8.721211
339.9542,8.923709
339.9796,9.015446
340.005,9.099615
340.0379,9.195999
340.0707,9.276351
340.1022,9.337387
340.1337,9.381573
340.1669,9.409067
340.2,9.416454
340.2332,9.4036
340.2663,9.370778
340.2956,9.325498
340.3248,9.265846
340.3545,9.19113
340.3841,9.103602
340.4097,9.018299
340.4353,8.924982
340.4609,8.82456
340.4865,8.717993
340.5216,8.563692
340.5566,8.402735
340.6266,8.069595
340.6913,7.761756
340.7237,7.611822
340.756,7.466953
340.7884,7.327359
340.8207,7.194794
340.853,7.069512
340.8853,6.952007
340.9177,6.842261
340.95,6.7410951
340.9824,6.6478711
341.0147,6.5630257
341.0471,6.4857788
341.0794,6.4162662
341.1117,6.353829
341.144,6.298009
341.1764,6.2481723
341.2087,6.2041168
341.2411,6.1650581
341.2734,6.130736
341.3058,6.1004514
341.3381,6.0739314
341.3704,6.050646
341.4027,6.0301996
341.4405,6.0093928
341.4782,5.9915034
341.5159,5.9760225
341.5536,5.9625578
341.5914,5.9507447
341.6291,5.9403613
341.6668,5.9311352
341.7045,5.92287
341.78,5.9085674
341.8554,5.896497
341.9308,5.885973
342.0062,5.8765567
342.0817,5.867945
342.1571,5.8599643
342.308,5.8453539
342.4589,5.83204363
342.6098,5.81965713
342.7607,5.80796337
342.9116,5.79680979
343.0625,5.78609221
343.2134,5.77573354
343.5152,5.75587261
343.817,5.7369048
344.1188,5.71863603
344.4205,5.70095136
344.7008,5.68496711
344.981,5.66936963
345.5415,5.63918566
346.102,5.610196
346.6624,5.58220109
347.2229,5.5551256
347.7833,5.52893739
348.3438,5.50367573
348.624,5.49146184
348.9042,5.47958194
349.2491,5.46558403
349.4216,5.45897563
349.594,5.45281254
349.7665,5.44743338
349.8527,5.44527258
349.9389,5.44370376
350.0252,5.44303737
350.1114,5.44374522
350.1976,5.44650221
350.2407,5.4489295
350.2838,5.45223865
350.327,5.45659673
350.3701,5.4621551
350.4132,5.4691029
350.4563,5.4776242
350.4994,5.4879023
350.5425,5.5001088
350.5856,5.514393
350.6287,5.5308706
350.6719,5.5496555
350.715,5.5706719
350.7581,5.5938949
350.8012,5.6191787
350.8443,5.6462847
350.8874,5.6748778
350.9736,5.7347043
351.0329,5.7759749
351.0922,5.8153421
351.1515,5.8509317
351.1812,5.8667511
351.2108,5.8808916
351.2403,5.8931687
351.2698,5.9034505
351.2993,5.9115838
351.3287,5.9174208
351.3644,5.921328
351.4,5.9216491
351.4408,5.9175842
351.4815,5.9088798
351.5073,5.9010381
351.533,5.8915173
351.5588,5.8803331
351.5845,5.8676786
351.6146,5.8510953
351.6446,5.8328759
351.6746,5.8131924
351.7046,5.7922814
351.7646,5.747755
351.8246,5.7012335
351.9018,5.641349
351.9404,5.6123466
351.979,5.5844263
352.0176,5.5578558
352.0562,5.5328395
352.0948,5.5095198
352.1333,5.488039
352.1719,5.4683177
352.2105,5.4504046
352.2491,5.4342513
352.2877,5.4197787
352.3263,5.4068846
352.3649,5.3954499
352.4035,5.3853478
352.442,5.37646806
352.4849,5.36781945
352.5278,5.36031773
352.5707,5.35379728
352.6135,5.34812205
352.6993,5.33872164
352.785,5.33126001
352.8708,5.32508147
352.9565,5.31976066
353.128,5.31059856
353.2824,5.30326725
353.4367,5.2963965
353.7454,5.28340162
354.0541,5.27098746
354.3628,5.25892342
354.6715,5.24709387
354.9802,5.23543384
355.5976,5.21250161
356.215,5.18995819
356.8324,5.16771587
358.0672,5.12385863
359.302,5.0805225
360.5368,5.03744868
361.7716,4.99436627
363.0064,4.9510079
363.6238,4.92914206
364.2412,4.90709546
364.8586,4.88484061
365.476,4.8623445
366.0934,4.83958142
366.7108,4.81644928
367.3282,4.79291984
367.9456,4.76894646
368.7002,4.73896279
369.4548,4.70811672
370.2094,4.67628136
370.964,4.64331298
371.3413,4.62635263
371.7186,4.60904608
372.0959,4.59136946
372.4732,4.5732968
372.8505,4.55480029
373.2278,4.53584966
373.6051,4.51641519
373.9824,4.49646533
374.394,4.47408247
374.8056,4.45099455
375.2172,4.4271219
375.6288,4.4024047
376.0404,4.3767848
376.452,4.3501943
376.8636,4.3225546
377.2752,4.2937839
377.6354,4.2676105
377.9955,4.2404504
378.1756,4.2264741
378.3557,4.212227
378.5358,4.1977017
378.7158,4.1828974
378.8959,4.1677932
379.076,4.152389
379.2561,4.1366816
379.4361,4.120675
379.6162,4.1043503
379.7963,4.0877136
379.9764,4.070768
380.1564,4.053525
380.3451,4.0351278
380.5337,4.0164271
380.7224,3.9974276
380.911,3.9781838
381.0997,3.9587246
381.2883,3.9391387
381.477,3.9194926
381.6656,3.8999281
381.8543,3.8805847
381.9486,3.8710686
382.0429,3.8616965
382.1373,3.8524948
382.2316,3.8435269
382.3259,3.8348355
382.4202,3.8264773
382.5146,3.8185122
382.6089,3.8110386
382.7032,3.8041388
382.7975,3.7979209
382.8919,3.7925078
382.9862,3.7880598
383.0805,3.7847475
383.1748,3.7827804
383.2692,3.7824068
383.3635,3.7839245
383.4578,3.7876858
383.5521,3.7941189
383.6465,3.803751
383.7408,3.817192
383.8351,3.835222
383.9294,3.858796
383.9766,3.873039
384.0238,3.889142
384.071,3.907303
384.1181,3.927703
384.1653,3.950683
384.2124,3.976438
384.2596,4.005409
384.3067,4.037861
384.3539,4.074376
384.4011,4.115409
384.4483,4.161573
384.4954,4.213482
384.5426,4.27223
384.5897,4.338618
384.6369,4.414221
384.684,4.500311
384.7119,4.55711
384.7398,4.618819
384.7677,4.686001
384.7955,4.759034
384.8234,4.83919
384.8513,4.927089
384.8792,5.023734
384.907,5.12989
384.9349,5.247667
384.9628,5.37827
384.9907,5.523513
385.0185,5.684887
385.0464,5.865981
385.0742,6.068286
385.1021,6.296488
385.1299,6.552653
385.1535,6.795801
385.1771,7.065622
385.2007,7.365391
385.2243,7.698759
385.2479,8.069783
385.2715,8.482967
385.2951,8.943281
385.3186,9.453914
385.3422,10.025203
385.3658,10.661667
385.3894,11.370467
385.4129,12.155851
385.4247,12.582751
385.4365,13.032867
385.4483,13.50734
385.4601,14.007359
385.4719,14.534157
385.4837,15.089005
385.4955,15.673186
385.5072,16.282708
385.5276,17.421668
385.548,18.663816
385.5684,20.01683
385.5887,21.481131
385.6091,23.079305
385.6295,24.812809
385.6499,26.690189
385.6702,28.709723
385.6906,30.89995
385.711,33.259919
385.7314,35.79815
385.7517,38.509127
385.7721,41.427558
385.7924,44.532378
385.8128,47.861297
385.8331,51.388125
385.8503,54.54791
385.8674,57.84849
385.8846,61.33102
385.9017,64.95699
385.9178,68.52136
385.9339,72.23235
385.95,76.09012
385.966,80.06893
385.9821,84.21754
385.9982,88.5099
386.0143,92.94375
386.0303,97.48731
386.0539,104.43097
386.0775,111.64989
386.1011,119.12616
386.1246,126.80516
386.1482,134.72736
386.1718,142.83178
386.219,159.45564
386.2662,176.38013
386.3133,193.22612
386.3605,209.68583
386.4076,225.28818
386.4591,240.92743
386.5062,253.50558
386.5298,259.06852
386.5534,264.08191
386.577,268.50822
386.6006,272.31407
386.6355,276.7452
386.6703,279.67893
386.7,280.97445
386.7119,281.17739
386.7506,280.58515
386.7893,278.09872
386.8154,275.38171
386.8414,271.87451
386.8668,267.71114
386.8921,262.87994
386.9164,257.63852
386.9406,251.87762
386.989,238.92616
387.0397,223.68817
387.0904,207.22484
387.1458,188.4158
387.2011,169.37992
387.2519,152.13483
387.3026,135.52747
387.328,127.52826
387.3534,119.78432
387.3788,112.32071
387.4041,105.18553
387.4295,98.33838
387.4549,91.81991
387.4803,85.63799
387.5056,79.81905
387.531,74.31781
387.5563,69.17526
387.5817,64.34564
387.607,59.85959
387.6278,56.40745
387.6486,53.16178
387.6694,50.11585
387.6901,47.27564
387.7109,44.60604
387.7316,42.12477
387.7524,39.79968
387.7731,37.64483
387.7939,35.63099
387.8146,33.76923
387.8354,32.03327
387.8561,30.4317
387.8769,28.94109
387.8976,27.56806
387.9184,26.29189
387.9391,25.11772
387.9518,24.44171
387.9645,23.79761
387.9772,23.18395
387.9899,22.59932
388.0026,22.04234
388.0153,21.51169
388.0406,20.528044
388.066,19.630992
388.0914,18.815734
388.1168,18.074144
388.1421,17.401297
388.1675,16.785127
388.1929,16.222289
388.2183,15.707218
388.2436,15.236726
388.269,14.802609
388.2943,14.404311
388.3197,14.035109
388.345,13.694743
388.3773,13.295489
388.4096,12.931106
388.4419,12.597204
388.4742,12.290025
388.5065,12.006349
388.5388,11.74342
388.5711,11.498875
388.6033,11.271375
388.6356,11.057769
388.6679,10.857288
388.7002,10.66864
388.7325,10.490701
388.7648,10.322496
388.7971,10.163171
388.8294,10.011978
388.8616,9.868693
388.9124,9.656363
388.9631,9.459515
389.0139,9.27573
389.0646,9.10434
389.1154,8.943475
389.1661,8.792743
389.2168,8.650925
389.2675,8.517238
389.3183,8.390753
389.369,8.271356
389.4198,8.158034
389.4705,8.050755
389.5213,7.948661
389.572,7.85177
389.6734,7.671646
389.7749,7.507702
389.8764,7.35832
389.9779,7.222201
390.0793,7.0987189
390.1301,7.0415006
390.1808,6.9875544
390.2316,6.9367919
390.2823,6.8896001
390.3331,6.8460519
390.3838,6.8066463
390.4345,6.7716958
390.4852,6.741668
390.5314,6.7190364
390.5775,6.7013851
390.6236,6.6890944
390.6697,6.6825847
390.7159,6.6822459
390.762,6.6883971
390.8081,6.7012447
390.8542,6.720865
390.8981,6.74576
390.9419,6.77638
390.9857,6.812334
391.0295,6.852977
391.1172,6.944816
391.2048,7.042466
391.2786,7.120705
391.3155,7.155838
391.3524,7.187003
391.4032,7.221688
391.4539,7.244788
391.4887,7.252992
391.5235,7.254393
391.5567,7.249053
391.5898,7.237026
391.6,7.231953
391.6332,7.210971
391.6663,7.183301
391.6984,7.150183
391.7304,7.111258
391.7792,7.041312
391.8279,6.960136
391.8767,6.869248
391.9254,6.771107
391.9985,6.614676
392.0716,6.453869
392.1447,6.295436
392.1812,6.219002
392.2177,6.145115
392.2634,6.0568766
392.3091,5.9739933
392.3548,5.8968859
392.4005,5.8257573
392.4462,5.760619
392.4919,5.7013189
392.5376,5.6475793
392.5832,5.59913
392.6289,5.5553257
392.6746,5.5158096
392.7203,5.4801029
392.766,5.4477386
392.8117,5.4182701
392.8574,5.3912844
392.9031,5.3664094
392.9487,5.3433649
392.9975,5.3203466
393.0462,5.2987802
393.1436,5.2589165
393.2167,5.2311574
393.2898,5.2047652
393.436,5.1549741
393.5822,5.1080785
393.7284,5.0633696
393.8746,5.020493
394.0208,4.9792767
394.167,4.9396532
394.3131,4.9016591
394.4471,4.8682971
394.5811,4.8364921
394.7151,4.8064509
394.8491,4.7784803
394.9161,4.7654004
394.9831,4.7530129
395.0501,4.7414003
395.1171,4.7306597
395.1841,4.7209076
395.2511,4.7122824
395.3181,4.7049475
395.3851,4.6991042
395.4704,4.6942071
395.5557,4.6927488
395.641,4.695551
395.6837,4.698883
395.7263,4.70371
395.769,4.71026
395.8116,4.718743
395.8543,4.72949
395.8969,4.742807
395.9396,4.759186
395.9822,4.779088
396.0248,4.80321
396.0674,4.832381
396.101,4.859629
396.1345,4.891195
396.168,4.927906
396.2015,4.970673
396.235,5.02059
396.2685,5.07898
396.302,5.147428
396.3355,5.227843
396.369,5.322507
396.4025,5.434145
396.4193,5.497514
396.436,5.565992
396.4528,5.640898
396.4695,5.721879
396.4863,5.810492
396.503,5.906312
396.5198,6.011176
396.5365,6.124568
396.5533,6.248648
396.57,6.382787
396.5868,6.529514
396.6035,6.688062
396.6249,6.911409
396.6462,7.158398
396.6675,7.432544
396.6888,7.736569
396.7101,8.073403
396.7314,8.446183
396.7527,8.858263
396.774,9.313205
396.7954,9.817252
396.8167,10.369689
396.838,10.976932
396.8593,11.64334
396.8806,12.37344
396.9019,13.17191
396.9232,14.043539
396.9445,14.993237
396.9613,15.800608
396.9781,16.662064
396.9949,17.580053
397.0116,18.550998
397.0284,19.588899
397.0451,20.68373
397.0619,21.850836
397.0786,23.078492
397.0954,24.383474
397.1121,25.752169
397.1289,27.20276
397.1456,28.719613
397.1624,30.3223
397.1791,31.992989
397.1959,33.752657
397.2126,35.581074
397.2385,38.573969
397.2644,41.758043
397.2903,45.131575
397.3162,48.690747
397.3421,52.429483
397.368,56.33936
397.3939,60.409425
397.4197,64.60964
397.4532,70.254252
397.4867,76.07608
397.5202,82.02697
397.5536,88.03416
397.6207,100.07836
397.6724,109.0548
397.7059,114.59187
397.7394,119.82303
397.7729,124.67655
397.8065,129.09641
397.8399,132.98134
397.8734,136.31128
397.9069,139.02385
397.9444,141.27841
397.9722,142.39262
398.0,143.01958
398.0203,143.16622
398.0507,142.89428
398.081,142.0421
398.1141,140.46397
398.1471,138.24456
398.1801,135.41655
398.2131,132.02539
398.2462,128.11104
398.2792,123.75607
398.3077,119.68006
398.3362,115.35703
398.3932,106.14497
398.4593,94.90306
398.5253,83.56545
398.5643,76.99709
398.6033,70.62378
398.6423,64.51076
398.6813,58.71056
398.7144,54.06328
398.7474,49.7005
398.7804,45.61919
398.7969,43.68612
398.8134,41.82524
398.8299,40.03651
398.8464,38.31964
398.8629,36.6741
398.8794,35.0991
398.8959,33.59364
398.9124,32.15656
398.9289,30.78651
398.9454,29.48197
398.9634,28.13163
398.9814,26.85505
398.9994,25.6498
399.0174,24.51335
399.0354,23.4431
399.0534,22.43638
399.0714,21.490476
399.0894,20.602649
399.1074,19.770161
399.1254,18.990311
399.1434,18.260388
399.1614,17.577746
399.1794,16.939787
399.1974,16.343978
399.2154,15.787854
399.2334,15.269033
399.25,14.821642
399.2665,14.404731
399.283,14.013877
399.2995,13.647509
399.316,13.304122
399.3325,12.982281
399.349,12.680619
399.3655,12.397836
399.382,12.1327
399.3985,11.884046
399.415,11.650772
399.4315,11.431841
399.448,11.226276
399.4645,11.033159
399.481,10.85163
399.4975,10.680882
399.5141,10.519218
399.5306,10.367878
399.5471,10.225205
399.5636,10.090588
399.5966,9.843288
399.6296,9.62191
399.6626,9.422954
399.6956,9.243428
399.7286,9.080772
399.7616,8.932811
399.8067,8.751048
399.8517,8.589748
399.8967,8.445379
399.9417,8.31546
399.9868,8.19775
400.0318,8.091165
400.0768,7.99413
400.1218,7.905584
400.1669,7.824486
400.2119,7.750474
400.2569,7.682761
400.3019,7.620846
400.3919,7.512782
400.4819,7.423624
400.5779,7.347229
400.674,7.288518
400.77,7.246557
400.866,7.220686
400.962,7.210714
401.0581,7.216844
401.1541,7.239618
401.2501,7.279974
401.3461,7.339275
401.4482,7.42521
401.4992,7.477826
401.5502,7.537473
401.6013,7.604801
401.6523,7.680123
401.7033,7.764227
401.7543,7.857862
401.8054,7.962108
401.8564,8.077542
401.9074,8.205491
401.9584,8.347262
402.0094,8.504365
402.0604,8.678558
402.1114,8.871898
402.1624,9.086808
402.2285,9.402197
402.2615,9.577357
402.2945,9.765779
402.3275,9.968749
402.3605,10.187725
402.3935,10.42436
402.4265,10.680544
402.4595,10.958432
402.4925,11.260494
402.5255,11.589557
402.5585,11.948869
402.5915,12.342159
402.6245,12.773712
402.6575,13.248449
402.6905,13.77202
402.7206,14.297633
402.7506,14.872838
402.7806,15.505555
402.8106,16.20283
402.8407,16.975275
402.8707,17.826649
402.9007,18.769318
402.9307,19.814299
402.9608,20.977883
402.9908,22.265868
403.0208,23.69675
403.0508,25.28669
403.0808,27.05327
403.1108,29.01548
403.1408,31.19363
403.1708,33.60936
403.1873,35.04752
403.2038,36.56839
403.2203,38.17599
403.2368,39.87444
403.2533,41.6679
403.2698,43.5606
403.2863,45.55679
403.3028,47.66077
403.3193,49.87679
403.3358,52.20913
403.3523,54.66198
403.3688,57.23952
403.3853,59.94578
403.4018,62.7847
403.4183,65.76007
403.4348,68.87549
403.4514,72.15457
403.4679,75.56096
403.4844,79.11686
403.5009,82.82483
403.5339,90.70549
403.5669,99.21588
403.5999,108.36168
403.6329,118.1401
403.6659,128.53892
403.6989,139.53539
403.741,154.37654
403.783,169.99673
403.825,186.29899
403.867,203.11932
403.999,257.0041
404.065,282.7513
404.098,294.8551
404.131,306.2617
404.1632,316.5905
404.1953,325.9799
404.2274,334.3528
404.2595,341.6085
404.292,347.7268
404.3244,352.5206
404.3568,355.9514
404.3892,357.9774
404.4,358.3361
404.4109,358.5366
404.4461,358.0773
404.4812,355.9486
404.5163,352.1907
404.5514,346.8671
404.5832,340.7646
404.6149,333.552
404.6466,325.303
404.6783,316.1185
404.7105,305.9441
404.7426,295.0728
404.8069,271.6071
404.8712,246.71834
404.9355,221.35921
404.991,199.74846
405.0465,178.88452
405.0743,168.83402
405.102,159.1369
405.1298,149.75434
405.1575,140.77901
405.1897,130.83963
405.2218,121.47978
405.254,112.65344
405.2861,104.41952
405.3183,96.72347
405.3504,89.60359
405.3825,83.02024
405.4146,76.95415
405.4322,73.83967
405.4497,70.88624
405.4673,68.05584
405.4848,65.37622
405.5024,62.81217
405.5199,60.38822
405.5374,58.08475
405.5549,55.89707
405.5725,53.80893
405.59,51.83934
405.6075,49.97149
405.625,48.2008
405.6426,46.51343
405.6601,44.9241
405.6776,43.41866
405.6951,41.9929
405.7112,40.74807
405.7273,39.56415
405.7434,38.43816
405.7594,37.37371
405.7916,35.385356
405.8237,33.590604
405.8559,31.959036
405.888,30.483257
405.9202,29.138079
405.9523,27.917473
405.9845,26.800818
406.0166,25.783455
406.0488,24.84865
406.0809,23.992992
406.1131,23.202953
406.1452,22.476192
406.1774,21.801768
406.2095,21.178238
406.2417,20.596723
406.2738,20.056442
406.306,19.550168
406.3381,19.077635
406.3703,18.63288
406.4024,18.216019
406.4345,17.823285
406.4666,17.452586
406.4988,17.10104
406.5309,16.769167
406.5952,16.154472
406.6595,15.598472
406.7237,15.093782
406.7763,14.713174
406.8289,14.358889
406.8815,14.02827
406.9341,13.719062
406.9867,13.429233
407.0393,13.157057
407.0919,12.900984
407.1445,12.659634
407.1971,12.431803
407.2497,12.216407
407.3023,12.012464
407.3549,11.81911
407.4075,11.635562
407.4601,11.461087
407.5652,11.137189
407.6295,10.953724
407.6938,10.780334
407.7581,10.616227
407.8224,10.460695
407.8867,10.313098
407.951,10.172859
408.0795,9.9125922
408.2081,9.6758415
408.3367,9.459777
408.4653,9.26185
408.5938,9.0800418
408.6815,8.9641734
408.7692,8.8543741
408.8569,8.7501857
408.9445,8.6513047
409.0322,8.5571277
409.1198,8.4675282
409.2951,8.3004242
409.4705,8.1477234
409.6458,8.0077722
409.8211,7.8789485
409.9964,7.759967
410.125,7.6783009
410.2536,7.6009636
410.3822,7.5276163
410.5107,7.4580079
410.6393,7.3917524
410.7679,7.328658
410.8965,7.2684954
411.025,7.2111032
411.2822,7.1036719
411.5393,7.0051354
411.7964,6.914351
412.0535,6.8303919
412.2172,6.7801239
412.3808,6.7321516
412.5445,6.6862575
412.7081,6.6423516
413.0354,6.5598838
413.3626,6.4838518
413.6899,6.4133999
414.0172,6.3478291
414.3445,6.2865516
414.6717,6.2291221
414.9289,6.1864074
415.186,6.1456552
415.4432,6.1066729
415.7003,6.069347
415.9575,6.0335174
416.2146,5.9990912
416.4718,5.9659355
416.7289,5.9339758
416.9861,5.9030977
417.2432,5.8732432
417.7575,5.816252
418.2718,5.7624584
418.786,5.7113961
419.1601,5.6757174
419.5341,5.6411229
419.9081,5.6074696
420.2821,5.574633
420.6328,5.5444803
420.9834,5.5148599
421.3341,5.4856692
421.6847,5.456846
422.0354,5.4283034
422.2107,5.4141262
422.386,5.4000006
422.5614,5.3859112
422.7367,5.3718728
422.912,5.357873
423.0873,5.3439125
423.3094,5.3262881
423.5315,5.3087487
423.7536,5.2913279
423.9756,5.2740823
424.0867,5.2655396
424.1977,5.257079
424.3088,5.2487043
424.4198,5.2404504
424.5309,5.2323287
424.6419,5.2243858
424.7529,5.2166523
424.8639,5.2091772
424.9925,5.2009174
425.1211,5.1931982
425.2497,5.1861696
425.3782,5.1800275
425.5068,5.1750143
425.5711,5.1730327
425.6354,5.1714674
425.6997,5.170379
425.764,5.1698354
425.8283,5.1699184
425.8925,5.1707217
425.9802,5.1731933
426.0679,5.1775842
426.1556,5.1843597
426.1994,5.1888217
426.2432,5.1941239
426.2871,5.2003967
426.3309,5.2077421
426.3747,5.2163358
426.4185,5.2263671
426.4624,5.2380998
426.5062,5.2517673
426.55,5.2677467
426.5938,5.2864772
426.626,5.3023162
426.6581,5.3201407
426.6903,5.3403747
426.7224,5.3632604
426.7546,5.389378
426.7867,5.4190808
426.8188,5.4530542
426.8509,5.4920167
426.8831,5.536966
426.9152,5.588625
426.9474,5.648489
426.9795,5.71756
427.0117,5.79787
427.0278,5.842736
427.0438,5.890771
427.0599,5.942851
427.0759,5.998624
427.092,6.059103
427.108,6.123874
427.1314,6.227728
427.1548,6.34351
427.1782,6.472538
427.2015,6.615604
427.2249,6.775488
427.2483,6.953299
427.2717,7.150853
427.295,7.369114
427.3184,7.612033
427.3418,7.880935
427.3652,8.178164
427.3885,8.504716
427.4119,8.865969
427.4353,9.263278
427.4587,9.699428
427.482,10.175142
427.4981,10.529516
427.5142,10.905966
427.5303,11.305455
427.5463,11.726245
427.5624,12.174548
427.5785,12.648761
427.5946,13.149818
427.6106,13.675262
427.6267,14.232542
427.6428,14.819315
427.6589,15.436394
427.6749,16.080422
427.691,16.760158
427.7071,17.472329
427.7232,18.217513
427.7392,18.991273
427.7626,20.183334
427.786,21.448007
427.8094,22.785771
427.8327,24.190391
427.8561,25.673355
427.8795,27.227596
427.9029,28.851278
427.9262,30.534536
427.9642,33.413639
428.0022,36.442765
428.0402,39.59888
428.0781,42.84516
428.1424,48.48287
428.2067,54.11862
428.2651,59.05439
428.2943,61.40111
428.3235,63.63798
428.3557,65.9516
428.3879,68.07784
428.42,69.98498
428.4521,71.65619
428.4841,73.06641
428.5161,74.2034
428.5497,75.08755
428.5833,75.64262
428.6,75.79366
428.6112,75.84814
428.6476,75.76546
428.684,75.28874
428.7167,74.53249
428.7493,73.4816
428.7822,72.13633
428.815,70.53006
428.8478,68.68195
428.8806,66.61751
428.9105,64.57038
428.9404,62.38839
429.0001,57.71866
429.0658,52.27874
429.1315,46.74654
429.1703,43.52048
429.2091,40.37065
429.2479,37.32842
429.2867,34.4198
429.3196,32.07365
429.3524,29.85466
429.3853,27.7562
429.4181,25.79549
429.4346,24.85951
429.451,23.96275
429.4674,23.09939
429.4838,22.26925
429.5003,21.46734
429.5167,20.703
429.5331,19.970828
429.5495,19.270303
429.566,18.596832
429.5824,17.957915
429.5988,17.348656
429.6152,16.768288
429.6317,16.212718
429.6481,15.68783
429.6645,15.189298
429.6809,14.716226
429.6974,14.26504
429.7138,13.84028
429.7302,13.438208
429.7466,13.057894
429.7631,12.696281
429.7795,12.356827
429.7959,12.036367
429.8123,11.734008
429.8265,11.486152
429.8407,11.250648
429.8549,11.026948
429.8691,10.814521
429.8833,10.612845
429.8975,10.421416
429.9117,10.239741
429.9258,10.068528
429.94,9.904892
429.9542,9.749634
429.9684,9.602329
429.9825,9.463521
429.9967,9.33085
430.0109,9.204946
430.0251,9.085447
430.0392,8.972783
430.0534,8.865025
430.0676,8.762678
430.0818,8.66544
430.0959,8.573655
430.1243,8.402143
430.1526,8.247342
430.181,8.106348
430.2093,7.978543
430.2377,7.861582
430.266,7.755013
430.2989,7.642159
430.3317,7.5400035
430.3646,7.4465907
430.3974,7.3613449
430.4303,7.2827626
430.4631,7.2104785
430.496,7.143326
430.5288,7.081096
430.5617,7.0228746
430.5945,6.9685588
430.6274,6.9174252
430.6602,6.8694461
430.6931,6.8240349
430.7259,6.7812151
430.7915,6.702069
430.8453,6.6428052
430.899,6.5880368
430.9528,6.5370405
431.0065,6.4895714
431.0603,6.4450876
431.114,6.4034439
431.1677,6.3642889
431.2214,6.3273912
431.2752,6.2924869
431.3289,6.2595264
431.3827,6.2282317
431.4364,6.1985781
431.5439,6.1434862
431.6513,6.0934466
431.717,6.0649997
431.7827,6.0380289
431.9141,5.9880552
432.0455,5.942712
432.1768,5.9013737
432.3082,5.863438
432.4395,5.82852
432.5709,5.7961941
432.7022,5.7661971
432.8097,5.7431669
432.9172,5.7213777
433.0247,5.7007175
433.1322,5.6810881
433.3472,5.6445808
433.5621,5.6112779
433.7771,5.5806775
433.992,5.5524261
434.207,5.5261883
434.4219,5.50173047
434.7086,5.47148333
434.9952,5.44358636
435.2818,5.41769117
435.5684,5.39352217
435.855,5.37085811
436.1416,5.34951644
436.4282,5.32933738
436.7148,5.31018424
436.9537,5.29492251
437.1925,5.2802543
437.4314,5.26613154
437.6702,5.25253864
437.9091,5.23944562
438.1479,5.22685824
438.3867,5.21479308
438.6255,5.20331191
438.9122,5.19053345
439.0555,5.18476499
439.1988,5.17969903
439.3421,5.1758474
439.4138,5.17466815
439.4854,5.17423923
439.5571,5.17483209
439.6287,5.17680545
439.7004,5.18062274
439.772,5.18683509
439.8198,5.1926407
439.8676,5.2000242
439.9154,5.2092141
439.9631,5.2204152
440.0109,5.2338983
440.0587,5.2498499
440.1065,5.2684448
440.1542,5.2897664
440.202,5.31397
440.2498,5.341001
440.2976,5.3707551
440.3453,5.4029497
440.3931,5.437395
440.4408,5.4735004
440.5363,5.5486279
440.5961,5.5955067
440.6558,5.6402252
440.7155,5.6811213
440.7454,5.6996217
440.7752,5.7164689
440.8066,5.732286
440.8379,5.7458759
440.8693,5.7571393
440.9006,5.7658493
440.9427,5.773381
440.9847,5.7759239
441.0,5.7755924
441.0408,5.7714181
441.0816,5.7625116
441.1303,5.745909
441.179,5.7232386
441.2312,5.6929081
441.2833,5.6573331
441.3355,5.6174519
441.3876,5.5745627
441.5058,5.4718966
441.5649,5.4207877
441.624,5.3715868
441.6831,5.3253019
441.7422,5.282663
441.8013,5.2441242
441.8604,5.2098936
441.8952,5.191757
441.93,5.1750836
441.9648,5.1598241
441.9995,5.1459557
442.069,5.1219264
442.1385,5.1023352
442.2081,5.08646095
442.2776,5.07366302
442.3471,5.06329207
442.4166,5.05480723
442.4792,5.0484047
442.5418,5.04289888
442.667,5.03377384
442.7922,5.02624251
442.9173,5.01962816
443.1676,5.00780913
443.4179,4.9969424
443.6682,4.98658266
443.9185,4.97654602
444.4191,4.9570967
444.9197,4.93819464
445.4203,4.91965359
445.9209,4.90136334
446.4215,4.88325316
447.3671,4.84932905
448.3127,4.81554749
449.2583,4.78169961
450.2039,4.74758238
451.1495,4.71300951
451.6223,4.6955048
452.0951,4.67782007
452.5679,4.65991489
453.0407,4.64176773
453.5135,4.62335577
453.9862,4.6046574
454.5981,4.57997515
455.2099,4.55469946
455.8218,4.52875239
456.4336,4.50207138
457.0455,4.47457312
457.3514,4.46049694
457.6573,4.44618825
457.9633,4.43163397
458.2692,4.41683263
458.5751,4.40177136
458.881,4.38644569
459.2148,4.36941006
459.5485,4.35204494
459.8823,4.3343283
460.216,4.3162695
460.5498,4.2978626
460.8835,4.2791308
461.2172,4.2600923
461.5509,4.2407807
461.8569,4.2228795
