Gd155,Gd155
0.00012275,707220.042743
0.000126,698072.385693
0.00013,687288.733041
0.000134,676992.11409
0.000138,667147.126249
0.000142,657721.567228
0.000146,648686.634928
0.00015,640016.127469
0.000154,631686.04314
0.000158,623674.780401
0.00016325,613611.00346
0.0001685,604021.958389
0.00017375,594871.642639
0.000179,586127.453899
0.00018425,577760.49012
0.0001895,569744.249441
0.00019475,562054.930203
0.0002,554670.930884
0.000206375,546087.070825
0.00021275,537892.635916
0.000219125,530059.324177
0.0002255,522561.133829
0.000231875,515375.063281
0.00023825,508480.011103
0.000244625,501856.875976
0.000251,495488.356719
0.000259125,487715.57114
0.00026725,480300.807602
0.000275375,473217.564314
0.0002835,466441.839687
0.000291625,459952.03227
0.00029975,453728.640783
0.000307875,447753.964056
0.000316,442012.00103
0.00032625,435077.387292
0.0003365,428463.092125
0.00034675,422145.213988
0.000357,416102.251501
0.00036725,410315.003445
0.0003775,404765.968708
0.00038775,399439.146313
0.000398,394320.235337
0.00041075,388223.28762
0.0004235,382404.754934
0.00043625,376844.336018
0.000449,371523.429742
0.00046175,366425.335116
0.0004745,361535.051231
0.00048725,356838.877295
0.0005,352324.31255
0.000501,351977.6
0.0005050625,350579.649548
0.000509125,349198.499937
0.00051725,346485.503164
0.0005335,341247.418908
0.00054975,336244.546163
0.000566,331459.883957
0.00058225,326877.931442
0.0005985,322484.987847
0.00061475,318268.352473
0.000631,314216.624708
0.000651375,309353.474413
0.00067175,304714.634198
0.000692125,300283.503213
0.0007125,296045.080668
0.000732875,291985.865864
0.00075325,288093.658189
0.000773625,284357.257085
0.000794,280766.762051
0.00081975,276423.349937
0.0008455,272281.545992
0.00087125,268326.049498
0.000897,264543.659803
0.00092275,260921.976369
0.0009485,257450.098676
0.00097425,254118.026262
0.001,250916.758738
0.0010325,247050.079914
0.001065,243363.50762
0.0010975,239843.541296
0.00113,236478.080422
0.0011625,233256.324539
0.001195,230168.373235
0.0012275,227205.126162
0.00126,224358.682979
0.0013,221004.734755
0.00134,217803.891502
0.00138,214744.952788
0.00142,211817.918225
0.00146,209013.487482
0.0015,206323.660249
0.00154,203740.636256
0.00158,201257.815254
0.0016325,198140.69186
0.001685,195172.572787
0.0017375,192342.157664
0.00179,189639.046121
0.0018425,187054.337868
0.001895,184579.532625
0.0019475,182207.330153
0.002,179930.73023
0.00206375,177286.133477
0.0021275,174763.439874
0.00219125,172353.849172
0.002255,170049.261099
0.00231875,167842.175457
0.0023825,165726.192034
0.00244625,163695.310672
0.00251,161743.93121
0.00259125,159364.359917
0.0026725,157096.591215
0.00275375,154932.424873
0.002835,152864.16069
0.00291625,150885.098498
0.0029975,148989.038116
0.00307875,147170.579414
0.00316,145424.622242
0.0032625,143318.17831
0.003365,141311.536427
0.0034675,139396.996425
0.00357,137567.858143
0.0036725,135818.221421
0.003775,134142.486139
0.0038775,132535.752178
0.00398,130993.519426
0.0041075,129158.804644
0.004235,127410.291432
0.0043625,125741.67964
0.00449,124147.069158
0.0046175,122621.259867
0.004745,121159.651655
0.0048725,119757.744434
0.005,118411.838122
0.00501,118308.545512
0.005050625,117892.175561
0.00509125,117480.905701
0.0051725,116673.6662
0.005335,115116.888098
0.0054975,113632.211087
0.00566,112214.535055
0.0058225,110858.859894
0.005985,109560.885532
0.0061475,108316.811871
0.00631,107122.93885
0.00651375,105692.198868
0.0067175,104329.559656
0.00692125,103029.821125
0.007125,101788.483164
0.00732875,100601.245702
0.0075325,99464.3086511
0.00773625,98374.2619499
0.00794,97327.9555088
0.0081975,96063.8025174
0.008455,94859.7697461
0.0087125,93711.2170848
0.00897,92613.9544536
0.0092275,91564.1917525
0.009485,90558.5388914
0.0097425,89593.8858103
0.01,88667.4424093
0.0105275,86878.2743973
0.011055,85219.6142554
0.0115825,83675.2814537
0.01211,82231.6355321
0.0126375,80877.0560505
0.013165,79601.5925791
0.0136925,78396.6447077
0.01422,77254.7820664
0.01468,76305.4043953
0.01514,75395.2325742
0.0156,74520.8363832
0.01606,73679.1455922
0.01698,72083.1493603
0.0179,70588.1522186
0.01895,68985.4255567
0.02,67474.8774448
0.0206625,66562.1016637
0.021325,65676.4721127
0.02265,63975.3398806
0.023975,62351.9574485
0.0253,60791.0318466
0.0268,59084.3353944
0.02817032,57570.2717525
0.02954063,56091.0841806
0.03091094,54640.7318188
0.03228125,53214.784327
0.03365157,51810.0318753
0.03502188,50424.3552135
0.03639219,49056.4156218
0.0377625,47705.5148802
0.03929219,46217.4470083
0.04082188,44750.8170466
0.04235157,43306.4292248
0.04388125,41885.4681731
0.04541094,40489.2687815
0.04694063,39119.3361898
0.04847032,37777.1456583
0.05,36464.1625368
0.05012,36362.4423667
0.05052563,36019.9806863
0.05093125,35679.7058059
0.0517425,35005.7568851
0.053365,33684.8751236
0.0549875,32400.9632622
0.05661,31154.9472608
0.0582325,29947.5527595
0.059855,28779.3150382
0.0614775,27650.5390669
0.0631,26561.3394058
0.06450336,25651.1248248
0.06590672,24770.2957039
0.06731008,23918.584333
0.06871344,23095.6328322
0.0701168,22300.9931314
0.07152016,21534.1569706
0.07292352,20794.5458998
0.07432688,20081.5513091
0.07510869,19695.6474887
0.07589049,19317.6862583
0.0766723,18947.5377779
0.0774541,18585.0822375
0.07823591,18230.2097672
0.07901771,17882.7805168
0.07979952,17542.6646065
0.08058132,17209.7521662
0.08136313,16883.8932758
0.08214493,16564.9780555
0.08292674,16252.8665752
0.08370854,15947.438925
0.08449035,15648.5651647
0.08527215,15356.1153544
0.08605395,15069.9695541
0.08683575,14789.9978139
0.08765852,14501.8704736
0.08848129,14220.3077033
0.08930406,13945.1595231
0.09012682,13676.2759728
0.09094959,13413.5270526
0.09177235,13156.7627823
0.09259512,12905.8631521
0.09341788,12660.6781818
0.09424065,12421.0878516
0.09506341,12186.9621513
0.09588618,11958.1610711
0.09670894,11734.5746009
0.09753171,11516.0727107
0.09835447,11302.5353705
0.09917724,11093.8425603
0.1,10889.8842601
0.1008091,10693.8157499
0.1016182,10502.1115397
0.1024273,10314.6615595
0.1032363,10131.3758393
0.1048544,9776.85480903
0.1064725,9437.75809873
0.1080907,9113.32633845
0.1097088,8802.88819817
0.1113269,8505.7502879
0.112945,8221.27019764
0.1139451,8051.50438748
0.1149452,7886.20399732
0.1159453,7725.23394716
0.1169454,7568.466137
0.1179455,7415.77547685
0.1189456,7267.0398867
0.1199457,7122.14126655
0.1209457,6980.98055641
0.1219458,6843.41861627
0.1229459,6709.36337613
0.123946,6578.710756
0.124946,6451.37369588
0.1259461,6327.22905576
0.1269462,6206.19678565
0.1279463,6088.18679554
0.1289463,5973.12002544
0.1303471,5816.7048653
0.1317479,5665.65157517
0.1331487,5519.74292505
0.1345494,5378.78274493
0.1359502,5242.55378481
0.137351,5110.8748547
0.1387518,4983.56677459
0.1401525,4860.46436448
0.1419354,4709.58022435
0.1437182,4564.91121421
0.145501,4426.13895408
0.1472838,4292.97209395
0.1490666,4165.13529382
0.1508494,4042.36723369
0.1526322,3924.42359357
0.154415,3811.07109346
0.1563672,3691.95936334
0.1583194,3577.82768323
0.1602716,3468.42373313
0.1622238,3363.51417304
0.164176,3262.87470295
0.1661282,3166.29701287
0.1680804,3073.57982279
0.1700325,2984.53987272
0.171796,2907.11087266
0.1735594,2832.4123626
0.1753229,2760.31714254
0.1770863,2690.72307248
0.1788498,2623.51295242
0.1806132,2558.59565236
0.1823766,2495.8699923
0.18414,2435.24584224
0.1861225,2369.48913217
0.188105,2306.16072211
0.1900875,2245.14844205
0.19207,2186.34610199
0.1940525,2129.65552193
0.196035,2074.97955187
0.1980175,2022.23002182
0.2,1971.32177177
0.2021996,1916.89806172
0.2043992,1864.53926168
0.2065988,1814.15020164
0.2087983,1765.6417116
0.2109979,1718.92261156
0.2131975,1673.91276153
0.2153971,1630.53400149
0.2175966,1588.71519146
0.2197962,1548.38218143
0.2219958,1509.46985139
0.2241954,1471.91707136
0.2263949,1435.66572133
0.2285945,1400.6566713
0.2307941,1366.83883126
0.2329937,1334.16007123
0.2351932,1302.5753212
0.2382091,1260.95768116
0.2412249,1221.19423111
0.2442408,1183.17873108
0.2472566,1146.81396104
0.2502725,1112.007731
0.2532883,1078.67983097
0.2563042,1046.75009095
0.25932,1016.14835092
0.2621147,988.914780899
0.2649094,962.710780879
0.2677041,937.487330859
0.2704988,913.198210841
0.2732935,889.799410822
0.2760882,867.249830804
0.2788829,845.510570786
0.2816775,824.545540768
0.2844722,804.31855075
0.2872669,784.797810731
0.2900616,765.952140713
0.2928563,747.752470695
0.295651,730.171010677
0.2984457,713.18111066
0.3012404,696.757776642
0.304035,680.877260625
0.3077983,660.308395603
0.3115616,640.628029582
0.3153249,621.787021563
0.3190882,603.740241547
0.3228515,586.446168532
0.3266148,569.865989519
0.3303781,553.963096506
0.3341413,538.703385495
0.3376596,524.988999485
0.3411779,511.782415475
0.3446962,499.059660465
0.3482144,486.798664455
0.3517327,474.977556445
0.355251,463.576574435
0.3587693,452.577156425
0.3622875,441.961648415
0.3667654,428.978981402
0.3712432,416.55872239
0.375721,404.669766377
0.3801988,393.283011365
0.3846766,382.370762353
0.3891544,371.906926342
0.3936322,361.867717331
0.39811,352.231158322
0.4024881,343.179630313
0.4068662,334.477041306
0.4112443,326.1069303
0.4156224,318.053637294
0.4200005,310.301807288
0.4243786,302.837183283
0.4287567,295.646213277
0.4331348,288.716147272
0.4383089,280.846215265
0.443483,273.305767259
0.4486571,266.077735253
0.4538312,259.146154246
0.4590053,252.49586024
0.4641794,246.112295234
0.4693535,239.982301227
0.4745275,234.093227221
0.4808957,227.157540214
0.4872638,220.545567206
0.5,208.212197193
0.508185,200.870067187
0.51637,193.954056181
0.53274,181.256078172
0.54911,169.872934164
0.56548,159.652387155
0.58185,150.456439147
0.59822,142.160732138
0.61459,134.66090213
0.63096,127.870070123
0.6459911,122.183921118
0.6610221,116.961983114
0.6760531,112.162404111
0.6910841,107.747149108
0.7061152,103.680646105
0.7211462,99.9309841013
0.7361772,96.4699020981
0.7512082,93.2723430948
0.7662393,90.3162990916
0.7812703,87.5835480886
0.7963013,85.0572720861
0.8113323,82.7172610845
0.8263633,80.5465770833
0.8413943,78.5345610823
0.8714563,74.9458430802
0.9035923,71.679279078
0.9357282,68.9250460758
0.9678641,66.6204930736
1.0,64.7196360722
1.020229,63.7100650723
1.040458,62.830838073
1.060687,62.0773860737
1.080916,61.4447260745
1.121374,60.523131076
1.161832,60.0376730775
1.194342,59.9531440788
1.226852,60.1381340805
1.259362,60.5911760898
1.291871,61.3281091164
1.324381,62.3706041499
1.356891,63.7377261838
1.389401,65.4621132177
1.42191,67.5884252515
1.448032,69.6279852788
1.474153,72.004905306
1.500274,74.7695333332
1.526395,77.9857843605
1.552516,81.7359243886
1.565577,83.8431944043
1.578637,86.1245284224
1.591698,88.5967374437
1.604758,91.2798934682
1.617819,94.2010054949
1.630879,97.3916525229
1.646688,101.665921557
1.662497,106.459175592
1.678306,111.858485627
1.694114,117.973293661
1.709923,124.942891696
1.717827,128.801105713
1.725731,132.94229973
1.733636,137.396849748
1.74154,142.197249765
1.749444,147.382785782
1.757348,152.9978538
1.76669,160.25963082
1.776032,168.295437841
1.785374,177.227443861
1.794715,187.201973882
1.804057,198.399505902
1.813398,211.033846923
1.818069,217.971505933
1.82274,225.372519943
1.827411,233.279772953
1.832081,241.739076963
1.839986,257.472721981
1.843938,266.083331989
1.84789,275.246820998
1.851842,285.010632007
1.855794,295.427028015
1.859746,306.553402024
1.863698,318.452977033
1.867651,331.198508041
1.871603,344.85960605
1.875555,359.522515059
1.879507,375.278342067
1.883459,392.225554076
1.887411,410.470994085
1.891363,430.129081093
1.895315,451.321928102
1.89819,467.776738108
1.901064,485.156442115
1.905017,510.676823123
1.908969,538.184922132
1.912921,567.820444141
1.914897,583.475895145
1.916873,599.709804149
1.918849,616.535852154
1.920825,633.966326158
1.922801,652.012318162
1.924777,670.682825167
1.926753,689.984847171
1.928729,709.923086175
1.930705,730.49914418
1.932681,751.711825184
1.93586,787.161529191
1.939038,824.192560198
1.942217,862.757737205
1.945395,902.729552212
1.948574,943.993153219
1.951752,986.343663225
1.95493,1029.57407823
1.958108,1073.42124224
1.961757,1124.13201825
1.965406,1174.72719625
1.969055,1224.61757026
1.972704,1273.15741327
1.976353,1319.66446928
1.980002,1363.43195929
1.983651,1403.75062629
1.987299,1439.9256973
1.990475,1467.55005331
1.99365,1491.15989731
1.996825,1510.43046032
2.0,1525.08487633
2.004,1536.66175033
2.008,1540.33995434
2.01145,1537.12166035
2.0149,1528.07329835
2.01835,1513.38668736
2.0218,1493.35815437
2.02525,1468.36857037
2.0287,1438.87835938
2.03215,1405.40448538
2.0356,1368.50942439
2.040364,1313.0228224
2.045128,1253.68905441
2.049892,1192.01997541
2.054655,1129.42822342
2.059419,1067.12977343
2.064183,1006.18371644
2.068947,947.435913448
2.07371,891.537836456
2.078527,838.349149464
2.083344,788.808143473
2.088161,743.050952481
2.092977,701.099356489
2.097794,662.855868497
2.102611,628.181252506
2.107428,596.881343514
2.112244,568.741002522
2.115748,550.114922528
2.119251,532.948228534
2.122754,517.14603154
2.126257,502.621830546
2.12976,489.292388552
2.133263,477.078638559
2.136766,465.906094565
2.140269,455.705155571
2.147276,437.960614583
2.154282,423.387622595
2.161288,411.592006607
2.168294,402.246474619
2.175301,395.079003631
2.182307,389.868622643
2.189313,386.432420655
2.196319,384.623515667
2.203326,384.325223679
2.210332,385.446802691
2.217338,387.919683703
2.224344,391.695514715
2.231351,396.744746727
2.238357,403.05205174
2.245363,410.619499752
2.252369,419.463580764
2.262003,433.76847178
2.271637,450.672271797
2.281271,470.353995813
2.290904,493.04858783
2.300538,519.063579847
2.305355,533.430291855
2.310171,548.771377863
2.314988,565.154525872
2.319805,582.64416288
2.324622,601.315225888
2.329438,621.246536896
2.336445,652.693683909
2.343451,687.329008921
2.350457,725.530517933
2.35396,746.101852939
2.357463,767.733374945
2.360967,790.497625951
2.36447,814.452870957
2.367973,839.682317963
2.371476,866.269519969
2.374979,894.304536975
2.378482,923.885244981
2.381985,955.117549987
2.385488,988.116302993
2.390305,1036.608368
2.395122,1089.03631101
2.399939,1145.79838502
2.404755,1207.33121203
2.409572,1274.16175203
2.414389,1346.83862204
2.419206,1425.98875205
2.421614,1468.19866206
2.424022,1512.29421206
2.426431,1558.39427206
2.428839,1606.56615207
2.431248,1656.95717207
2.433656,1709.64380208
2.436065,1764.78764208
2.438473,1822.46933208
2.440882,1882.86777209
2.44329,1946.06778209
2.445699,2012.2615921
2.448107,2081.5391621
2.450516,2154.1060521
2.452924,2230.05137211
2.455333,2309.59296211
2.457741,2392.81806212
2.460149,2479.91229212
2.462557,2571.02889212
2.464966,2666.35571213
2.467374,2765.95699213
2.469783,2870.05217213
2.472191,2978.68231214
2.4746,3092.04887214
2.477008,3210.15654214
2.479416,3333.13085215
2.481824,3461.02845215
2.484233,3593.93551215
2.486641,3731.74340215
2.48905,3874.53340215
2.491458,4022.11480215
2.496275,4331.39781216
2.501091,4658.05016216
2.506491,5042.13552216
2.51189,5440.44454215
2.516274,5770.14032215
2.520658,6101.09497214
2.529425,6747.34710213
2.533809,7051.84530212
2.538192,7336.09650211
2.542576,7594.3498021
2.546959,7820.81750209
2.55222,8043.44530207
2.55748,8205.15460206
2.56011,8261.29320205
2.56274,8300.22400204
2.56537,8321.59280203
2.568,8325.20870202
2.571525,8302.18570201
2.57505,8247.640802
2.577915,8180.70260199
2.580779,8094.30590198
2.583643,7989.35750197
2.586507,7866.96340196
2.589371,7728.38700195
2.592235,7575.01620195
2.597963,7229.93410193
2.603691,6844.37100191
2.609419,6431.28570189
2.615147,6003.14330187
2.620875,5571.27550185
2.626569,5147.91260183
2.632262,4738.31403181
2.637956,4348.2098618
2.643649,3981.80878178
2.649343,3641.43689176
2.655036,3328.30312174
2.657883,3181.93648173
2.66073,3042.29609172
2.663577,2909.25669171
2.666423,2782.7009817
2.669312,2660.62096169
2.672201,2544.75846168
2.67509,2434.87672167
2.677979,2330.72660166
2.680868,2232.05267166
2.683757,2138.59526165
2.686646,2050.09654164
2.689535,1966.30159163
2.692424,1886.95843162
2.695313,1811.82405161
2.698202,1740.6644616
2.701091,1673.25073159
2.70398,1609.36897158
2.706869,1548.81137157
2.712647,1436.89697155
2.718425,1336.06709153
2.724203,1245.03905151
2.729981,1162.68095149
2.735759,1088.00060148
2.741537,1020.12673146
2.747315,958.296341437
2.753093,901.843581418
2.75887,850.1938714
2.763073,815.334401386
2.767275,782.572711372
2.771477,751.740801358
2.775679,722.693691344
2.779882,695.292641331
2.784084,669.430141317
2.788286,644.989011303
2.792488,621.868651289
2.800893,579.223971262
2.809297,540.856731234
2.817701,506.214591207
2.826105,474.834841179
2.831884,454.94264116
2.837662,436.297391141
2.84344,418.794971122
2.849218,402.344831103
2.854996,386.865181085
2.860774,372.281871066
2.866552,358.527651047
2.87233,345.541321028
2.878108,333.267141009
2.883886,321.65451099
2.895442,300.232120952
2.906998,280.948260914
2.918554,263.529190876
2.93011,247.743430838
2.941666,233.394240801
2.953222,220.314190763
2.964778,208.359610725
2.976334,197.406660687
2.98789,187.348210649
2.999446,178.090420611
3.011002,169.550870573
3.021976,162.039930537
3.032949,155.056760501
3.043923,148.551850466
3.054896,142.48413043
3.06587,136.815340394
3.076843,131.513710358
3.087816,126.548970322
3.098789,121.894750287
3.109763,117.526610252
3.120736,113.423530219
3.131709,109.565500188
3.142682,105.93482016
3.153656,102.515370135
3.164629,99.293640116
3.186575,93.3933200908
3.207834,88.3019120798
3.229092,83.7580860755
3.25035,79.7048390735
3.271608,76.096371072
3.292866,72.9015390706
3.314124,70.1055150692
3.335382,67.7085690678
3.35664,65.7254760664
3.371825,64.5799590655
3.387009,63.6832140645
3.402194,63.0666380635
3.417378,62.7761470625
3.428767,62.8106120618
3.440155,63.101628061
3.451543,63.6963850603
3.462931,64.6542050595
3.468626,65.2915290592
3.47432,66.0477440588
3.480014,66.9338950584
3.485708,67.9614940581
3.491402,69.1422610577
3.497096,70.4877520573
3.50279,72.008811057
3.508484,73.7148950566
3.517861,76.945373056
3.527238,80.7061480554
3.536615,84.9690230548
3.545992,89.6527240541
3.564746,99.6296370529
3.574123,104.429901052
3.5835,108.691780052
3.591625,111.694186051
3.595688,112.888190051
3.59975,113.847850051
3.603813,114.55541205
3.607875,114.99600705
3.611938,115.15935705
3.616,115.03927605
3.620063,114.634380049
3.624125,113.947981049
3.628188,112.987604049
3.63225,111.765582049
3.636313,110.297162048
3.640375,108.602510048
3.6485,104.623432047
3.656666,100.003242047
3.664831,94.9769000464
3.681161,84.5201830454
3.689326,79.4298980448
3.697491,74.5973710443
3.705656,70.0988010438
3.713821,65.9760420432
3.722613,61.9722010427
3.727009,60.1373510424
3.731404,58.4104330421
3.7358,56.7866590418
3.740195,55.2621200415
3.748986,52.488852041
3.757777,50.0481890404
3.766568,47.8978760398
3.775359,45.9984170392
3.78415,44.3143490387
3.792942,42.8145560381
3.801733,41.4728190375
3.810524,40.266392037
3.819315,39.1762810364
3.828106,38.1864650358
3.836897,37.2834610352
3.845688,36.4558920347
3.854479,35.6941320341
3.872062,34.336698033
3.889644,33.1598900318
3.907226,32.1264700308
3.924808,31.2092210299
3.938874,30.5451830296
3.952939,29.9341920297
3.98107,28.8449900321
4.002962,28.0980370365
4.024853,27.4228050427
4.046744,26.80834805
4.068635,26.2464970578
4.090526,25.7307860657
4.112417,25.2558640736
4.156199,24.4112990894
4.199982,23.6853911053
4.243764,23.0587901211
4.287546,22.517529137
4.331328,22.0521721528
4.36715,21.7231191658
4.402972,21.4349801788
4.438794,21.1836891917
4.474615,20.9681692047
4.510437,20.7873992177
4.546259,20.6402282306
4.582081,20.5257582436
4.617902,20.4433972566
4.665665,20.3830752738
4.713427,20.3795242911
4.761189,20.4337683084
4.808951,20.5475203257
4.856714,20.722163343
4.904476,20.9622673603
4.952238,21.2766423772
5.0,21.6716733918
5.049536,22.1749874012
5.099072,22.7844734064
5.148608,23.5153094106
5.198143,24.3867364148
5.222911,24.8824504169
5.247679,25.422759419
5.272447,26.0116374211
5.297215,26.6535554232
5.321983,27.3533944253
5.346751,28.1165234274
5.371519,28.9491084295
5.396286,29.8587134316
5.422715,30.9250164339
5.449144,32.1029304361
5.475573,33.4067924383
5.502001,34.8527074406
5.52843,36.4598904428
5.554858,38.2511064451
5.581287,40.2538824473
5.607715,42.5008964495
5.634144,45.0319064518
5.647359,46.4185734529
5.660573,47.894906454
5.673788,49.4688404551
5.687002,51.1486884563
5.700216,52.9440554574
5.71343,54.8655364585
5.726645,56.9250764596
5.739859,59.1355604607
5.753073,61.5119094619
5.766287,64.070799463
5.779502,66.8313674641
5.792716,69.8147954652
5.80593,73.0460344664
5.819144,76.5535174675
5.832359,80.3702704686
5.845573,84.5333614697
5.858787,89.0864764708
5.872001,94.079854472
5.885216,99.5723874731
5.89843,105.631715474
5.911644,112.338825475
5.924858,119.789416476
5.93567,126.517648477
5.946482,133.893432478
5.957294,142.002549479
5.968105,150.94495448
5.978917,160.841223481
5.989728,171.830114482
6.00054,184.081743483
6.005946,190.742211483
6.011351,197.795581484
6.020962,211.411805485
6.030572,226.580691485
6.035378,234.824888486
6.040183,243.552074486
6.044988,252.802670487
6.049793,262.619350487
6.054599,273.051171487
6.059404,284.145538488
6.064209,295.961679488
6.069014,308.562611489
6.073819,322.018071489
6.078624,336.404826489
6.083429,351.80809349
6.088234,368.32196049
6.091538,380.375197491
6.094842,393.039197491
6.098146,406.353215491
6.101449,420.354925491
6.104753,435.097566492
6.108056,450.620096492
6.11136,466.982701492
6.114663,484.229667493
6.117967,502.428844493
6.121271,521.635921493
6.124575,541.915318493
6.127878,563.327875494
6.131182,585.957631494
6.134485,609.865032494
6.137789,635.142034494
6.141092,661.853451495
6.145297,698.076173495
6.149501,736.935586495
6.153706,778.628648496
6.15791,823.315544496
6.162115,871.195661497
6.166319,922.419033497
6.170524,977.173500497
6.174728,1035.5828105
6.178032,1084.1452305
6.181336,1135.1062605
6.18464,1188.5059705
6.187943,1244.3530005
6.191247,1302.6925905
6.19455,1363.4826905
6.197854,1426.7341105
6.201157,1492.3601405
6.204461,1560.3259605
6.207764,1630.4920105
6.211068,1702.7756805
6.214371,1776.9773305
6.217675,1852.9553905
6.220978,1930.4480305
6.227585,2089.0456605
6.23572,2287.8377805
6.243855,2485.4397605
6.25199,2675.6123405
6.260125,2851.5470805
6.26511,2949.3219105
6.270094,3037.5637005
6.275079,3114.8501405
6.280063,3179.8327705
6.285048,3231.3996605
6.290032,3268.6137705
6.295016,3290.8176805
6.3,3297.6145805
6.304785,3289.5387905
6.30957,3267.3119505
6.312597,3246.1113505
6.317895,3196.2032905
6.323192,3130.9350005
6.328489,3051.6171305
6.333786,2959.8021205
6.339083,2857.2225105
6.34438,2745.7239905
6.349677,2627.2114805
6.354974,2503.58697049
6.362222,2329.48802049
6.36947,2153.66056049
6.376718,1979.97664049
6.383965,1811.68546049
6.389158,1695.83178049
6.394351,1584.75748048
6.399544,1478.99677048
6.404737,1378.91497048
6.40993,1284.73255048
6.415123,1196.53737048
6.420316,1114.30491048
6.425509,1037.92053048
6.42908,988.693030475
6.43265,942.078200474
6.43622,897.975320473
6.43979,856.289810472
6.443361,816.910860471
6.446931,779.75687047
6.450501,744.710690469
6.454071,711.665780468
6.457642,680.507860467
6.461212,651.150050466
6.464782,623.481450465
6.468352,597.403240464
6.471922,572.819990463
6.475492,549.640400462
6.479062,527.777170461
6.482632,507.14733046
6.486203,487.667340459
6.489773,469.273770458
6.493343,451.891570457
6.496913,435.455220456
6.500483,419.903410455
6.504053,405.178940454
6.511193,378.001820452
6.518334,353.53505045
6.525474,331.451580448
6.532614,311.459240445
6.539754,293.308890443
6.545272,280.406320442
6.55079,268.38759044
6.556308,257.174710439
6.561825,246.699760437
6.567343,236.896420436
6.57286,227.711890434
6.578378,219.092480432
6.583895,210.995670431
6.589413,203.377570429
6.59493,196.203720428
6.600448,189.438080426
6.605965,183.052440425
6.617,171.308640422
6.628035,160.779480418
6.635176,154.536390416
6.642316,148.697560414
6.649457,143.227490412
6.656597,138.09780041
6.663738,133.280040408
6.670878,128.751040406
6.678018,124.488100404
6.685158,120.471400402
6.699439,113.105440398
6.713719,106.528330394
6.728,100.63474039
6.74228,95.3381643859
6.759158,89.7475473811
6.776035,84.7875173763
6.792912,80.3742453715
6.809789,76.4382753667
6.826666,72.9213173619
6.843543,69.7742333571
6.86042,66.9555053523
6.877297,64.4300613475
6.891578,62.5001563435
6.905859,60.7438233394
6.92014,59.1479113354
6.93442,57.7010993313
6.948701,56.3933203272
6.962982,55.2161183232
6.977263,54.1621073191
6.991543,53.2250383151
7.005824,52.399449311
7.020105,51.681015307
7.034386,51.0661893029
7.048666,50.5523072988
7.062947,50.1373592948
7.077227,49.8202652907
7.091508,49.6006352867
7.105788,49.4788982826
7.130455,49.5031612756
7.155122,49.8357512686
7.179789,50.4971702616
7.192122,50.9601462581
7.204455,51.5174792546
7.216789,52.1748542511
7.229122,52.9387432475
7.241455,53.816889244
7.253788,54.8181982405
7.266122,55.953149237
7.278455,57.2335662335
7.290788,58.67340023
7.303121,60.2886902265
7.317402,62.4028702225
