Am243,Am243
0.0021875,276.3702931
0.00228125,270.8126956
0.002375,265.5879559
0.00246875,260.6642703
0.0025625,256.0137505
0.00265625,251.6121214
0.00275,247.4379143
0.00284375,243.4723728
0.0029375,239.6985466
0.00303125,236.1015886
0.003125,232.6681619
0.00321875,229.3861294
0.0033125,226.24486
0.00340625,223.2344267
0.0035,220.3462024
0.00359375,217.5718659
0.0036875,214.9043968
0.00378125,212.3369752
0.003875,209.8635849
0.00396875,207.4785111
0.0040625,205.1767406
0.00425,200.8042544
0.0044375,196.712637
0.004625,192.8730138
0.0048125,189.2607185
0.005,185.8539969
0.00515625,183.1586886
0.0053125,180.5835525
0.00546875,178.1200667
0.005625,175.7602102
0.00578125,173.4971679
0.0059375,171.3244222
0.00609375,169.236061
0.00625,167.22687
0.00640625,165.2920391
0.0065625,163.4269558
0.00671875,161.6276129
0.006875,159.8901996
0.0071875,156.5876334
0.0075,153.4945009
0.0078125,150.5894545
0.008125,147.8543522
0.0084375,145.2732599
0.00875,142.8322464
0.0090625,140.5191851
0.009375,138.323353
0.0096875,136.2352295
0.01,134.2462978
0.0103125,132.3491412
0.010625,130.5368458
0.0109375,128.8033992
0.01125,127.1431888
0.0115625,125.5514066
0.011875,124.0233409
0.0121875,122.5549864
0.0125,121.1425333
0.0128125,119.7825751
0.013125,118.4718065
0.0134375,117.2075216
0.01375,115.9869145
0.014375,113.6672161
0.015,111.4950793
0.015625,109.4555737
0.01625,107.5357061
0.016875,105.72444611
0.0175,104.01204365
0.018125,102.38993498
0.01875,100.85055436
0.019375,99.38719187
0.02,97.99384437
0.0206625,96.58737974
0.021325,95.24788397
0.0219875,93.97024883
0.02265,92.74992663
0.0233125,91.58280016
0.023975,90.4651626
0.0246375,89.39364852
0.0253,88.36522176
0.02645782,86.66311796
0.02761563,85.07116556
0.02877344,83.57821608
0.02993125,82.1746937
0.03108907,80.85224483
0.03224688,79.60350689
0.03340469,78.42182906
0.0345625,77.30134228
0.03552735,76.41058694
0.03649219,75.55612401
0.03745704,74.73561209
0.03842188,73.94696602
0.03938673,73.18825282
0.04035157,72.45770969
0.04131641,71.75370493
0.04228125,71.07471499
0.04421094,69.78629387
0.04614063,68.58244904
0.04807032,67.45457866
0.05,66.39527207
0.0515625,65.58329742
0.053125,64.80901369
0.0546875,64.0697051
0.05625,63.36290911
0.0578125,62.68646249
0.059375,62.03840119
0.0609375,61.41694242
0.0625,60.82049549
0.0640625,60.24749682
0.065625,59.69647386
0.06875,58.65474033
0.071875,57.68562091
0.075,56.78171495
0.078125,55.93680202
0.08125,55.14531435
0.084375,54.4022848
0.0875,53.7033769
0.090625,53.04477567
0.09375,52.42312564
0.096875,51.83545273
0.1,51.27910318
0.103125,50.75173254
0.10625,50.25120962
0.109375,49.77564943
0.1125,49.32335121
0.115625,48.89275133
0.11875,48.48248736
0.121875,48.09132902
0.125,47.71824321
0.128125,47.36228894
0.13125,47.02240312
0.1359375,46.54020106
0.140625,46.08834088
0.1453125,45.66474835
0.15,45.26764859
0.15625,44.77636094
0.1625,44.32522037
0.16875,43.91093025
0.175,43.53063143
0.18125,43.18186014
0.1875,42.86253094
0.19375,42.57079565
0.2,42.30514036
0.2069083,42.04027317
0.2138165,41.80426319
0.2207247,41.59595159
0.2276329,41.41449075
0.2345411,41.2593722
0.2414493,41.13033665
0.2483575,41.02750394
0.2552657,40.95133401
0.2629415,40.8990593
0.2706173,40.88276598
0.2782931,40.905361
0.2859688,40.97100042
0.2936446,41.08547738
0.2974825,41.16336245
0.3013204,41.2565861
0.3051583,41.36660324
0.3089962,41.49523882
0.3128341,41.64471376
0.3166719,41.81774201
0.3208936,42.03910646
0.3251153,42.29787475
0.329337,42.60023382
0.3335587,42.95389655
0.3356696,43.15292027
0.3377804,43.36860788
0.3398913,43.60261637
0.3420021,43.85679573
0.344113,44.13328996
0.3462238,44.43450804
0.3483346,44.76322597
0.3504454,45.12265175
0.3525563,45.51646035
0.3546671,45.94883079
0.356778,46.42463905
0.3588888,46.94942213
0.3609997,47.52967002
0.3620551,47.84284577
0.3631105,48.17275072
0.3641659,48.52049386
0.3652213,48.88726621
0.3662767,49.27434675
0.3673321,49.68309749
0.3689633,50.36090766
0.3705944,51.09983529
0.3722255,51.90637739
0.3730411,52.33721262
0.3738566,52.78758295
0.3746722,53.25856841
0.3754877,53.75105198
0.3763033,54.26619466
0.3771188,54.80490945
0.3779344,55.36839836
0.3787499,55.95760539
0.3795655,56.57375253
0.380381,57.21777378
0.3814365,58.09454609
0.3824919,59.02200859
0.3835473,60.00231129
0.3846027,61.03729516
0.3856581,62.12850623
0.3867135,63.27714748
0.3877689,64.48390492
0.3888243,65.74893654
0.38986,67.04647941
0.3908956,68.39824945
0.3919313,69.80241367
0.3929669,71.25572407
0.3940026,72.75440964
0.3950382,74.29309039
0.3971094,77.46458941
0.400004,81.99600002
0.4014513,84.24056534
0.4028985,86.42511199
0.4043458,88.51206597
0.4050694,89.50651459
0.405793,90.4617133
0.4065167,91.37283708
0.4072403,92.23477095
0.4079639,93.04294691
0.4086875,93.79283794
0.4095254,94.58271709
0.4103633,95.28251735
0.4112012,95.88667172
0.4120391,96.3903202
0.412877,96.78937079
0.4137149,97.08057349
0.4145528,97.26159331
0.4153907,97.33101723
0.416,97.31111297
0.4168379,97.18725109
0.4176758,96.95281931
0.4185137,96.60993164
0.4193516,96.16164809
0.4201895,95.61183664
0.4210274,94.96515531
0.4218653,94.22694808
0.4227032,93.40319696
0.4233888,92.67005559
0.4240743,91.88785628
0.4247599,91.06030405
0.4254454,90.19166389
0.4268165,88.34709079
0.4281876,86.38730398
0.4295587,84.34500246
0.4309298,82.25150023
0.4336719,78.02469564
0.4349083,76.14358471
0.4361446,74.29939202
0.4373809,72.50414956
0.4386172,70.76777934
0.4398536,69.09786435
0.4410899,67.50035759
0.4423262,65.97900107
0.4435625,64.53599478
0.4442554,63.76187464
0.4449483,63.01263258
0.4456412,62.28812359
0.446334,61.58825167
0.4470269,60.91249082
0.4477198,60.26057405
0.4484127,59.63206735
0.4491055,59.02658173
0.4497984,58.44340218
0.4504913,57.8820507
0.4511842,57.34194929
0.451877,56.82254296
0.4532628,55.84293851
0.4546485,54.93827336
0.4557823,54.25016763
0.4569161,53.6059801
0.4580499,53.00301677
0.4591837,52.43867262
0.4603175,51.91045968
0.4614513,51.41601293
0.4625851,50.95309337
0.4637188,50.51962401
0.4651046,50.02682806
0.4664903,49.5716924
0.4678761,49.15108603
0.4692618,48.76223195
0.4706476,48.40252017
0.4720333,48.06963168
0.4734191,47.76140448
0.4748048,47.47593958
0.4761906,47.21140597
0.4775763,46.96625365
0.4789621,46.73898063
0.4803478,46.52827791
0.4831193,46.15177735
0.4858907,45.82820297
0.4876544,45.64651435
0.4894181,45.48171722
0.4929454,45.19720338
0.5,44.77676552
0.5072655,44.50365072
0.514531,44.35260535
0.5245211,44.29170189
0.5345111,44.35601103
0.5445011,44.51781028
0.5544911,44.75945215
0.5744712,45.43505654
0.5944512,46.32238496
0.6144313,47.39614204
0.6344113,48.64952829
0.6543913,50.08708431
0.6743713,51.72172187
0.6934432,53.48464757
0.7125151,55.47046294
0.731587,57.7120839
0.7506588,60.25324219
0.7697307,63.15305978
0.7792666,64.76189254
0.7888025,66.49340815
0.7983385,68.36278307
0.8078744,70.38761669
0.8174103,72.59117093
0.8269462,75.00720096
0.8360281,77.54642022
0.8451099,80.36568832
0.8541918,83.5257528
0.8632736,87.11018559
0.8723555,91.23740216
0.8768964,93.55550413
0.8814373,96.08003343
0.8859782,98.84726078
0.8905191,101.90311096
0.89506,105.3062188
0.8996009,109.13218518
0.9039148,113.24765834
0.9082287,117.94351646
0.9125426,123.36488634
0.9146995,126.40564008
0.9168564,129.70472082
0.9190134,133.29672072
0.9211703,137.22074583
0.9233273,141.52281132
0.9254842,146.25435527
0.9276412,151.47493686
0.9297981,157.25005116
0.931955,163.65353433
0.9341119,170.76517351
0.9366094,179.99675688
0.9391069,190.42924105
0.9416044,202.19770227
0.9441019,215.42589276
0.9465994,230.21215077
0.9490969,246.61319455
0.9515944,264.62609535
0.9540919,284.16852945
0.9568165,307.01910077
0.959541,331.09055519
0.9622655,355.83474613
0.96499,380.54402698
0.9680855,407.50664133
0.971181,431.98242807
0.9727288,442.85673131
0.9742765,452.60226686
0.9758242,461.07099484
0.9773719,468.13169033
0.978779,473.23682749
0.980186,477.02365532
0.981593,479.44809491
0.983,480.48565535
0.9849922,479.5809518
0.9869844,475.9554863
0.9889766,469.75216507
0.9909688,461.18627832
0.992961,450.53334828
0.9949532,438.11486518
0.9969454,424.28199727
0.9989375,409.39979475
1.0,401.15822738
1.003523,373.09241437
1.007045,345.20472042
1.010568,318.85856884
1.012329,306.58174585
1.01409,295.01106047
1.017036,277.36498227
1.018509,269.37401436
1.019981,261.945677
1.021454,255.06279218
1.022926,248.72161217
1.024399,242.896006
1.025871,237.57277893
1.028817,228.31877295
1.031762,220.76028457
1.034707,214.68326655
1.037652,209.88645425
1.04027,206.54891766
1.042888,203.96473083
1.045506,202.03493386
1.048124,200.6743329
1.051397,199.6651771
1.054669,199.3173827
1.057942,199.5377523
1.061214,200.2523314
1.067759,202.9435323
1.074304,207.0576472
1.080849,212.3917933
1.087394,218.8276491
1.093939,226.3048412
1.100483,234.8029398
1.107683,245.3505648
1.114882,257.2054577
1.122082,270.4610588
1.129281,285.237682
1.136481,301.6987591
1.14368,320.0372753
1.15088,340.500323
1.15448,351.6170879
1.158079,363.3755628
1.16397,384.1371556
1.16986,406.9797011
1.175751,432.1831855
1.178696,445.7648841
1.181641,460.0608376
1.184587,475.1263495
1.187532,491.0056588
1.190477,507.7637905
1.193422,525.4663521
1.196367,544.1853989
1.199312,564.0001532
1.202257,584.9977268
1.205202,607.274243
1.208802,636.3978047
1.212402,667.8079111
1.216002,701.7505507
1.219601,738.4951925
1.223201,778.3824781
1.226801,821.7703791
1.230401,869.0833405
1.232201,894.3623773
1.234,920.7976483
1.2358,948.4928538
1.2376,977.513492
1.2394,1007.9464933
1.2412,1039.8854622
1.243,1073.4328281
1.2448,1108.6990255
1.2466,1145.8050843
1.248399,1184.8598881
1.250199,1226.0508756
1.251999,1269.5136357
1.253799,1315.4195582
1.255598,1363.9299564
1.257398,1415.3072222
1.259198,1469.7517928
1.260998,1527.515224
1.262797,1588.8411065
1.264106,1635.8953325
1.265415,1685.1423734
1.266724,1736.72192
1.268033,1790.782008
1.269342,1847.486003
1.270651,1907.008625
1.27196,1969.537023
1.273269,2035.275777
1.274578,2104.445953
1.275887,2177.28615
1.277196,2254.053537
1.278505,2335.026906
1.279814,2420.508732
1.281123,2510.824232
1.282432,2606.325402
1.283741,2707.391099
1.285541,2856.210491
1.287341,3017.489899
1.289141,3192.510774
1.290941,3382.674606
1.292741,3589.517162
1.294541,3814.699663
1.296341,4060.012804
1.29814,4327.213749
1.29994,4618.613311
1.30174,4936.168911
1.30354,5282.033498
1.30534,5658.369009
1.30714,6067.299065
1.30894,6510.837024
1.31074,6990.816137
1.312539,7508.495323
1.314339,8065.633187
1.316139,8662.651762
1.317939,9299.653192
1.319739,9976.020405
1.321539,10690.306647
1.323339,11440.11152
1.325139,12222.034932
1.326938,13031.08879
1.328706,13847.599396
1.330473,14678.383682
1.334007,16353.383551
1.337541,17986.23242
1.339308,18761.80016
1.341075,19496.00907
1.342941,20214.66086
1.344807,20863.11584
1.346673,21429.89839
1.348538,21904.45813
1.350404,22278.39882
1.352269,22544.22346
1.354135,22697.1094
1.356,22734.00111
1.357244,22693.79739
1.359266,22518.98621
1.361287,22212.7624
1.363308,21782.27382
1.365329,21237.32029
1.36735,20589.9353
1.369371,19853.89274
1.371392,19044.1526
1.373413,18176.32492
1.377102,16493.858045
1.38079,14761.046836
1.384479,13055.398868
1.386323,12233.036934
1.388167,11439.038873
1.390041,10665.965872
1.391915,9930.663551
1.393789,9235.636751
1.395663,8582.36971
1.397537,7971.435143
1.399411,7402.622916
1.401285,6875.086123
1.403159,6387.460665
1.405033,5937.996717
1.406907,5524.665997
1.408781,5145.259719
1.410655,4797.469141
1.412529,4478.961808
1.414403,4187.42918
1.416277,3920.631358
1.418151,3676.432803
1.419599,3501.940082
1.421047,3338.856456
1.422495,3186.356846
1.423943,3043.666304
1.425391,2910.062411
1.426839,2784.868777
1.428287,2667.46124
1.429735,2557.258965
1.431183,2453.727341
1.432631,2356.371784
1.434079,2264.737629
1.435527,2178.404535
1.436975,2096.988939
1.438423,2020.136067
1.439871,1947.521082
1.441319,1878.84487
1.443193,1795.369463
1.445067,1717.49405
1.446941,1644.7366201
1.448815,1576.6616031
1.450689,1512.8787238
1.452563,1453.0378998
1.454437,1396.8220787
1.456311,1343.9451359
1.458185,1294.1487828
1.460059,1247.2004847
1.461933,1202.8873797
1.463807,1161.0181771
1.467555,1083.923075
1.471303,1014.6914345
1.475051,952.3002182
1.478799,895.8891727
1.482547,844.7308813
1.486295,798.2069203
1.490043,755.7884777
1.493791,717.0215851
1.497539,681.5144198
1.501287,648.9275698
1.505035,618.9661088
1.508783,591.3728825
1.512531,565.9231155
1.516279,542.419969
1.520027,520.6905281
1.523775,500.5828607
1.527523,481.9630651
1.531271,464.7129894
1.535019,448.7281102
1.538767,433.9161313
1.542515,420.1952037
1.546263,407.4929043
1.550011,395.7455557
1.553759,384.8967562
1.557507,374.8974088
1.561254,365.7071922
1.566706,353.7010333
1.572157,343.2353095
1.576928,335.2834973
1.581698,328.4279776
1.586468,322.6494125
1.591238,317.9440409
1.596008,314.3232408
1.600778,311.8141223
1.605548,310.4622022
1.610318,310.3344295
1.614748,311.3919636
1.619177,313.6803292
1.623607,317.3248127
1.628036,322.4813347
1.630251,325.6882098
1.632466,329.35226
1.634681,333.5069555
1.636895,338.1876686
1.63911,343.4411651
1.641324,349.3108895
1.643539,355.8564097
1.645753,363.1337517
1.647627,369.9193014
1.649501,377.3289982
1.651375,385.4162552
1.653249,394.2409166
1.655123,403.8696285
1.656997,414.3770907
1.658871,425.8467079
1.660745,438.3717619
1.662619,452.0564632
1.664493,467.0171529
1.666367,483.3831445
1.668241,501.2980764
1.670115,520.921313
1.671989,542.4280271
1.673863,566.0110305
1.675737,591.8804852
1.677782,622.9877266
1.679826,657.3912414
1.68187,695.447163
1.683914,737.516682
1.685959,783.999634
1.688003,835.234439
1.690047,891.62534
1.692091,953.54295
1.693965,1015.461854
1.695839,1082.550863
1.697713,1155.002082
1.699587,1232.955544
1.701461,1316.478672
1.703335,1405.558367
1.705209,1500.084881
1.707083,1599.837588
1.708957,1704.470796
1.710831,1813.50853
1.712705,1926.334389
1.714579,2042.186347
1.716453,2160.160634
1.718327,2279.215651
1.722075,2515.776058
1.725457,2720.086199
1.728838,2906.885382
1.730529,2991.080649
1.732219,3067.694616
1.73391,3135.854829
1.7356,3194.600833
1.7377,3253.386634
1.7398,3295.295774
1.7419,3319.447666
1.744,3325.330586
1.7455,3318.264675
1.747,3301.886208
1.7485,3276.377222
1.75,3242.012852
1.751766,3190.712107
1.753532,3128.403322
1.755298,3055.97825
1.757063,2974.493672
1.758829,2884.958788
1.760594,2788.640844
1.764125,2580.264659
1.766669,2421.586591
1.769213,2259.64732
1.7743,1938.268117
1.777075,1770.171713
1.77985,1610.414391
1.782625,1460.73513
1.784013,1390.021582
1.7854,1322.25305
1.786672,1262.691452
1.787944,1205.627684
1.789216,1151.061967
1.790488,1098.98031
1.79176,1049.350499
1.793032,1002.129159
1.794304,957.262202
1.795575,914.717914
1.796847,874.357975
1.798119,836.138909
1.799391,799.978684
1.800663,765.791702
1.801935,733.490261
1.803207,702.985777
1.804479,674.189418
1.80575,647.033946
1.807022,621.3898899
1.808294,597.1944296
1.809566,574.3651335
1.810838,552.8225042
1.81211,532.48979
1.813382,513.2939043
1.814654,495.1647869
1.815925,478.0490854
1.817197,461.8570162
1.818469,446.5430603
1.819741,432.0511215
1.821013,418.3285791
1.823557,392.9973296
1.8261,370.1998007
1.82795,355.020447
1.8298,340.9042684
1.83165,327.7555805
1.8335,315.4881154
1.83535,304.0245703
1.8372,293.2950957
1.83905,283.2371442
1.8409,273.794309
1.84275,264.9158534
1.8446,256.556069
1.84645,248.6736251
1.8483,241.2313179
1.852,227.5354187
1.8557,215.234902
1.858244,207.4855163
1.860788,200.2505895
1.863332,193.4830212
1.865875,187.1436439
1.868419,181.1902265
1.870963,175.5923268
1.873507,170.3205646
1.87605,165.3503679
1.878594,160.6541301
1.881138,156.2125381
1.886225,148.0191758
1.891313,140.6338394
1.8964,133.9494369
1.899638,130.0163866
1.902875,126.3101708
1.906113,122.8101453
1.90935,119.5022757
1.912588,116.369724
1.915825,113.4010307
1.9223,107.9044441
1.928775,102.928715
1.93525,98.4043468
1.941725,94.27339245
1.9482,90.48734093
1.954675,87.00531416
1.96115,83.7927046
1.967625,80.81996331
1.9741,78.0616983
1.980575,75.49590332
1.98705,73.10341692
1.993525,70.86746163
2.0,68.77327339
2.00605,66.93312559
2.0121,65.19598358
2.01815,63.55345384
2.0242,61.99804433
2.03025,60.5230443
2.0363,59.12244415
2.0484,56.5232598
2.0605,54.16288188
2.0726,52.01024161
2.0847,50.03939869
2.0968,48.22866966
2.10615,46.92751778
2.1155,45.70385192
2.12485,44.55126244
2.1342,43.4639106
2.14355,42.43633837
2.1529,41.4635184
2.16225,40.54099425
2.1716,39.66497042
2.1903,38.03979558
2.209,36.56594239
2.2277,35.22461448
2.2464,33.99971972
2.2585,33.26269763
2.2706,32.56550343
2.2948,31.27929381
2.319,30.12121498
2.3432,29.07491616
2.3674,28.12685056
2.3916,27.26570456
2.4158,26.48200705
2.44,25.76779902
2.4642,25.11629319
2.4884,24.52181372
2.5126,23.97953606
2.5368,23.48541679
2.561,23.03609354
2.5852,22.62879493
2.6094,22.26132059
2.6336,21.93200122
2.6512,21.71578355
2.6688,21.51883703
2.6864,21.34106323
2.704,21.18248717
2.7216,21.0433255
2.7392,20.92399352
2.7568,20.82511242
2.7744,20.74756546
2.7876,20.7040993
2.8008,20.67390843
2.814,20.65772988
2.8272,20.65646144
2.8404,20.67113787
2.8536,20.70307243
2.8668,20.75398844
2.88,20.82599375
2.8921,20.91274007
2.9042,21.02174895
2.9163,21.15593849
2.9284,21.31896217
2.9405,21.51550106
2.94655,21.62819504
2.9526,21.75173723
2.95865,21.88721551
2.9647,22.0359793
2.97075,22.19955001
2.9768,22.37984149
2.9834,22.5982618
2.99,22.84294023
2.99605,23.09424779
3.0021,23.37611248
3.00815,23.69449125
3.0142,24.05727692
3.017225,24.2585343
3.02025,24.4752045
3.023275,24.70929076
3.0263,24.96318441
3.029325,25.23972966
3.03235,25.54238239
3.035375,25.87523417
3.0384,26.2432444
3.041975,26.7317075
3.04555,27.28959396
3.047338,27.59912843
3.049125,27.93160098
3.050913,28.28970844
3.0527,28.67561885
3.054488,29.09255432
3.056275,29.5431093
3.058063,30.03107152
3.05985,30.55945291
3.061638,31.13264
3.063425,31.75404296
3.065213,32.42860497
3.067,33.1600458
3.068444,33.7960901
3.069888,34.4750573
3.071332,35.1994893
3.072775,35.9714247
3.074219,36.7944927
3.075663,37.670723
3.077107,38.6025867
3.07855,39.5917847
3.079994,40.6419351
3.081438,41.7544806
3.082882,42.9313065
3.084325,44.1731829
3.085769,45.4831732
3.087213,46.8614677
3.088657,48.3086761
3.0901,49.8239151
3.092575,52.5824487
3.09505,55.5378103
3.097525,58.6798166
3.1,61.9926582
3.103025,66.2414751
3.10605,70.6605773
3.1121,79.7354713
3.115125,84.2252998
3.11815,88.5581194
3.121175,92.6339566
3.1242,96.3527957
3.127088,99.4822306
3.129975,102.1227839
3.132863,104.2117346
3.13575,105.6971109
3.137875,106.3847743
3.14,106.7196565
3.142763,106.6251643
3.145525,105.9419998
3.148288,104.6950355
3.15105,102.9247333
3.1536,100.8701851
3.15631,98.3004908
3.159019,95.398042
3.161729,92.2306044
3.164438,88.8723838
3.175274,74.8947395
3.178722,70.6830862
3.18217,66.7484697
3.183894,64.9052556
3.185618,63.1528117
3.187342,61.4955193
3.189066,59.9365818
3.191037,58.2773543
3.193007,56.7514423
3.194978,55.3571025
3.196948,54.094213
3.198919,52.9587526
3.200889,51.9482189
3.202859,51.0575882
3.204829,50.2818844
3.2068,49.6154161
3.20877,49.0532479
3.210741,48.5890949
3.212711,48.2177284
3.214682,47.9331926
3.216652,47.7303999
3.218622,47.6040642
3.220592,47.5493919
3.222563,47.5619465
3.224533,47.6376419
3.226503,47.7727832
3.228473,47.9640551
3.230444,48.2086945
3.232414,48.50391951
3.234384,48.84766738
3.236354,49.23816185
3.239064,49.84906314
3.241773,50.54259462
3.244482,51.31723391
3.247191,52.17227554
3.2499,53.10793369
3.252609,54.12531157
3.255318,55.22639181
3.258027,56.41395597
3.260737,57.69211869
3.263446,59.06439828
3.266155,60.5365545
3.268864,62.1148423
3.271573,63.8064405
3.274282,65.6196416
3.276991,67.5638888
3.2797,69.6499621
3.28241,71.890987
3.285119,74.2992853
3.287828,76.8915444
3.290537,79.6859305
3.293247,82.7043383
3.295956,85.9683124
3.298665,89.5061629
3.301374,93.349217
3.304084,97.535133
3.306793,102.1024137
3.309502,107.1004662
3.312211,112.5846347
3.314921,118.621084
3.31763,125.2787886
3.320339,132.6446106
3.323048,140.8152545
3.325758,149.905158
3.328467,160.0334828
3.331176,171.3456479
3.332531,177.4971069
3.333885,184.0011216
3.33524,190.8899822
3.336594,198.1775427
3.337949,205.899537
3.339303,214.0705508
3.340658,222.7300689
3.342012,231.893314
3.343367,241.6030245
3.344721,251.8749575
3.346076,262.75481
3.347431,274.2667898
3.348786,286.4425323
3.35014,299.3045734
3.351495,312.903934
3.352849,327.2525693
3.354204,342.4032619
3.355558,358.3645875
3.356913,375.1900894
3.358267,392.8834522
3.359622,411.4976727
3.360976,431.0303325
3.362331,451.5324741
3.363685,472.9933567
3.36504,495.4610549
3.366394,518.914789
3.368119,550.2591847
3.369843,583.2296456
3.371567,617.835986
3.373291,654.055232
3.375015,691.847902
3.376739,731.15658
3.378463,771.904999
3.380187,813.997016
3.382897,882.590301
3.385606,953.624051
3.388315,1026.437512
3.391024,1100.222877
3.393733,1174.059734
3.396442,1246.932182
3.399151,1317.747547
3.40186,1385.366467
3.405821,1476.088994
3.407802,1516.865876
3.409782,1553.999978
3.412484,1598.138684
3.415185,1633.932843
3.417887,1660.684895
3.420588,1677.828605
3.422294,1683.54512
3.424,1685.244684
3.425991,1682.134129
3.427982,1673.579687
3.429973,1659.684449
3.431963,1640.622996
3.433615,1621.027927
3.435267,1598.173966
3.438571,1543.415868
3.441875,1477.989009
3.445179,1403.769514
3.449274,1302.607805
3.453369,1194.962926
3.457464,1084.606982
3.461558,974.977304
3.465653,868.909266
3.467701,817.94532
3.469748,768.706261
3.471796,721.327462
3.473843,675.999621
3.475891,632.78565
3.477938,591.8002872
3.479986,553.0435598
3.482033,516.5647872
3.484081,482.3140326
3.486128,450.288148
3.488176,420.4007254
3.490223,392.6099222
3.492271,366.805311
3.494318,342.9195563
3.496087,323.7364744
3.497855,305.8454732
3.499623,289.1672087
3.501391,273.6332052
3.50316,259.1674945
3.504928,245.7190804
3.506696,233.2141084
3.508464,221.5891314
3.510233,210.7770767
3.512001,200.7317865
3.513769,191.3914567
3.515537,182.7036992
3.517306,174.6145336
3.519074,167.0870573
3.520842,160.0730999
3.52261,153.5324938
3.524658,146.4990071
3.526705,140.000474
3.528753,133.9821628
3.5308,128.4058193
3.532848,123.2262777
3.534895,118.412336
3.536943,113.9268018
3.53899,109.7447332
3.541038,105.8355794
3.543085,102.1793768
3.545133,98.7511036
3.54718,95.5348333
