Cm241,Cm241
475.0,28.890323
500.0,28.435982
525.0,28.015719
550.0,27.624459
575.0,27.259007
600.0,26.91664
625.0,26.59502
650.0,26.2921431
675.0,26.0062405
700.0,25.7358216
775.0,25.0085707
850.0,24.3794188
925.0,23.8281046
1000.0,23.3398049
1062.5,22.9797081
1125.0,22.6496268
1187.5,22.3455748
1250.0,22.0642629
1375.0,21.559458
1500.0,21.1181607
1625.0,20.7280038
1750.0,20.3797736
1875.0,20.066391
2000.0,19.7823779
2125.0,19.5327953
2250.0,19.3035945
2500.0,18.8960206
2750.0,18.543364
3000.0,18.234149
3250.0,17.975378
3500.0,17.7430838
3750.0,17.5329176
4000.0,17.341462
4250.0,17.1660344
4500.0,17.0044576
4750.0,16.8549415
5000.0,16.716067
5523.01,16.510904
5523.015,16.5109018
5892.258,16.34552588
6261.505,16.19515151
6630.753,16.05773547
7000.0,15.9316046
7375.0,15.8273594
7750.0,15.7299202
8125.0,15.6385686
8500.0,15.5526572
8875.0,15.4716641
9250.0,15.3951238
9625.0,15.3226139
10000.0,15.2537968
10625.0,15.16393038
11250.0,15.08022955
11875.0,15.00197363
12500.0,14.9285514
13125.0,14.85944758
13750.0,14.79422075
14375.0,14.73250133
15000.0,14.6739653
15625.0,14.61831118
16250.0,14.56531565
16875.0,14.51474573
17500.0,14.466419
18750.0,14.37580435
20000.0,14.292303
21250.0,14.2301999
22500.0,14.1722033
23750.0,14.1178312
25000.0,14.0667043
26250.0,14.0185019
27500.0,13.9729175
28750.0,13.9297263
30000.0,13.8887
31250.0,13.8535772
32500.0,13.8200987
33750.0,13.788154
35000.0,13.7576257
37500.0,13.7003881
40000.0,13.6476867
42500.0,13.5989638
45000.0,13.5537437
47500.0,13.5116303
50000.0,13.4723
51834.73,13.446443
53669.45,13.4217945
57338.9,13.3758
57338.94,13.3757991
60504.18,13.329370646
63669.45,13.286349827
66834.73,13.24639102
70000.0,13.2091999
72834.73,13.17629121
75669.45,13.145371
78504.18,13.11628591
81338.9,13.0888997
81338.94,13.08889888
86004.18,13.032661587
90669.45,12.981243163
95334.73,12.934135163
100000.0,12.89090044
105461.0,12.833910003
110922.0,12.78171696
110922.3,12.78171424
115461.0,12.7391849926
120000.0,12.6994995652
125000.0,12.6468715565
130000.0,12.5976228479
135000.0,12.5514801393
140000.0,12.5081999306
145920.5,12.4459068337
151841.0,12.3875906369
157761.5,12.33291804
163682.0,12.2816001431
163682.1,12.2815994931
170000.0,12.2210996592
177500.0,12.1420481549
185000.0,12.0681579507
192500.0,11.9989743465
200000.0,11.9341000422
212500.0,11.807231664
225000.0,11.6908307857
237500.0,11.5836382072
250000.0,11.4846003292
262500.0,11.359061173
275000.0,11.242917115
287500.0,11.135206958
300000.0,11.0350995
312500.0,10.922179503
325000.0,10.816331375
337500.0,10.716927218
350000.0,10.62341305
375000.0,10.45216123
400000.0,10.2992997
425000.0,10.08617596
450000.0,9.89431603
475000.0,9.72086888
500000.0,9.5634904
525000.0,9.42112371
550000.0,9.29111389
575000.0,9.17208527
600000.0,9.0628705
625000.0,8.92279241
650000.0,8.79333824
675000.0,8.67346135
700000.0,8.5622496
750000.0,8.41921645
800000.0,8.2951995
850000.0,8.15342536
900000.0,8.0281602
950000.0,7.88725605
1000000.0,7.7611105
1050000.0,7.69342362
1100000.0,7.6325598
1150000.0,7.59093073
1200000.0,7.55335
1250000.0,7.53928477
1300000.0,7.52687
1350000.0,7.51292967
1400000.0,7.5003899
1450000.0,7.50835543
1500000.0,7.5163297
1550000.0,7.52432658
1600000.0,7.53227
1650000.0,7.5505489
1700000.0,7.5683403
1750000.0,7.58661031
1800000.0,7.6044
1850000.0,7.62635232
1900000.0,7.6477603
1950000.0,7.66970384
2000000.0,7.6911302
2050000.0,7.71252022
2100000.0,7.7334305
2150000.0,7.7552402
2200000.0,7.77660225
2250000.0,7.79752962
2300000.0,7.8180303
2350000.0,7.83575714
2400000.0,7.853101559
2450000.0,7.87007296
2500000.0,7.88667998
2550000.0,7.901173805
2600000.0,7.915329737
2650000.0,7.92915649
2700000.0,7.9426599
2737500.0,7.950942734
2775000.0,7.959180825
2812500.0,7.967374247
2850000.0,7.975522557
2887500.0,7.983624337
2925000.0,7.991678404
2962500.0,7.999684352
3000000.0,8.00764021
3031250.0,8.006396175
3062500.0,8.005106488
3093750.0,8.003772771
3125000.0,8.002396297
3156250.0,8.000974637
3187500.0,7.999511357
3218750.0,7.998005113
3250000.0,7.996456302
3312500.0,7.993233896
3375000.0,7.989851424
3437500.0,7.986307378
3500000.0,7.9826099
3562500.0,7.979712909
3625000.0,7.976749712
3687500.0,7.973718846
3750000.0,7.97061996
3812500.0,7.967454952
3875000.0,7.964225567
3937500.0,7.96092994
4000000.0,7.95757024
4062500.0,7.934092195
4125000.0,7.910937486
4187500.0,7.888093898
4250000.0,7.865552567
4312500.0,7.8433032418
4375000.0,7.8213380145
4437500.0,7.7996466826
4500000.0,7.778220185
4625000.0,7.731692453
4750000.0,7.6863357452
4875000.0,7.6420881637
5000000.0,7.598882009
5500000.0,7.366360575
6000000.0,7.133821573
6118820.0,7.0814138626
6118827.0,7.0814116939
6500000.0,6.921848018
6750000.0,6.8121276105
7000000.0,6.709850508
7250000.0,6.620481264
7500000.0,6.53659085
8000000.0,6.36334394
8500000.0,6.23258533
9000000.0,6.10182717
9500000.0,6.01498371
10000000.0,5.92815427
10500000.0,5.88305066
11000000.0,5.83793067
11500000.0,5.82836251
12000000.0,5.81878635
12250000.0,5.827291976
12500000.0,5.83577311
12750000.0,5.844280466
13000000.0,5.85277316
13250000.0,5.8696868543
13500000.0,5.886558042
13688200.0,5.8993870634
13688250.0,5.8993898928
14000000.0,5.9203485627
14250000.0,5.9412761287
14500000.0,5.9621712131
14750000.0,5.9830949175
15000000.0,6.0039905293
15500000.0,6.046889267
15750000.0,6.0683447863
16000000.0,6.089772242
16500000.0,6.128686358
16750000.0,6.1481500841
17000000.0,6.167583178
17250000.0,6.1833168389
17500000.0,6.199017709
18000000.0,6.230462036
18250000.0,6.2413590512
18500000.0,6.252240045
19000000.0,6.274017536
19500000.0,6.284937139
19750000.0,6.2903773712
20000000.0,6.295832396
