Cm248,Cm248
0.0044375,14.698365
0.004625,14.5387624
0.0048125,14.3886413
0.005,14.2471008
0.00515625,14.1351362
0.0053125,14.0281813
0.00546875,13.9258739
0.005625,13.8278889
0.00578125,13.7339309
0.0059375,13.6437327
0.00609375,13.5570502
0.00625,13.4736607
0.00640625,13.3933614
0.0065625,13.3159651
0.00671875,13.2413003
0.006875,13.1692129
0.0071875,13.0321908
0.0075,12.9038698
0.0078125,12.7833631
0.008125,12.6699073
0.0084375,12.5628425
0.00875,12.4615912
0.0090625,12.3656475
0.009375,12.2745642
0.0096875,12.1879458
0.01,12.1054409
0.0103125,12.0267353
0.010625,11.9515477
0.0109375,11.8796242
0.01125,11.8107352
0.0115625,11.7446772
0.011875,11.68126
0.0121875,11.6203129
0.0125,11.5616797
0.0128125,11.5052176
0.013125,11.4507952
0.0134375,11.3982919
0.01375,11.3475972
0.014375,11.2512312
0.015,11.1609679
0.015625,11.076186
0.01625,10.9963533
0.016875,10.9210081
0.0175,10.8497486
0.018125,10.7822201
0.01875,10.7181092
0.019375,10.6571391
0.02,10.5990621
0.0206625,10.5404108
0.021325,10.4845245
0.0219875,10.4311934
0.02265,10.3802298
0.0233125,10.3314611
0.023975,10.2847374
0.0246375,10.2399172
0.0253,10.1968755
0.02645782,10.1255864
0.02761563,10.0588437
0.02877344,9.9961864
0.02993125,9.9372204
0.03108907,9.8815999
0.03224688,9.8290231
0.03340469,9.7792146
0.0345625,9.7319298
0.03552735,9.6943001
0.03649219,9.658168
0.03745704,9.6234374
0.03842188,9.5900212
0.03938673,9.5578403
0.04035157,9.526822
0.04131641,9.4968983
0.04228125,9.4680076
0.04421094,9.4130946
0.04614063,9.361672
0.04807032,9.3133836
0.05,9.2679236
0.0515625,9.2330014
0.053125,9.1996342
0.0546875,9.1677091
0.05625,9.1371236
0.0578125,9.1077902
0.059375,9.0796212
0.0609375,9.0525468
0.0625,9.0264961
0.0640625,9.0014116
0.065625,8.9772345
0.0671875,8.9539143
0.06875,8.9313953
0.071875,8.888573
0.075,8.8484268
0.078125,8.8106921
0.08125,8.7751476
0.084375,8.7415934
0.0875,8.7098496
0.090625,8.6797588
0.09375,8.6511814
0.096875,8.6239932
0.1,8.5980859
0.103125,8.5733612
0.10625,8.5497307
0.109375,8.5271152
0.1125,8.5054443
0.115625,8.4846522
0.11875,8.4646817
0.121875,8.4454792
0.125,8.4269977
0.128125,8.4091928
0.13125,8.3920296
0.134375,8.3754746
0.1375,8.3594909
0.14375,8.3290734
0.15,8.30052
0.15625,8.2736674
0.1625,8.2483592
0.16875,8.2244522
0.175,8.2018182
0.18125,8.1803474
0.1875,8.1599425
0.19375,8.1405253
0.2,8.1220255
0.209375,8.0958018
0.21875,8.0712137
0.228125,8.0481166
0.2375,8.0263643
0.246875,8.005828
0.25625,7.9863951
0.265625,7.9679666
0.275,7.9504558
0.284375,7.93378647
0.29375,7.91788899
0.303125,7.90270486
0.3125,7.88817826
0.321875,7.87426083
0.33125,7.86091003
0.340625,7.84808549
0.35,7.83575181
0.359375,7.82387664
0.36875,7.81243045
0.378125,7.80138558
0.3875,7.79071831
0.396875,7.78041409
0.40625,7.7704636
0.425,7.75146367
0.44375,7.7335519
0.4625,7.71665003
0.5,7.68553336
0.53125,7.66191578
0.5625,7.64003257
0.59375,7.61969474
0.625,7.60070333
0.6875,7.56612871
0.75,7.53528348
0.8125,7.50742394
0.875,7.48203864
0.9375,7.45865922
1.0,7.43692316
1.0625,7.41661708
1.125,7.39753327
1.1875,7.37950373
1.25,7.36238961
1.375,7.33047059
1.5,7.30106187
1.625,7.2736458
1.75,7.24786008
1.875,7.22339651
2.0,7.20000732
2.1875,7.16663036
2.375,7.13493289
2.5625,7.10461627
2.75,7.0755025
2.9375,7.04747252
3.125,7.02048411
3.3125,6.99458443
3.40625,6.98207907
3.5,6.96992591
3.59375,6.95814338
3.6875,6.94677251
3.78125,6.93586947
3.875,6.92549566
3.96875,6.91573024
4.0625,6.90667
4.15625,6.89842856
4.25,6.89114254
4.34375,6.88498143
4.4375,6.8801486
4.53125,6.87688749
4.625,6.87550038
4.71875,6.8763532
4.8125,6.87989985
4.90625,6.8866976
5.0,6.89735546
5.078553,6.90992891
5.157105,6.92657879
5.235657,6.94800877
5.314209,6.97517169
5.353485,6.99125591
5.392761,7.00924529
5.432037,7.0293024
5.471313,7.05154765
5.510589,7.07619987
5.549865,7.10381149
5.589141,7.13464246
5.628417,7.16897075
5.676421,7.21624929
5.724425,7.27018159
5.772429,7.33176233
5.820433,7.40217087
5.868437,7.48280733
5.916441,7.57535077
5.964445,7.68181642
6.012449,7.80464896
6.05609,7.93301536
6.09973,8.08007845
6.12155,8.16162737
6.14337,8.24914165
6.16519,8.34314912
6.18701,8.44423574
6.20883,8.55305274
6.23065,8.67032053
6.25247,8.79682475
6.27429,8.93341322
6.29611,9.08100497
6.31793,9.24070066
6.33975,9.41388987
6.36157,9.60220302
6.385572,9.82889754
6.409574,10.07847103
6.433576,10.35374561
6.457578,10.658056
6.48158,10.9953328
6.505582,11.37019474
6.529584,11.78808613
6.553586,12.25545634
6.577588,12.77998754
6.60159,13.37087956
6.613591,13.69459993
6.625592,14.03925002
6.637593,14.40659528
6.649594,14.79857676
6.661595,15.21737913
6.673596,15.66539178
6.685597,16.14526689
6.697598,16.65999554
6.709599,17.21286283
6.7216,17.80756301
6.733601,18.44824467
6.745602,19.13959306
6.759785,20.02931129
6.773968,21.00750876
6.788151,22.08619967
6.802334,23.27950146
6.816517,24.60400481
6.8307,26.07925013
6.844883,27.72845356
6.851975,28.62682734
6.859066,29.57941768
6.871067,31.3278934
6.883068,33.2691315
6.895069,35.4320972
6.90707,37.8514479
6.913071,39.1701178
6.919071,40.5689825
6.925072,42.0551595
6.931072,43.6355267
6.937073,45.3187812
6.943073,47.1134589
6.949074,49.0303381
6.955074,51.0801274
6.960257,52.967807
6.965439,54.9731668
6.970621,57.1067193
6.975803,59.3797764
6.978395,60.5729759
6.980986,61.8054467
6.983577,63.0794642
6.986168,64.3969237
6.988759,65.7598864
6.99135,67.1704999
6.993941,68.6310578
6.996532,70.1440016
6.998578,71.3774277
7.000624,72.646482
7.00267,73.9525954
7.004715,75.2965927
7.006761,76.6813537
7.008806,78.1072
7.010852,79.5772734
7.012897,81.0919725
7.015352,82.9730107
7.017807,84.9258172
7.019035,85.9307213
7.020262,86.9542114
7.021489,87.9976056
7.022716,89.0614835
7.024217,90.3915329
7.025717,91.7532118
7.027217,93.1485011
7.028717,94.5785585
7.030353,96.1793654
7.031854,97.6871778
7.033354,99.2327763
7.034854,100.8185335
7.036354,102.4459794
7.037854,104.1167236
7.039354,105.8323523
7.040854,107.5946569
7.042354,109.4054347
7.043991,111.4392518
7.045627,113.534461
7.047264,115.6965634
7.0489,117.9257745
7.050401,120.0340085
7.051901,122.2037751
7.053401,124.4391574
7.054901,126.7431234
7.056401,129.1189525
7.057901,131.5698379
7.059401,134.0992857
7.060901,136.7112187
7.062402,139.4115244
7.063902,142.2007676
7.065402,145.0854694
7.066902,148.0705329
7.068402,151.161278
7.069902,154.3633566
7.071402,157.6828458
7.072902,161.1262532
7.074403,164.7031015
7.075903,168.4160169
7.077403,172.2755912
7.078903,176.2904878
7.080403,180.4701151
7.081903,184.8244354
7.083403,189.3644662
7.084903,194.1019845
7.086199,198.3637339
7.087495,202.7910497
7.088791,207.3931621
7.090086,212.1762921
7.091382,217.1583625
7.092677,222.3430298
7.093973,227.7501637
7.095268,233.384495
7.096564,239.2682571
7.097859,245.4069684
7.099155,251.8256476
7.10045,258.5308103
7.101746,265.5504854
7.103041,272.8924947
7.104337,280.5880084
7.105632,288.6462641
7.107133,298.4771345
7.108633,308.8633193
7.110133,319.8507283
7.111633,331.4817662
7.113133,343.801664
7.114633,356.858587
7.116133,370.703748
7.117633,385.39182
7.119134,400.991342
7.120634,417.542776
7.122134,435.121291
7.123634,453.795397
7.125134,473.637425
7.126634,494.723485
7.128134,517.13345
7.129634,540.951303
7.131135,566.281924
7.132635,593.183382
7.134135,621.767249
7.135635,652.132527
7.137135,684.38193
7.138635,718.621393
7.140135,754.960246
7.141635,793.510811
7.143136,834.415953
7.144636,877.738673
7.146136,923.624695
7.147636,972.194951
7.149136,1023.571239
7.150636,1077.876175
7.152136,1135.231365
7.153636,1195.760205
7.154796,1244.820563
7.155955,1295.859376
7.157114,1348.972196
7.158273,1404.211637
7.159433,1461.678827
7.160592,1521.323137
7.16291,1647.477584
7.165229,1783.130408
7.167547,1928.46659
7.169865,2083.789261
7.172183,2249.279498
7.173684,2361.916924
7.175184,2478.795137
7.176684,2599.98002
7.178184,2725.450401
7.181184,2989.061623
7.184184,3269.065485
7.187185,3564.66823
7.190185,3874.4269
7.193185,4196.81871
7.196185,4529.856
7.202186,5218.18018
7.208186,5916.15949
7.214187,6596.37176
7.217187,6920.21009
7.220187,7227.98913
7.22346,7540.86047
7.226733,7825.04014
7.229734,8056.43784
7.232734,8256.52549
7.23492,8380.99885
7.237105,8486.36242
7.23929,8571.86234
7.241475,8636.83303
7.244238,8688.82906
7.247,8706.57118
7.24779,8705.3114
7.250356,8681.81679
7.252921,8628.94165
7.255487,8547.25601
7.258052,8437.74699
7.261852,8226.98316
7.265652,7962.84231
7.269332,7661.92975
7.273012,7323.01069
7.275689,7056.48297
7.278365,6776.31016
7.283717,6185.82028
7.291076,5342.0342
7.298435,4507.70195
7.302115,4107.46371
7.305795,3724.19699
7.309475,3361.112501
7.313154,3020.690302
7.316165,2760.018211
7.319176,2516.071203
7.322187,2289.07695
7.325197,2079.06338
7.326703,1980.256295
7.328208,1885.625721
7.329713,1795.041094
7.331218,1708.429505
7.332724,1625.655774
7.334229,1546.73965
7.335734,1471.528205
7.337239,1399.918053
7.339079,1317.105772
7.340919,1239.312104
7.342759,1166.32766
7.344599,1097.938039
7.346439,1033.925234
7.348279,974.071638
7.350119,918.160246
7.351958,866.004035
7.353798,817.335573
7.355638,771.978058
7.357478,729.730871
7.359318,690.400044
7.361158,653.798466
7.362998,619.746489
7.364838,588.072517
7.366677,558.628398
7.368685,528.82227
7.370692,501.291195
7.372699,475.841304
7.374706,452.305456
7.376713,430.528071
7.37872,410.364447
7.380727,391.680484
7.382734,374.3523205
7.384742,358.257859
7.386749,343.3078727
7.388756,329.3975427
7.390763,316.4385151
7.39277,304.3497267
7.394777,293.0573341
7.396784,282.4940116
7.398791,272.5982203
7.402471,256.0061222
7.406151,241.1728316
7.409831,227.8458251
7.41351,215.8170817
7.41719,204.9034101
7.42087,194.9604245
7.42455,185.863946
7.428229,177.5118355
7.431909,169.8117011
7.435589,162.691366
7.439269,156.0871275
7.442948,149.9464822
7.446628,144.2193046
7.450308,138.8668296
7.453988,133.8540122
7.457667,129.1512624
7.461347,124.7290806
7.465027,120.5649058
7.468707,116.637541
7.472386,112.929178
7.479745,106.0993192
7.487104,99.9595887
7.494464,94.4147509
7.501823,89.3882005
7.509182,84.8139913
7.516541,80.637277
7.522563,77.4824003
7.528584,74.5408824
7.534606,71.7922893
7.540627,69.2203374
7.546649,66.8088741
7.55267,64.5450654
7.558691,62.4163278
7.564712,60.4117627
7.570734,58.5212534
7.576755,56.7365981
7.582776,55.0495051
7.588797,53.4527854
7.60084,50.5046983
7.612882,47.8473187
7.620242,46.3496618
7.627601,44.93893744
7.634961,43.60804705
7.64232,42.35127568
7.64968,41.16271813
7.657039,40.03774218
7.664398,38.97161562
7.671757,37.9601877
7.686476,36.08656922
7.701195,34.39048849
7.715914,32.84966799
7.730632,31.44531944
7.746689,30.04997691
7.762746,28.78026702
7.778803,27.6212316
7.79486,26.56010817
7.810917,25.58593894
7.826974,24.68923981
7.843031,23.86166982
7.859087,23.09601075
7.873806,22.44302686
7.888525,21.8324547
7.903244,21.26058299
7.917962,20.72416466
7.932681,20.22023328
7.9474,19.74619442
7.962119,19.29966824
7.976837,18.87855547
7.991556,18.4808322
8.006275,18.10477616
8.020994,17.74878543
8.035712,17.41143051
8.050431,17.09134106
8.06515,16.78733521
8.094587,16.22330587
8.124025,15.71155569
8.153463,15.24561404
8.182901,14.81995568
8.212338,14.42990743
8.241776,14.07141068
8.271213,13.74102929
8.300651,13.43577318
8.330088,13.15306934
8.354174,12.93697858
8.378259,12.73347359
8.402344,12.54157312
8.426429,12.36030591
8.450515,12.18871981
8.4746,12.026021
8.498685,11.87157302
8.52277,11.72484768
8.546856,11.58534382
8.570941,11.4525944
8.619111,11.20557583
8.667282,10.98057979
8.715452,10.77491328
8.74489,10.65774025
8.774328,10.54646144
8.803766,10.44065893
8.833203,10.33995491
8.892078,10.15247131
8.950953,9.98156938
9.009829,9.82519473
9.068704,9.68161168
9.127579,9.5493381
9.186454,9.42710634
9.226597,9.34895592
9.266739,9.27466003
9.306881,9.2039375
9.347023,9.13653901
9.427307,9.01085483
9.507591,8.89630935
9.587875,8.79091895
9.668159,8.69362084
9.748443,8.6036456
9.828727,8.52016693
9.914364,8.4374787
10.0,8.36059849
10.10743,8.27144504
10.21485,8.18944645
10.32227,8.11365787
10.42969,8.04332221
10.53712,7.97778859
10.64454,7.91651814
10.75196,7.8590339
10.85938,7.80493567
10.96192,7.7563449
11.06446,7.71008017
11.167,7.66600871
11.26954,7.62387152
11.37208,7.58367689
11.47462,7.54517648
11.57716,7.50814916
11.67969,7.47260652
11.88477,7.40521811
12.08985,7.34224557
12.29493,7.282942316
12.5,7.226776379
12.73438,7.165882543
12.96875,7.107894083
13.20313,7.052596598
13.4375,6.999018505
13.67188,6.94734469
13.90625,6.897043107
14.14063,6.847812433
14.375,6.799569418
14.6875,6.736458635
15.0,6.674306731
15.3125,6.612761788
15.625,6.55151739
15.9375,6.490294112
16.25,6.428839415
16.5625,6.366917543
16.875,6.304303523
17.1875,6.240785371
17.5,6.176154196
17.8125,6.110206911
18.125,6.042740849
18.4375,5.973555982
18.75,5.902452845
19.0625,5.829229372
19.375,5.753741138
19.53125,5.715094148
19.6875,5.675749285
19.84375,5.635731832
20.0,5.594999707
20.24168,5.530596862
20.48336,5.464450774
20.72504,5.396505956
20.84588,5.361878012
20.96671,5.326762026
21.08755,5.291243175
21.20839,5.255248454
21.32923,5.218863336
21.45006,5.182068795
21.5709,5.144942451
21.69174,5.107418135
21.81258,5.069582279
21.93341,5.031495838
22.0811,4.984697916
22.22879,4.937774713
22.37648,4.890921887
22.52417,4.844391514
22.67186,4.798508659
22.81955,4.753684158
22.96724,4.71044963
23.11492,4.66948639
23.24919,4.63493908
23.38345,4.60381749
23.45059,4.58985837
23.51772,4.57717237
23.58485,4.56593644
23.65198,4.55634856
23.71912,4.54863388
23.78625,4.54305154
23.85338,4.53988994
23.92051,4.53947856
23.98764,4.54214984
24.05477,4.54823612
24.1219,4.55826875
24.18903,4.57300426
24.26288,4.59543293
24.33673,4.62526695
24.41058,4.66366286
24.48442,4.712002
24.55827,4.77194882
24.63211,4.84544651
24.70596,4.93485488
24.7798,5.04295785
24.85365,5.1731727
24.92749,5.32957148
24.96442,5.4191483
25.00134,5.51721568
25.03826,5.6246048
25.07518,5.74221615
25.11211,5.87108662
25.14903,6.01226479
25.18595,6.16702649
25.22287,6.33675014
25.2598,6.52300543
25.29672,6.72738049
25.33364,6.95185702
25.37056,7.19871927
25.39574,7.3812831
25.42091,7.57637236
25.44609,7.78517262
25.47126,8.00862722
25.49644,8.24811718
25.50903,8.37424759
25.52161,8.50476382
25.5342,8.64005508
25.54679,8.78021622
25.55938,8.92544955
25.57196,9.07584842
25.58203,9.20019469
25.5921,9.32818936
25.60217,9.45995747
25.61224,9.59563047
25.62231,9.73534719
25.63238,9.87924901
25.64245,10.02748485
25.65252,10.18021537
25.66176,10.32443874
25.67099,10.47255298
25.68022,10.62484317
25.68945,10.7814416
25.69868,10.94251206
25.70791,11.10818997
25.71714,11.2786525
25.72637,11.45404858
25.73308,11.58476572
25.73979,11.71825661
25.74902,11.90654015
25.75825,12.10039722
25.76748,12.30002614
25.77671,12.5056477
25.78594,12.71746523
25.79517,12.93572482
25.8044,13.1606554
25.81363,13.39251896
25.81909,13.53303923
25.82454,13.67587528
25.83,13.8215886
25.83545,13.96972507
25.84091,14.12087103
25.84636,14.27454943
25.85182,14.43139144
25.85727,14.59087683
25.86441,14.80436647
25.87154,15.02284796
25.87867,15.24678349
25.8858,15.47634664
25.89294,15.71205082
25.90007,15.95339909
25.9072,16.20092729
25.91433,16.45481676
25.91895,16.62281744
25.92356,16.79327104
25.93279,17.14319951
25.94202,17.505102
25.95125,17.87947532
25.96048,18.26686476
25.96971,18.66783366
25.97894,19.08299489
25.98817,19.51297095
25.99741,19.95892777
26.00664,20.42060723
26.01587,20.89921469
26.0251,21.39555878
26.03433,21.91046218
26.04356,22.44481265
26.05279,22.99953162
26.06202,23.57563215
26.07125,24.17415007
26.08048,24.79620537
26.08971,25.44297722
26.09894,26.11573798
26.10817,26.81582423
26.1174,27.5446528
26.12663,28.3037536
26.13586,29.0947441
26.1451,29.9202695
26.15433,30.7803904
26.16356,31.6779495
26.17279,32.6150686
26.18202,33.5940134
26.19125,34.6172024
26.20048,35.6872424
26.20971,36.8069417
26.21894,37.9793032
26.22817,39.2075673
26.2374,40.4952251
26.24663,41.8460564
26.25586,43.2641207
26.26509,44.7538355
26.27432,46.319967
26.28355,47.9677077
26.29279,49.7046155
26.30202,51.5330474
26.31125,53.4615307
26.32048,55.4973302
26.32971,57.6484371
26.33894,59.9235778
26.34817,62.3323215
26.3574,64.8852222
26.36663,67.5938881
26.37586,70.4711439
26.38509,73.5311953
26.39432,76.7898121
26.40355,80.2645184
26.41278,83.9748934
26.42201,87.942852
26.43124,92.1930057
26.44048,96.7581977
26.44971,101.6599594
26.45894,106.9387425
26.46817,112.6352679
26.4774,118.7962614
26.48663,125.4757164
26.49586,132.7362769
26.50509,140.6511334
26.50971,144.8851258
26.51432,149.3069176
26.51894,153.9491816
26.52355,158.806321
26.52817,163.9157201
26.53278,169.2728044
26.5374,174.9204017
26.54201,180.8556909
26.54663,187.1282267
26.55124,193.7375531
26.55586,200.7417855
26.56047,208.1435251
26.56509,216.0117031
26.5697,224.3534411
26.57432,233.2510024
26.57893,242.7175627
26.58355,252.8524056
26.58816,263.6767057
26.59278,275.3109971
26.59739,287.7873594
26.60201,301.2526798
26.60662,315.7528998
26.61124,331.4683254
26.61585,348.4619682
26.62047,366.955091
26.62508,387.032365
26.6297,408.96489
26.63431,432.862917
26.63893,459.05814
26.64354,487.689673
26.64816,519.16148
26.65277,553.644551
26.65634,582.674687
26.65991,613.920083
26.66348,647.561564
26.66704,683.686627
26.67061,722.702542
26.67418,764.728578
26.67775,809.993972
26.68131,858.598547
26.68488,911.067849
26.68845,967.534978
26.69202,1028.275275
26.69558,1093.38465
26.69915,1163.522761
26.70271,1238.597066
26.70628,1319.336986
26.70984,1405.601963
26.71446,1526.628832
26.71907,1658.244094
26.72369,1801.69446
26.7283,1957.014863
26.73292,2125.508438
26.73753,2307.030186
26.74215,2502.89727
26.74676,2712.719612
26.75138,2937.781985
26.75599,3177.379473
26.76061,3432.707429
26.76522,3702.67924
26.76984,3988.340301
26.77445,4288.16096
26.77907,4602.97812
26.78368,4930.77299
26.79166,5527.83981
26.79963,6156.49507
26.8076,6809.79021
26.81557,7478.25483
26.83403,9020.86817
26.84326,9749.60351
26.85249,10420.78688
26.85711,10728.2843
26.86172,11012.69982
26.86634,11272.80155
26.87095,11505.17366
26.87621,11734.51939
26.88147,11923.13507
26.88673,12068.77664
26.89198,12169.55588
26.89599,12215.76661
26.9,12234.9721
26.90523,12219.27669
26.91045,12157.87663
26.91567,12051.58995
26.92089,11901.76198
26.92603,11713.4871
26.93117,11487.01571
26.93631,11224.96806
26.94145,10930.31422
26.94687,10587.88796
26.95228,10217.63804
26.9577,9822.48531
26.96311,9408.28158
26.97394,8537.41944
26.98477,7639.53826
26.99855,6507.35033
27.00544,5961.30895
27.01233,5436.09919
27.01775,5040.45373
27.02316,4662.7682
27.02858,4302.940266
27.03399,3963.232114
27.03941,3642.989115
27.04482,3343.680595
27.05023,3064.708063
27.05564,2805.834882
27.06106,2566.187942
27.06647,2346.027952
27.06918,2242.660211
27.07189,2143.767457
27.0746,2049.234617
27.0773,1959.268956
27.08001,1873.081242
27.08272,1790.88336
27.08543,1712.547999
27.08813,1638.210966
27.09084,1567.18918
27.09354,1499.874731
27.09625,1435.63586
27.09895,1374.815043
27.10338,1281.560112
27.10781,1195.936432
27.11224,1117.393505
27.11667,1045.400383
27.1211,979.447971
27.12553,919.052132
27.12996,863.754391
27.13439,813.12314
27.13882,766.755033
27.14325,724.273493
27.14768,685.329905
27.15211,649.601817
27.15654,616.79284
27.16097,586.63094
27.1654,558.867639
27.16982,533.332137
27.17524,504.672627
27.18065,478.6668727
27.18607,454.9204696
27.19148,433.2590062
27.1969,413.3712728
27.20231,395.1285645
27.20772,378.31559
27.21313,362.7775933
27.21855,348.3534077
27.22396,334.9773767
27.22938,322.4959548
27.23479,310.8642338
27.24021,299.9589381
27.24562,289.7503947
27.25103,280.1562189
27.25644,271.121887
27.26235,261.8360623
27.26826,253.1056674
27.27417,244.8822922
27.28007,237.1355669
27.28598,229.8012502
27.29188,222.8702187
27.30369,210.0523453
27.3155,198.4755847
27.32731,187.9718924
27.33912,178.4029303
27.35093,169.6535031
27.36176,162.2672752
27.37259,155.4246781
27.38342,149.0705804
27.39424,143.1622473
27.40507,137.6467945
27.4159,132.4930328
27.42673,127.6684514
27.43755,123.1482754
27.44838,118.8986025
27.45921,114.9009217
27.47004,111.1348189
27.48086,107.5851607
27.49169,104.2289185
27.50252,101.0545969
27.51335,98.0487371
27.52417,95.2017178
27.54583,89.9277323
27.56748,85.1601844
27.58914,80.8299877
27.61079,76.8868047
27.63245,73.2809408
27.6541,69.9765798
27.67575,66.9384479
27.6974,64.13769461
27.71414,62.11889519
27.73087,60.21789137
27.74761,58.42322983
27.76434,56.72873733
27.78108,55.12484458
27.79781,53.60666103
27.81454,52.16701217
27.83127,50.80027646
27.86474,48.2648525
27.8982,45.96641949
27.93167,43.87400495
27.96513,41.96395081
27.98679,40.81426837
28.00844,39.727215
28.0301,38.69717981
28.05175,37.72094615
28.07341,36.79382493
28.09506,35.91321079
28.13837,34.27744156
28.18168,32.79149497
28.22499,31.43672567
28.2683,30.19734208
28.3116,29.06017574
28.35885,27.92211648
28.4061,26.87902283
28.45335,25.92004726
28.50059,25.03612366
28.54784,24.21901574
28.59508,23.46219625
28.64233,22.75905615
28.68957,22.10415942
28.73288,21.54179157
28.77619,21.01260164
28.8195,20.51395287
28.86281,20.04345999
28.90612,19.59891904
28.94943,19.17829245
28.99274,18.77975398
29.03605,18.40164673
29.07936,18.04243908
29.12267,17.70078865
29.16598,17.37545332
29.20929,17.06527614
29.29591,16.48641436
29.38253,15.95692008
29.46915,15.47069908
29.55577,15.02256085
29.64239,14.60807817
29.729,14.22351003
29.81562,13.86549413
29.90224,13.53126912
29.98886,13.21836922
30.07547,12.9247393
30.15422,12.67312355
30.23296,12.434894
30.31171,12.20822201
30.39045,11.99205806
30.4692,11.78575432
30.54794,11.588665912
30.62669,11.399997855
30.70543,11.219142345
30.78418,11.045445624
30.86292,10.878403086
30.94167,10.717469165
31.02041,10.562230427
31.09916,10.412229469
31.1779,10.267124003
31.25664,10.12654978
31.33538,9.99018963
31.46137,9.780063832
31.58736,9.578963962
31.71335,9.386019419
31.8236,9.223306018
31.93384,9.065918056
