Cd115_m1,Cd115_m1
229.0754,13.483267
229.0855,14.078829
229.0955,14.705805
229.1102,15.699131
229.1248,16.776031
229.1394,17.949793
229.154,19.227516
229.1687,20.626462
229.1833,22.1352
229.1979,23.770646
229.2125,25.540695
229.2226,26.848167
229.2327,28.226558
229.2428,29.678564
229.2528,31.191326
229.2629,32.797739
229.2729,34.468561
229.283,36.239772
229.293,38.078775
229.3031,40.02479
229.3131,42.04164
229.3232,44.17192
229.3332,46.3756
229.3433,48.6988
229.3533,51.09738
229.3634,53.6211
229.3734,56.22154
229.3835,58.95209
229.3935,61.7599
229.4136,67.72111
229.4337,74.11004
229.4538,80.92733
229.4739,88.16886
229.494,95.82528
229.5141,103.88167
229.5341,112.27425
229.5579,122.71305
229.5817,133.58862
229.6055,144.83178
229.6292,156.31182
229.6694,176.16712
229.7095,195.99966
229.748,214.52481
229.7864,231.94131
229.8065,240.4484
229.8265,248.39617
229.8467,255.82437
229.8668,262.54693
229.8869,268.5361
229.9069,273.70876
229.927,278.06452
229.947,281.51656
229.9683,284.18716
229.9895,285.78616
230.0,286.18119
230.0036,286.25582
230.0151,286.28595
230.0266,285.99912
230.0496,284.48136
230.0697,282.14107
230.0897,278.90161
230.1099,274.74414
230.13,269.76906
230.1502,263.98083
230.1703,257.49725
230.2052,244.72313
230.24,230.39613
230.2803,212.34932
230.3206,193.34285
230.3646,172.20871
230.4085,151.41458
230.4287,142.11412
230.4489,133.05315
230.4691,124.27442
230.4892,115.85539
230.5094,107.74225
230.5295,100.03896
230.5497,92.68669
230.5698,85.77033
230.59,79.22799
230.6101,73.12648
230.6303,67.40283
230.6504,62.10754
230.6706,57.17844
230.6807,54.85766
230.6907,52.65201
230.7008,50.51546
230.7109,48.46849
230.721,46.50896
230.731,44.6528
230.7475,41.7668
230.764,39.09176
230.7805,36.61699
230.797,34.33164
230.8135,32.22482
230.83,30.28565
230.8465,28.50343
230.8629,26.87715
230.8794,25.37685
230.8959,24.00302
230.9124,22.74617
230.9289,21.597291
230.9454,20.54779
230.9619,19.589551
230.9784,18.714961
230.9948,17.921479
231.0049,17.467549
231.015,17.038344
231.0251,16.632501
231.0352,16.248703
231.0453,15.885701
231.0554,15.54231
231.0655,15.217398
231.0755,14.91287
231.0856,14.621631
231.0957,14.345854
231.1058,14.084637
231.1158,13.839512
231.136,13.382206
231.1561,12.972648
231.1763,12.601591
231.1965,12.26661
231.2167,11.963695
231.2368,11.690635
231.257,11.441665
231.2771,11.216614
231.2973,11.010939
231.3174,10.824682
231.3376,10.654248
231.3577,10.499814
231.3779,10.358519
231.398,10.230604
231.4182,10.11377
231.4383,10.008264
231.4585,9.912213
231.4786,9.825822
231.4988,9.747539
231.5189,9.677493
231.5592,9.558214
231.5995,9.463288
231.6398,9.388165
231.6545,9.364804
231.6912,9.313901
231.7278,9.270946
231.8011,9.194771
231.8414,9.150926
231.8817,9.100705
231.8963,9.08028
231.9371,9.015354
231.9497,8.992698
231.9665,8.960416
232.0,8.888613
232.0336,8.80629
232.0504,8.761228
232.0919,8.639053
232.1025,8.60547
232.1414,8.474638
232.1802,8.33368
232.212,8.211919
232.2438,8.086031
232.3074,7.827784
232.3675,7.584571
232.4275,7.351529
232.4575,7.240893
232.4875,7.135076
232.5175,7.034559
232.5475,6.939668
232.5811,6.8402919
232.6147,6.7482694
232.6483,6.6634884
232.6818,6.5859177
232.6986,6.5495204
232.7154,6.5147256
232.7489,6.4498917
232.7825,6.3905323
232.816,6.3364805
232.8496,6.2868902
232.8831,6.2415458
232.9167,6.1996957
232.9502,6.1611458
232.9838,6.1252594
233.0173,6.091892
233.0509,6.0605301
233.0844,6.0310854
233.141,5.9848432
233.1975,5.9423216
233.254,5.9027631
233.3105,5.8656738
233.367,5.8306877
233.4235,5.7975334
233.48,5.7660026
233.5365,5.735934
233.593,5.7071987
233.6495,5.6796878
233.7625,5.6279929
233.8755,5.5802527
233.9885,5.535998
234.0662,5.5073878
234.1439,5.4801333
234.2216,5.4541401
234.2993,5.4293185
234.377,5.4055919
234.4547,5.3828866
234.6101,5.3402878
234.7655,5.3010624
234.9209,5.2648205
235.0763,5.2312339
235.2317,5.2000188
235.3306,5.1812755
235.4295,5.1633376
235.6273,5.1296834
235.8251,5.0986992
236.0229,5.07008161
236.2207,5.04356239
236.4185,5.01890736
236.6163,4.99591471
236.814,4.97443209
236.9694,4.95850621
237.1248,4.94335789
237.2802,4.92893248
237.4356,4.91517814
237.591,4.90204772
237.7464,4.88949859
238.0572,4.86599634
238.368,4.84439584
238.6788,4.82446974
238.9896,4.80602269
239.3003,4.7888958
239.6394,4.77153669
239.9785,4.75541689
240.3176,4.74039902
240.6566,4.72637301
240.9957,4.71323117
241.3347,4.70090332
241.6738,4.689306
242.0128,4.67835707
242.3236,4.66882801
242.6344,4.65975469
243.256,4.64284675
243.8776,4.62738995
244.4992,4.61317958
245.1208,4.6000488
245.7424,4.58785756
246.364,4.57648907
246.9855,4.5658458
247.7202,4.55408464
248.4548,4.54310054
249.1894,4.53279651
249.924,4.52308774
250.6587,4.51390617
251.3933,4.50521992
252.1279,4.49691081
252.8625,4.48896633
254.1057,4.476251952
255.3489,4.464315386
256.5921,4.453027185
257.8353,4.442283689
259.0785,4.431992131
260.3217,4.422080089
261.5649,4.412483164
262.808,4.403149338
263.9382,4.394851564
265.0684,4.386702177
266.1986,4.378671539
267.3288,4.370738743
268.9111,4.35976059
270.4933,4.348862372
272.0756,4.338015715
273.6578,4.327182061
275.2401,4.316328426
276.8223,4.305437887
277.6135,4.299975441
278.4046,4.294506375
279.1957,4.289033657
279.9868,4.283568425
280.891,4.27734984
281.7951,4.27119735
282.332,4.26760059
282.8688,4.26408003
283.4057,4.26066334
283.9425,4.25740609
284.4794,4.25438318
284.7478,4.25299551
285.0162,4.25171762
285.2846,4.25057455
285.553,4.24960466
285.8214,4.24886617
286.0898,4.2484305
286.3159,4.24836977
286.5419,4.24867373
286.768,4.24945441
286.994,4.25087317
287.1071,4.25189282
287.2201,4.25316907
287.3331,4.25475365
287.4461,4.25671053
287.5591,4.25911963
287.6721,4.2620859
287.7851,4.26574469
287.8981,4.27028141
288.0041,4.27556266
288.11,4.28213641
288.216,4.29046614
288.269,4.2954949
288.3219,4.30125147
288.3749,4.30792695
288.4279,4.3157461
288.4809,4.325029
288.5338,4.3361957
288.5868,4.3499085
288.6398,4.3670093
288.6663,4.3771865
288.6928,4.3886891
288.7193,4.4017352
288.7457,4.4165186
288.774,4.4346763
288.8023,4.4556305
288.8306,4.4798565
288.8588,4.5077932
288.8871,4.5402592
288.9153,4.577719
288.9436,4.6212217
288.9718,4.671322
289.0001,4.7293251
289.0142,4.7614311
289.0283,4.7958499
289.0425,4.832989
289.0566,4.8724719
289.0707,4.9146983
289.0848,4.9598176
289.099,5.0083362
289.1131,5.0597261
289.1272,5.1144736
289.1413,5.1727344
289.1555,5.235119
289.1696,5.300902
289.1837,5.370662
289.1978,5.444548
289.2146,5.538168
289.2314,5.638081
289.2482,5.744502
289.2649,5.856936
289.2817,5.976904
289.2985,6.103903
289.3153,6.238055
289.332,6.378585
289.3488,6.527226
289.3656,6.683172
289.3824,6.846388
289.3991,7.015761
289.4159,7.193192
289.4327,7.377503
289.4662,7.764572
289.5051,8.243654
289.5439,8.747792
289.6216,9.805216
289.6711,10.482928
289.7205,11.13413
289.7594,11.612362
289.7982,12.045259
289.8282,12.342101
289.8582,12.600242
289.8777,12.745079
289.8971,12.86991
289.9169,12.976507
289.9366,13.060859
289.9641,13.141146
289.9916,13.176676
290.0,13.1785
290.0043,13.177795
290.0181,13.168038
290.0318,13.147087
290.0593,13.071533
290.0786,12.992345
290.0979,12.892257
290.1246,12.720798
290.148,12.540823
290.1681,12.36564
290.2049,12.000479
290.2416,11.587195
290.2784,11.133842
290.3152,10.652223
290.4556,8.739635
290.4807,8.410944
290.5058,8.092263
290.5309,7.785348
290.5559,7.492796
290.581,7.213415
290.6061,6.949265
290.6312,6.700932
290.6562,6.46964
290.6763,6.295366
290.6964,6.131464
290.7165,5.977801
290.7365,5.834875
290.7566,5.700998
290.7766,5.577199
290.7967,5.461891
290.8167,5.355842
290.8368,5.257582
290.8568,5.1676622
290.8769,5.0847437
290.8969,5.0092086
290.917,4.9398524
290.937,4.8769259
290.9571,4.8193624
290.9771,4.7673159
290.9955,4.7236904
291.0139,4.6838328
291.0323,4.6474543
291.0507,4.6142777
291.0691,4.5840423
291.0875,4.5565013
291.1059,4.5314238
291.1243,4.508593
291.1427,4.4878086
291.1611,4.4688829
291.1979,4.4359335
291.2347,4.4085229
291.2714,4.3856855
291.3082,4.3664527
291.345,4.3501943
291.3818,4.3363455
291.4185,4.3244792
291.4553,4.3141665
291.4921,4.3051485
291.5289,4.2971918
291.5656,4.2901312
291.6459,4.27705607
291.7261,4.26642037
291.8064,4.25751767
291.8866,4.24993206
291.9669,4.24334978
292.0471,4.23758024
292.1273,4.2324632
292.2075,4.22788533
292.2878,4.22375079
292.368,4.22000131
292.5285,4.21342097
292.689,4.20779931
292.8494,4.20290574
293.0367,4.19788721
293.2239,4.19344256
293.4111,4.18943899
293.5983,4.18578165
293.7856,4.18239701
293.9728,4.17923574
294.3472,4.17341735
294.6682,4.16881729
294.9892,4.16446516
295.3102,4.1602945
295.6311,4.15626332
295.9521,4.15233288
296.273,4.14847831
296.9149,4.14091195
297.5568,4.13344621
298.1987,4.12600527
298.8406,4.11854043
299.4825,4.11101984
300.5524,4.09827068
301.6222,4.08519056
302.6921,4.07170968
303.7619,4.05776857
304.8318,4.04330886
305.9016,4.02828033
306.9715,4.01262884
308.0413,3.99629928
309.2182,3.97747782
310.395,3.95767772
311.5718,3.9368022
312.7486,3.91474374
313.9255,3.89138605
315.1023,3.86659616
315.6907,3.85361843
316.2791,3.84022387
316.8675,3.82639355
317.4559,3.81210366
318.3653,3.78905218
319.2747,3.76474118
320.1841,3.73906102
321.0935,3.71188985
321.5482,3.69770473
322.0029,3.68309595
322.4576,3.66807486
322.9123,3.65260925
323.367,3.6366243
323.8217,3.62011705
324.2764,3.60307695
324.731,3.58548449
325.3195,3.56184046
325.9079,3.53716413
326.4963,3.51138784
327.0847,3.48444443
327.6731,3.45626399
328.2615,3.4267734
328.8499,3.39589631
329.1441,3.37991456
329.4383,3.36355859
329.9733,3.33282493
330.5082,3.30077565
330.7757,3.2842372
331.0431,3.2673576
331.3106,3.2501206
331.578,3.2325363
331.8455,3.2145881
332.113,3.1962839
332.3805,3.1776248
332.6479,3.1586226
332.9154,3.1392727
333.1828,3.1195996
333.4503,3.0996001
333.7177,3.0793005
334.012,3.0566331
334.3062,3.0336775
334.6004,3.0104854
334.8946,2.9871326
335.1888,2.9637123
335.483,2.9403454
335.7772,2.9171854
336.0714,2.8944247
336.3656,2.8723071
336.6598,2.851143
336.954,2.8313251
337.1011,2.8220714
337.2482,2.8133517
337.3953,2.8052485
337.5424,2.7978588
337.6895,2.7912894
337.8366,2.7856612
337.9837,2.7811145
338.1308,2.777806
338.2779,2.7759119
338.425,2.7756363
338.6123,2.7779924
338.7995,2.783901
338.9867,2.7940359
339.1739,2.8092173
339.3612,2.8304526
339.5484,2.8589161
339.7356,2.8960579
339.8292,2.9184189
339.9228,2.9436392
340.0298,2.9763378
340.1769,3.0288827
340.324,3.0915439
340.4711,3.1660442
340.6182,3.25445
340.7653,3.359256
340.9124,3.483482
340.986,3.554052
341.0595,3.630822
341.1331,3.714599
341.2066,3.805814
341.3203,3.963534
341.434,4.144267
341.5477,4.3518
341.6613,4.590469
341.7182,4.723468
341.775,4.866231
341.8319,5.020146
341.8887,5.185658
341.9456,5.364441
342.0024,5.557084
342.0592,5.765244
342.116,5.990439
342.1896,6.310386
342.2631,6.665553
342.3367,7.06188
342.4102,7.504137
342.447,7.745135
342.4838,8.000481
342.5206,8.271259
342.5573,8.557853
342.5941,8.863131
342.6309,9.187774
342.6677,9.533379
342.7044,9.900675
342.7396,10.275995
342.7747,10.674633
342.8098,11.099728
342.8449,11.553622
342.88,12.038954
342.9151,12.558674
342.9502,13.116124
342.9853,13.71508
343.0204,14.359842
343.0555,15.05532
343.0906,15.807149
343.1257,16.621817
343.1608,17.506839
343.1959,18.470942
343.231,19.524272
343.2661,20.678735
343.3029,22.012933
343.3397,23.492574
343.3581,24.29381
343.3765,25.140149
343.3949,26.035058
343.4132,26.977022
343.4316,27.98043
343.45,29.04476
343.4684,30.1749
343.4868,31.37615
343.5052,32.65427
343.5236,34.01553
343.542,35.46672
343.5603,37.00651
343.5787,38.65967
343.5971,40.42668
343.6155,42.31684
343.6339,44.34018
343.6523,46.50751
343.6707,48.83041
343.6891,51.32135
343.7075,53.99364
343.7259,56.8615
343.7443,59.94007
343.7627,63.24548
343.7811,66.79479
343.7995,70.60605
343.8179,74.69831
343.8363,79.09155
343.8546,83.78022
343.873,88.83732
343.8914,94.26088
343.9098,100.07449
343.9282,106.30248
343.9466,112.96985
343.965,120.10215
343.9834,127.7254
344.0017,135.82019
344.0201,144.50133
344.0385,153.75233
344.0569,163.59936
344.0752,174.00942
344.0936,185.12129
344.112,196.90366
344.1304,209.37934
344.1487,222.49586
344.1722,240.40635
344.1956,259.46457
344.219,279.77215
344.2424,301.34905
344.2658,324.20608
344.2892,348.34409
344.3126,373.7525
344.336,400.4085
344.3728,444.7608
344.4095,491.7612
344.4463,541.3625
344.483,592.8975
344.5566,700.4029
344.6301,808.9772
344.6903,894.5355
344.7204,934.9286
344.7505,973.1058
344.7873,1016.1011
344.824,1054.2021
344.8534,1080.7905
344.8828,1103.5174
344.9122,1122.0963
344.9415,1136.2513
344.9708,1145.8762
345.0,1150.8456
345.0098,1151.4679
345.0415,1149.8762
345.0732,1142.8219
345.1049,1130.4338
345.1365,1112.9859
345.1658,1092.5069
345.1951,1068.1748
345.2244,1040.3124
345.2537,1009.2793
345.2836,974.7445
345.3134,937.8734
345.373,858.5635
345.4923,689.7157
345.5384,625.1426
345.5845,562.8064
345.6306,503.6273
345.6537,475.3869
345.6767,448.2979
345.7066,414.70069
345.7364,383.10893
345.7662,353.45389
345.796,325.7523
345.8259,299.91032
345.8557,276.06727
345.8855,254.07984
345.9004,243.76075
345.9153,233.87855
345.9303,224.36033
345.9452,215.32181
345.9601,206.68637
345.975,198.44195
345.99,190.52446
346.0049,183.02681
346.0198,175.88209
346.0347,169.07728
346.0497,162.55711
346.0646,156.39549
346.0795,150.53497
346.0944,144.96301
346.1093,139.66697
346.1242,134.63453
346.1391,129.85369
346.154,125.31264
346.169,120.97173
346.1839,116.87765
346.1988,112.98989
346.2137,109.29805
346.2286,105.79205
346.2435,102.46219
346.2584,99.2992
346.2733,96.29413
346.3032,90.70625
346.333,85.67198
346.3628,81.11385
346.3926,76.97969
346.4225,73.21066
346.4523,69.79008
346.4821,66.66758
346.5119,63.81021
346.5417,61.1889
346.5715,58.77801
346.6013,56.555037
346.6311,54.500225
346.661,52.590119
346.6908,50.822308
346.7206,49.176948
346.7504,47.64249
346.7803,46.204192
346.8101,44.862865
346.8399,43.60586
346.8697,42.426509
346.8996,41.315368
346.9294,40.274798
346.9592,39.296536
346.989,38.376756
347.0189,37.509284
347.0487,36.697003
347.0785,35.934359
347.1083,35.21911
347.1341,34.636607
347.1599,34.086963
347.1857,33.569098
347.2114,33.083829
347.2372,32.626434
347.2629,32.199506
347.2887,31.798798
347.3144,31.426469
347.3402,31.078629
347.366,30.755736
347.4175,30.181352
347.469,29.6921
347.5205,29.276676
347.6181,28.644454
347.7157,28.127707
347.7672,27.863857
347.8187,27.585353
347.8486,27.411181
347.8784,27.225346
347.9076,27.029346
347.9368,26.81788
347.9642,26.604201
347.9916,26.374933
348.0,26.301445
348.0275,26.05019
348.0549,25.78359
348.0958,25.356027
348.1206,25.080212
348.1454,24.792703
348.1842,24.321467
348.223,23.82766
348.2548,23.409327
348.2866,22.981708
348.3501,22.111765
348.4773,20.385702
348.5409,19.571711
348.5727,19.183922
348.6045,18.810774
348.6381,18.433485
348.6716,18.07544
348.7052,17.734897
348.7387,17.413985
348.7723,17.110556
348.8058,16.825976
348.8394,16.557886
348.8729,16.307052
348.9065,16.071037
348.94,15.850247
348.9736,15.642305
349.0071,15.44736
349.0407,15.263215
349.0742,15.089939
349.1078,14.925521
349.1413,14.770046
349.1784,14.606686
349.2155,14.451611
349.2526,14.303911
349.2897,14.162759
349.3268,14.027455
349.3639,13.897373
349.438,13.651191
349.5122,13.420155
349.5863,13.202461
349.6605,12.9957327
349.7346,12.7992248
349.8088,12.6114057
349.883,12.4317751
350.0313,12.0948758
350.1796,11.7842434
350.3279,11.4967926
350.4975,11.1932138
350.667,10.9136268
350.8365,10.6551835
351.006,10.4156339
351.1756,10.1929021
351.3451,9.9855542
351.5146,9.7919545
351.6841,9.6107725
351.8396,9.4544814
351.995,9.306971
352.1504,9.167456
352.3058,9.0353276
352.4612,8.9100417
352.6166,8.7910999
352.772,8.6780497
352.9274,8.5704754
353.0828,8.4680006
353.2382,8.3702787
353.3936,8.2769953
353.549,8.1878605
353.8598,8.0210029
354.1706,7.867837
354.4814,7.7267756
354.7922,7.5964654
355.103,7.4757456
355.4138,7.3636112
355.7246,7.2591937
356.0354,7.1617354
356.3462,7.0705724
356.657,6.9851254
356.9113,6.9191143
357.1656,6.8563649
357.4199,6.7966615
357.6742,6.7397694
357.9285,6.6854498
358.1828,6.6335053
358.4371,6.5837926
358.6913,6.5362089
358.9456,6.4905969
359.1999,6.44685902
359.7085,6.36455965
360.2171,6.288512
360.7256,6.21804164
361.0364,6.17745317
361.3472,6.13860083
361.658,6.10137658
361.9688,6.06567757
362.5904,5.99849604
363.212,5.93639876
363.8336,5.87882358
364.4552,5.82528537
365.0768,5.77536914
365.6984,5.7287106
366.4331,5.67733489
367.1677,5.62962437
367.9023,5.58518401
368.6369,5.54367613
369.3715,5.5048349
370.1061,5.46849409
370.8407,5.43418926
371.5753,5.40181589
372.1969,5.37583247
372.8185,5.35103282
373.4401,5.32733379
374.0617,5.30466348
375.3049,5.26211486
376.5481,5.22289566
377.7913,5.18658213
379.0345,5.15283048
380.2777,5.12133999
381.5209,5.09185166
382.7641,5.06415106
384.0073,5.03804278
385.2505,5.01336284
386.4937,4.98996822
387.7369,4.9677283
388.9801,4.94653249
390.2233,4.9262837
391.4664,4.90689293
392.5966,4.88994691
393.7268,4.87359856
394.857,4.85780972
395.9872,4.84254891
396.7784,4.83217064
397.5695,4.82204674
398.3606,4.81218763
399.1517,4.80261407
399.9428,4.7933643
400.3384,4.78890238
400.7339,4.78457959
401.1295,4.78042279
401.525,4.77648118
401.9206,4.77282753
402.3161,4.76958102
402.5704,4.76780301
402.8247,4.76637325
403.079,4.76542617
403.3333,4.7651738
403.4605,4.76541276
403.5876,4.76597924
403.7148,4.7669713
403.8419,4.76852798
403.9691,4.77087675
404.0962,4.77439646
404.2234,4.77981096
404.287,4.78362853
404.3505,4.78853157
404.4,4.79336552
404.4494,4.79935022
404.4989,4.8068418
404.5483,4.81623357
404.5978,4.8281006
404.6472,4.8430631
404.6967,4.8619998
404.7461,4.885819
404.7709,4.8999892
404.7956,4.9157852
404.8203,4.9334334
404.845,4.9531204
404.8698,4.9751327
404.8945,4.9994983
404.9192,5.0265116
404.9439,5.0563943
404.9687,5.0895068
404.9934,5.1258103
405.0181,5.1656567
405.0428,5.2092667
405.0675,5.2568586
405.0922,5.3086342
405.1169,5.364787
405.1416,5.4254854
405.1646,5.4862257
405.1876,5.5511358
405.2106,5.6202871
405.2335,5.6933966
405.2565,5.771117
405.2794,5.852752
405.3024,5.938953
405.3253,6.028875
405.3483,6.12316
405.3712,6.220802
405.3942,6.322421
405.4171,6.426852
405.463,6.644578
405.5089,6.87077
405.6007,7.332129
405.6466,7.55759
405.6925,7.772413
405.719,7.889408
405.7455,7.999927
405.772,8.102931
405.7985,8.197425
405.8356,8.313661
405.8726,8.408872
405.9115,8.48457
405.9347,8.517095
405.9579,8.539846
405.979,8.551893
406.0,8.555619
406.0337,8.544328
406.0506,8.530699
406.0905,8.477846
406.1119,8.437875
406.1332,8.390367
406.1694,8.292875
406.2055,8.176279
406.2335,8.073894
406.2614,7.9627
406.2893,7.843525
406.3172,7.717593
406.3665,7.482384
406.4158,7.23687
406.5143,6.74135
406.5636,6.502196
406.5883,6.386671
406.6129,6.275085
406.6376,6.166923
406.6622,6.063381
406.6869,5.963883
406.7115,5.869434
406.7362,5.779408
406.7608,5.6946232
406.7855,5.6144272
406.8101,5.5394603
406.8348,5.4690616
406.8594,5.4037145
406.884,5.3430027
406.9086,5.2867808
406.9349,5.2314452
406.9612,5.1808167
406.9875,5.1346453
407.0138,5.0926718
407.0401,5.0546274
407.0664,5.0202416
407.0927,4.9892434
407.1189,4.9614674
407.1452,4.9364441
407.1715,4.9140359
407.1978,4.8940049
407.2241,4.8761251
407.2504,4.860186
407.2767,4.8459894
407.3292,4.8221493
407.3818,4.8032237
407.4344,4.78819615
407.487,4.77619689
407.5395,4.76655068
407.5921,4.75867894
407.6446,4.75219323
407.6972,4.74674744
407.7497,4.74212127
407.8286,4.73630228
407.9075,4.73147492
407.9864,4.72735453
408.0652,4.72376233
408.2229,4.71768487
408.3806,4.71263593
408.5383,4.70828883
408.696,4.70445165
408.8537,4.70099384
409.0114,4.69783035
409.3269,4.69214631
409.6423,4.68706125
409.9577,4.68237428
410.2731,4.67796515
410.6937,4.67239057
411.1142,4.66706736
411.5348,4.66191935
411.9553,4.65690258
412.6913,4.64832554
413.4273,4.63991412
414.1633,4.631611782
414.8992,4.62337799
416.3712,4.606991194
417.8431,4.590593069
418.9997,4.577623547
420.1562,4.564532351
421.3128,4.551271152
422.4693,4.537802843
423.6259,4.524078517
424.7824,4.51005595
425.939,4.49568134
427.0955,4.48090306
428.2521,4.46565996
429.4086,4.44988508
430.5651,4.43350127
431.7216,4.41642422
432.8782,4.398555
434.0347,4.37978256
435.1912,4.35997562
436.3477,4.33898171
437.1363,4.32389511
437.9249,4.30810821
438.7135,4.29154774
439.502,4.27415292
440.2906,4.25582984
441.0791,4.23641362
441.8677,4.21580657
442.6562,4.19387487
443.2345,4.17685087
443.8128,4.15895121
444.3911,4.14009162
444.9693,4.12018352
445.5476,4.09911371
446.1258,4.07677336
446.7041,4.05302044
447.2823,4.02771274
447.6766,4.00947335
448.0709,3.99037079
448.4652,3.97034674
448.8594,3.94934194
449.2537,3.92726108
449.648,3.90400896
450.0423,3.8794955
450.4365,3.85363743
450.7257,3.83375202
451.0148,3.81305129
451.304,3.79148031
451.5931,3.76900881
451.8823,3.7455813
452.1714,3.7211739
452.4605,3.6957442
452.7496,3.6692667
452.9862,3.6468076
453.2228,3.62364
453.4594,3.5997784
453.6959,3.575268
453.8142,3.5627762
453.9325,3.5501434
454.0508,3.5373804
454.1691,3.5245028
454.2874,3.5115291
454.4057,3.4984818
454.524,3.4853879
454.6422,3.4722906
454.7868,3.4563063
454.9314,3.4404483
455.076,3.4248264
455.2205,3.4095859
455.3651,3.3948789
455.5096,3.3809359
455.6542,3.3680045
455.7987,3.356436
455.9433,3.3466346
456.0156,3.3425626
456.0879,3.339144
456.1602,3.3364698
456.2325,3.3346413
456.3048,3.3337738
456.377,3.3339968
456.4493,3.3354596
456.5216,3.3383351
456.5939,3.3428163
456.6661,3.3491187
456.7384,3.357518
456.8107,3.3683072
456.883,3.3818316
456.9552,3.3984721
457.0407,3.422883
457.1261,3.4532501
457.2115,3.4907402
457.2969,3.536757
457.3824,3.593125
457.4251,3.625805
457.4678,3.66193
457.5105,3.701874
457.5532,3.746063
457.5959,3.794993
457.6386,3.849235
457.6912,3.924352
457.7438,4.010042
457.7964,4.108145
457.8489,4.220723
457.8851,4.308353
457.9212,4.405166
457.9574,4.513055
457.9935,4.633038
458.0297,4.767707
458.0658,4.918616
458.1019,5.088867
458.138,5.281753
458.1742,5.50187
458.2103,5.752747
458.2465,6.041464
458.2826,6.3732
458.3007,6.558466
458.3188,6.757879
458.3369,6.972692
458.3549,7.202933
458.373,7.452631
458.391,7.720607
458.4091,8.011562
458.4271,8.324131
458.4502,8.762398
458.4732,9.244471
458.4962,9.777114
458.5192,10.365752
458.5422,11.01631
458.5652,11.735231
458.5882,12.529503
458.6112,13.406678
458.6342,14.374893
458.6572,15.442876
458.6687,16.017173
458.6802,16.619958
458.6917,17.252491
458.7032,17.916072
458.7147,18.612035
458.7262,19.34175
458.7377,20.106621
458.7492,20.9081
458.7607,21.74766
458.7722,22.62679
458.7837,23.54706
458.7952,24.51003
458.8133,26.11599
458.8314,27.83806
458.8495,29.68272
458.8675,31.64532
458.8856,33.75434
458.9036,35.99316
458.9217,38.3934
458.9397,40.93524
458.9578,43.65361
458.9759,46.54144
458.994,49.60519
459.012,52.83268
459.0301,56.26575
459.0481,59.87213
459.0662,63.69715
459.0842,67.70341
459.1072,73.12302
459.1302,78.88683
459.1532,85.00085
459.1762,91.46913
459.1992,98.29364
459.2222,105.47394
459.2452,113.00708
459.2682,120.88732
459.3044,133.97127
459.3406,147.84325
459.3768,162.43377
459.4129,177.60967
459.4491,193.3442
459.4852,209.41934
459.5574,242.1037
459.61,265.7049
459.6626,288.4548
459.6988,303.2885
459.7349,317.1762
459.771,329.9604
459.8071,341.4517
459.8433,351.5015
459.8794,359.8991
459.9177,366.8895
459.9559,371.7745
460.0,374.7147
460.0064,374.897
460.0269,375.0614
460.0474,374.5875
460.0884,371.7443
460.1284,366.5977
460.1684,359.2234
460.2096,349.4664
460.2507,337.759
460.2919,324.2924
460.333,309.4049
460.3891,287.2652
460.4452,263.7102
460.5275,228.11599
460.5687,210.40969
460.6098,193.12821
460.651,176.3812
460.6921,160.41022
460.7333,145.2647
460.7539,138.0472
460.7744,131.11208
460.7941,124.68643
460.8137,118.53017
460.8334,112.58347
460.853,106.90829
460.8727,101.4471
460.8923,96.2545
460.9119,91.30026
460.9315,86.5815
460.9512,82.07215
460.9708,77.81341
460.9904,73.77655
461.01,69.95571
461.0297,66.32662
461.0493,62.91927
461.0689,59.70756
461.0885,56.68404
461.1091,53.70072
461.1297,50.90783
461.1503,48.29624
461.1708,45.86827
461.1914,43.59117
461.212,41.46822
461.2326,39.49062
461.2531,37.65836
461.2737,35.945224
461.2943,34.352369
461.3149,32.871963
461.3354,31.502965
461.356,30.224855
461.3765,29.043299
461.3971,27.940296
461.4176,26.920484
461.4326,26.22017
461.4476,25.556234
461.4626,24.926653
461.4775,24.333384
461.4925,23.766616
461.5074,23.232187
461.5224,22.72128
461.5373,22.23915
461.5673,21.339235
461.5972,20.5275
461.6271,19.791078
461.657,19.121317
461.687,18.508597
461.7169,17.950228
461.7468,17.438133
461.7767,16.967071
461.8067,16.531059
461.8366,16.129011
461.8665,15.755892
461.8964,15.408657
461.9376,14.96775
461.9787,14.565979
462.0199,14.196493
462.061,13.857028
462.1022,13.542579
462.1433,13.251903
462.1845,12.981291
462.2256,12.730179
462.2668,12.49581
462.3079,12.278092
462.3491,12.075014
462.3902,11.886867
462.4314,11.712271
462.4725,11.55185
462.5136,11.405157
462.5547,11.272408
462.5809,11.195264
462.6071,11.124136
462.6333,11.059229
462.6594,11.000996
462.6856,10.949276
462.7118,10.904621
462.738,10.86739
462.7641,10.838075
462.7903,10.816874
462.8165,10.804372
462.8427,10.801054
462.8688,10.807384
462.895,10.823933
462.9212,10.851231
462.9474,10.88982
462.9735,10.940021
462.996,10.993115
463.0184,11.055335
463.0409,11.127537
463.0633,11.209355
463.0858,11.301768
463.1082,11.404168
463.1307,11.517643
463.1531,11.641313
463.1756,11.776356
463.198,11.921588
463.2205,12.078261
463.2429,12.244863
463.2654,12.422691
463.2878,12.609892
463.3326,13.013213
463.3588,13.265692
463.385,13.529221
463.4374,14.084534
463.5421,15.263427
463.602,15.941729
463.6618,16.588929
