Cm247,Cm247
E_eV,Sig_b
0.44375,58.963299
0.453125,59.186727
0.4625,59.441875
0.471875,59.729864
0.48125,60.052241
0.5,60.802809
0.53125,62.337312
0.546875,63.248626
0.5625,64.278604
0.578125,65.425853
0.59375,66.697439
0.609375,68.102575
0.625,69.651904
0.640625,71.357698
0.65625,73.234081
0.671875,75.297312
0.6875,77.566161
0.703125,80.062263
0.71875,82.810675
0.734375,85.840479
0.75,89.185505
0.765625,92.88533
0.78125,96.986353
0.796875,101.543331
0.8125,106.621086
0.828125,112.296451
0.84375,118.656208
0.859375,125.79956
0.8671875,129.710042
0.875,133.877021
0.8857422,140.066805
0.8964844,146.844577
0.9072266,154.281824
0.9179688,162.464468
0.928711,171.493968
0.9394532,181.489847
0.9501954,192.593553
0.9609375,204.973308
0.9707032,217.503624
0.9804688,231.433505
0.9902344,246.97636
0.9951172,255.431206
1.0,264.390427
1.008538,281.394738
1.017076,300.322851
1.025614,321.474125
1.029883,332.992722
1.034152,345.206523
1.038421,358.172161
1.04269,371.952002
1.046959,386.614548
1.051228,402.235942
1.055497,418.900277
1.059766,436.7004
1.064035,455.739923
1.068304,476.134135
1.073738,504.259436
1.079171,535.090567
1.084604,568.989528
1.090037,606.374442
1.09547,647.734544
1.100903,693.642796
1.106336,744.771039
1.109053,772.540073
1.111769,801.911482
1.116038,851.633249
1.120307,906.173322
1.124576,966.141215
1.128845,1032.237782
1.133114,1105.269179
1.135249,1144.679475
1.137383,1186.16277
1.139518,1229.895394
1.141652,1275.984055
1.143787,1324.629234
1.145921,1375.954148
1.149414,1466.270364
1.151161,1514.603803
1.152907,1565.168116
1.154654,1618.142105
1.1564,1673.591041
1.158146,1731.677049
1.159892,1792.534592
1.161639,1856.34354
1.163385,1923.17691
1.165132,1993.25911
1.166878,2066.66169
1.168625,2143.62188
1.170371,2224.20595
1.172117,2308.60715
1.173863,2396.97375
1.175998,2510.62471
1.178132,2630.60109
1.180267,2757.22734
1.182401,2890.56166
1.184536,3030.853
1.18667,3178.03319
1.188805,3332.22873
1.190939,3493.18749
1.193846,3723.05183
1.196752,3964.20731
1.199658,4215.33946
1.202564,4474.51371
1.20547,4739.2113
1.208376,5006.30551
1.211282,5272.08823
1.214188,5532.31173
1.217415,5809.07301
1.220641,6066.306
1.223868,6297.20602
1.227094,6494.88487
1.230321,6653.31882
1.233547,6767.24773
1.236774,6832.90086
1.24,6847.98299
1.242582,6823.22843
1.245163,6766.3136
1.247744,6678.48993
1.250325,6561.65681
1.252261,6456.44176
1.254197,6337.49058
1.256133,6206.1305
1.258069,6063.7722
1.261941,5751.96082
1.265813,5413.95087
1.269685,5061.21028
1.273557,4704.10323
1.277429,4351.43208
1.2813,4010.28456
1.285161,3686.54442
1.289021,3382.81792
1.292882,3100.90488
1.296742,2841.702
1.298673,2720.50511
1.300603,2604.913
1.302533,2494.74068
1.304463,2389.84004
1.306393,2290.04261
1.308323,2195.16716
1.310253,2105.01779
1.312183,2019.39511
1.314114,1938.05507
1.316044,1860.87702
1.317974,1787.61536
1.319904,1718.07201
1.321834,1652.05257
1.323764,1589.36979
1.327624,1473.29858
1.331484,1368.50357
1.335344,1273.75475
1.339204,1187.94827
1.343064,1110.09982
1.346925,1039.31927
1.350785,974.87189
1.354645,916.05828
1.358505,862.27906
1.362366,812.99404
1.366226,767.76327
1.370086,726.16265
1.373946,687.82913
1.37728,657.1009
1.380614,628.3846
1.383948,601.51325
1.387282,576.3361
1.390616,552.71681
1.39395,530.53226
1.397284,509.67102
1.400617,490.03755
1.403951,471.52873
1.407285,454.06737
1.410619,437.57768
1.413952,421.9952
1.42062,393.28126
1.427287,367.49014
1.431148,353.73864
1.435008,340.77865
1.438868,328.54861
1.442728,316.99572
1.446589,306.06896
1.450449,295.7298
1.458169,276.64802
1.46589,259.46114
1.47361,243.93391
1.48133,229.86044
1.48905,217.06761
1.498175,203.39634
1.507299,191.10157
1.516423,180.00759
1.525547,169.9672
1.534671,160.85375
1.543795,152.55687
1.552919,144.98058
1.562043,138.04304
1.569764,132.62002
1.577484,127.56991
1.585205,122.85964
1.592925,118.46183
1.600646,114.34944
1.608366,110.50013
1.616086,106.89219
1.623806,103.50656
1.631527,100.3256
1.639247,97.33455
1.654688,91.86528
1.670129,87.00047
1.685569,82.65876
1.702414,78.43844
1.719258,74.68577
1.736103,71.33885
1.752947,68.34672
1.769792,65.66666
1.786636,63.26445
1.803481,61.10789
1.820325,59.16528
1.842785,56.86616
1.865244,54.86381
1.887704,53.12277
1.910163,51.612283
1.932623,50.306412
1.955082,49.183862
1.977541,48.227297
2.0,47.422916
2.028044,46.610949
2.056088,45.993349
2.084132,45.557408
2.112175,45.292751
2.140219,45.191945
2.1595,45.215296
2.17878,45.313362
2.19806,45.486133
2.21734,45.734267
2.23662,46.059041
2.2559,46.462405
2.27518,46.947006
2.29446,47.516241
2.31374,48.174299
2.33302,48.926309
2.3523,49.778379
2.37158,50.737739
2.39086,51.812862
2.41014,53.013134
2.42942,54.348308
2.4487,55.830839
2.467981,57.480534
2.487261,59.319977
2.506541,61.371135
2.525821,63.659474
2.545101,66.217026
2.564381,69.083014
2.583661,72.305379
2.602941,75.943122
2.618716,79.279295
2.634491,82.991955
2.650266,87.141277
2.66604,91.800526
2.673928,94.349457
2.681815,97.061711
2.689702,99.953266
2.697589,103.042258
2.705477,106.350056
2.713364,109.899933
2.721251,113.719949
2.729138,117.841983
2.738778,123.344685
2.748418,129.434686
2.758058,136.211187
2.767698,143.797936
2.772518,147.942391
2.777338,152.351025
2.782158,157.050191
2.786978,162.069876
2.791798,167.444313
2.796618,173.212672
2.801438,179.419808
2.806258,186.117596
2.811955,194.748645
2.817651,204.26154
2.823348,214.794694
2.829044,226.502887
2.834741,239.573774
2.840437,254.213302
2.843286,262.197716
2.846134,270.662329
2.848982,279.64239
2.85183,289.171149
2.85665,306.641284
2.86147,325.935445
2.86629,347.194311
2.87111,370.526909
2.87593,395.991187
2.88075,423.572241
2.88557,453.158999
2.89039,484.52254
2.893895,508.243103
2.897662,534.358167
2.901428,560.831222
2.905194,587.335623
2.90896,613.494969
2.912727,638.908292
2.916493,663.137182
2.920259,685.764466
2.924025,706.385306
2.928019,725.656404
2.932013,741.898728
2.936007,754.847413
2.94,764.349884
2.942663,768.756591
2.945325,771.64233
2.948654,773.19181
2.951982,772.594934
2.95531,770.053835
2.958638,765.814647
2.961966,760.158772
2.965294,753.392895
2.97195,737.820558
2.977786,723.604768
2.983622,710.559805
2.989458,700.083822
2.995294,693.308614
2.998468,691.494653
3.001641,691.141907
3.004815,692.339318
3.007988,695.159214
3.013277,703.626434
3.018566,716.993562
3.023855,735.451757
3.029144,759.188791
3.032053,774.570189
3.034962,791.652909
3.037871,810.483329
3.04078,831.113275
3.043689,853.601035
3.046598,878.011765
3.049507,904.417606
3.052416,932.897689
3.055325,963.53825
3.058234,996.432234
3.061143,1031.678808
3.064052,1069.383164
3.066961,1109.654824
3.06987,1152.606848
3.072779,1198.354925
3.075688,1247.01428
3.079126,1308.430744
3.082564,1374.25003
3.086002,1444.63344
3.08944,1519.71709
3.092878,1599.60134
3.096316,1684.34096
3.099754,1773.92943
3.103191,1868.26374
3.105933,1946.83784
3.108675,2028.22039
3.111417,2112.23895
3.114158,2198.64485
3.1169,2287.2286
3.119642,2377.63788
3.122384,2469.49256
3.125125,2562.32283
3.129579,2714.03464
3.134032,2864.66622
3.138485,3011.53079
3.142938,3151.65741
3.147391,3281.92266
3.151844,3399.1817
3.156297,3500.40643
3.16075,3582.83607
3.164313,3633.66312
3.167875,3669.98024
3.171438,3691.11355
3.175,3696.64053
3.179454,3681.46627
3.183907,3642.21937
3.18836,3580.05858
3.192813,3496.79258
3.198048,3375.1015
3.203283,3231.98004
3.208518,3072.36211
3.213752,2901.32891
3.218987,2723.68236
3.224222,2543.89848
3.229457,2365.8304
3.234691,2192.66829
3.23839,2074.5824
3.242089,1960.80413
3.245788,1851.81914
3.249486,1747.98413
3.253185,1649.44681
3.256884,1556.32078
3.260583,1468.59895
3.264281,1386.21701
3.268989,1288.79102
3.273697,1199.33638
3.278405,1117.37177
3.283112,1042.38836
3.28782,973.8146
3.292527,911.1447
3.297235,853.83555
3.301942,801.42262
3.305641,763.36265
3.30934,727.83115
3.313039,694.63621
3.316738,663.60015
3.320437,634.5582
3.324136,607.35865
3.327835,581.86163
3.331533,557.94502
3.335232,535.47755
3.338931,514.35783
3.34263,494.48639
3.346328,475.77694
3.350027,458.13585
3.353726,441.49151
3.357425,425.7735
3.361123,410.92077
3.368521,383.55923
3.375919,358.99043
3.383317,336.85789
3.390714,316.8613
3.398112,298.73659
3.405509,282.26741
3.412907,267.25931
3.420304,253.55235
3.426021,243.7579
3.431737,234.59782
3.437454,226.01684
3.44317,217.97099
3.448887,210.41484
3.454603,203.31268
3.460319,196.62841
3.466035,190.33034
3.471752,184.38918
3.477468,178.78088
3.4889,168.46839
3.500333,159.2271
3.511765,150.92171
3.519163,145.99019
3.526561,141.37405
3.533959,137.04858
3.541356,132.99198
3.548754,129.18291
3.556151,125.6041
3.570946,119.07026
3.585742,113.27424
3.600537,108.1206
3.615332,103.52847
3.630127,99.4303
3.640215,96.8896
3.650303,94.53631
3.660391,92.35654
3.670478,90.33808
3.680566,88.46939
3.690653,86.74062
3.710828,83.66487
3.731004,81.04332
3.751179,78.82245
3.771354,76.96157
3.791529,75.42857
3.80767,74.41999
3.82381,73.59257
3.83995,72.93668
3.85609,72.44452
3.872231,72.10988
3.888371,71.92812
3.904511,71.89588
3.920651,72.01116
3.936792,72.27323
3.952932,72.68251
3.969072,73.24072
3.985212,73.95078
4.013458,75.57218
4.027581,76.57198
4.041703,77.70457
4.055826,78.97637
4.069949,80.39457
4.084072,81.967556
4.098194,83.70477
4.112317,85.617375
4.12644,87.717561
4.140563,90.019099
4.154685,92.537117
4.168808,95.289112
4.18293,98.294508
4.197053,101.577258
4.211175,105.164693
4.225971,109.285208
4.240766,113.815841
4.255561,118.802217
4.270356,124.295921
4.285152,130.357152
4.299947,137.054792
4.314742,144.470341
4.329537,152.698771
4.344333,161.851696
4.359128,172.058068
4.373923,183.471971
4.381321,189.687545
4.388718,196.274626
4.396116,203.262973
4.403514,210.682155
4.410912,218.565377
4.418309,226.947916
4.425707,235.8715
4.433104,245.376948
4.440502,255.514032
4.447899,266.331523
4.454624,276.805102
4.461349,287.934246
4.468074,299.768711
4.474799,312.362183
4.481524,325.772891
4.488249,340.063753
4.494974,355.302725
4.501699,371.563163
4.50977,392.538177
4.51784,415.241647
4.52591,439.833175
4.53398,466.479025
4.54205,495.352786
4.55012,526.632282
4.55819,560.494994
4.56626,597.111743
4.574352,636.749619
4.582444,679.441895
4.590536,725.275247
4.598627,774.268841
4.606719,826.377925
4.614811,881.432089
4.622903,939.1345
4.630994,999.02295
4.635966,1036.6471
4.640937,1074.67346
4.645909,1112.90646
4.65088,1151.09179
4.660823,1226.26145
4.670766,1297.77479
4.680709,1362.95089
4.690652,1419.01336
4.695624,1442.79063
4.700595,1463.31931
4.705567,1480.33976
4.710538,1493.61859
4.717769,1505.90153
4.725,1509.54378
4.732232,1504.43739
4.739463,1490.73503
4.746694,1468.8381
4.753925,1439.36917
4.761157,1403.132
4.768388,1361.08318
4.775619,1314.25071
4.78285,1263.70238
4.792571,1191.73487
4.802291,1117.34777
4.812012,1042.61199
4.821732,969.24841
4.831453,898.54604
4.841173,831.43847
4.850893,768.49901
4.860613,710.02822
4.869325,661.49003
4.878037,616.55831
4.886749,575.10702
4.89546,536.96435
4.904172,501.91541
4.912884,469.74412
4.921596,440.22625
4.930307,413.14553
4.939019,388.28641
4.947731,365.45549
4.956443,344.47081
4.965154,325.16674
4.973866,307.38596
4.982577,290.99293
4.991289,275.85749
5.0,261.86889
5.010685,246.12299
5.021369,231.77618
5.032053,218.67718
5.042737,206.69388
5.053422,195.70921
5.064106,185.62258
5.07479,176.34247
5.085474,167.78912
5.094702,160.93142
5.103929,154.52233
5.113156,148.52386
5.122383,142.90246
5.131611,137.6271
5.140838,132.67175
5.150065,128.01111
5.159292,123.62313
5.16852,119.48736
5.177747,115.58656
5.186974,111.9037
5.196201,108.42357
5.214656,102.01666
5.23311,96.26803
5.243795,93.20704
5.254479,90.32459
5.265163,87.60757
5.275847,85.04427
5.297216,80.33698
5.318584,76.12851
5.339953,72.35607
5.361321,68.96758
5.382689,65.918664
5.404057,63.172028
5.425426,60.696008
5.446794,58.464147
5.468163,56.453754
5.489531,54.646095
5.5109,53.025347
5.532268,51.578774
5.553636,50.296094
5.575004,49.169513
5.590545,48.445041
5.606086,47.798964
5.621627,47.230665
5.637167,46.740299
5.652708,46.328671
5.668248,45.997506
5.683789,45.749356
5.699329,45.587875
5.714869,45.517798
5.736238,45.582127
5.757606,45.851713
5.778975,46.354158
5.789659,46.703595
5.800343,47.12558
5.811028,47.626362
5.821712,48.212872
5.832396,48.893105
5.84308,49.676052
5.853764,50.571894
5.864448,51.592153
5.875132,52.749815
5.885816,54.059409
5.896501,55.537169
5.907185,57.200273
5.917869,59.067502
5.928553,61.158217
5.939238,63.492098
5.949922,66.08721
5.960606,68.9599
5.97129,72.12184
5.981037,75.2627
5.990783,78.64353
6.000529,82.25064
6.010275,86.05768
6.037707,97.42846
6.051423,103.08969
6.065138,108.35953
6.071996,110.74471
6.078854,112.90658
6.085712,114.80401
6.092569,116.39859
6.099427,117.65703
6.106285,118.55125
6.113143,119.06064
6.12,119.17268
6.126858,118.88358
6.133716,118.19844
6.140574,117.13098
6.147432,115.70297
6.15429,113.94315
6.161148,111.88595
6.168006,109.57003
6.174863,107.03715
6.188579,101.48838
6.202294,95.56991
6.21601,89.57162
6.229725,83.72522
6.239506,79.74164
6.249287,75.95971
6.259068,72.40481
6.268848,69.09059
6.278629,66.02015
6.28841,63.190381
6.298191,60.592682
6.307971,58.215411
6.316575,56.29505
6.325178,54.52462
6.333782,52.893599
6.342385,51.392536
6.350989,50.011601
6.359592,48.742137
6.368195,47.575589
6.376798,46.504166
6.385402,45.52055
6.394005,44.618366
6.402609,43.791353
6.411212,43.034214
6.428419,41.709703
6.445625,40.610545
6.45814,39.936507
6.470654,39.358118
6.483168,38.867922
6.495682,38.459761
6.514453,37.990515
6.533224,37.681613
6.551995,37.52433
6.570766,37.513852
6.587973,37.632152
6.60518,37.874531
6.622387,38.245247
6.639594,38.751336
6.656801,39.402823
6.674008,40.213164
6.691215,41.199865
6.708421,42.385193
6.724846,43.728034
6.741271,45.30862
6.749484,46.199844
6.757696,47.165574
6.765908,48.212322
6.77412,49.347226
6.782333,50.578532
6.790545,51.915048
6.798757,53.367257
6.806969,54.946873
6.815182,56.667486
6.823394,58.543959
6.831606,60.593929
6.839818,62.837421
6.848422,65.420725
6.857025,68.271987
6.865629,71.42743
6.874232,74.927781
6.882836,78.822344
6.891439,83.167144
6.900043,88.030061
6.904345,90.679735
6.908646,93.488699
6.912948,96.470335
6.91725,99.637051
6.921552,103.002979
6.925853,106.582589
6.930155,110.394102
6.934457,114.454526
6.938759,118.783128
6.94306,123.399383
6.947362,128.327505
6.951664,133.589948
6.955966,139.211593
6.960267,145.217185
6.964569,151.636961
6.96887,158.496084
6.973172,165.827098
6.977473,173.655773
6.982166,182.802042
6.986859,192.614644
6.991552,203.128229
6.996244,214.371668
7.000937,226.375743
7.00563,239.157552
7.010323,252.727452
7.015015,267.081583
7.019463,281.403397
7.02391,296.392133
7.032805,328.212191
7.0417,362.035688
7.050594,397.070026
7.056498,420.480218
7.062402,443.576164
7.068306,465.935998
7.07421,487.107997
7.080114,506.62744
7.086018,524.03484
7.091922,538.89697
7.097825,550.82518
7.102119,557.47409
7.106413,562.30416
7.110707,565.24524
7.115,566.25483
7.121441,564.12869
7.127882,557.71665
7.134323,547.2435
7.140763,533.06562
7.147204,515.63806
7.153644,495.50332
7.160085,473.23816
7.166525,449.44732
7.173542,422.4674
7.180559,395.06426
7.187576,367.85465
7.194593,341.35315
7.20161,315.96365
7.208627,291.98087
7.215644,269.5978
7.22266,248.92149
7.226487,238.37488
7.230313,228.34508
7.23414,218.82004
7.237966,209.79417
7.241793,201.24938
7.245619,193.17438
7.249445,185.54938
7.253271,178.35601
7.257098,171.57291
7.260924,165.18389
7.264751,159.16572
7.268577,153.50172
7.272404,148.16962
7.27623,143.15328
7.280056,138.43307
7.283882,133.99157
7.287709,129.81104
7.291535,125.87788
7.299188,118.69052
7.306841,112.32036
7.314493,106.67227
7.322146,101.66144
7.329799,97.21659
7.337452,93.27567
7.345104,89.78589
7.350322,87.64099
7.35554,85.67175
7.360758,83.8669
7.365975,82.21667
7.376411,79.3436
7.386846,76.99267
7.397282,75.11651
7.407717,73.67987
7.418153,72.65666
7.428588,72.02964
7.439719,71.7861
7.45085,71.97733
7.461286,72.55348
7.471722,73.51983
7.482158,74.88499
7.492593,76.65808
7.503029,78.84688
7.513464,81.45334
7.5239,84.47132
7.534335,87.88009
7.541912,90.57934
7.549489,93.44302
7.564643,99.54011
7.579797,105.84908
7.59495,111.93562
7.601832,114.49055
7.608713,116.84534
7.615594,118.95257
7.622475,120.76793
7.629357,122.25277
7.636238,123.37502
7.643119,124.11216
7.65,124.45144
7.656882,124.39098
7.663763,123.94009
7.670644,123.11905
7.677525,121.95834
7.684407,120.49743
7.694729,117.84932
7.70505,114.81945
7.7138,112.10315
7.72255,109.389455
7.7313,106.811468
7.735675,105.615611
7.74005,104.504893
7.744425,103.497177
7.7488,102.61108
7.753175,101.866284
7.75755,101.284007
7.761925,100.887423
7.7663,100.702343
7.770675,100.757944
7.775049,101.08753
7.778008,101.48513
7.780967,102.039184
7.783926,102.764729
7.786884,103.678152
7.789843,104.798657
7.792801,106.146129
7.79576,107.744427
7.798718,109.617838
7.801677,111.795642
7.804635,114.307232
7.807594,117.188071
7.810552,120.473049
7.813511,124.204372
7.816469,128.422573
7.819428,133.176616
7.822386,138.512261
7.824099,141.888966
7.825812,145.488886
7.827525,149.322532
7.829238,153.400788
7.830951,157.734497
7.832664,162.334723
7.834377,167.212513
7.836089,172.375909
7.837802,177.841787
7.839515,183.618101
7.841228,189.715552
7.84294,196.140461
7.844653,202.910293
7.846366,210.030801
7.849791,225.353867
7.853217,242.180444
7.856643,260.553809
7.860069,280.503261
7.863494,302.029993
7.86692,325.128735
7.870346,349.746974
7.873772,375.806369
7.877197,403.185942
7.881557,439.72211
7.885917,477.77197
7.890277,516.84561
7.894637,556.36255
7.898063,587.29725
7.901489,617.75034
7.904915,647.35454
7.90834,675.72347
7.911622,701.40481
7.914904,725.27947
7.918186,747.02883
7.921468,766.35343
7.923865,778.77653
7.926261,789.66008
7.928658,798.92806
7.931054,806.49983
7.933291,811.98823
7.935527,815.90916
7.937764,818.23846
7.94,818.95747
7.942557,817.80175
7.945113,814.54754
7.947669,809.22438
7.950225,801.88039
7.953836,788.19214
7.957446,770.85248
7.961057,750.15305
7.964667,726.45647
7.968532,698.20142
7.972397,667.46681
7.976262,634.78763
7.980127,600.70325
7.983992,565.74276
7.987857,530.41093
7.995587,460.46486
8.000155,420.6165
8.004722,382.53348
8.00929,346.59605
8.011574,329.52849
8.013857,313.10488
8.017722,286.80145
8.019655,274.36871
8.021587,262.42814
8.02352,250.96724
8.025452,239.99574
8.027385,229.49782
8.029317,219.47806
8.03125,209.91805
8.033182,200.81814
8.035115,192.15804
8.037047,183.93467
8.03898,176.12657
8.040912,168.72808
8.042844,161.72083
8.044776,155.08979
8.046709,148.81684
8.048641,142.89297
8.050574,137.29682
8.052506,132.01861
8.054439,127.03765
8.056371,122.34406
8.058304,117.91816
8.060236,113.7501
8.062169,109.82149
8.064101,106.1228
8.066034,102.63706
8.067966,99.35523
8.069899,96.26181
8.071831,93.34843
8.073763,90.60239
8.075695,88.01323
8.079033,83.88067
8.082371,80.13948
8.085709,76.74675
8.089047,73.66399
8.092385,70.85676
8.095723,68.29442
8.099061,65.94985
8.102398,63.79966
8.105736,61.82142
8.109074,59.9972
8.112412,58.31062
8.11575,56.74734
8.119088,55.29471
8.122426,53.94168
8.125764,52.67851
8.129101,51.49698
8.132966,50.22016
8.136831,49.03202
8.140696,47.92362
8.144561,46.88726
8.148426,45.91613
