Cd112,Cd112
0.1125,6.106446
0.115625,6.091743
0.11875,6.0776191
0.121875,6.0640349
0.125,6.0509579
0.128125,6.0383583
0.13125,6.0262078
0.134375,6.0144813
0.1375,6.0031513
0.14375,5.9815883
0.15,5.9613528
0.15625,5.9423135
0.1625,5.9243587
0.16875,5.907391
0.175,5.891322
0.18125,5.8760726
0.1875,5.8615746
0.19375,5.8477675
0.2,5.8346002
0.2046875,5.8251181
0.209375,5.81595
0.21875,5.798482
0.228125,5.7820592
0.2375,5.7665824
0.246875,5.7519668
0.25625,5.7381332
0.265625,5.7250142
0.275,5.712548
0.284375,5.7006813
0.29375,5.6893646
0.303125,5.6785557
0.3125,5.6682166
0.321875,5.6583134
0.33125,5.6488146
0.340625,5.6396936
0.35,5.6309233
0.359375,5.622482
0.36875,5.614349
0.378125,5.6065045
0.3875,5.5989312
0.396875,5.5916139
0.40625,5.5845396
0.415625,5.5776975
0.425,5.5710747
0.44375,5.5584197
0.4625,5.5464794
0.5,5.5245455
0.53125,5.5079526
0.5625,5.4926254
0.59375,5.478432
0.625,5.4652326
0.6875,5.4413587
0.75,5.420266
0.8125,5.4014194
0.875,5.3844602
0.9375,5.3690342
1.0,5.3548669
1.0625,5.3418152
1.125,5.3297278
1.1875,5.3184794
1.25,5.3079683
1.3125,5.2981079
1.375,5.2888279
1.5,5.2717733
1.625,5.2564153
1.75,5.2424835
1.875,5.229728
2.0,5.2179388
2.09375,5.2096699
2.1875,5.2018483
2.28125,5.1944223
2.375,5.1873552
2.5625,5.1741733
2.75,5.1621123
2.9375,5.1509924
3.125,5.1406645
3.3125,5.1310448
3.5,5.1220443
3.6875,5.1135954
3.875,5.1056375
4.0625,5.0981177
4.25,5.09099491
4.4375,5.0842311
4.625,5.07779405
4.8125,5.0716556
5.0,5.06580029
5.3125,5.05658551
5.625,5.04797692
5.9375,5.03991327
6.25,5.03233307
6.5625,5.02518763
6.875,5.01843022
7.1875,5.01202479
7.5,5.00593991
7.8125,5.00014697
8.125,4.99461948
8.4375,4.98933666
8.75,4.9842799
9.0625,4.9794295
9.375,4.97477239
9.6875,4.97029284
10.0,4.96597933
10.3125,4.96182038
10.625,4.95780539
10.9375,4.95392353
11.25,4.95017356
11.875,4.94301483
12.5,4.93626805
13.125,4.92988893
13.75,4.92384022
14.375,4.91808494
15.0,4.91259256
15.625,4.90733736
16.25,4.90229596
16.875,4.89744686
17.5,4.89277221
18.125,4.88825446
18.75,4.88387921
19.375,4.87963402
20.0,4.87550699
20.9375,4.86950988
21.875,4.86371562
22.8125,4.8580964
23.75,4.85262457
24.6875,4.84727616
25.625,4.84202859
26.5625,4.83686145
27.5,4.83175534
28.67188,4.82543155
29.84375,4.81913961
31.01563,4.81284719
32.1875,4.80652342
33.59375,4.79883802
34.29688,4.79494539
35.0,4.79100832
35.9375,4.78566823
36.875,4.7802115
37.8125,4.77461816
38.75,4.7688621
39.6875,4.7629222
40.625,4.75676853
41.5625,4.75037057
42.5,4.74369346
43.20313,4.73846878
43.90625,4.7330469
44.60938,4.72742986
45.3125,4.72158984
45.78125,4.71754466
46.3086,4.71283467
46.83594,4.70795388
47.36329,4.70288986
47.89063,4.69762694
48.41798,4.69215051
48.94532,4.68644115
49.47266,4.68047999
50.0,4.6742425
50.58868,4.66692474
51.17735,4.65919834
51.76602,4.65101994
52.06036,4.64675586
52.35469,4.64234577
52.64903,4.63781302
52.94336,4.63312115
53.2377,4.62828568
53.53203,4.62328806
53.82637,4.61814457
54.1207,4.61279679
54.41504,4.60725684
54.70937,4.60151493
55.06912,4.5942049
55.42886,4.58655212
55.7886,4.57853351
56.14834,4.57011803
56.50809,4.56127791
56.86783,4.55198075
57.22757,4.54218972
57.40744,4.53709812
57.58731,4.53186946
57.91435,4.52199216
58.24139,4.51161076
58.40491,4.50622116
58.56843,4.5006918
58.73195,4.49502017
58.89547,4.48920025
59.05899,4.48322884
59.22251,4.4771026
59.38603,4.4708153
59.54955,4.4643642
59.71307,4.4577476
59.87659,4.4509663
60.04011,4.4440151
60.20362,4.4368839
60.3835,4.4288306
60.56337,4.4205649
60.74324,4.4120907
60.92311,4.4034129
61.10299,4.3945442
61.28286,4.3854994
61.46273,4.3763028
61.6426,4.3669871
61.82248,4.3575954
62.00235,4.34819
62.09229,4.3435063
62.18222,4.3388522
62.27216,4.3342421
62.36209,4.3296924
62.45203,4.3252225
62.54196,4.3208555
62.6319,4.3166176
62.72183,4.3125385
62.81177,4.3086528
62.9017,4.3050018
62.99164,4.301628
63.08157,4.2985869
63.17969,4.2957223
63.2778,4.293427
63.37591,4.2918226
63.47402,4.2910488
63.57213,4.2912698
63.67024,4.2926816
63.76835,4.2955224
63.86646,4.3000797
63.9564,4.306062
64.04634,4.314105
64.13628,4.3246034
64.22621,4.3380309
64.31615,4.3549738
64.36112,4.3649811
64.40608,4.3761431
64.45105,4.388582
64.49602,4.402424
64.54099,4.417813
64.58595,4.434905
64.65545,4.465111
64.72495,4.500604
64.79445,4.542314
64.86394,4.591366
64.89869,4.619075
64.93344,4.649166
64.96819,4.681866
65.00293,4.717415
65.03768,4.756114
65.07243,4.798268
65.10718,4.844227
65.14192,4.894373
65.18689,4.966248
65.23186,5.047013
65.27683,5.137968
65.32179,5.240633
65.36676,5.356881
65.41173,5.48889
65.4567,5.639305
65.47918,5.722374
65.50166,5.8113
65.52415,5.906643
65.54663,6.008892
65.56912,6.118775
65.5916,6.236912
65.61409,6.364207
65.63657,6.501448
65.65906,6.649775
65.68154,6.810207
65.70403,6.984197
65.72651,7.173086
65.749,7.378766
65.77148,7.603041
65.79397,7.848433
65.81645,8.117438
65.83893,8.413351
65.86141,8.740013
65.88594,9.137033
65.91047,9.58369
65.935,10.089488
65.94726,10.368152
65.95952,10.666465
65.97179,10.986846
65.98405,11.33126
65.99632,11.703141
66.00858,12.105243
66.02085,12.542139
66.03311,13.017668
66.04537,13.537518
66.05763,14.107943
66.06888,14.682124
66.08012,15.311043
66.09136,16.002776
66.1026,16.766089
66.11385,17.611878
66.12509,18.550252
66.13071,19.058534
66.13633,19.595285
66.14195,20.162486
66.14757,20.762249
66.1532,21.397972
66.15882,22.069827
66.16444,22.78144
66.17006,23.53556
66.17568,24.335093
66.1813,25.183098
66.18692,26.082878
66.19254,27.03789
66.19816,28.051835
66.20378,29.128591
66.2094,30.272295
66.21502,31.487291
66.22064,32.778174
66.22626,34.149769
66.23188,35.607173
66.2375,37.155719
66.24338,38.879584
66.24926,40.716081
66.25514,42.672273
66.26101,44.751881
66.26689,46.969686
66.27277,49.330283
66.27865,51.842039
66.28452,54.508929
66.2904,57.349033
66.29628,60.367244
66.30216,63.57314
66.30803,66.970653
66.31391,70.581476
66.31978,74.403691
66.32566,78.460907
66.33153,82.750114
66.33588,86.089084
66.34022,89.56146
66.34457,93.187786
66.34891,96.955918
66.35326,100.887797
66.3576,104.969903
66.36194,109.21569
66.36628,113.629573
66.3719,119.602617
66.37752,125.87503
66.38314,132.45625
66.38876,139.35571
66.39285,144.58226
66.39847,152.05309
66.40409,159.8664
66.40971,168.03044
66.41533,176.55292
66.42095,185.44121
66.42657,194.70192
66.43219,204.34121
66.43781,214.36427
66.44344,224.79475
66.44906,235.59938
66.45468,246.79925
66.4603,258.39619
66.46592,270.39123
66.47154,282.78428
66.48277,308.73399
66.48891,323.58318
66.49504,338.86651
66.50731,370.79758
66.51855,401.5482
66.52979,433.63488
66.54103,466.9369
66.55227,501.30885
66.56352,536.61233
66.57476,572.58967
66.59724,645.7665
66.61667,709.04613
66.63609,770.80775
66.65857,838.42144
66.66981,869.9463
66.68105,899.5489
66.69229,926.9403
66.70353,951.8465
66.71477,974.0133
66.72601,993.2108
66.73743,1009.4673
66.74885,1022.273
66.7622,1032.6822
66.77555,1038.0313
66.78,1038.6744
66.78445,1038.7454
66.79892,1035.0304
66.81338,1025.3641
66.82402,1014.5552
66.83465,1000.7478
66.84513,984.3258
66.85561,965.2719
66.8718,931.0843
66.88799,891.7922
66.89847,864.0222
66.90895,834.6947
66.9299,772.3701
66.95086,706.7074
66.97181,639.65623
66.98991,581.92645
67.00801,525.43418
67.02611,471.03083
67.0442,419.43747
67.05468,391.03476
67.06516,363.82367
67.07564,337.86508
67.08611,313.22559
67.09659,289.88645
67.10706,267.90542
67.11754,247.24063
67.12801,227.91952
67.13421,217.09319
67.1404,206.7332
67.14659,196.81449
67.15278,187.32881
67.15897,178.26717
67.16516,169.61968
67.17135,161.37596
67.17754,153.52503
67.18374,146.04372
67.18993,138.9443
67.19612,132.20221
67.20231,125.80524
67.2085,119.74073
67.21469,113.99611
67.22088,108.55876
67.22707,103.41606
67.23231,99.28361
67.23755,95.34579
67.24279,91.59514
67.24803,88.0243
67.25327,84.62605
67.25851,81.39326
67.26375,78.31897
67.26898,75.4018
67.27422,72.62397
67.27946,69.98468
67.2847,67.47766
67.28994,65.09676
67.29518,62.83605
67.30042,60.68978
67.30566,58.65239
67.31089,56.72213
67.31613,54.88645
67.32137,53.14418
67.32661,51.49054
67.33185,49.92093
67.33709,48.43095
67.34233,47.01642
67.3528,44.40014
67.36328,42.03707
67.37375,39.90444
67.38423,37.97355
67.3947,36.22587
67.40518,34.63809
67.41566,33.19409
67.42614,31.87792
67.43661,30.67646
67.44709,29.57487
67.45757,28.56315
67.46805,27.63149
67.47852,26.77195
67.489,25.97525
67.49948,25.2355
67.50996,24.54677
67.52043,23.90445
67.53091,23.30271
67.54138,22.73872
67.55186,22.20783
67.56233,21.70795
67.58043,20.907819
67.59853,20.178757
67.61663,19.510995
67.63472,18.896916
67.65282,18.329276
67.67092,17.802987
67.68902,17.31347
67.70711,16.85711
67.72521,16.430105
67.74331,16.029877
67.76141,15.65396
67.7795,15.300395
67.7976,14.966908
67.81569,14.652189
67.83379,14.354406
67.85188,14.072557
67.87284,13.764145
67.89379,13.473785
67.91475,13.199728
67.9357,12.940925
67.95666,12.695955
67.97761,12.463992
67.99857,12.243863
68.01952,12.034914
68.06143,11.647093
68.10334,11.295078
68.14525,10.974325
68.18715,10.681086
68.21192,10.519303
68.23668,10.365443
68.28621,10.079163
68.33574,9.818501
68.38526,9.580355
68.43479,9.361961
68.48432,9.161095
68.53385,8.975807
68.58337,8.804448
68.62528,8.669198
68.66719,8.542089
68.7091,8.422439
68.75101,8.309637
68.79292,8.20314
68.83483,8.102457
68.87674,8.007149
68.91864,7.916836
68.96055,7.831115
69.00246,7.749678
69.04437,7.672225
69.08627,7.5985018
69.12818,7.5282227
69.17009,7.4611784
69.2539,7.3359872
69.33772,7.2214195
69.42154,7.1162417
69.50536,7.0193843
69.58917,6.9299438
69.67299,6.847112
69.75681,6.7702194
69.84063,6.6986775
69.92444,6.6319822
69.99683,6.5779203
70.06922,6.5268639
70.14161,6.4785708
70.21399,6.4328258
70.28638,6.3894162
70.35877,6.3481751
70.43116,6.3089515
70.50354,6.2716123
70.57593,6.2360243
70.64832,6.2020777
70.72071,6.1696656
70.79309,6.1386955
70.93786,6.080706
71.08263,6.0274654
71.16645,5.9985931
71.25027,5.9710342
71.33409,5.944705
71.4179,5.9195289
71.58553,5.8723431
71.75316,5.8289669
71.9208,5.7889645
72.08843,5.7519715
72.25606,5.7176639
72.42369,5.6857667
72.53037,5.6666107
72.63705,5.6482781
72.8504,5.6138861
73.06375,5.5822316
73.2771,5.5530337
73.49045,5.5260351
73.7038,5.5009387
73.91715,5.4775481
74.1305,5.45572777
74.29814,5.43959006
74.46577,5.42426942
74.6334,5.40970886
74.80103,5.39585515
74.96867,5.3826611
75.1363,5.37008406
75.30393,5.3580846
75.47156,5.34662806
75.6392,5.33568112
75.80683,5.32521617
75.97446,5.31520639
76.14209,5.30562628
76.30973,5.29645427
76.47736,5.28767112
76.64499,5.27925929
76.81262,5.27120331
77.02598,5.26144048
77.23933,5.2522057
77.45268,5.24347798
77.66603,5.23524156
77.87938,5.22748723
78.09273,5.22020997
78.30608,5.21340966
78.51943,5.20709257
78.76326,5.20047856
78.9309,5.19633287
79.09853,5.19254774
79.26617,5.18914972
79.4338,5.18617349
79.60144,5.18366758
79.68526,5.18261191
79.76907,5.18170088
79.85289,5.18094608
79.9367,5.18036131
80.02052,5.17996105
80.10433,5.17976557
80.20339,5.17982733
80.30245,5.18024622
80.40151,5.18107945
80.50056,5.18239229
80.59962,5.18427229
80.64915,5.18545641
80.69867,5.18682246
80.7482,5.18839026
80.79773,5.19017874
80.84726,5.19221131
80.89678,5.19451626
80.96536,5.1982147
81.03394,5.2025945
81.10252,5.2077819
81.13681,5.2107276
81.17109,5.2139384
81.20538,5.2174438
81.23967,5.2212761
81.27396,5.2254727
81.30824,5.2300753
81.34253,5.2351409
81.37682,5.2407285
81.41111,5.2469141
81.44539,5.2537881
81.4873,5.2633023
81.50826,5.2685969
81.52921,5.2743036
81.55017,5.2804815
81.57112,5.2871875
81.59208,5.2945086
81.61303,5.3025319
81.63399,5.3113864
81.65494,5.3212108
81.6759,5.3322002
81.69685,5.344577
81.71781,5.3586442
81.73876,5.3747511
81.75971,5.3933559
81.77019,5.4037707
81.78066,5.4150189
81.79305,5.4295434
81.80543,5.4455266
81.81781,5.4631662
81.83019,5.4826688
81.84258,5.5042811
81.85496,5.5282238
81.86734,5.5547916
81.87972,5.5842894
81.89211,5.6170784
81.90449,5.6534636
81.91687,5.6938579
81.92925,5.7386709
81.94163,5.7883405
81.95401,5.8433234
81.96639,5.9040969
81.97877,5.9711513
81.9883,6.0273638
81.99782,6.087759
82.00735,6.152694
82.01687,6.222258
82.0264,6.29682
82.03592,6.376435
82.04545,6.461474
82.05497,6.551947
82.0645,6.648221
82.07402,6.750243
82.08355,6.858361
82.09307,6.972449
82.1026,7.092823
82.11212,7.219272
82.12165,7.352063
82.13117,7.490884
82.14165,7.650736
82.15213,7.817793
82.16261,7.991815
82.17308,8.172311
82.19403,8.551747
82.21498,8.952004
82.29118,10.48591
82.31213,10.894715
82.33308,11.280958
82.35404,11.63544
82.37499,11.948877
82.39595,12.213458
82.40643,12.325164
82.4169,12.422076
82.43579,12.557939
82.45468,12.641618
82.466,12.666234
82.48441,12.665439
82.50281,12.615233
82.51891,12.5327
82.535,12.416785
82.5513,12.268523
82.56759,12.093299
82.58389,11.895453
82.60018,11.680288
82.66535,10.758683
82.68609,10.487521
82.70683,10.24904
82.7172,10.146051
82.72757,10.056008
82.73794,9.98047
82.7483,9.921032
82.75719,9.883954
82.76608,9.860741
82.77497,9.85233
82.78385,9.85963
82.792,9.880915
82.80015,9.916877
82.8083,9.968193
82.81644,10.03544
82.82459,10.119437
82.83274,10.220749
82.84089,10.34
82.84903,10.477612
82.85718,10.634503
82.86533,10.81107
82.87348,11.007841
82.88162,11.225033
82.88977,11.463636
82.89791,11.723484
82.90606,12.005587
82.9142,12.309575
82.92124,12.590606
82.92828,12.888593
82.93532,13.203632
82.94235,13.535299
82.95642,14.250377
82.97049,15.0334
82.98457,15.883752
82.99864,16.79807
83.01271,17.773828
83.02678,18.806858
83.04308,20.068264
83.05937,21.388586
83.09195,24.158231
83.12454,26.998864
83.15713,29.765965
83.17639,31.302524
83.19564,32.72388
83.21194,33.813894
83.22823,34.779565
83.24453,35.605211
83.26082,36.275077
83.27942,36.834619
83.29802,37.162453
83.315,37.2525
83.3235,37.221736
83.3419,36.982699
83.3603,36.512892
83.36843,36.234416
83.3796,35.784007
83.39077,35.25857
83.3928,35.155359
83.39687,34.941499
83.40804,34.308847
83.41921,33.613283
83.44155,32.055891
83.4639,30.31637
83.48624,28.446976
83.53905,23.799546
83.5614,21.84925
83.58374,19.966874
83.60609,18.181217
83.61726,17.332892
83.62843,16.517072
83.63961,15.73485
83.65078,14.988959
83.66195,14.279633
83.67312,13.60743
83.68429,12.972558
83.69546,12.3749
83.70663,11.814051
83.7178,11.289348
83.72695,10.885851
83.73609,10.505834
83.74523,10.148189
83.75437,9.812196
83.76351,9.497083
83.77265,9.202039
83.78179,8.92622
83.79093,8.668761
83.80007,8.428785
83.80921,8.205404
83.81835,7.997737
83.82749,7.804909
83.83663,7.626053
83.84577,7.460329
83.85491,7.30691
83.86405,7.165
83.87523,7.005944
83.8864,6.861737
83.89757,6.730961
83.90874,6.612422
83.91992,6.504915
83.93109,6.407592
83.94226,6.319391
83.95343,6.239426
83.96461,6.166821
83.97578,6.100962
83.98695,6.0411016
83.99812,5.9866262
84.00929,5.9369789
84.02046,5.8916563
84.03163,5.8502064
84.0428,5.8122248
84.05702,5.7683212
84.07124,5.728793
84.08546,5.6930721
84.09968,5.6606682
84.1139,5.6311588
84.12812,5.6041828
84.14234,5.5794294
84.15655,5.5566485
84.17077,5.5355796
84.18499,5.5160428
84.19921,5.4978711
84.21343,5.4809189
84.22765,5.4650612
84.24187,5.450189
84.25609,5.4362084
84.2703,5.4230475
84.29265,5.4038146
84.31499,5.386177
84.33734,5.3699267
84.35968,5.3549137
84.38203,5.3409884
84.40437,5.3280482
84.42671,5.3159859
84.44905,5.3047168
84.4714,5.2941611
84.49374,5.2842628
84.51608,5.2749596
84.53842,5.2662018
84.56077,5.2579388
84.58311,5.2501384
84.62779,5.2357723
84.6542,5.2279759
84.68061,5.2206397
84.70702,5.2137261
84.73342,5.2072029
84.78623,5.1951982
84.83904,5.1844116
84.89185,5.1746701
84.94466,5.1658309
84.99747,5.1577754
85.05028,5.1504022
85.09497,5.1446353
85.13966,5.1392529
85.18435,5.1342189
85.22903,5.1295013
85.27372,5.12506713
85.31841,5.12089362
85.3631,5.11695603
85.40778,5.11323678
85.49716,5.10637432
85.58653,5.10018417
85.6759,5.09456593
85.76527,5.08943735
85.83434,5.08576594
85.9034,5.08232233
85.97246,5.0790814
86.04152,5.07602411
86.11058,5.0731327
86.17964,5.07039043
86.31776,5.06530067
86.45589,5.06066288
86.59401,5.05640889
86.73213,5.05248076
86.87025,5.04883274
86.97588,5.04620813
87.0815,5.04371097
87.18712,5.0413278
87.29274,5.03904794
87.50399,5.03476297
87.71523,5.03079412
87.92648,5.02709232
88.13772,5.02362055
88.34897,5.02034014
88.56021,5.01722595
88.75521,5.01448252
88.95021,5.01185308
89.14521,5.00932596
89.3402,5.00689111
89.5352,5.00453978
89.73019,5.00226646
90.12018,4.99792499
90.51018,4.99382418
90.90017,4.98993408
91.29016,4.98623946
91.68015,4.9826976
92.03765,4.97957782
92.39514,4.97656935
92.75264,4.97366265
93.11013,4.97085292
93.46763,4.96813078
93.82512,4.96549012
94.5401,4.960435785
95.25509,4.955649611
95.97008,4.951105991
96.68507,4.946778438
97.40005,4.942645207
98.05004,4.939043938
98.70003,4.93557747
99.35002,4.932234923
100.0,4.929011679
101.0743,4.923920004
102.1485,4.919083074
103.2227,4.914483401
104.2969,4.910097395
105.3712,4.905901055
106.4454,4.90188135
107.5196,4.898019632
108.5938,4.894300898
109.6192,4.890887281
110.6446,4.887575314
112.6954,4.881242778
114.7462,4.875271694
116.7969,4.869587842
118.8477,4.864160213
120.8985,4.85896667
122.9493,4.85395682
125.0,4.84910935
128.125,4.841992829
131.25,4.835134869
134.375,4.828471947
137.5,4.821954845
140.625,4.81553196
143.75,4.809161391
146.875,4.802800073
150.0,4.796410267
153.125,4.789948671
155.4688,4.785023248
157.8125,4.780014196
160.1563,4.774913319
162.5,4.769701281
165.625,4.762497987
168.75,4.754962479
171.875,4.74702172
175.0,4.738585955
178.125,4.729540003
181.25,4.719746892
182.8125,4.714517123
184.375,4.709028852
185.9375,4.703252239
187.5,4.69715389
189.0625,4.690689971
190.625,4.683823725
191.7969,4.67837297
192.9688,4.672625502
194.1407,4.666553889
195.3125,4.660129281
196.4844,4.653303109
197.6563,4.646035984
198.8282,4.638265302
200.0,4.6299331
200.879,4.623265223
201.7579,4.616203331
202.6368,4.608703096
203.5157,4.600716124
204.3947,4.592185344
205.2736,4.583084376
206.1525,4.573275701
207.0314,4.56269727
207.6001,4.5553947
208.1688,4.54769722
208.7375,4.53956857
209.3062,4.53096766
209.8749,4.52185074
210.4436,4.51216575
211.0123,4.50185367
211.581,4.49085
212.0981,4.48018057
212.6151,4.46881347
213.1321,4.456673
213.6491,4.4436734
214.1661,4.4297171
214.6831,4.41469385
215.2001,4.39848946
215.4586,4.38990005
215.7171,4.38094604
216.0015,4.37064437
216.2858,4.35984539
216.5702,4.34850852
216.8545,4.33660159
217.1389,4.32407115
217.4232,4.31087511
217.7076,4.29694974
217.9919,4.28224353
218.2763,4.26667995
218.5607,4.25018656
218.8451,4.23267984
219.1294,4.21407355
219.4138,4.19424811
219.556,4.18384445
219.6981,4.17310036
219.8403,4.16198369
219.9825,4.15048277
220.1247,4.13858081
220.2668,4.12626625
220.4478,4.10993921
220.6287,4.0928615
220.8097,4.0749661
220.9906,4.0562155
221.1716,4.0365275
221.3525,4.0158636
221.5335,3.9941366
221.624,3.9828595
221.7144,3.9713093
221.8566,3.9525427
221.9988,3.9330184
222.141,3.9127074
222.2831,3.8915944
222.4253,3.8696295
222.5675,3.8468066
222.6386,3.8350723
222.7097,3.8231216
222.7808,3.8109557
222.8518,3.7985962
222.9746,3.7767349
223.0974,3.7542914
223.1588,3.7428683
223.2202,3.7313249
223.2816,3.7196718
223.343,3.7079255
223.4044,3.6961028
223.4658,3.6842279
223.5272,3.6723244
223.5886,3.6604255
223.65,3.6485691
223.7114,3.6367998
223.7728,3.6251702
223.8341,3.6137649
223.9052,3.6008922
223.9763,3.5885417
